s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.0500412E+001, 1.4442128E+001,-2.0638712E+000,-1.1012699E+001,-1.0717698E-001,-4.8610592E-004, 0.0000000E+000, 0.0000000E+000, 8.0843952E-001, 1.2578954E+000, 3.1910346E-004, 3.1910346E-004
 1.1000530E+001, 1.4613340E+001,-2.0392981E+000,-1.1679614E+001,-1.1294683E-001,-4.8542363E-004, 0.0000000E+000, 0.0000000E+000,-9.0145328E-002, 7.8099568E-001, 3.1910346E-004, 3.1910346E-004
 1.1500957E+001, 1.4320273E+001,-2.0961436E+000,-1.2143794E+001,-1.0973147E-001,-4.8658922E-004, 0.0000000E+000, 0.0000000E+000,-5.6871636E-001,-2.9882051E-002, 3.1910346E-004, 3.1910346E-004
 1.2000767E+001, 1.4874005E+001,-2.1658033E+000,-1.2207640E+001,-1.0451739E-001,-4.8801899E-004, 0.0000000E+000, 0.0000000E+000, 4.7702837E-002, 3.9555603E-001, 3.1910346E-004, 3.1910346E-004
 1.2500407E+001, 1.3863180E+001,-1.8373280E+000,-1.0838464E+001,-1.0579343E-001,-4.8105639E-004, 0.0000000E+000, 0.0000000E+000, 2.1126800E-001, 1.0811135E+000, 3.1910346E-004, 3.1910346E-004
 1.3001648E+001, 1.4960837E+001,-2.1673037E+000,-1.1906322E+001,-1.1677880E-001,-4.8235875E-004, 0.0000000E+000, 0.0000000E+000, 2.1899332E-001, 7.6995070E-001, 3.1910346E-004, 3.1910346E-004
 1.3500383E+001, 1.4713036E+001,-2.1153212E+000,-1.1870184E+001,-1.1364162E-001,-4.8205562E-004, 0.0000000E+000, 0.0000000E+000, 8.4681013E-002, 6.1340636E-001, 3.1910346E-004, 3.1910346E-004
 1.4000695E+001, 1.4525599E+001,-2.0500368E+000,-1.1584198E+001,-1.2074339E-001,-4.7386081E-004, 0.0000000E+000, 0.0000000E+000, 9.2087888E-002, 7.7014711E-001, 3.1910346E-004, 3.1910346E-004
 1.4501352E+001, 1.4024960E+001,-2.0055141E+000,-1.2118491E+001,-1.1913643E-001,-4.7747636E-004, 0.0000000E+000, 0.0000000E+000,-9.8593752E-001,-2.1865963E-001, 3.1910346E-004, 3.1910346E-004
 1.5001669E+001, 1.4667883E+001,-2.0435743E+000,-1.1223673E+001,-1.1237670E-001,-4.8534863E-004, 0.0000000E+000, 0.0000000E+000, 5.6719849E-001, 1.2877733E+000, 3.1910346E-004, 3.1910346E-004
 1.5500407E+001, 1.5076527E+001,-2.1533815E+000,-1.1808711E+001,-1.1789307E-001,-4.8222201E-004, 0.0000000E+000, 0.0000000E+000, 3.3340516E-001, 9.9605952E-001, 3.1910346E-004, 3.1910346E-004
 1.6001200E+001, 1.4183709E+001,-2.1173238E+000,-1.1687162E+001,-1.2404730E-001,-4.8664233E-004, 0.0000000E+000, 0.0000000E+000,-4.5081954E-001, 2.5468867E-001, 3.1910346E-004, 3.1910346E-004
 1.6501171E+001, 1.4928563E+001,-2.0852006E+000,-1.0686326E+001,-1.1894613E-001,-4.7829553E-004, 0.0000000E+000, 0.0000000E+000, 1.2709926E+000, 2.0376121E+000, 3.1910346E-004, 3.1910346E-004
 1.7001539E+001, 1.4263778E+001,-1.9688850E+000,-1.1299328E+001,-1.1799975E-001,-4.7711490E-004, 0.0000000E+000, 0.0000000E+000,-1.9938267E-001, 8.7708803E-001, 3.1910346E-004, 3.1910346E-004
 1.7500631E+001, 1.4200711E+001,-1.9343169E+000,-1.1892617E+001,-1.1009405E-001,-4.7649992E-004, 0.0000000E+000, 0.0000000E+000,-5.5423689E-001, 2.6320652E-001, 3.1910346E-004, 3.1910346E-004
 1.8001476E+001, 1.4596383E+001,-2.0636087E+000,-1.1934991E+001,-1.1532550E-001,-4.7810825E-004, 0.0000000E+000, 0.0000000E+000,-3.2075198E-001, 4.8197956E-001, 3.1910346E-004, 3.1910346E-004
 1.8500015E+001, 1.4684694E+001,-2.1817396E+000,-1.2454974E+001,-1.1881157E-001,-4.8296011E-004, 0.0000000E+000, 0.0000000E+000,-5.4310045E-001,-7.1314012E-002, 3.1910346E-004, 3.1910346E-004
 1.9001713E+001, 1.4477129E+001,-1.9963210E+000,-1.1119199E+001,-1.0984642E-001,-4.8482691E-004, 0.0000000E+000, 0.0000000E+000, 7.1800084E-001, 1.2512773E+000, 3.1910346E-004, 3.1910346E-004
 1.9500774E+001, 1.4755928E+001,-2.1491250E+000,-1.1739288E+001,-1.1423299E-001,-4.7563917E-004, 0.0000000E+000, 0.0000000E+000, 4.4205182E-002, 7.5280596E-001, 3.1910346E-004, 3.1910346E-004
 2.0000000E+001, 1.4299055E+001,-2.0040762E+000,-1.1595374E+001,-1.0978246E-001,-4.8009929E-004, 0.0000000E+000, 0.0000000E+000, 5.0452081E-002, 5.8934212E-001, 3.1910346E-004, 3.1910346E-004
