s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.5003872E+000, 1.4830396E+001,-3.8724460E+000,-9.9444321E+000,-1.6088554E-001,-3.3726120E-004, 0.0000000E+000, 0.0000000E+000, 5.3990153E-001, 8.5229494E-001, 3.2621761E-004, 3.2621761E-004
 5.0002508E+000, 1.4379886E+001,-3.8099557E+000,-1.0455748E+001,-1.6207728E-001,-3.2791074E-004, 0.0000000E+000, 0.0000000E+000,-4.0681958E-001,-4.8222923E-002, 3.2630498E-004, 3.2630498E-004
 5.5004182E+000, 1.5536160E+001,-4.1663078E+000,-9.9140065E+000,-1.5759211E-001,-3.3436817E-004, 0.0000000E+000, 0.0000000E+000, 1.0496211E+000, 1.2979187E+000, 3.2633711E-004, 3.2633711E-004
 6.0006428E+000, 1.4258990E+001,-3.8253395E+000,-1.0623094E+001,-1.6549360E-001,-3.3095089E-004, 0.0000000E+000, 0.0000000E+000,-7.4179765E-001,-3.5526814E-001, 3.2634894E-004, 3.2634894E-004
 6.5003333E+000, 1.4756878E+001,-3.9906176E+000,-1.0160996E+001,-1.6544735E-001,-3.3078326E-004, 0.0000000E+000, 0.0000000E+000, 1.8643167E-001, 4.3948547E-001, 3.2635329E-004, 3.2635329E-004
 7.0001898E+000, 1.4589112E+001,-3.8680954E+000,-1.0608373E+001,-1.5495738E-001,-3.2693012E-004, 0.0000000E+000, 0.0000000E+000,-2.4372821E-001,-4.2641436E-002, 3.2635488E-004, 3.2635488E-004
 7.5005860E+000, 1.5293220E+001,-4.2073706E+000,-1.0609817E+001,-1.5878065E-001,-3.3511494E-004, 0.0000000E+000, 0.0000000E+000, 1.9619929E-002, 3.1691693E-001, 3.2635547E-004, 3.2635547E-004
 8.0002031E+000, 1.4588710E+001,-3.9559556E+000,-1.0238605E+001,-1.5510240E-001,-3.3321387E-004, 0.0000000E+000, 0.0000000E+000, 7.0401746E-002, 2.3871424E-001, 3.2635569E-004, 3.2635569E-004
 8.5005760E+000, 1.4815451E+001,-4.0281240E+000,-1.0669512E+001,-1.5675483E-001,-3.3610514E-004, 0.0000000E+000, 0.0000000E+000,-2.4131044E-001,-3.9276263E-002, 3.2635577E-004, 3.2635577E-004
 9.0006781E+000, 1.4998239E+001,-4.0239819E+000,-1.0072638E+001,-1.5391133E-001,-3.3116915E-004, 0.0000000E+000, 0.0000000E+000, 5.7594968E-001, 7.4737654E-001, 3.2635580E-004, 3.2635580E-004
 9.5002489E+000, 1.4915302E+001,-4.0259877E+000,-1.0436889E+001,-1.6078805E-001,-3.3308125E-004, 0.0000000E+000, 0.0000000E+000, 6.7565731E-003, 2.9130477E-001, 3.2635581E-004, 3.2635581E-004
 1.0000602E+001, 1.4856029E+001,-3.9157146E+000,-1.0368667E+001,-1.6031009E-001,-3.2891431E-004, 0.0000000E+000, 0.0000000E+000, 1.6053296E-001, 4.1100796E-001, 3.2635581E-004, 3.2635581E-004
 1.0500487E+001, 1.4624067E+001,-3.8758186E+000,-1.0687401E+001,-1.5578162E-001,-3.3269133E-004, 0.0000000E+000, 0.0000000E+000,-3.1721642E-001,-9.5267182E-002, 3.2635582E-004, 3.2635582E-004
 1.1000319E+001, 1.5041734E+001,-3.8509967E+000,-9.4761425E+000,-1.5695315E-001,-3.3150116E-004, 0.0000000E+000, 0.0000000E+000, 1.1927650E+000, 1.5573099E+000, 3.2635582E-004, 3.2635582E-004
 1.1500436E+001, 1.5168905E+001,-3.9602783E+000,-1.0868719E+001,-1.5869195E-001,-3.3062717E-004, 0.0000000E+000, 0.0000000E+000,-1.4300647E-001, 1.8088507E-001, 3.2635582E-004, 3.2635582E-004
 1.2000212E+001, 1.4484578E+001,-3.8543336E+000,-1.0812562E+001,-1.5788492E-001,-3.2998716E-004, 0.0000000E+000, 0.0000000E+000,-6.1321007E-001,-3.4053199E-001, 3.2635582E-004, 3.2635582E-004
 1.2500185E+001, 1.4543374E+001,-3.9024443E+000,-1.0181365E+001,-1.5918039E-001,-3.3153554E-004, 0.0000000E+000, 0.0000000E+000, 7.4933914E-003, 3.0005236E-001, 3.2635582E-004, 3.2635582E-004
 1.3000197E+001, 1.5152087E+001,-4.0361387E+000,-1.0130656E+001,-1.5929989E-001,-3.2877485E-004, 0.0000000E+000, 0.0000000E+000, 4.5706288E-001, 8.2566368E-001, 3.2635582E-004, 3.2635582E-004
 1.3500649E+001, 1.5124396E+001,-4.0188396E+000,-1.0846675E+001,-1.5942666E-001,-3.3204153E-004, 0.0000000E+000, 0.0000000E+000,-2.0109321E-001, 9.9122654E-002, 3.2635582E-004, 3.2635582E-004
 1.4000350E+001, 1.4455185E+001,-3.8553894E+000,-1.0838483E+001,-1.5667062E-001,-3.3331313E-004, 0.0000000E+000, 0.0000000E+000,-5.9146651E-001,-3.9569104E-001, 3.2635582E-004, 3.2635582E-004
 1.4500566E+001, 1.4714078E+001,-4.0972570E+000,-1.0806750E+001,-1.5764928E-001,-3.3122509E-004, 0.0000000E+000, 0.0000000E+000,-4.9189018E-001,-3.4790909E-001, 3.2635582E-004, 3.2635582E-004
 1.5000519E+001, 1.4965231E+001,-3.9450630E+000,-9.8636303E+000,-1.5410272E-001,-3.2805670E-004, 0.0000000E+000, 0.0000000E+000, 8.4560478E-001, 1.0021070E+000, 3.2635582E-004, 3.2635582E-004
 1.5500840E+001, 1.5347418E+001,-4.0611941E+000,-1.0466642E+001,-1.5401282E-001,-3.3808402E-004, 0.0000000E+000, 0.0000000E+000, 5.0105393E-001, 6.6523050E-001, 3.2635582E-004, 3.2635582E-004
 1.6000469E+001, 1.4328483E+001,-3.8498884E+000,-1.0593610E+001,-1.5755910E-001,-3.2835028E-004, 0.0000000E+000, 0.0000000E+000,-6.2211365E-001,-2.7290266E-001, 3.2635582E-004, 3.2635582E-004
 1.6500217E+001, 1.4673868E+001,-3.9839753E+000,-1.1181941E+001,-1.6376759E-001,-3.3279991E-004, 0.0000000E+000, 0.0000000E+000,-8.4678237E-001,-6.5614877E-001, 3.2635582E-004, 3.2635582E-004
 1.7000895E+001, 1.5089100E+001,-3.9854989E+000,-9.6370831E+000,-1.5724855E-001,-3.3454320E-004, 0.0000000E+000, 0.0000000E+000, 1.0415431E+000, 1.3089351E+000, 3.2635582E-004, 3.2635582E-004
 1.7500648E+001, 1.5105173E+001,-4.1412446E+000,-1.0290624E+001,-1.5647696E-001,-3.3455267E-004, 0.0000000E+000, 0.0000000E+000, 2.7952258E-001, 5.1649261E-001, 3.2635582E-004, 3.2635582E-004
 1.8000061E+001, 1.4423940E+001,-3.8512824E+000,-1.0699803E+001,-1.5901853E-001,-3.3016747E-004, 0.0000000E+000, 0.0000000E+000,-5.1107504E-001,-2.8649370E-001, 3.2635582E-004, 3.2635582E-004
 1.8500374E+001, 1.4843742E+001,-3.9292468E+000,-9.7598189E+000,-1.5800003E-001,-3.2961199E-004, 0.0000000E+000, 0.0000000E+000, 6.4830508E-001, 9.9634713E-001, 3.2635582E-004, 3.2635582E-004
 1.9000605E+001, 1.4675263E+001,-3.9569175E+000,-1.0520339E+001,-1.5530618E-001,-3.2713812E-004, 0.0000000E+000, 0.0000000E+000,-2.8910289E-001, 4.2372547E-002, 3.2635582E-004, 3.2635582E-004
 1.9500246E+001, 1.5278360E+001,-4.1390280E+000,-1.0452172E+001,-1.5712975E-001,-3.3184250E-004, 0.0000000E+000, 0.0000000E+000, 3.6857379E-001, 5.2969775E-001, 3.2635582E-004, 3.2635582E-004
 2.0000000E+001, 1.4453797E+001,-3.8661910E+000,-1.0856808E+001,-1.5864525E-001,-3.3028598E-004, 0.0000000E+000, 0.0000000E+000,-7.1124051E-001,-4.2817677E-001, 3.2635582E-004, 3.2635582E-004
