s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
122.9002543,125.6117044,30.2516878,30.57231204,28.93029624,6.616612212,32.63164741,31.13087376,31.55950114,14.41724072,34.93536536,35.60686334,35.52057907,24.84674875,36.69953342,38.09027531,37.54528914,19.32661301,38.39856884,39.31790997,38.91796085,16.24228265,39.59938419,39.2784684,37.43519049,20.31845687,41.22732277,44.7164774,40.54257535,21.84627125,2.380597988,3.053951428,3.590647356,3.946450062,3.952772474,4.097336523
122.9999616,118.0599786,30.37485918,30.43130518,29.46166829,8.363355561,31.86003209,30.48379421,30.70075098,12.49690049,34.74671912,35.16402343,34.77468849,22.51740033,36.59348394,39.07250877,37.72768788,19.08617911,38.77017503,40.591821,40.47202838,19.69836229,39.36302889,40.07659053,38.89653114,23.34007529,41.5406799,45.29372567,41.22603513,23.64579536,2.324040748,3.04102181,3.609419266,3.993056981,4.01082397,4.052634506
123.0997729,114.8981112,30.67877758,30.30158812,29.30093414,8.44234965,32.42410501,31.14165594,31.95631717,13.38415359,34.12906999,34.91086889,33.55406727,20.18794333,36.62086972,38.12014069,36.66190489,17.07967142,38.74662909,40.53027871,40.49734714,21.36509214,39.68620759,41.12012483,40.95994878,25.24981404,41.00973775,45.08142146,41.23772195,26.11278725,2.332736216,3.032464624,3.599518444,3.967997567,4.003509167,4.150162755
123.2001278,129.0267446,30.32794052,30.16022451,28.23281587,8.306447599,33.51765637,32.16864283,31.8656047,15.15738221,34.42487564,35.92095417,35.84699449,22.5333804,36.48018726,38.21989164,35.51317008,15.59184798,38.25234296,39.67209158,38.86325617,19.66249377,40.14208498,41.50797633,41.06075656,23.66318445,40.91416378,45.54664188,41.09707316,25.90173453,2.401539708,3.064099637,3.625642422,4.030854586,4.047093,4.186374981
123.2998801,134.9866261,30.36412508,29.53267691,27.19690503,8.045217144,32.96278781,31.82410796,29.49254295,13.67863559,34.93260175,36.27544891,35.48806949,23.83157273,36.45539591,38.56312358,38.67393144,16.69234093,38.14970099,40.09330109,38.76604762,18.77893696,39.24532119,40.50163433,39.39637663,21.82751182,39.9394572,44.29906856,39.03615614,22.23260909,2.339504231,3.050882357,3.614335823,4.018428876,4.003923666,4.031849473
123.3998839,113.7718794,30.90923404,29.85750127,27.69711772,9.450532159,32.46491224,31.31222078,28.28854868,11.70654632,34.83192176,36.25792215,33.31062437,22.17434846,36.40650338,38.50313711,38.20882468,16.65216712,37.75960809,40.09459782,40.36871518,21.05230192,38.8361365,40.71770125,40.78139045,22.83027638,39.31310815,43.23201243,39.37375928,22.15957754,2.315134614,3.031977225,3.60751721,4.01975173,3.997941767,4.008637177
123.5000824,131.0751093,31.46372987,30.05880857,28.06070748,9.520569233,31.94302059,31.05792524,28.73879623,13.66193477,34.15891047,35.14127587,31.27974261,19.21031741,36.32610561,38.98239142,37.17588205,15.41207014,38.4762614,41.02298851,40.16270725,20.25493626,38.86017964,41.33589174,40.88686897,23.20097277,39.09001454,43.32497978,41.67363604,22.93232032,2.301755802,3.005800973,3.585697786,4.003534922,4.007164637,4.039916323
123.5998349,117.0473477,32.14366788,30.28289736,27.78595332,9.495400173,32.95892273,32.54902827,29.69719347,16.48955109,34.18683477,34.6615982,31.08950169,16.91764536,35.68199738,37.64362869,35.31109618,14.41890672,37.9482304,41.19319068,38.42195305,19.88704605,38.88903641,41.99951133,41.99242167,21.65194844,39.21016269,44.17306992,40.92705584,23.08173378,2.311500808,2.98386276,3.559580929,3.957932858,3.957593162,4.056491511
123.7001612,132.2326725,31.90627714,30.20363586,27.83816895,9.360321188,33.35466874,32.85968598,27.80903384,15.76486896,35.27420757,35.9191776,32.61361872,20.37522011,35.58543197,37.12643154,34.41853632,13.85810972,37.1837864,39.97011381,35.79545462,18.9144276,38.79668195,41.95490546,42.4868813,21.55693342,39.2407197,43.71191339,41.3043242,23.45940549,2.319106376,2.970583393,3.52776686,3.91137041,3.920964977,4.056889828
123.7998685,143.1131216,31.96493381,30.21675527,27.94229473,9.289251326,32.84411901,32.28515257,27.46848136,14.04940192,35.13948802,35.6168164,31.64269779,19.24715496,36.07111554,37.70187994,34.91380629,15.53793378,37.72026938,40.20682685,35.90888922,18.86983719,38.44659026,40.9894078,41.4545399,19.64296467,38.80940343,42.42233078,39.92599458,22.13732724,2.470637457,3.03717212,3.521795955,3.878969128,3.911683674,4.199610358
123.8998032,155.7512112,32.13065339,30.47045658,28.70958234,9.381027666,33.09579877,32.64696173,27.48293288,13.18619285,34.82032687,34.98581547,31.64793482,17.26645296,36.81149392,38.54350893,35.75484644,14.29385808,38.28583618,40.57064131,36.6827908,20.43515168,38.828927,42.0862934,42.39396723,21.81165624,39.60882393,42.26183168,38.91074034,20.75082392,2.523215745,3.073376564,3.564367996,3.938413051,4.00627453,4.268589349
123.9997095,124.560752,31.98681657,29.9961284,28.69168684,9.055150643,33.11878463,32.48002128,25.77586928,13.06466661,34.85151356,33.94085751,28.93328407,14.66116082,36.21420314,37.28692538,34.00664659,13.46139156,38.72037529,41.10052427,37.17948577,21.5427921,38.78574995,42.56742724,42.89996438,21.90891705,39.30493201,41.60537594,39.00367241,22.50864473,2.4459492,3.008263266,3.513255108,3.847336097,3.877790002,4.01221443
124.0998785,133.9676058,31.56965309,29.36012101,28.03383387,8.663845451,33.1803129,32.2597796,25.97902303,14.49091376,34.60616343,33.25573609,27.41953524,14.39904472,35.39545612,35.57451301,32.58865304,12.57616524,37.73684134,39.26579379,34.82515718,17.9735133,38.21859918,41.98680223,41.93558152,19.85697656,39.04117138,41.69633586,39.34074905,21.46835605,2.413669431,2.95581969,3.4550612,3.806932687,3.841098027,4.005287202
124.2002034,129.5982156,31.78198282,29.49604911,28.26493448,8.688820157,33.32335089,32.19468549,25.51075745,13.88567299,35.01114973,33.29387423,28.72302743,14.71251142,35.46127524,35.38348176,32.31394095,12.41584969,37.53082911,39.04347727,34.41115147,15.80723154,38.05393355,41.32820767,40.92308999,18.01638758,39.47550533,41.5960442,38.3238733,19.16960177,2.407661652,2.960420765,3.484054714,3.915607224,3.976822571,4.00579826
124.2997796,105.017327,32.9714235,29.71224089,28.9863149,8.8920637,33.64345211,32.89392781,25.71249842,12.48610314,35.69983645,34.16462921,29.09654667,14.5925148,36.029,36.12988493,33.48027836,12.8814576,37.6320004,38.77900055,34.88630333,16.7307191,38.01455042,41.17738651,41.09105122,18.378431,39.99428067,41.20443471,36.92990124,17.83222281,2.433223568,2.989091323,3.500468382,3.916407918,3.984829675,4.004607441
124.4003099,118.0247026,32.89907036,29.8072343,29.64512925,9.705872207,33.74818054,32.77685658,25.9630525,12.56802511,35.71140154,34.378434,29.16765627,14.53369126,36.1976028,36.56867078,34.02040033,13.937255,37.6849595,38.91565707,35.55561928,17.02944164,38.47794783,40.74978206,40.56595971,19.1175377,40.57418279,40.63149789,36.51624763,18.68257955,2.469634019,3.025372392,3.54074725,3.948936513,4.020588142,4.019716782
124.4999768,118.1695308,32.66127478,29.82354566,29.53812809,8.762458783,33.70741083,32.96347412,27.01481901,13.86496768,35.90844238,34.43710046,29.85191768,14.6392005,36.61556485,37.26873865,35.03275995,14.60632011,38.03656071,39.6217931,36.31225123,18.10729825,38.92541249,41.30528003,41.51349707,20.239203,40.96932752,41.5314561,36.17919412,18.8241732,2.479973257,3.060750481,3.583484019,4.030137113,4.113217122,4.095386445
124.6002462,121.2754492,32.40467264,29.96195539,29.37219911,8.824020083,33.55016722,32.70446122,26.97520619,13.736843,36.16044311,34.51393883,29.9442115,14.82481366,36.48657174,36.49624752,36.13743528,14.64956976,38.36347868,39.48338866,36.78570797,19.7177995,39.37311743,42.30176265,42.70386174,23.95924947,41.29213756,42.52776144,37.00209662,19.5277021,2.521692748,3.077771709,3.590390793,4.055163429,4.180580596,4.230366352
124.7002306,136.7343384,32.0284618,30.04896192,28.80866577,8.758782393,33.60056425,32.63269989,26.74020214,12.0432395,36.39520394,34.72614183,30.56143179,18.25826698,36.67619449,36.12830776,35.7591396,14.79902315,37.96009444,38.42083497,37.85477894,19.69090769,39.01853555,42.01166451,41.78797029,24.9586646,41.41235879,41.55586557,38.55353631,22.15282694,2.521915307,3.079304903,3.577975784,4.029925064,4.209261542,4.349332813
124.7997675,135.0003,32.00179253,29.89077693,28.25980547,8.637677089,33.36063646,32.23610221,26.65632874,12.11939238,36.15772396,34.77989558,30.74625806,18.78864622,37.16487032,37.29022501,36.85942655,18.2915229,37.74732276,37.57318594,38.20598441,19.85763519,38.83105019,41.00313919,40.5931769,24.59667969,40.96720187,40.90311238,37.49458517,21.44299982,2.52780361,3.087212976,3.609991389,4.03693762,4.198448356,4.377211021
124.8998869,133.5583804,31.76497031,29.86670153,28.30564994,8.668032164,32.97309512,31.65257165,25.21123569,11.97046029,35.43343607,34.16146636,29.42816287,17.60290735,36.91250291,37.18651916,36.77680854,17.26481365,38.08371846,38.22292766,38.82498009,23.50330997,39.41968007,41.61791052,41.23119917,27.1739324,39.79203081,39.68406207,37.1030631,21.11115209,2.388393533,2.997232707,3.588866568,4.066306766,4.198845006,4.247694662
125.0001775,105.1735654,31.77458726,30.29768901,28.44827487,8.698218323,32.85701503,31.91637523,27.61068339,13.86185812,34.5619716,33.85202312,28.12379654,17.34075147,36.83700905,36.84908701,34.28518656,16.19923906,38.45887135,38.41239627,39.01706658,21.49770029,39.33048224,41.52567519,40.84952077,26.20317694,39.41521585,40.31634158,38.08764675,23.16210321,2.315157991,2.942289587,3.523383804,3.955301727,4.066842921,4.131835566
125.0999638,117.4332097,31.46944131,30.88802632,29.22919745,10.59735447,33.42744192,32.61810764,27.99191726,15.11528057,35.13211536,35.13384522,31.19187196,20.06614047,37.01560974,36.584113,32.91563745,16.06316991,37.80725813,37.57155612,36.29931879,18.75074906,39.03317081,40.66329643,39.28591316,24.35429311,40.0374614,41.7361113,38.71142264,22.35394737,2.351946093,2.975066023,3.525657051,3.948068907,4.083880031,4.207339735
125.2000497,157.6840678,32.08503754,31.79829925,29.81647624,10.81984506,33.92421233,32.94822506,25.93608075,13.75416227,35.92700161,36.50478854,33.17915774,22.27002828,37.95897819,38.38205137,35.38824063,19.56618604,38.73297319,39.15949022,36.53067756,19.00829787,39.79347918,41.03736023,37.40988237,23.36997455,41.25727347,41.77153419,37.25987553,20.72537075,2.471086397,3.068095439,3.59014275,3.978845907,4.121284109,4.341933706
125.3001904,133.5045747,31.60552566,31.9046916,29.57252147,10.7875494,33.30833183,32.58938813,26.31330379,16.15822538,35.19179161,35.57051575,31.77167611,21.82308624,37.80402174,38.73287704,35.76491873,21.79944345,38.78894535,39.91434696,37.04212131,19.71594708,39.76235467,41.57808495,35.90205568,23.57060099,41.02619865,42.23193291,37.43277651,21.61940832,2.510159211,3.067338017,3.568591552,3.875675782,3.99035264,4.395402612
125.3998087,104.8867374,31.51751986,32.24660817,30.2378811,10.90494003,33.39439699,32.74391258,26.9954051,17.39205375,34.7382739,34.85968883,31.71745886,21.69364156,37.11051897,37.74831537,33.78542574,21.34147471,39.23887299,40.35305451,36.00878673,19.68028937,39.84646977,42.21938674,36.2593568,23.47797281,40.67238053,42.56239184,39.74098827,21.56286253,2.496533949,3.0763145,3.572242864,3.845260364,3.939910199,4.356599253
125.4998927,137.9958671,31.62764352,32.38462186,30.21148138,10.02918009,33.63558561,33.31683217,27.01303499,17.43285456,35.1575133,35.25669986,32.8210875,22.38374602,36.95533593,37.33224555,33.00097962,19.93343192,39.25057463,39.96410663,35.13914619,19.3825928,39.654705,41.81110865,35.80641192,23.35848887,40.70718726,43.90655998,40.38834582,20.89489306,2.496151472,3.077654556,3.564474032,3.833338686,3.923419337,4.365798636
125.6002645,129.8499325,31.2203994,31.65447039,29.34801299,9.396122802,33.35327314,32.56246386,26.33584416,16.15595504,34.88351559,35.16510582,32.51297092,22.32568369,36.37835446,37.21671365,32.17234729,19.38468734,38.50630327,39.12968998,33.41078053,16.21476989,38.79125821,40.713609,34.74517502,22.74613071,40.48090987,43.38469394,41.02118095,22.81317079,2.471010486,3.030825529,3.514111186,3.744684162,3.831643664,4.28060344
125.6997839,154.2908333,31.83549077,32.01555002,29.52033004,9.48805336,33.82188246,32.74993422,24.11794885,14.04377825,34.96281198,35.28212895,33.61945746,22.2287099,36.83284972,38.45023549,33.29521306,20.49506426,38.3466377,38.80606493,31.56825725,14.54640765,38.13758618,40.11054873,33.75269906,18.94685931,40.54973444,42.82051974,39.08702269,21.57055023,2.409030855,3.014584055,3.506652313,3.711063293,3.774003185,4.193927079
125.8000625,132.2188501,31.5260746,31.72314652,30.15038853,9.589169951,32.44218591,31.20679969,22.71535267,12.79858702,34.49747385,33.93082592,31.33477466,18.40554532,36.44449734,38.3162257,34.20345273,20.47254162,38.71120494,39.68773339,31.99843295,14.72959364,39.27555505,40.51244223,33.7104578,17.92293398,40.3339074,42.44505994,38.3743796,18.97758142,2.470459196,3.007456364,3.504987383,3.784292323,3.83083648,4.239447064
125.8998241,105.7050877,31.43331614,31.88455408,30.09858983,9.626543928,32.88476536,31.69873551,25.24645315,13.84450252,34.00132978,33.15032264,28.88707478,14.42829358,36.34322547,37.00637721,32.5147273,16.74030547,39.45656306,40.52488283,33.15762054,15.72340505,39.70691903,42.1765133,36.13661361,18.40338651,40.50965035,43.52785708,38.62873303,18.41978247,2.456842154,2.974884729,3.45579392,3.782599998,3.871104636,4.226315174
126.0002598,109.925569,32.60053623,32.28684409,30.60219935,9.926571847,33.97377019,33.01203893,26.12350616,14.09402782,35.5586311,34.63968896,31.96036644,17.43406646,37.19841533,38.04209734,32.77401418,16.31564484,38.94655927,39.6315877,31.39988274,11.57287996,39.67851452,41.67821326,35.87240799,16.0402557,41.92602265,45.46818106,40.92087346,18.78765336,2.462394519,3.017260711,3.474742357,3.764221534,3.869500463,4.212546478
126.0998175,132.2217201,32.67758706,32.40484257,30.86254148,11.44905162,33.67879255,32.61264199,23.57634378,12.13234232,35.96988324,35.06463201,32.93357372,18.3713138,37.41950632,38.50301317,35.56984367,19.1618367,39.02252651,40.21377311,31.42861637,13.66605646,39.91497891,41.11706824,34.82612118,15.49218706,41.9854437,44.61220237,38.95121851,16.53297992,2.509010432,3.050794666,3.509353097,3.770497851,3.872446276,4.305805457
126.2001073,142.0327602,33.34023303,32.42619772,30.62739257,9.713429515,33.64226157,32.82880804,25.70410529,12.85749172,35.2525404,33.92649937,31.61190709,15.71007164,37.38433402,38.34447816,37.06950319,19.35356547,40.00287046,41.0659508,33.94290595,15.37693954,40.1247577,41.99523397,36.13520095,16.96876847,41.52217091,43.94838672,38.28881952,16.21317234,2.519316665,3.043150849,3.510419597,3.778936175,3.896100461,4.339569646
126.3000789,128.4011807,32.40242555,31.60805578,30.25055765,8.078073155,33.72326968,33.04758255,28.057215,14.8076347,34.80072413,33.2240744,31.79555209,13.89132285,36.54945378,36.74643442,34.23384174,15.94776316,39.66255753,39.78612582,33.48177213,15.27568155,39.75193602,41.58302859,38.33613443,18.1150247,40.4987028,43.91626249,39.01500158,16.21292202,2.489391542,3.004416425,3.467366443,3.736683628,3.882696891,4.35951385
126.4002082,146.7326861,33.06007836,31.47048055,30.48684557,8.117920774,33.78485541,33.19475301,25.92318144,12.3657357,35.83890686,34.62674419,33.20558558,17.11320847,36.91279741,37.89768628,34.27273962,14.87283601,39.24364966,38.80022291,32.26333482,14.58424356,39.65265533,40.49066524,39.24194045,17.96350799,40.33521885,43.46767012,39.34850581,15.40911238,2.503700723,3.034136447,3.485336498,3.745465886,3.888873374,4.34021888
126.5001877,106.9819466,33.14238555,31.31593603,30.58674591,9.241862597,33.25913887,31.95109568,25.38719112,10.87438574,36.11979072,34.62092898,32.00063785,16.55075237,37.49667832,38.85333961,36.85634065,18.32902682,39.80121279,40.31579941,34.44409556,14.64116258,40.06890369,40.38666523,39.27422372,17.87082513,41.11583679,43.30619861,38.74097254,15.64496215,2.476569009,3.028931185,3.527010273,3.810539467,3.949299168,4.366030157
126.6001993,100.1583813,33.05445904,30.99684805,30.12785874,9.129715829,33.55989423,31.8952523,25.69716037,10.87724538,35.27970775,33.66463007,30.62420578,14.66678701,37.09665008,37.58748614,35.57621426,18.84555902,40.00177948,40.8583237,35.75802879,16.05115087,40.81121962,41.60769422,40.39645046,17.76308661,41.25763621,42.71876032,39.3554107,15.906153,2.454848095,3.000599937,3.525701043,3.8395774,4.005596708,4.427456265
126.699985,127.2889314,33.08620969,30.98757384,30.33046723,9.114888922,33.94532089,32.45518273,25.52586696,10.91933123,35.57105614,33.92607436,32.01800617,14.76384325,36.72063336,36.64015681,35.61480308,19.87442303,40.64021362,40.48340695,35.83449306,16.25833656,41.16385585,42.24860657,41.15220009,17.80373794,41.97662046,43.25598498,39.2418807,14.45213362,2.48571863,3.012299314,3.546388386,3.890513262,4.088426721,4.5758127
126.8001012,133.3413539,32.4338346,30.04687615,29.79128579,8.89078705,32.79817499,31.38136779,26.51776947,10.8086102,35.19647347,34.10593141,31.38983929,14.88639317,36.4226176,35.3276598,34.32262721,18.80417587,39.58842625,39.93207689,37.15630776,17.33570288,41.40890601,41.74504211,40.57709583,19.3456634,41.96215076,43.82662233,41.64948068,17.70860485,2.709479395,3.13505345,3.595537021,3.959516955,4.198519378,4.815424266
126.9001801,119.1256729,32.82670427,30.34651166,29.99502723,9.890005359,32.96211865,31.6478526,27.42847609,10.96812663,34.99447367,34.45630404,32.55160634,14.98140251,36.6757726,36.00094339,34.76312941,18.98622077,39.47700016,39.50083852,37.1227041,18.247518,40.6336199,41.09278432,40.89498398,20.52450636,42.22282663,44.29825447,42.39424647,18.90842619,2.62367263,3.116932298,3.588444749,3.891364549,4.138591337,4.792688745
127.0000293,126.9409736,33.42544232,30.34909021,30.33425478,9.916958255,33.14091716,32.07757959,27.27305974,10.19358184,34.72415049,34.64736519,33.800724,15.05875354,36.67484369,36.19939647,35.62206252,19.0525365,38.9321715,39.50151833,38.24510136,19.67253035,39.93062428,39.14361484,38.9924246,22.66228493,42.08649018,43.7828061,42.33886068,20.50090006,2.649485664,3.137464121,3.606828922,3.870042423,4.08877561,4.79195327
127.1002594,120.4846659,33.62704034,30.3900287,30.20190342,10.70568149,33.32176283,32.67484128,26.74993119,11.64673471,35.02174213,35.63494565,34.03431653,13.62391958,36.70808938,36.4142993,35.51971148,17.71055296,39.46632778,40.14730181,39.37744681,22.46460885,40.24252872,40.86991186,41.12391388,26.4336693,42.18496988,43.64104776,42.22572203,21.58343921,2.750296125,3.19837031,3.66545109,3.96326856,4.184400676,4.933849855
127.1998551,129.504718,33.81763332,29.99218094,29.59374676,9.207589271,32.9852379,32.47516817,28.41078913,11.70146489,35.25219449,36.20155942,35.22120405,14.51536421,37.49953096,37.28967552,36.23918521,18.43789881,39.3966338,39.65262783,39.56064579,21.4176677,39.96600089,40.91494399,41.56204162,25.92955538,42.43434972,44.52879044,44.45108776,25.49796634,2.736463818,3.245378471,3.724499102,4.050156497,4.273376089,4.90251831
127.3001777,134.6373966,32.84526298,29.38554186,29.01231256,9.779073942,32.30493176,31.76185936,26.99918659,10.80219902,34.42200639,35.56901692,34.59882903,14.42514626,37.39364334,36.95212379,35.94586841,19.78280883,39.01095095,39.78253193,40.27816933,23.43864632,39.90232437,40.44356601,40.89968158,26.51880026,42.41649855,44.6455277,45.48990796,25.96460623,2.693610472,3.230283077,3.739942152,4.082173067,4.297371004,4.897065681
127.3998145,127.4072763,33.44710099,29.61924209,29.16779261,10.80355857,32.1451073,31.6939043,25.30606686,8.786940794,34.3015557,35.23496649,33.81236313,15.42900386,37.74799326,37.00556538,36.66650684,20.7057779,38.64267065,40.01529932,41.18588015,24.51749031,39.8484088,40.52608881,41.17459144,28.33656189,42.29185932,44.37404927,45.57503496,26.80223924,2.704658873,3.23331329,3.765018364,4.145808259,4.307576364,4.854396079
127.5000844,144.2557189,33.56640292,29.54206079,28.9565436,10.73012513,32.55703695,32.59046172,27.17804595,8.833797647,33.97058469,35.12953786,33.04550139,13.13755528,37.81381077,36.17774874,36.5094603,22.26408962,39.11572166,40.0162176,41.88569986,27.8373132,40.01039652,41.12463313,42.00813497,30.38700894,42.35320441,44.5345616,46.29488476,27.81026339,2.665958235,3.215824784,3.752362073,4.157789461,4.322766417,4.763181962
127.6003057,124.3153634,33.326122,29.13583164,28.38163043,9.550279463,32.21292688,32.47917641,25.51037628,8.857170237,33.96007538,35.60219394,33.73748363,12.33312853,37.45821252,36.00947719,35.52831941,19.86845178,38.20292341,38.69509141,40.71250569,27.41571911,39.63322947,41.13864667,42.01059415,31.18507631,41.43348759,43.99362628,45.5915742,30.80895951,2.656864468,3.194897582,3.703534586,4.101825006,4.274978588,4.761971644
127.7000716,160.2885738,33.66735795,29.62401363,28.94663683,10.72325292,32.19418647,32.64102508,27.58266376,8.923366893,34.54240601,35.90531341,34.0040343,12.50894961,38.41123314,37.25156474,35.4778432,18.94516875,38.71239408,38.61117813,39.49567091,26.21821394,38.98050306,41.681913,43.27905604,32.51082323,41.13547151,44.72790206,46.64082084,34.13673551,2.674845821,3.222994707,3.712493946,4.110473182,4.287390846,4.738273326
127.8001902,131.2145128,34.39244986,30.42620007,29.71802735,12.43130108,32.74659746,33.21374769,28.05196163,10.16775157,34.10415066,35.42701185,34.0705256,12.42844194,38.99570024,37.44864423,35.78341761,19.38391109,38.97628453,39.17698754,38.22537469,26.12023492,39.51895375,41.19146852,41.47689174,31.2209752,41.1733227,45.03549864,47.0047528,35.21714541,2.684606959,3.261260062,3.73837683,4.121407205,4.298455215,4.73842715
127.8999902,144.6410449,33.39978874,30.18923602,29.1680106,12.29053473,33.43984728,34.04785376,29.26438964,12.19008311,33.47866938,34.50168808,33.91855865,12.44303647,38.05787091,37.10395573,35.71057864,19.18568308,39.09490575,39.17167836,38.11689927,26.60498094,39.38922048,41.03866177,40.525042,29.60434567,40.78358891,43.75589076,45.2697159,31.95238043,2.483290976,3.120693019,3.671816086,4.050432688,4.202713063,4.59176642
128.0002602,137.4371951,32.45481993,29.66934017,28.66693086,11.24253523,33.57189306,34.09803512,27.69487651,12.70159603,34.07394468,35.68764287,34.75350851,16.48888712,38.048588,36.27186528,34.8798184,19.15370338,38.33444991,38.54810612,37.85809219,28.13033372,39.06485929,40.84147965,40.28094221,29.31051359,40.66284172,43.50416455,43.85644906,30.6148259,2.562566992,3.164033637,3.696019851,4.114936658,4.249823342,4.588609666
128.0998485,177.9344327,32.46768623,30.04447472,29.2548877,11.89707596,32.82313446,33.5984473,26.50507405,12.19804022,34.52609117,35.70654616,35.53214382,19.30944017,38.09991969,37.05645763,35.52169756,22.94366625,38.68610999,38.81955782,37.9402008,25.96609642,39.50267056,41.11339205,40.3907386,28.2545779,41.09480549,43.48635392,44.3629166,31.10734107,2.555114698,3.189181224,3.739602784,4.153569814,4.287427663,4.591065326
128.1998515,142.9229732,31.63817931,29.82394166,28.98500152,11.00514242,32.02661562,32.42665072,27.92253012,10.87851352,33.38880078,33.76955096,34.13043671,17.74451123,37.00036089,35.61195876,34.9601527,24.53305986,38.26010311,38.4730243,37.93022717,26.36844077,39.14737991,40.47409552,38.74138935,24.87504203,41.1928778,44.02219206,44.97459614,33.72100791,2.444716129,3.128951212,3.692733815,4.091354496,4.230411936,4.477036883
128.2998784,138.1516513,31.15959459,29.62415892,29.05952646,10.90757014,32.80278119,32.96900481,28.54139661,13.7052212,33.06537134,32.64701683,32.7245541,16.11508561,35.32925909,33.26231947,32.17086756,20.84948682,37.86771918,38.21288243,36.62933167,26.15956653,38.27356352,39.58599209,38.23957995,25.33511384,40.52075464,43.66196516,43.60464505,30.40107695,2.43509927,3.065723858,3.622124961,4.005092687,4.156112622,4.51811457
128.4000201,151.0295791,31.42955559,29.76836189,28.7555885,10.12921702,32.54937203,32.69120554,28.48658349,14.05609645,34.02588912,33.81593855,34.10627186,16.74792275,35.36548904,33.76866597,32.32098932,19.42570652,37.41986986,37.20628033,35.14112162,22.62820818,37.73957438,39.08282068,37.12218255,23.21352033,39.79889787,42.04813469,40.88712233,28.37785951,2.503674144,3.090266676,3.614922939,4.010737594,4.129883821,4.521285236
128.5001146,135.7510921,30.96091842,29.36367294,28.2457299,9.008298481,31.90222434,31.71533494,28.21415758,13.88904917,33.86881502,33.71704024,33.81828225,16.70702535,35.34550289,34.21871113,33.02914535,18.96146017,37.87971697,37.24197785,34.4216255,21.54155554,37.49153374,39.02093474,36.44570449,21.22345866,39.5542513,41.74524415,40.50403614,29.09548326,2.436937835,3.063160772,3.584794988,3.955110008,4.097704324,4.426139789
128.5997663,124.9506279,30.93811819,29.62637439,28.22423305,9.111549402,31.85897876,31.18557772,28.24056918,13.73114877,33.66752426,32.8650179,33.32655276,15.78457561,35.03100688,33.67065251,32.66884901,16.3170722,38.58674382,38.14539287,34.48931684,19.49119369,38.0039616,40.0571544,37.46403261,19.62786584,40.21265657,42.38015456,40.24802686,29.62489035,2.416524278,3.041543338,3.576853799,3.958175111,4.084703419,4.423679575
128.6999679,131.2515055,31.42981478,30.24301369,28.92126367,9.261683698,31.82407616,31.27544023,28.06306829,13.67245372,33.16712268,32.16697042,32.84592377,15.15435892,34.74788334,32.69737041,32.29796094,17.03762881,38.24178748,37.23639825,33.99810886,18.84085804,37.75883347,39.89853285,36.25781403,17.39891201,40.24805441,43.26981442,41.64070234,27.05636282,2.392784467,3.011320641,3.531252479,3.905591152,4.050066277,4.39211777
128.799973,166.4653509,31.64221787,30.21432556,28.79936879,8.251298981,31.98578786,31.55678998,28.5146716,14.04626265,33.10785889,32.42186977,32.44036835,15.04727721,34.00772174,32.01262029,32.3266977,16.98312607,37.69961395,37.45142625,34.27937116,20.75656563,37.62790858,38.51112724,34.93415394,15.54438822,41.13710419,42.49982597,40.18147722,23.55256074,2.459574496,3.029425807,3.540300809,3.907979212,4.037894409,4.476111449
128.8999459,142.6228373,31.70234687,30.03139442,28.46222968,6.910473638,31.85844663,31.90025923,27.79155483,13.019602,34.45153547,33.91924572,33.85429126,15.46938579,34.6575708,33.88495195,33.26349577,15.70261879,37.67212431,37.09886302,35.39115093,21.43760102,37.02210171,39.14880079,36.02853677,16.85366704,40.42578454,42.52514741,39.64891743,23.32674296,2.551309399,3.081097035,3.589849497,3.980479427,4.111960036,4.600194236
128.9999498,137.9157304,32.9296593,30.68177259,29.24626766,8.332581095,32.00939566,31.91429401,25.28719986,11.05893349,35.39923605,35.09881776,34.24798071,15.55197721,35.88564033,35.33228664,35.02507936,16.27237138,38.76923132,38.26504177,36.51629068,20.19633302,37.37163804,39.75456913,37.42317345,17.0822629,40.0961798,42.48607167,39.76262106,24.45438791,2.530311832,3.101935221,3.631154559,4.005748208,4.110081364,4.488732574
129.1001985,133.236111,33.21235058,30.86598523,29.49688504,8.15276456,31.54878877,31.48990528,26.68730746,10.48916293,34.39581711,33.622804,32.0499169,11.2606833,35.37975942,35.0279379,34.02842349,15.8968566,39.19547126,38.65090988,36.70138822,17.60859438,37.46241231,40.4864569,37.54379281,16.19032877,39.29811177,41.71062219,40.04873246,24.48567981,2.418166497,3.004701377,3.55911898,3.915601102,4.016979351,4.357921165
