s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
113.3993315,146.0369116,41.42021518,39.78755967,36.30374364,16.18759791,38.7850003,37.45201967,34.01187354,15.51594251,39.40890394,40.79206071,36.22042117,18.64653255,39.99285013,40.92243071,38.66950626,24.08703401,41.12225148,43.67382275,41.46022969,26.08562229,41.77411075,44.65978245,44.03546675,28.17856871,42.01180311,44.54768546,44.79057707,29.57872274,2.520228312,3.005547842,3.379401924,3.66616202,4.084608202,4.200150428
113.4999717,177.0546354,41.72245894,39.73669444,36.48207076,14.99865601,38.58621503,37.45924841,34.82751444,14.00941672,39.22237043,40.49482967,36.77775551,17.47301648,40.3652987,41.89847204,40.41868257,25.0201985,40.72628886,42.80080722,41.37139958,26.72217186,41.04727937,43.58316455,42.06780711,26.66126144,41.86183267,43.88390892,44.02710022,30.03170803,2.517095408,3.015898819,3.400426389,3.671469664,4.051988615,4.16854409
113.6014079,144.3422076,41.82383968,39.67396355,36.85963276,13.84762771,38.32776754,36.98293583,34.60569372,12.98281552,38.7614894,39.92040794,37.55876777,16.0841125,40.43207365,42.01777288,40.54592167,24.04271205,41.40089055,43.8377649,42.27212977,27.44103997,41.32812197,44.27671994,42.42454926,27.33348761,41.56600941,43.92307353,43.70001842,30.14594215,2.491598956,3.005808935,3.409598864,3.698510346,4.051050091,4.092313797
113.7001883,166.6697245,41.55765072,39.29102396,36.74394932,12.6842201,38.14414367,36.59334144,34.32830773,12.91622313,38.16963149,38.95373911,37.7488824,16.0474268,40.14233389,41.86344687,39.77879385,22.76810392,41.64156743,44.43868032,41.59962878,26.4470636,41.94373351,45.73209967,42.09845052,27.48111606,42.0406555,45.16590929,44.7980323,31.9853667,2.411237049,2.936054513,3.352618193,3.667580765,4.081199044,4.082062568
113.8002905,160.8015966,40.52702094,38.59945448,36.10451455,11.27592937,37.66079744,35.98182407,33.4035173,12.7329308,37.71204996,38.56734866,37.74802201,17.07102548,39.04334952,40.538077,37.67276935,22.71745088,40.0024873,42.3089148,40.53938695,25.51083552,41.07936895,45.03640651,41.90393627,27.02988018,42.06579471,45.01837139,44.65284469,30.91461356,2.460505523,2.957894388,3.358473951,3.686261592,4.141747963,4.302207416
113.8985722,165.8092709,40.2787537,38.98464825,36.16716056,11.23618016,37.51035741,35.90290024,34.28674431,13.96352617,37.9896303,39.22831674,37.3883028,17.02406692,39.08284178,41.1329723,37.92979556,22.19549144,39.1306336,41.43487412,38.96014841,24.93494729,40.18114524,44.02888102,42.22262141,28.4953676,41.87504566,44.611381,45.210804,33.43035201,2.468903856,2.956464842,3.341581271,3.652519355,4.095068404,4.268836568
113.9999174,162.5922764,40.33570632,39.40830906,36.34132693,11.46401301,37.8614322,36.45422477,34.68709179,14.63788322,38.53770842,39.64111035,37.76387455,18.49574069,39.85315983,41.99546411,38.22745145,22.22531881,39.51392568,41.77918528,40.13162044,25.38613863,39.83290572,43.80781805,42.31181657,26.79483792,41.17361109,43.76229625,44.2966333,32.624663,2.500953307,2.995676417,3.379230661,3.664299051,4.018391029,4.215293625
114.1008219,123.755654,41.02251313,40.07179529,36.83104368,12.6671316,38.2019264,37.00647396,34.74416641,14.76906942,39.04263541,40.37815398,38.82802522,19.87235338,40.23260729,42.83049201,38.66679511,23.68705218,40.08653875,42.40403374,39.18598048,26.55769691,40.54575462,44.56251391,42.62195169,27.57229073,41.5753963,43.9099953,43.89293663,33.19906019,2.51269112,3.030683946,3.43453669,3.721294331,3.989734708,4.123911997
114.1991018,145.2816651,41.15663334,40.43321339,37.04886225,13.80858297,38.29252829,37.45277008,33.98808386,14.72644925,38.99172807,40.35679594,37.46041007,20.03062963,40.05840941,42.66903817,39.14510315,24.92629166,40.48227948,42.995793,39.27200776,27.63617925,41.03101828,44.96696813,43.64823337,29.91336783,42.12451692,44.22132688,43.27850605,33.94202943,2.522911888,3.053955378,3.484253792,3.800735061,4.040654644,4.160287746
114.2991771,145.5005836,40.35037901,39.58052099,36.11019316,14.97844338,37.39477206,36.56907085,33.28741363,13.22984515,38.21029905,39.72111309,36.21614719,19.78030902,39.84798536,42.16802248,37.02338658,23.39801953,40.28564359,42.71883974,39.16406887,27.21011013,40.33780826,44.95355054,43.51226378,30.46623104,41.95970192,44.50855409,43.41886386,34.62326795,2.507248205,3.024853564,3.447478018,3.769997236,4.044530398,4.197270498
114.3998064,143.4338598,40.25674839,39.24060382,35.90599245,16.78081337,37.64621679,37.00317152,33.08743441,12.57993326,37.77089382,39.70911983,36.79824184,18.97610569,39.33217613,41.85267891,36.28524449,22.4444869,40.1332628,42.67011278,38.4512083,26.25804072,41.10198547,44.76339754,42.20742473,29.34092993,42.05732835,44.16610267,43.33880798,33.94278476,2.522553868,3.036196716,3.455072029,3.773675524,4.041046159,4.208037989
114.5011105,139.149805,39.89084692,38.84203819,35.22212833,16.93981072,37.30100064,36.66298444,33.46379607,13.98621609,37.23063095,38.90763057,35.15196337,17.44072809,39.08635458,41.88044318,35.9794289,21.57124343,40.01210841,42.77499224,39.26071723,25.34034675,41.35103508,45.22647334,43.15196458,28.7594226,42.18902655,44.09030257,43.53352938,35.74017048,2.513781729,3.020201692,3.441457368,3.77756069,4.05595209,4.219864028
114.6003451,171.1805785,39.47218094,38.68838767,34.66712671,18.24888805,37.22689297,36.53688919,33.28970536,14.20714498,36.83545401,38.47023276,34.18129484,18.41304201,38.44904162,40.92321567,33.57571125,19.82886153,39.94258809,42.65096735,39.18972661,24.31241677,41.75717134,45.53844505,43.70993881,27.90725787,42.4445236,44.75373787,44.22943227,35.131426,2.50628046,3.004656643,3.420949164,3.771317664,4.072601235,4.25077678
114.6994954,197.3912933,39.38206831,38.89783468,34.72744287,18.67172385,37.46817648,36.7129222,33.21070542,14.28232542,37.02412436,38.89821347,35.16102981,20.18663051,38.61256523,41.37664297,33.15641351,20.82139285,39.85668985,42.06319814,37.12433357,22.35713347,42.07225619,45.2952345,42.70227342,26.60026055,42.64787799,44.6159054,44.08708796,34.07193837,2.563051428,3.048483293,3.461754015,3.814996238,4.122387831,4.387751361
114.7998097,184.95743,39.82019538,39.30558663,35.00210181,18.78444244,37.70875091,37.27855377,34.42751918,14.42276559,37.52704898,39.37023331,35.57512421,18.94946651,39.71732609,42.67950912,34.15541426,22.73141676,40.97397454,42.45975009,38.01808058,23.52851922,42.71468716,45.13296839,42.24911815,25.55463285,42.89758012,44.74594695,43.49850596,32.57862659,2.582772805,3.077403599,3.496294392,3.830150383,4.072231571,4.283851057
114.9007615,155.2604316,40.44565736,39.84180928,35.3203608,18.95969993,37.71395773,37.14568189,34.87938743,14.51140956,37.89533221,39.48676578,35.66229522,17.806924,40.78373794,43.32433815,34.84086908,21.4314243,42.63323271,44.59631287,39.89888724,26.60832801,43.85672394,45.97728749,43.13280829,26.50853766,43.99440256,45.9607667,44.59858304,33.54709557,2.527055561,3.045721029,3.482762286,3.832494975,4.067201629,4.135453052
114.9992895,159.5008751,39.62181133,38.54469319,34.29559271,18.63651954,37.05385069,36.40400863,34.0424379,14.12223272,37.2602458,37.28521936,35.12630058,17.57747811,40.10107226,41.791722,33.33738262,19.53655513,42.59462507,44.08471952,38.91105544,24.61493557,43.98880557,46.01345892,42.72893267,25.14842264,43.65113964,45.69780053,44.37553419,33.93542156,2.52694879,3.022077333,3.437280646,3.780808252,4.100043624,4.276063901
115.100367,164.9944817,39.40191104,37.86356247,33.95677837,18.42100029,36.9388448,36.47231782,33.28417258,12.33358578,36.56998294,36.62776931,33.9854321,16.78337761,39.14578693,40.59644204,33.18634546,20.27668208,42.69546493,42.6263188,36.81648583,22.23828869,44.42001769,45.81739114,40.97217017,23.360028,44.25355946,46.13727785,44.42915456,32.27645311,2.574697623,3.050948163,3.45135019,3.800354043,4.142028631,4.409867631
115.1992212,149.8834544,40.08646942,38.27767979,34.41980236,17.57502734,36.99078208,36.51738853,34.47667464,12.52584987,36.53647114,36.74596669,33.20799441,15.40849095,39.27375941,40.39091565,32.68427676,18.17487329,42.78715634,42.52279897,37.04248681,22.10822762,44.53898042,45.55162013,41.01876417,23.00109275,45.03996162,47.03387065,44.89400313,29.66225636,2.570569636,3.033351273,3.410506484,3.741237675,4.119219236,4.380880043
115.2999866,128.8742266,40.25743951,38.39056115,34.66728093,16.63756803,37.27918273,36.64489911,35.04431011,12.60345677,36.96721644,37.00100037,34.89472404,16.60543092,39.97780972,41.13250505,33.03665172,17.82880749,43.62535115,43.17310347,36.81777777,21.03428634,45.14334055,45.8895202,41.96943355,22.64939173,45.35740185,47.25408683,45.31831337,29.84661882,2.591132824,3.044954794,3.405403042,3.712639428,4.14054444,4.423227409
115.3998479,151.9767671,41.14499637,39.32703713,35.6764813,16.70188788,37.93418516,37.64726646,35.58489265,12.81048046,38.43783826,37.98195117,35.14250487,16.82699977,40.5963856,42.01279603,35.28034354,20.29474821,44.4969207,44.14652558,37.91354133,22.95499076,46.61816889,46.80924521,41.75747515,22.25085719,46.17789976,47.71988528,45.69776499,30.11752804,2.617441228,3.088682513,3.467199134,3.783333854,4.196673225,4.438451555
115.499168,137.9029212,41.41865767,39.49032571,35.81456704,16.16111454,37.88240657,37.678102,36.1899075,13.25438435,38.84144753,38.2978199,35.2875176,15.98614664,41.03412441,42.08452197,35.68543847,20.38027989,44.95587215,44.12581854,38.24574078,24.06823484,45.99422263,46.78498225,42.26496456,23.79396444,46.31720684,48.25484819,46.48975749,32.46824952,2.621473665,3.09685418,3.483167994,3.814971784,4.286057092,4.526133523
115.5988177,165.2789991,40.8667321,38.70792163,35.54010373,15.80677301,37.54105101,37.14287667,35.77342993,13.44827925,38.63367525,37.81836053,35.94316767,16.84481702,40.37529734,41.16363036,36.07209557,19.56145124,44.43253576,43.42488489,37.85379008,23.92867828,45.88804457,45.96548754,40.59056312,23.41582229,46.47217097,48.66434687,46.53731605,31.32180946,2.661639755,3.129352367,3.50918039,3.841117987,4.371399368,4.737260496
115.6996699,153.8352419,41.28408109,39.03356008,36.27977686,14.69659515,37.8695799,37.62199079,36.70187696,13.61585047,39.1463363,38.22132876,37.58251904,19.11177993,40.72463447,41.80719028,37.92803871,20.85750756,44.62102032,43.33508541,37.61510171,23.95138081,46.93426859,46.2887764,40.14284911,23.45636927,46.96309994,48.79538542,46.11658037,30.53868822,2.711116022,3.187278336,3.569030028,3.887516236,4.41061859,4.798894813
115.799287,164.1420564,41.1751067,39.10460756,36.08151266,14.39861172,37.8209264,37.40515348,35.90676137,13.51221738,39.15653429,37.84482377,37.05359011,18.49276081,40.74684058,41.47432235,39.33327658,23.3594542,44.20907158,42.85844379,38.55859996,25.57864167,45.96809131,45.44484634,39.48613799,23.12526461,46.30575345,48.37363425,45.25336514,30.96630052,2.664872855,3.148329311,3.523141238,3.808974783,4.299533887,4.618974515
115.9011771,184.4594261,40.97699224,38.87401691,35.51478084,14.20249042,37.53120595,36.89657898,34.46730964,13.33463335,39.05660073,37.76070522,36.33805385,18.28952576,40.46587175,40.87549282,39.66497282,22.19375673,43.44017981,42.56939034,39.73881777,28.02210436,45.17393149,44.79759817,39.70083949,24.67646433,45.48967432,47.01327218,44.01795347,29.70153599,2.647269781,3.132027763,3.509421499,3.798179471,4.258702747,4.553324151
116.0002198,175.4261528,41.16986376,38.97363027,35.71293371,14.29092308,37.73056822,37.02110923,34.8494622,14.13826152,38.84738058,37.40079772,35.57532364,18.17114673,40.16404297,40.49693299,37.9766295,20.63874826,42.89976643,41.34034811,37.90100712,24.33912245,45.14939307,45.4603234,40.67228155,24.91131104,44.77013232,46.77422229,44.37210875,32.97308659,2.666115674,3.138481104,3.496968446,3.783435326,4.285695362,4.608288899
116.10079,139.4275329,41.73458579,39.47509932,35.99102358,14.29893163,38.31346021,37.73053029,35.50703233,14.67362379,38.82427972,38.20971986,36.86824524,19.10135914,40.01110129,40.32743126,37.64705555,20.56922269,42.63330187,41.4185661,37.11813975,22.7574037,45.05828567,45.376619,39.99343015,23.10509188,45.17889417,47.14264329,44.77257188,30.48585932,2.644805097,3.141739279,3.524704925,3.821400283,4.278188011,4.548515109
116.2000447,137.7302976,41.62229572,39.52986621,35.74260564,14.06012806,38.04700907,37.22711955,34.65879144,14.47210154,39.0309669,38.32035811,37.27651337,19.67001696,40.25533686,40.58956286,38.82633634,20.63266746,41.71308962,41.68624579,37.87562063,22.85739523,44.15812836,44.70100925,39.63080148,22.93116661,44.76321293,46.46563992,44.37274131,28.92636016,2.611770213,3.103904544,3.484065954,3.765515219,4.240988492,4.508280261
116.2989682,155.5347025,41.10391184,39.43187205,35.54619707,13.8790192,38.14556651,37.16607396,33.20800051,14.20851402,38.82803024,37.90310185,35.95214137,18.05231112,40.21697752,40.94212171,39.90049519,22.08883177,41.87189464,42.37407549,38.53472537,23.03637853,43.65356526,44.56919297,40.60366263,22.59152919,43.71840851,45.31166959,43.76637152,29.8012368,2.614105122,3.096556934,3.477580651,3.764378553,4.254262214,4.540846195
116.3992271,165.5334047,41.01990556,39.47738325,35.80168889,14.03617063,37.98411486,36.77010039,32.13755565,14.15073368,38.89092864,37.07444576,33.44467094,16.56420574,40.10411236,40.1299611,37.41067169,19.79414275,41.72104565,42.46550042,39.34319061,22.40792336,43.93973017,45.71733934,41.39590534,22.5336955,43.40897938,45.3100334,44.25062886,29.43825491,2.589511727,3.069057185,3.453369803,3.760674364,4.269089999,4.518648623
116.499263,196.1547786,40.84230837,39.53610634,35.78003004,15.20670208,37.8266054,36.65141308,31.78529308,14.13887367,37.90113714,36.49956255,33.34216978,16.45475725,39.67724402,39.05755381,34.65078966,17.33287586,40.98754523,41.24788621,36.84531035,19.31932005,43.41298141,45.25562884,40.80122739,21.07056569,43.69142768,45.69454303,44.22386165,28.84944016,2.574558422,3.038469639,3.40394976,3.706742151,4.265247249,4.549966737
116.5987226,164.6865774,40.29658102,39.01015116,35.47644809,14.74376533,37.53181714,36.32497794,31.08034418,12.94859126,37.55420362,36.54479798,33.72290023,17.58254965,39.03425365,38.54432645,34.48484192,17.31972732,40.57946353,40.03853765,34.60767078,18.0258218,43.16472521,44.48240002,39.24199229,18.41860121,43.42163101,45.34560245,43.31016499,25.77605113,2.621103723,3.070319421,3.414328639,3.687072481,4.230935202,4.632274863
116.7000684,169.727745,41.47983075,39.84445869,36.17997632,14.93741395,38.21130212,37.00923419,32.12582694,12.97856676,38.12648107,37.52973503,34.67979877,18.14627537,39.61405407,39.64930243,35.25003809,19.56346198,41.02883425,41.02914801,36.1237158,20.3509666,43.68573865,44.11107972,38.60301631,18.39688746,44.27409007,45.21583231,42.01347352,24.25041403,2.59756557,3.064322733,3.418287053,3.687394084,4.178919914,4.461811558
116.800925,125.6942997,41.52648473,39.86098695,35.98075628,14.8546667,38.42506365,37.22414079,32.15261847,14.1298527,38.22649054,37.8522992,34.93627939,15.06716573,39.81108143,39.63731093,35.96864703,20.18232833,40.95869965,41.59983723,37.70597029,23.67625556,42.69417859,44.285225,39.92571703,21.791519,44.90093595,46.57058701,43.12000222,25.74621488,2.58432508,3.039570932,3.395104082,3.69305015,4.231620455,4.499354142
116.8985927,169.7088221,41.25156899,39.44882606,35.79287425,14.8303681,38.29874869,37.21839371,32.73189824,14.48810547,38.08902919,37.687562,34.50873131,15.72216278,39.63714823,39.25878464,35.02605877,16.55468046,40.79945973,41.68839105,37.61236748,22.13470737,42.95181496,44.55048941,41.47034586,23.9682788,45.2386269,47.03373452,44.70541604,29.90785748,2.592034971,3.036274595,3.3777665,3.6980992,4.313978041,4.623850189
117.0003614,181.188383,41.12547049,39.61129154,36.40981929,15.15106134,38.60023831,37.76051499,33.99604123,14.83167245,38.10237321,37.58062597,34.8745968,19.09846724,38.98002672,38.49009335,34.39883803,18.81083008,40.61816387,41.13217637,36.895565,18.74501859,43.00961865,44.38601981,40.65777435,22.12709808,45.68749912,47.91262649,44.92206097,29.56936305,2.62800624,3.065252911,3.391984118,3.695093477,4.374806191,4.776243047
117.1008088,181.6390428,40.96927261,39.55749801,36.5631675,15.1372702,38.82835452,38.24182098,33.50078376,14.15559458,38.64874533,38.62074485,37.13038342,21.15236207,38.47672623,38.29941823,35.72123178,22.18424765,39.67839818,40.392677,37.09914446,21.71308794,42.37785412,42.85986502,38.83779884,22.2390934,45.46653716,46.49218929,43.16055356,25.16301992,2.679113943,3.110545883,3.43366099,3.699541056,4.329569042,4.776144206
117.20078,136.1491148,40.99793995,39.73326257,36.86012999,15.22006809,39.23873613,38.57415158,32.52124446,12.73608122,39.4267466,40.3147937,36.34704188,20.61641921,39.37936892,39.75383278,37.57945756,24.46208003,40.37374696,40.89877182,38.84850337,25.6691723,42.83510638,43.07446454,39.87102413,26.67747688,45.07646216,45.99823353,42.7093182,25.7760071,2.699359149,3.137363881,3.464301378,3.743745681,4.341130595,4.693129406
117.3000321,147.2352068,40.89375755,39.66225262,37.07416998,15.29222034,39.22072572,38.7074378,33.26873622,12.81476373,39.9961881,40.96779494,35.55077709,19.38839104,40.0055942,41.22868224,37.03291374,24.05041887,40.96200155,42.09567673,40.56203993,29.12710742,43.64866158,43.94758927,41.63919952,31.13194731,45.37769164,46.54356254,43.13569882,28.25766964,2.684055411,3.146383989,3.500536335,3.820715569,4.403391922,4.63984459
117.399993,153.7511307,40.33380056,38.9907706,36.68019079,15.27482297,38.50957364,37.99688803,34.16517052,14.24803451,39.78871589,40.41873943,35.96927553,19.36464792,39.89458102,40.577407,36.02634477,22.61835963,41.13646836,41.52924963,39.76999315,27.99714442,44.49456169,44.82474486,42.35514326,34.07791046,45.96897741,47.51050361,44.539779,32.21642584,2.703014923,3.185992435,3.551582477,3.905445247,4.522250823,4.77343889
117.499628,171.285898,39.62956146,38.32246539,35.85726061,14.78439364,37.86207813,37.47523138,35.13631698,14.32474398,38.91817416,40.37043939,37.71751071,22.425057,38.86494708,40.16418525,35.80201448,22.5640735,39.78436821,39.87556353,37.61851005,27.31661265,43.50152739,42.8898046,40.26772852,32.56497521,45.85915876,47.04457482,44.43045941,32.9349777,2.722491498,3.220467013,3.596379363,3.951579299,4.537427741,4.905306705
117.6003816,159.0512775,39.10085666,37.57900348,35.16581508,13.11608961,37.70837903,36.95544955,34.98474837,14.26361178,38.95534368,40.34298488,38.45307908,23.81243458,39.00181478,41.07881418,38.90918609,26.05854544,40.00355421,40.43244124,38.9930874,29.58996868,43.01196342,41.73442202,39.15958328,32.31659917,45.06537182,46.25082276,43.02531935,31.5785224,2.756076497,3.27291603,3.693262223,4.088827774,4.558297157,4.9339837
117.6989091,166.4418856,39.13371223,37.80345744,35.55427374,13.48216075,37.81023478,37.23340615,35.63184912,14.32039647,39.47205745,40.59301594,37.06659934,22.64243303,39.70836731,41.71933112,40.0300484,27.53879506,40.56446958,42.37823644,42.52622397,33.3710397,42.97079219,42.42009256,41.02719946,35.768452,45.24560495,46.32335455,43.16369257,32.42052421,2.704611929,3.243250492,3.694545449,4.12704504,4.553919888,4.786153294
117.8006135,165.9757918,38.08894102,37.12581625,34.96532112,14.30013237,37.12339,36.46996132,34.91662246,12.61871259,39.02919198,39.77894267,36.80649792,21.31373724,39.60595507,41.19943622,38.3609386,25.32907876,40.4963183,41.84038129,40.4348458,32.17622583,42.82972852,43.71708178,43.00643457,37.90994499,44.24048008,46.54185642,45.07842562,35.81438304,2.680339785,3.205992171,3.652263471,4.099057544,4.564072811,4.806177991
117.90064,177.2651951,37.21359265,36.31104721,34.19040694,14.19323368,36.27475554,35.3486825,33.85497404,11.80788706,38.19618691,38.65477135,35.90277308,21.0574071,39.06408562,40.48569593,37.10924845,23.5313388,40.25933389,41.50554226,38.76690791,28.9152274,42.80232207,43.08011387,41.24074527,35.63279283,43.36389408,45.44448944,44.64135636,36.44228291,2.639797212,3.166042744,3.607979073,4.043246202,4.505977212,4.766140513
117.999521,205.816026,36.95782789,36.11628325,34.17218955,15.3244328,35.83317323,34.94265964,33.68917484,11.37168965,38.16794441,38.58215403,35.61404287,19.23868788,39.14727423,40.73617435,37.68411246,24.79955749,40.14710119,41.38603117,37.85318198,28.68795504,42.26534185,42.11997916,40.0047532,33.48362748,43.04972253,44.79207289,43.91689716,31.99735021,2.634308106,3.159787316,3.606093538,4.028820065,4.459344471,4.730219841
118.0999912,168.4088408,36.81816291,35.80482751,33.64792622,16.21787258,35.39067858,34.36720336,33.28200875,11.08629909,37.73409798,38.29121225,34.29941835,15.68458379,39.11170091,40.66318128,36.89382958,21.84996989,40.42532996,42.12711636,38.31599818,29.92461045,42.08427716,41.89927782,40.65567438,34.78695135,42.32136858,44.01988524,43.22446559,31.60284857,2.619850486,3.14204464,3.598546607,4.044551011,4.425994685,4.657674063
118.1998443,176.3471774,36.9493719,36.00443423,33.65623374,16.22966289,34.98080183,33.90269994,33.79062547,10.93356193,36.95559268,37.17593952,32.77078248,13.69797522,38.90555213,40.48033509,36.56100224,18.54045863,40.9687239,42.69634712,37.47941733,26.67270743,42.46946327,43.15869078,40.64131982,34.38262148,42.32370959,44.72688285,44.15746411,34.44001339,2.532797109,3.060445966,3.521020373,3.987366968,4.377813698,4.537588187
118.2992514,183.903521,37.37578135,36.34898174,34.14294831,17.09338648,34.56233857,33.48176752,34.44015382,10.91000112,36.31532672,36.04209733,33.40975239,13.49025744,38.25162992,39.74674736,36.0166527,16.4275167,40.38244601,42.13290836,36.79444642,23.04253465,42.14197477,43.03105444,40.35835622,30.0846915,43.16284336,46.02711614,45.17277729,36.26003669,2.498228807,3.01465907,3.45757252,3.902945948,4.35003493,4.566512049
118.3990312,210.6366879,37.12352139,35.89336352,33.86911221,18.77769361,34.34567738,33.17729314,34.47070224,10.82567982,35.43550575,35.08234588,33.56596556,13.33288773,37.00318796,37.82050973,36.01357107,16.8390603,39.38355091,40.91023963,35.07846639,19.57025412,41.21909785,42.05735691,38.91468056,25.67640713,42.67863778,45.70939577,44.637666,33.87757272,2.487851923,2.987535542,3.418934945,3.844758542,4.298267825,4.626939395
118.5007587,188.214382,38.14880364,36.83518066,34.65270463,21.3883001,35.01660896,33.80406392,35.03208688,9.585835677,35.65173838,35.5887289,33.9746043,13.34962878,36.86972374,38.35708079,37.47296281,17.88077522,38.59299278,40.40181451,35.65362713,20.77506373,39.83686266,40.37606687,38.04959877,23.65629708,42.09361996,44.6138904,43.15322388,30.20889716,2.487731544,2.95734895,3.369638347,3.763419856,4.166647729,4.478434431
118.6008875,160.3535302,39.38087836,37.88159284,35.44445583,22.68416778,35.48604895,34.13849376,35.29547615,11.03270733,35.95742894,35.95435067,33.40430391,10.36014445,37.36724195,38.95233589,39.58401781,19.02665459,39.26014028,41.26116033,37.3533244,20.98466943,40.26554379,41.33521708,39.43735776,26.02980466,41.97872889,45.00550579,43.84607389,30.77985491,2.473573445,2.923259262,3.307436382,3.677612057,4.096201099,4.318013839
118.700414,151.2922606,39.86365095,38.32288002,35.64066015,22.69706544,35.50584038,34.11495969,35.08303604,10.99380935,35.79132177,35.78571786,33.26166599,9.026237351,36.84682158,38.17969062,37.69257932,16.38717048,38.53950778,40.74530027,37.50429559,19.86762257,40.04774346,42.17127048,41.22207229,27.05829302,42.08696572,45.21078001,45.23435211,33.11181889,2.436806073,2.874638522,3.218829712,3.537496068,4.019445144,4.226212177
118.7986499,144.8941134,39.91278217,38.10666126,35.20158773,22.37374873,35.44110108,33.83964209,33.85037467,10.80115929,35.1099294,35.12690033,33.08726312,8.801458609,36.17250434,37.51278298,35.87102079,14.73096434,37.8710788,40.02413155,36.15163556,16.33902326,39.6183286,41.31188657,40.35979255,24.7781935,41.46026654,44.74108637,45.32645482,33.63098445,2.445914341,2.870886698,3.207031705,3.521093345,3.992298663,4.259641324
118.898957,153.6090515,40.85527618,39.26381868,36.02022178,21.62799253,36.06562682,34.84432896,33.9531646,10.9000135,35.14249549,35.42451777,32.85207742,9.655043327,35.88588624,37.19706383,36.52320561,15.42512089,37.79452326,40.10649278,36.15280178,15.21366807,39.76626516,41.48199802,39.94550978,23.67878704,41.30272124,44.40314374,44.44086754,33.02868922,2.456031719,2.886190873,3.219424413,3.5115933,3.923542173,4.169623617
118.9988996,152.5468416,41.60504849,39.90758512,36.75920876,21.71671486,36.68400257,35.62399136,33.79575505,10.1994897,36.03370215,37.0535099,32.7644596,9.901488084,36.15731375,37.9382828,37.85725219,16.67241097,37.51478464,39.76478137,37.4068469,16.92617419,39.39686581,41.27331269,40.78197911,24.31344376,41.52943266,45.11261479,44.15617098,32.05879788,2.476183964,2.922107294,3.270722955,3.558700016,3.904530515,4.108601034
119.0993351,134.8237209,41.545138,40.08139624,36.60384026,20.41115094,36.82409962,35.89354095,33.51491451,10.17359118,36.26537082,37.52613273,32.01226077,9.85383635,36.32633403,38.52109596,37.34834747,16.67551866,37.66901896,40.08416551,38.94665483,18.38851118,39.685521,41.80851714,41.49002544,26.41151914,41.65281786,45.13262383,43.97407289,33.48061991,2.461755873,2.924263925,3.297883207,3.611062646,3.909702641,4.060163159
119.2015581,139.8800443,41.39485256,39.97254531,36.70561847,19.15664325,36.27607994,35.42352382,33.21712515,10.06310888,35.95329629,37.33519223,32.11385902,9.783820092,35.96755967,38.38961963,37.12468116,16.52269438,37.4146564,39.87277373,37.14923326,16.87686157,39.67024385,42.16801964,41.95217444,25.32343428,41.77422001,45.47318106,45.54929702,34.32464547,2.45564981,2.91610284,3.293872274,3.620416995,3.904219253,4.067816031
119.2989233,174.0110861,41.78508527,40.10694044,36.95670465,19.35057656,36.78815507,35.69095509,33.55065492,12.09829975,36.48375264,37.3900363,31.86776999,9.754653299,36.34458161,38.62935289,36.97596761,16.46464845,37.19242581,39.80673495,38.68961985,17.00749523,39.37271223,41.54424877,42.41573074,24.55682405,41.59213249,45.17956772,44.9674475,32.17534062,2.497333159,2.954057206,3.325151763,3.639815723,3.896309897,4.080494165
119.400029,142.1180755,41.98741417,40.1771736,37.25338489,18.78564277,37.09015967,36.03730959,34.11725764,13.34509952,37.13602751,37.58238839,32.79515092,12.48418326,37.09591803,39.21328183,36.34605471,16.61143866,38.33585324,40.53006477,39.56794938,17.05895716,39.82848356,42.06241564,43.06016305,27.57106891,41.32282999,44.55628485,44.32469672,32.80885053,2.527426003,2.992249026,3.360885885,3.657881094,3.876720803,4.015174902
119.4996178,129.1683925,42.85356518,41.03952261,37.97071347,17.28690698,37.73875767,36.66430028,35.13120673,13.6082526,37.64455687,38.15741501,34.18856523,14.08114717,38.19125769,40.16240795,37.41253318,18.72859456,39.87590837,42.14512435,41.01937527,18.71743203,41.15581989,43.68972048,44.39521543,28.26257615,42.13944952,45.46635748,45.23532733,36.03071226,2.534774859,3.021481574,3.390375588,3.664109526,3.880196858,3.944005528
119.6011083,147.1509303,41.58785221,39.82815458,36.79173822,14.5200325,36.99568111,35.97140325,33.83846319,13.29443366,37.41787604,37.80648381,33.09496308,13.96357092,38.19218387,39.79877708,36.11685162,17.8120256,40.10262906,42.57359172,41.76326035,20.50371212,41.78022929,44.47758692,44.93598225,29.97876467,43.34517241,47.295788,46.6341921,36.55561899,2.542445833,3.045837223,3.47015408,3.840312448,4.037802538,4.143020845
119.6995841,145.2442728,40.81292079,39.03030071,36.31079362,14.26686484,36.69729448,35.772168,33.54658036,11.79751491,37.22054324,37.48658637,32.34418226,13.79545083,37.90880612,39.16001275,34.99683418,16.52607428,39.69725128,41.99057979,40.41599672,20.22174999,41.45007657,43.82212216,42.72282579,27.36416647,43.35573188,46.86977058,45.75439545,35.00459185,2.581762039,3.068103682,3.489127142,3.880077758,4.088631566,4.283864214
