s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
40.69951228,27.16598573,27.95080417,34.6439598,24.47866256,9.650110154,37.3242937,33.19718737,18.22095581,9.015571719,35.30294297,27.14011997,18.00357407,9.58664533,30.15210955,25.77112711,17.95610963,10.37502759,25.48502574,22.63127493,19.24102928,13.81568995,18.94642655,18.17605568,15.20395089,13.08353796,14.75757048,12.78705995,12.84632124,10.73244327,1.225265824,1.457383254,1.488863699,1.286340271,1.032189837,0.776940082
40.80060913,29.53616273,26.66052926,34.95226655,25.67607023,12.10574114,38.06118875,34.57874687,21.14991926,9.322799607,33.67366603,25.82644502,16.48576863,9.363174179,28.5802358,23.35625438,16.2368395,9.253801575,23.61497432,21.12770086,18.20924743,12.73069567,18.99242615,17.8337518,13.79919741,13.00823662,14.71921921,12.7674437,12.95592388,11.19079663,1.243829888,1.464584371,1.47037166,1.25278866,0.99719554,0.75136592
40.90062345,34.55602642,25.66307934,35.10535162,26.67421835,12.07739446,38.05299785,35.84992672,22.67955258,10.98730174,34.50911254,27.58827534,18.81331106,10.78852811,28.85101859,21.8551699,15.27000869,9.197996092,21.62991784,19.05132853,16.55442613,12.45753255,16.52687742,15.57815306,13.31572856,12.74678818,14.05188333,11.77632661,12.73349751,11.88953067,1.2600505,1.49005552,1.493131995,1.263369221,0.993999796,0.74106325
41.00015985,39.95616804,26.02526913,34.66556361,25.53262557,10.57222127,37.60025597,35.20111726,20.83365278,10.95411307,35.36418358,29.00609169,20.11055493,12.9298603,30.68501929,23.85343133,16.80727442,9.809231982,20.86651033,17.66728923,15.58976783,12.52187804,16.18516859,14.69447915,13.28917539,12.73699893,12.5999089,10.16221047,11.48907596,11.82570149,1.255265132,1.499120111,1.510569781,1.286076095,1.00889931,0.743287681
41.09989904,28.68605539,25.25229213,34.60560846,25.46998288,10.62218884,36.5854211,33.69083193,18.57014817,9.72364744,34.29714237,26.9655477,17.50660168,11.39665979,30.96439862,23.40081188,16.97809623,11.88052197,22.53529884,18.93694936,16.93636923,13.27277978,15.46499759,13.98714854,12.14786677,11.90673798,12.61680305,10.18986973,11.54794698,11.87425034,1.237341827,1.493180247,1.523822986,1.302042404,1.034045145,0.764203654
41.19929566,29.96668019,23.85188121,35.06178877,26.2602455,12.06527126,36.31076324,34.45279343,19.63530987,9.725108383,32.50250817,25.70434348,15.86972181,9.751878777,28.58798401,20.2722402,13.95073388,10.33127105,21.33455276,17.19742464,14.84498175,11.28323253,16.4011602,14.00950122,10.46557701,10.49201326,11.52331876,8.939716128,10.7177771,10.8954907,1.241950524,1.491172865,1.516577104,1.282642146,1.007134022,0.757692255
41.299145,33.49564023,22.54087792,35.53235971,28.57123743,13.18807707,37.51556098,36.12457946,21.8592793,10.10212134,32.27760505,27.51259327,16.00153609,9.780857101,27.07340036,19.74132612,12.66175124,8.587341162,19.36284447,13.7703356,11.9363869,9.116954532,15.93538548,12.14573468,7.387483046,7.797893492,11.37816692,8.503306068,8.776464522,8.632531031,1.253414475,1.503631496,1.524197432,1.284665211,1.007554381,0.757461303
41.39959447,35.9306501,22.58512047,34.56009606,26.98280971,11.54383513,37.29562299,36.305313,20.48063195,9.202943242,33.96486903,29.55661579,19.07417427,13.04942505,28.02901505,21.04411621,13.76658761,8.761223677,18.48331944,13.75890865,10.99014028,8.400160354,14.49898886,10.84162345,5.990712506,6.360844492,10.43898834,7.21399219,7.104144948,7.116062964,1.262937281,1.516235793,1.547972937,1.314090019,1.019589265,0.760265476
41.50008384,38.23856583,22.87004442,33.20435126,24.82248553,10.21637431,36.69447175,34.44815942,18.43499048,7.87172261,34.31991073,28.78255477,18.49112941,13.73690108,30.14556871,24.1139664,17.36116435,11.28972722,19.16778265,14.64805719,12.54458836,9.461278282,14.00196138,10.96825864,6.013310932,6.395074985,9.230685537,6.392343419,6.188243344,5.875184808,1.267067528,1.534270126,1.564053381,1.342916903,1.049934646,0.771002432
41.6002642,25.08486688,23.07553357,33.48000449,25.77620186,11.79436155,36.30743525,32.80218347,16.61200816,6.562259734,32.95405398,26.26238808,16.5377467,12.08669131,29.80673657,21.63855364,17.00936476,11.31874272,20.77003893,17.6393694,15.35665827,10.97936865,15.03366295,11.88364579,7.906407614,7.977435872,9.613259713,7.486151425,6.216339867,5.892968603,1.276055141,1.529582924,1.537411897,1.305160388,1.030892909,0.76930528
41.70005941,30.54858527,23.25890546,33.8647945,26.93342049,12.95345803,37.04626498,34.31323349,17.06244587,6.719077168,32.32802596,25.67152719,15.39634661,11.94353831,26.89260185,18.72897398,13.66724482,9.133566216,18.55609124,14.80186889,12.53443807,8.843920228,14.68182314,11.92372349,8.28553286,8.038233938,10.341473,8.31182204,7.719347857,7.289511926,1.298879699,1.552366859,1.546440374,1.288912749,0.998630799,0.743533364
41.80024876,34.451198,24.66392777,33.91924262,27.13280724,11.6853423,38.50795138,36.38151668,19.29842892,7.324658855,33.32903118,28.31542881,17.20672034,12.14589609,26.90204691,20.49201765,13.68322562,9.128303615,17.86347387,14.31528093,10.68687631,7.03438959,13.32213693,10.11695245,6.306841336,6.301559245,9.534878968,7.784837454,6.066580913,6.023271051,1.31326188,1.570357732,1.567379559,1.303369939,1.002711591,0.740623403
41.90066255,39.91405406,25.95251389,33.56051886,24.53834816,9.229649416,38.17773053,35.38193086,16.68137563,8.008715411,35.77186549,31.75824532,21.04960046,15.48459279,28.49731239,22.93913824,16.39035753,10.69654971,18.96485262,15.73096342,10.73149051,7.068204759,13.5441255,10.67130675,6.291817619,5.579493792,9.239229777,7.710133084,5.380766073,5.548010981,1.322689779,1.59147091,1.591042543,1.324312899,1.012993993,0.743228638
41.99989702,35.78188073,27.043051,33.50369706,23.87997094,9.172187264,38.38148539,33.71594012,13.86969573,6.361240343,35.22777,30.25484579,19.74359237,16.08213279,30.2303622,26.41366808,18.65735468,12.86188721,21.60484384,17.8089478,13.26140986,10.04625765,14.90514396,11.88407689,7.68598843,6.377030841,9.873232395,8.874449006,4.634848862,4.783792888,1.314527574,1.583553992,1.586979858,1.329071149,1.025907907,0.751622328
42.09944626,27.50944111,27.4349644,33.81906301,24.31328422,9.325590686,38.64586034,33.66468484,13.83211763,6.310468875,33.64566346,27.51385265,17.14704647,13.94059061,28.89492595,23.70416986,17.54544843,13.8631101,23.52196442,20.27720127,15.04927132,11.58655451,16.26139656,14.31497559,9.822321434,8.022240618,11.59968894,10.16164471,5.709216634,5.659816397,1.324877642,1.569293922,1.553616269,1.292532118,0.992541394,0.738739014
42.20038651,30.44515202,28.17453792,33.91858008,24.31378514,9.301479861,39.62462055,35.19466781,16.09440545,6.547552442,34.38680686,28.26850132,18.50486564,13.94987851,27.31711974,22.55471529,15.35243256,11.70728924,20.57612257,17.88118012,13.41190224,11.87182684,17.51616514,15.14903562,10.84581008,9.268881577,13.00880404,11.63339154,7.322911352,7.187481421,1.346876669,1.591491269,1.567219696,1.294805905,0.986888337,0.730369439
42.29921923,39.53732859,29.28760251,33.61862251,23.0714718,7.873574062,40.15352026,35.68561469,15.19919335,6.612817616,36.62027209,30.85282142,21.74152582,15.24439613,28.90733886,23.30960487,16.90445281,11.83865624,21.372794,17.93097552,12.55180077,11.8665834,17.21073216,14.55296369,11.45950602,9.186347018,13.84356017,12.39770951,8.000863962,8.064214101,1.349950219,1.619040308,1.605712785,1.332448856,1.011726918,0.74231852
42.399379,37.10267286,30.24140209,33.07885022,20.78513046,6.733666292,39.22607833,34.1341994,12.23106608,6.267588249,37.47181596,29.40942403,22.54309896,16.51103463,31.53382083,26.23126046,18.91609515,13.82165889,23.23973775,20.36517607,13.97383788,12.02175462,18.10663528,15.65585811,11.63043609,9.294129395,15.54068988,12.92891874,8.1891201,8.160708687,1.316307324,1.596424816,1.5953078,1.34613675,1.043839115,0.769038263
42.49922822,26.46716472,30.01840607,33.64689477,21.69341977,6.724137121,39.30544233,33.24935918,10.86314523,4.885440572,36.04773854,27.5433958,18.77886272,13.22563825,30.99357552,25.24641656,18.98264096,13.70797055,25.09056843,21.62300292,15.58439541,13.22587718,20.53257961,17.33515098,11.82988499,9.367443753,18.36664966,15.1374732,9.820332311,9.046625678,1.289630606,1.551595687,1.552188718,1.307238964,1.026771519,0.782942323
42.5998299,28.34779908,29.9512116,33.83715738,23.15273493,8.112397228,39.80762552,34.85179531,10.97971981,4.837114333,35.81180099,27.89165466,17.75491706,10.38987402,29.67164211,23.86854498,16.61674308,11.21723399,25.35631993,21.69841258,14.93369484,12.18200834,21.5181146,17.870037,12.99961276,10.08084354,19.43890703,16.12265377,9.844935776,9.051034568,1.299594476,1.553241664,1.547912626,1.291029563,1.001405128,0.7706694
42.70010732,35.76405744,30.93406104,33.92323805,23.43349487,8.310832628,40.20462811,34.83443171,11.25640762,4.949153001,36.61740368,28.8458143,18.76409312,10.39521365,30.97631952,26.69009387,16.66346174,10.8784076,24.5174897,20.08092716,13.65488584,9.910739139,21.59478923,17.82822003,12.66461574,8.529219195,19.79108709,16.72136978,11.22353709,9.068606899,1.307544521,1.572948199,1.576758822,1.321854922,1.021266618,0.774413616
42.79936617,39.65349548,31.02859565,33.75687875,22.74396512,7.149634008,40.435353,35.07349887,13.04347036,5.017759068,37.32742883,29.15526869,19.06711465,10.52861678,32.2793439,27.12837169,17.59436729,11.73984051,26.19534226,21.61460042,14.68932524,10.19437286,21.92857976,18.58318951,12.75076683,7.089621792,17.94031742,15.74295506,10.73218262,7.659429678,1.300829474,1.567174735,1.588430767,1.352646134,1.049290367,0.789227499
42.90031447,32.76901361,30.46627359,33.47893229,22.48389251,7.028841193,39.40063315,33.54303407,10.94897286,4.463686874,38.04853463,29.97078777,19.08510439,10.59476155,34.03835449,28.23312557,19.04338842,12.65303553,26.92558109,21.8619106,14.87377554,11.01118953,22.38818198,18.71039519,13.02689905,7.299471606,18.83747119,16.66994126,11.30319686,7.762223237,1.283797649,1.548154195,1.571813241,1.357409185,1.073466266,0.806048357
42.99943142,29.34031093,30.69848841,33.5174371,24.30338161,7.011246261,38.88360589,33.38087363,11.73232676,3.431046526,36.45895763,26.96797182,15.2716482,7.265803069,34.06365155,28.29142389,17.88836888,11.99710138,28.32855044,22.72891368,16.06298756,11.1106832,23.50391749,19.14456576,14.28941136,7.406153163,19.563956,16.82165753,11.69021097,7.666556277,1.278024836,1.52731531,1.549724131,1.336775363,1.066028506,0.817260135
43.10005388,32.7751998,31.46163193,33.35873918,24.23526182,6.960144444,39.06766606,34.38710019,13.03768498,3.464353334,36.48337457,27.25566111,13.58257523,5.271399081,33.04173968,26.17940186,15.68354371,9.838790309,27.9801998,22.50690496,14.75888481,9.168453581,23.71702865,19.20444341,14.16657598,7.520212506,19.75685273,17.1758829,12.7701544,8.711421731,1.281419417,1.531405011,1.543817426,1.321315647,1.047944548,0.803948835
43.19960266,39.08077751,31.17936671,33.19177176,23.91159544,6.873421599,39.01029813,34.57574005,13.80842029,3.455812872,37.63990139,28.88734619,14.56218226,5.313561767,33.68229206,26.46808266,14.63033722,8.289025007,26.72183149,20.18515388,12.99099836,7.608102186,23.55819866,18.07298247,12.960412,6.939882461,19.79201776,17.83363525,13.69700243,9.028356131,1.269384463,1.527350775,1.546807711,1.331413564,1.061800015,0.81122292
43.3006702,33.91435752,31.29745331,33.23973089,23.70261505,7.756292062,38.47328326,33.7426793,11.74342284,3.256996658,37.40952729,28.93079769,13.24456895,5.217623749,35.63989111,28.15983514,15.91519177,8.354377022,28.49661144,20.9937456,12.40163897,6.627233228,23.03867284,17.10859488,11.75118281,5.574727917,19.64252865,16.54171862,12.12450295,7.510487487,1.252979331,1.500304816,1.525336063,1.322739758,1.063050007,0.814582574
43.40024791,29.0359344,31.11978938,33.49748389,25.27876633,9.81741805,38.58750739,33.86865675,11.72700072,3.236218438,36.46419947,27.59187744,10.95112504,3.992896815,35.1270765,28.83084569,14.4692487,8.215191591,28.58975026,21.4157251,12.3612643,6.559997048,23.74416374,17.88261697,11.06567395,5.609242873,20.89611595,15.95731231,11.49846103,6.638188865,1.261618495,1.495439662,1.511218717,1.305141928,1.049591439,0.811832208
43.50001851,33.63432512,31.67780369,33.77418461,27.58105529,11.39358071,39.0139411,34.23957871,13.77796313,3.322604696,37.04419458,29.32323337,11.22595669,2.76738265,34.88068587,28.06947389,13.77661591,7.298042347,28.01870547,21.17121716,12.07155129,6.438088879,23.5556657,18.12999116,12.24797417,5.520244551,19.61250326,15.25092005,11.33413798,6.548548164,1.277451266,1.518382326,1.530517822,1.314030536,1.046780574,0.798978505
43.60026439,37.33665675,31.93117632,33.65123948,28.27554699,11.40050845,39.17826153,34.48091638,14.86741579,4.202532458,37.59275362,30.20471363,13.71556714,3.71376498,34.29250423,28.06783101,12.7508168,7.28361689,28.23331633,21.64991186,12.46431107,6.635140603,23.28184528,18.87650613,14.2460862,6.70820963,18.21816391,14.77711985,11.4757577,6.772938622,1.274193362,1.519638996,1.540893384,1.331526131,1.066739534,0.812696647
43.70005132,36.45846707,32.20501725,34.15770673,28.56831724,10.06933745,38.99930868,33.88417982,14.76909712,4.178137931,37.55566188,29.35484796,12.75936825,4.72643026,35.30115371,29.09690278,14.14858971,8.501370776,27.9048889,21.00587702,12.93035716,6.713087349,23.37173767,19.0341671,14.30296756,7.157241948,18.88551878,15.61513705,12.95192498,7.96546545,1.26018781,1.510555388,1.541050218,1.337699238,1.070061104,0.816542225
43.79920422,36.7978979,31.49494714,33.85961336,27.58330793,8.561025552,38.52152246,34.48864856,14.53876905,4.061829253,37.29590358,29.32720539,11.75465796,4.660312532,34.21825845,27.0560712,12.39222008,7.815144197,28.12726968,21.20928184,12.48324946,8.183374854,23.78937964,19.42637029,14.42729943,8.584581935,19.21629726,15.66673601,12.70836484,9.126100705,1.238482171,1.496145302,1.526949614,1.325862788,1.069062601,0.826362902
43.90048865,29.28711895,31.47085432,33.96085576,27.81291954,10.95545738,38.17691448,33.55003724,13.78562892,3.891137842,36.68105886,29.04734159,11.48876107,4.537917308,34.54174593,26.65468239,11.53112666,6.934633263,26.84407764,19.73645565,10.53402695,6.59850386,23.81341721,19.00243825,13.96491323,9.464169776,21.50789593,16.67286344,12.83563863,10.12582746,1.228646672,1.47105784,1.504268892,1.301919043,1.050051018,0.824084691
44.00006824,29.67765577,31.95809323,34.22404485,28.9524277,12.00928859,38.68815849,34.07066756,15.43555111,3.968994219,36.43261424,27.84682658,11.27551565,5.475506104,33.17331841,25.31322315,11.51029216,6.026917959,25.97029087,18.19051667,10.35515601,5.75638479,23.02076453,18.57385383,12.73552999,8.171580035,21.08132989,16.08338075,12.15373804,8.802687803,1.251192462,1.489617503,1.504930525,1.290885507,1.031630161,0.805763366
44.0994206,33.88813677,31.76416083,34.44713925,28.76694724,12.05177479,39.15583826,34.79671893,15.39283708,4.072942832,37.27471902,29.33034546,12.30557551,5.597328629,33.98303587,25.42119766,11.62841065,6.457390294,25.81874747,17.72579581,10.76624866,5.756447762,22.33624272,16.88689112,11.52834226,8.082223439,20.37391889,15.63445429,11.90755129,7.850377064,1.264050718,1.51548897,1.533613001,1.313751643,1.05019513,0.814322053
44.20040605,34.64188573,31.04414776,34.24328043,28.33973489,12.0319341,38.83379183,33.94651381,14.07005503,4.00458299,37.12027009,28.82161646,12.30282743,5.600120235,34.27812537,25.90465831,11.79204332,6.531486775,27.05644352,18.64469137,11.30081749,5.737066028,24.14786616,18.2998569,12.17169378,8.725260202,20.51948836,15.36769802,10.95404206,6.869661582,1.254501217,1.516021766,1.551032078,1.338362565,1.07310147,0.836422256
44.30002187,34.74594323,30.60718127,34.32004656,28.82489991,13.92531534,38.66037849,33.58410324,14.56285533,3.97251375,36.20476884,27.16483711,11.34162249,5.540825606,33.42242401,25.82529471,11.65229159,6.472392802,27.03264624,19.51513543,11.22888472,5.697432923,23.79509846,18.31610724,12.13506762,8.537185577,20.93585917,15.1516967,10.07100901,6.516215145,1.247184836,1.498436182,1.530339574,1.323566763,1.068688312,0.842413861
44.39968737,35.42776515,30.05018005,34.44797719,30.09192655,15.40972458,39.10155333,33.82559356,16.1936633,4.056752586,35.96477745,26.95146206,12.28209164,5.53324841,31.87666314,23.44051112,10.41037718,6.401451689,25.7667058,18.80283981,11.1081442,5.634590749,23.93445556,19.55573139,12.94140423,8.500482517,20.77653616,15.80830758,9.987173476,6.472005385,1.255228182,1.503243617,1.528552013,1.308430982,1.050359012,0.824871576
44.49940419,34.17000682,30.57088487,34.73253835,29.87364023,13.50719649,39.45883323,34.10182344,18.91910365,5.751093685,35.94359817,26.91967826,13.25323153,6.562380249,32.06830894,23.7922968,11.55117436,6.454680912,26.11541961,18.80360364,11.83817041,5.656898552,22.91856113,19.09270793,13.55865023,8.454906517,19.83306419,16.78086883,10.92928008,6.389900677,1.269439129,1.513550242,1.534980405,1.308305463,1.048301533,0.823235386
44.60073844,36.23496591,30.63206702,34.47531231,28.21334014,11.9529976,38.56565398,33.24993211,17.00949123,6.589212195,36.29714798,27.63333343,13.93044658,6.705587313,32.23066881,23.7921553,12.09052307,6.946352971,26.52236809,18.27982364,10.87750377,5.702903541,24.21506661,20.29732742,13.47621125,8.547058557,20.92015265,18.15902093,12.07481546,6.467280211,1.271721997,1.525044011,1.54836581,1.321432865,1.056148305,0.827204227
44.69948443,32.84005601,30.85259824,34.35908609,28.49017601,12.08321944,37.94349135,32.08172358,15.51721044,5.683148818,35.74804795,26.08154976,11.47590058,6.463552687,32.99562672,24.46238543,13.09862344,8.213719567,27.92558054,19.67637822,11.02137331,6.086613249,24.67503079,19.78401688,12.52133588,7.358494641,21.90510426,17.68360483,11.44755219,6.142197516,1.257168054,1.509763751,1.53549608,1.317003484,1.06941279,0.845794733
44.79954874,31.6158771,30.72619616,34.98424259,29.58364512,12.45529715,37.75695396,32.28346938,16.93390933,6.185649798,34.54589387,24.37250773,11.2023106,5.349595037,31.3397558,20.97210367,10.46870123,7.896043432,27.76865138,19.61182341,10.64940633,6.981069525,24.2199113,19.63110691,12.69845549,7.371392768,21.90083373,17.42461875,11.29828857,6.164251296,1.260205439,1.50588288,1.521481707,1.297211833,1.053854411,0.831679942
44.89979307,33.07689554,30.73554098,35.28003173,30.08216912,12.34218395,38.50331264,33.30830256,20.08103523,8.065555085,34.77147889,24.72733176,11.35666036,5.414504665,30.47590827,19.7608809,10.3491876,6.967060228,25.64105298,17.95826131,9.515843385,5.48208137,21.50089474,17.83969612,11.00491579,5.907781493,21.07896602,16.82815031,11.1192789,5.735683034,1.281488508,1.525644403,1.529044318,1.287872776,1.036874939,0.816759878
45.00065237,38.59401335,31.42625689,34.57936268,28.04669119,9.907404758,38.69788639,34.12531059,20.08904213,9.619407839,36.15397451,26.82791626,15.13223274,7.745049302,30.88548616,20.48755324,10.62887968,7.129920703,24.81758895,16.96686087,9.493656158,5.509036781,20.83231256,17.16989039,9.985228891,4.973302041,18.79813705,14.98675765,9.953122349,4.727541964,1.282834823,1.541078716,1.552057249,1.303973203,1.039044755,0.812878115
45.10073444,37.13889776,31.2724144,34.12884703,26.72259963,8.847966744,37.50291948,31.38867888,18.3392481,9.552379436,36.19234425,25.84812214,15.40594128,8.278139139,32.93458116,23.14293977,12.90120495,9.46681044,25.96327395,18.61174247,10.66923988,5.744081268,21.816832,17.80250381,11.45360545,5.075997103,18.41781942,14.62624604,9.071280153,4.730326035,1.269312763,1.543341323,1.575050574,1.33911955,1.059787001,0.814743996
45.19947254,30.0429628,31.12159295,34.16372248,27.01650588,10.00834118,36.78470093,30.39796539,17.23852606,9.462504225,34.03215697,22.93588225,14.25559002,8.112679013,29.66022807,20.68913364,12.13324233,9.040044613,25.59208236,18.30579447,10.66849082,6.852261252,22.90474465,20.14839942,13.56321613,6.63810911,19.55076765,15.81042241,9.985469507,6.135649901,1.268884495,1.529706865,1.549612028,1.320989336,1.055416844,0.814024523
45.30025681,31.04286111,30.02760789,34.66460815,28.56232852,11.60359224,37.17653703,31.60984836,18.59038618,9.649216536,33.11670836,21.53749654,14.15246659,8.07774961,26.60510698,18.50800439,11.77850981,8.898845343,22.07486076,15.56586856,9.675861702,6.681330414,20.39359578,18.51273108,12.52697433,5.97427406,19.24026248,16.04967478,11.31512982,7.308261546,1.275538935,1.531340529,1.543701206,1.306549667,1.040943867,0.803081797
45.39980938,38.16410293,29.29599592,34.6540791,27.87940573,9.786716214,38.10944583,32.99559566,20.71822146,10.26751703,34.3674333,24.11089337,16.8022117,8.421340966,25.93917961,18.97172046,11.87833351,8.960953681,20.46103548,14.35202844,9.61666924,6.668254089,18.49868176,17.08833591,11.58947651,5.0733637,17.08097659,14.32952356,10.19808499,6.462368171,1.292841689,1.553676357,1.557906684,1.307360035,1.034014098,0.800640844
45.49966129,39.20707522,29.59636828,34.06937395,25.33925101,7.410251988,37.37496172,32.07835663,19.20180258,11.58968818,35.766778,26.33645237,19.13541144,9.061861342,27.48793156,22.20991373,14.92940947,10.62789951,21.79567942,15.86254185,10.65793168,6.836794172,17.39250113,15.75072313,10.76799647,5.113197034,15.97235875,13.46268717,10.20700423,6.475167745,1.294484408,1.577302206,1.592636244,1.340001627,1.049889187,0.803056296
45.60011088,33.13420891,28.81404535,33.59425561,24.94278523,7.330134682,36.61945351,31.02787495,16.31186158,9.862080203,35.31541706,25.61921705,17.44503245,8.067077976,27.8640236,21.75748694,15.87873219,12.91682583,21.81247952,16.67108913,12.47389829,8.508662813,19.13968321,17.37496367,11.76855347,5.313305955,17.12035999,14.42454564,10.79506669,6.606868861,1.296026654,1.575990051,1.595700516,1.351830132,1.070573372,0.821798251
45.70054141,27.85768378,28.23618851,33.81774822,26.46291694,7.490028939,37.29204967,31.5771125,16.27128112,8.969954112,34.61449482,24.14149972,15.64898719,7.862470353,26.27128249,19.23441859,14.15001001,11.41546423,21.83310187,16.70504975,13.53113488,10.10699735,18.83454105,16.78703889,12.13339514,6.438437096,16.9729426,14.0102926,9.928544116,6.642139984,1.306020024,1.579607863,1.591193564,1.346289224,1.065266378,0.824850949
45.79979857,30.52389082,27.70337338,34.262744,26.51975302,7.464411184,37.71131593,32.66459686,19.37651138,11.1325647,34.60602553,24.12535754,15.62324023,7.194430553,25.29234429,17.66698597,13.04606106,10.09863452,20.30981468,14.79757373,11.49814446,9.191198344,17.75788119,16.15451828,12.14235785,7.537482619,15.89258379,14.07041586,9.905781717,5.891926538,1.318175168,1.591747551,1.602508912,1.352979917,1.067872411,0.827924737
45.90065017,36.79627817,27.47740035,33.50409018,23.78449684,7.070482047,38.13325055,33.56421166,19.5443819,11.87388361,36.13032639,27.13971713,18.8061619,8.713021082,25.76301239,19.43897624,14.24882124,9.244347038,19.4295435,13.74435876,10.54654448,8.22988703,16.44468565,14.69890113,10.75031632,7.304512047,14.9282419,13.30244852,9.661198616,5.605241153,1.316955066,1.597747251,1.616041381,1.370343763,1.079373356,0.832204622
46.00054494,42.89582372,27.48312294,32.91046446,21.69771947,6.931357849,37.21851224,31.86883534,16.39654852,10.02761967,36.50371726,26.66801927,20.17657297,10.16484415,28.23333416,23.0146323,16.23762107,11.12504063,22.81018624,17.37390728,13.32761321,8.578887902,16.6137411,14.17220506,10.88460986,7.393174166,14.72331625,12.21765284,9.546026133,4.878430075,1.308611618,1.59425925,1.621592336,1.396508907,1.117438055,0.851324277
46.09942277,27.86046738,26.92441547,33.20827899,21.94879554,7.004730296,36.55090823,31.20967897,15.03716797,8.456400808,35.56998796,24.88118423,16.44458772,7.840122239,27.31560742,21.29082292,16.75007088,11.94187229,23.39780441,18.80511258,15.24004302,10.39035346,17.82533868,15.9035355,12.9858444,7.555934621,17.82509342,15.12151502,11.56288143,6.154748211,1.302367829,1.558584156,1.569080329,1.353669653,1.102912521,0.864846464
46.20046487,29.30193385,26.82570329,33.1099098,21.16109368,9.133898399,37.82987871,33.80943886,15.35319647,8.556569839,34.87176047,26.04166567,14.79678162,6.178353739,24.79194645,18.34397471,13.00528819,9.573025576,23.31447691,18.54416398,14.90819913,10.20607233,17.81491064,15.84318477,12.81781414,8.529895535,18.34863628,15.62548389,12.54963529,6.160383043,1.318855547,1.571644,1.56992118,1.332930779,1.073474619,0.83909501
46.2997932,37.80116667,27.47462038,33.29646982,21.7291075,8.961344735,38.68695575,34.72515143,15.81144252,8.779197493,37.45663446,29.9380067,17.60142177,6.574032487,27.05850907,21.22603282,12.61298503,8.838169234,22.84716889,18.2663398,13.31906761,9.004421499,16.4397099,14.68617964,11.46346432,7.621129227,16.96066565,14.42936652,11.61639492,4.738274225,1.348399762,1.615152145,1.619730913,1.367705526,1.080451108,0.830054014
46.39970174,46.0255567,28.50268462,32.76407757,20.28634551,7.317784798,38.77931302,34.83218716,14.90564996,8.762939076,39.27543377,32.35772721,19.05078593,7.753688477,30.68330947,25.198627,16.02450304,11.27203882,25.29876264,21.38208301,14.48321353,9.392748186,17.2698629,15.4294237,11.49193263,6.824579317,16.8232693,14.42164517,11.35324914,4.223808651,1.330285799,1.609182825,1.641097098,1.414127698,1.119428695,0.842028731
46.50049839,35.31008856,29.07197043,32.1853009,19.82356066,7.242135333,37.55796245,32.86729967,11.35360747,8.141722474,38.75632259,30.64568152,16.58736834,7.517160095,32.92917761,26.66599155,17.85912178,12.85466642,28.28453362,24.67083398,17.12875612,11.24164719,20.17441114,18.79726282,14.77950444,8.673658629,19.18549387,16.46205998,13.38720745,5.67127586,1.302837425,1.570791202,1.610725005,1.411897796,1.145026857,0.866539245
46.60017454,30.5815123,29.47294983,32.19740275,21.21603811,8.991287874,38.12206861,33.83051063,12.24383211,6.756717278,36.84501537,27.33071473,13.15086719,6.828552982,31.58625118,23.37756491,14.79040039,11.92856389,27.52937251,23.29461769,17.16819864,11.86646027,21.94961872,20.67702469,16.32651992,10.04613132,20.72633291,18.36993442,15.13802906,6.840709828,1.294729975,1.54836858,1.572235007,1.362223668,1.098824164,0.83617835
46.70038456,30.7918545,30.95717838,32.68052938,22.11019089,10.39653418,38.846279,34.88841696,13.81547797,7.707147197,37.59469908,28.60808642,14.79687871,6.858210032,30.27457702,21.92165469,12.6263952,9.577004219,25.72584097,20.81638831,14.58570937,10.16941018,19.94768436,18.78171957,14.60063043,9.830681763,19.16779201,17.17896088,14.28483315,7.606390777,1.316913193,1.567214371,1.579681856,1.347228047,1.068438533,0.802194938
46.79927945,35.52176106,31.71197813,32.4889978,21.54390682,10.2196504,38.94039496,35.77223878,15.43056205,7.828340417,38.11561655,30.48346201,16.76524341,7.071399999,31.61736563,23.97497144,13.65397999,9.666367005,25.76056562,20.84417626,13.5773413,8.586229193,18.87845721,16.96934383,13.75635701,8.639909385,18.07716038,16.3347089,15.13898394,8.346027717,1.324425561,1.588445276,1.609077513,1.372354369,1.076558245,0.797159703
46.89933232,42.92272049,31.65808424,31.90144847,19.53401413,10.02968571,38.59429631,34.72520295,12.35130218,5.685671827,38.245548,30.75561066,16.85264983,7.142495511,34.11797533,27.66379439,16.19433266,11.01894074,26.87076056,22.36401142,15.412365,8.077375157,19.1029829,16.76556702,13.77120343,7.572997685,18.39192098,16.21829656,14.9761557,8.445938802,1.298466305,1.579012341,1.623765295,1.408020635,1.118106278,0.823929736
