s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 1.7200035E+002, 2.4844511E+002, 0.0000000E+000,-9.4724296E+001,-1.3912685E+002,-9.5091067E+000,-3.6819344E-001, 0.0000000E+000, 0.0000000E+000, 5.1502844E+000, 4.7166603E+000,-2.0954418E-001,-6.5063008E-002, 6.4687819E-004,-8.4972463E-003, 8.9113493E-003
 1.7400049E+002, 2.4804201E+002, 0.0000000E+000,-9.5773213E+001,-1.4565792E+002,-9.8274924E+000,-3.6983666E-001, 0.0000000E+000, 0.0000000E+000,-3.1029137E+000,-3.5864460E+000,-2.0172195E-001,-6.6775072E-002, 6.4685082E-004,-8.5871404E-003, 9.1041963E-003
 1.7600027E+002, 2.5519605E+002, 0.0000000E+000,-9.8148242E+001,-1.4516352E+002,-9.7314544E+000,-3.7214651E-001, 0.0000000E+000, 0.0000000E+000, 2.2012031E+000, 1.7806863E+000,-1.9431792E-001,-6.8434694E-002, 6.4663558E-004,-8.6965080E-003, 9.1970787E-003
 1.7800044E+002, 2.5640342E+002, 0.0000000E+000,-9.8755512E+001,-1.4911711E+002,-9.9355495E+000,-3.8367907E-001, 0.0000000E+000, 0.0000000E+000,-1.3417572E+000,-1.7884272E+000,-1.9119336E-001,-6.8977440E-002, 6.4681104E-004,-8.5268769E-003, 9.2806267E-003
 1.8000017E+002, 2.4890610E+002, 0.0000000E+000,-9.5558231E+001,-1.4463587E+002,-9.9217471E+000,-3.7610071E-001, 0.0000000E+000, 0.0000000E+000,-1.0866570E+000,-1.5858498E+000,-1.9406294E-001,-6.8313607E-002, 6.4686469E-004,-8.6899119E-003, 9.0078073E-003
 1.8200032E+002, 2.5567989E+002, 0.0000000E+000,-9.8823821E+001,-1.4404640E+002,-9.8804922E+000,-3.7824178E-001, 0.0000000E+000, 0.0000000E+000, 2.9579890E+000, 2.5509303E+000,-1.9803966E-001,-6.7941820E-002, 6.4693789E-004,-8.5802635E-003, 9.3011118E-003
 1.8400011E+002, 2.6232443E+002, 0.0000000E+000,-1.0144814E+002,-1.4970908E+002,-9.9586313E+000,-3.8101952E-001, 0.0000000E+000, 0.0000000E+000, 1.3004851E+000, 8.2755918E-001,-1.8767162E-001,-6.9237883E-002, 6.4671700E-004,-8.7508091E-003, 9.4151654E-003
 1.8600027E+002, 2.5996862E+002, 0.0000000E+000,-1.0071743E+002,-1.4734869E+002,-9.9853650E+000,-3.8532025E-001, 0.0000000E+000, 0.0000000E+000, 1.9680466E+000, 1.5318162E+000,-1.9451161E-001,-6.8052577E-002, 6.4688752E-004,-8.4090468E-003, 9.5007892E-003
 1.8800023E+002, 2.5639645E+002, 0.0000000E+000,-1.0064049E+002,-1.5148145E+002,-1.0507806E+001,-3.8689209E-001, 0.0000000E+000, 0.0000000E+000,-6.1421184E+000,-6.6201826E+000,-1.8173199E-001,-7.1020439E-002, 6.4632793E-004,-8.6977253E-003, 9.3837179E-003
 1.9000038E+002, 2.5955054E+002, 0.0000000E+000,-1.0042428E+002,-1.4630131E+002,-9.9144985E+000,-3.8956811E-001, 0.0000000E+000, 0.0000000E+000, 2.9755403E+000, 2.5208861E+000,-1.8768136E-001,-7.0009486E-002, 6.4637024E-004,-8.9268261E-003, 9.2756114E-003
 1.9200034E+002, 2.6016047E+002, 0.0000000E+000,-1.0048541E+002,-1.4823230E+002,-1.0017432E+001,-3.9237480E-001, 0.0000000E+000, 0.0000000E+000, 1.4821934E+000, 1.0329567E+000,-1.9589835E-001,-6.8805348E-002, 6.4678695E-004,-8.3111852E-003, 9.4004213E-003
 1.9400015E+002, 2.5591989E+002, 0.0000000E+000,-1.0028515E+002,-1.4588900E+002,-1.0323741E+001,-3.8870229E-001, 0.0000000E+000, 0.0000000E+000,-5.0767275E-001,-9.6670704E-001,-1.8646160E-001,-6.9395213E-002, 6.4672690E-004,-8.9002306E-003, 9.3891148E-003
 1.9600031E+002, 2.6296663E+002, 0.0000000E+000,-1.0184492E+002,-1.4889808E+002,-1.0225881E+001,-3.9057379E-001, 0.0000000E+000, 0.0000000E+000, 2.0490256E+000, 1.6071745E+000,-1.8762272E-001,-6.9486786E-002, 6.4662584E-004,-8.5646840E-003, 9.5534272E-003
 1.9800041E+002, 2.6524515E+002, 0.0000000E+000,-1.0280210E+002,-1.5377897E+002,-1.0329182E+001,-3.9281743E-001, 0.0000000E+000, 0.0000000E+000,-1.5791911E+000,-2.0579198E+000,-1.8217910E-001,-7.0944637E-002, 6.4686424E-004,-8.4627694E-003, 9.6814332E-003
 2.0000000E+002, 2.5975609E+002, 0.0000000E+000,-1.0204120E+002,-1.4760997E+002,-1.0475527E+001,-3.8770811E-001, 0.0000000E+000, 0.0000000E+000,-3.5414312E-001,-7.5831487E-001,-1.8322582E-001,-7.0359668E-002, 6.4609458E-004,-8.7651627E-003, 9.3793103E-003
