r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
-7.2,535.56,348.95,0.67421,1.963
-7,551.76,360.23,0.72442,2.0479
-6.8,567.73,371.12,0.7748,2.1308
-6.6,584.12,382.13,0.82864,2.2227
-6.4,601.16,393.26,0.8864,2.3228
-6.2,618.51,404.48,0.94672,2.4244
-6,637.48,416.03,1.0118,2.5251
-5.8,657.04,427.62,1.0797,2.6219
-5.6,677.81,439.03,1.1511,2.7148
-5.4,699.86,450.02,1.2286,2.8123
-5.2,722.46,460.6,1.308,2.9111
-5,746.51,470,1.3942,3.0212
-4.8,770.97,478.91,1.4822,3.1359
-4.6,795.5,486.21,1.5629,3.2356
-4.4,820.01,492.76,1.6386,3.3248
-4.2,845.35,498.41,1.7107,3.4049
-4,871,502.37,1.7673,3.4563
-3.8,897.16,505.28,1.8249,3.4979
-3.6,926.21,505.91,1.8819,3.5181
-3.4,953.36,504.18,1.935,3.5225
-3.2,977.39,499.87,1.978,3.5086
-3,1000.2,494.47,2.0144,3.4819
-2.8,1020.9,488,2.0309,3.4355
-2.6,1039.6,480.9,2.0399,3.3831
-2.4,1056.2,472.99,2.0336,3.3159
-2.2,1071.2,464.43,2.0208,3.2491
-2,1085.2,454.77,1.9983,3.1755
-1.8,1099.7,443.8,1.9677,3.0896
-1.6,1113.9,432.12,1.931,2.9958
-1.4,1128,419.16,1.8812,2.8838
-1.2,1140.8,406.31,1.8341,2.778
-1,1152.2,393.72,1.7907,2.6834
-0.8,1160.8,383.9,1.7591,2.6006
-0.6,1167.2,376.86,1.7383,2.5384
-0.4,1170.4,373.15,1.7286,2.5046
-0.2,1171.5,371.69,1.7292,2.5007
-0,1171.8,370.94,1.734,2.5072
0,1171.8,370.94,1.734,2.5072
0.2,1171.5,371.69,1.7292,2.5007
0.4,1170.4,373.15,1.7286,2.5046
0.6,1167.2,376.86,1.7383,2.5384
0.8,1160.8,383.9,1.7591,2.6006
1,1152.2,393.72,1.7907,2.6834
1.2,1140.8,406.31,1.8341,2.778
1.4,1128,419.16,1.8812,2.8838
1.6,1113.9,432.12,1.931,2.9958
1.8,1099.7,443.8,1.9677,3.0896
2,1085.2,454.77,1.9983,3.1755
2.2,1071.2,464.43,2.0208,3.2491
2.4,1056.2,472.99,2.0336,3.3159
2.6,1039.6,480.9,2.0399,3.3831
2.8,1020.9,488,2.0309,3.4355
3,1000.2,494.47,2.0144,3.4819
3.2,977.39,499.87,1.978,3.5086
3.4,953.36,504.18,1.935,3.5225
3.6,926.21,505.91,1.8819,3.5181
3.8,897.16,505.28,1.8249,3.4979
4,871,502.37,1.7673,3.4563
4.2,845.35,498.41,1.7107,3.4049
4.4,820.01,492.76,1.6386,3.3248
4.6,795.5,486.21,1.5629,3.2356
4.8,770.97,478.91,1.4822,3.1359
5,746.51,470,1.3942,3.0212
5.2,722.46,460.6,1.308,2.9111
5.4,699.86,450.02,1.2286,2.8123
5.6,677.81,439.03,1.1511,2.7148
5.8,657.04,427.62,1.0797,2.6219
6,637.48,416.03,1.0118,2.5251
6.2,618.51,404.48,0.94672,2.4244
6.4,601.16,393.26,0.8864,2.3228
6.6,584.12,382.13,0.82864,2.2227
6.8,567.73,371.12,0.7748,2.1308
7,551.76,360.23,0.72442,2.0479
7.2,535.56,348.95,0.67421,1.963
7.4,518.81,336.56,0.62459,1.8768
7.6,502.08,324.18,0.57501,1.7903
7.8,487.86,312.56,0.53415,1.7015
8,473.64,300.93,0.49329,1.6127
8.2,459.59,289.14,0.45348,1.5226
8.4,446.21,276.72,0.41802,1.4283
8.6,432.84,264.29,0.38255,1.334
8.8,419.82,251.64,0.34883,1.2431
9,407.96,238.27,0.32079,1.1631
9.2,396.1,224.9,0.29274,1.0831
9.4,384.51,211.5,0.26537,1.0049
9.6,375.1,197.86,0.2431,0.93984
9.8,365.68,184.22,0.22083,0.87473
10,356.27,170.57,0.19857,0.80963
10.2,349.01,157.32,0.17957,0.74927
10.4,342.19,144.15,0.16125,0.68977
10.6,335.38,130.98,0.14293,0.63027
10.8,329.41,118.27,0.12606,0.57321
11,324.9,106.35,0.11166,0.52025
11.2,320.39,94.422,0.097269,0.4673
11.4,315.88,82.496,0.082875,0.41434
11.6,312.82,72.472,0.07157,0.36945
11.8,310.29,63.144,0.061402,0.3276
12,307.76,53.816,0.051234,0.28577
12.2,305.23,44.488,0.041065,0.24393
12.4,303.92,38.127,0.034567,0.21185
12.6,302.76,32.099,0.028472,0.18087
12.8,301.59,26.072,0.022377,0.14989
13,300.42,20.045,0.016282,0.11891
13.2,299.9,16.53,0.013187,0.099778
13.4,299.48,13.404,0.010555,0.082522
13.6,299.06,10.277,0.0079221,0.065267
13.8,298.64,7.1502,0.0052896,0.048013
14,298.42,5.2887,0.0038007,0.036983
14.2,298.32,4.1855,0.0029993,0.029738
14.4,298.22,3.0823,0.002198,0.022492
14.6,298.11,1.979,0.0013967,0.015247
14.8,298.03,1.0215,0.00070168,0.0088838
15,298.01,0.81889,0.000564,0.0071902
15.2,298,0.61631,0.00042632,0.0054965
15.4,297.99,0.41373,0.00028864,0.0038029
15.6,297.97,0.21114,0.00015096,0.0021093
15.8,297.97,0.093718,7.0114e-05,0.0010932
16,297.97,0.075518,5.561e-05,0.00086921
16.2,297.97,0.057319,4.1107e-05,0.00064518
16.4,297.97,0.03912,2.6604e-05,0.00042116
16.6,297.97,0.02092,1.2101e-05,0.00019714
16.8,297.97,0.011566,4.5708e-06,7.9905e-05
17,297.97,0.010614,3.6476e-06,6.3791e-05
17.2,297.97,0.0096617,2.7243e-06,4.7678e-05
17.4,297.97,0.0087096,1.8011e-06,3.1564e-05
17.6,297.97,0.0077575,8.7789e-07,1.5451e-05
17.8,297.97,0.0070446,2.2247e-07,4.0106e-06
18,297.97,0.0068804,1.8083e-07,3.2602e-06
18.2,297.97,0.0067162,1.3918e-07,2.5099e-06
18.4,297.98,0.006552,9.7526e-08,1.7596e-06
18.6,297.98,0.0063879,5.5875e-08,1.0092e-06
18.8,297.98,0.0062237,1.4225e-08,2.5885e-07
19,297.98,0.0060821,5.7932e-09,1.0671e-07
19.2,297.98,0.0059458,4.6482e-09,8.5603e-08
19.4,297.98,0.0058094,3.5032e-09,6.4494e-08
19.6,297.98,0.0056731,2.3583e-09,4.3385e-08
19.8,297.98,0.0055367,1.2133e-09,2.2276e-08
20,297.98,0.0054014,1.2173e-10,2.1555e-09
