r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
16.4,320.54,55.445,0.0076094,0.0204
16.6,319.01,52.909,0.0071219,0.019537
16.8,317.67,50.589,0.0066901,0.018694
17,316.53,48.481,0.0063129,0.017872
17.2,315.4,46.373,0.0059357,0.01705
17.4,314.26,44.265,0.0055585,0.016228
17.6,313.12,42.157,0.0051813,0.015406
17.8,312.08,40.181,0.0048357,0.014653
18,311.25,38.527,0.004566,0.014066
18.2,310.42,36.873,0.0042963,0.013478
18.4,309.6,35.219,0.0040266,0.01289
18.6,308.77,33.565,0.0037568,0.012302
18.8,307.95,31.911,0.0034871,0.011714
19,307.31,30.525,0.0032753,0.011239
19.2,306.73,29.206,0.0030772,0.01079
19.4,306.14,27.888,0.002879,0.010342
19.6,305.55,26.569,0.0026809,0.009893
19.8,304.96,25.25,0.0024828,0.0094441
20,304.39,23.95,0.0022875,0.0089999
