r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
-11.2,369.53,193.75,0.23071,1.0164
-11,376.76,203.64,0.25001,1.0591
-10.8,383.98,213.52,0.26931,1.1017
-10.6,392.14,223.53,0.29101,1.1541
-10.4,400.85,233.62,0.3141,1.2117
-10.2,409.56,243.72,0.3372,1.2694
-10,418.46,253.7,0.3609,1.3285
-9.8,428.24,263.19,0.38756,1.3947
-9.6,438.02,272.68,0.41421,1.4608
-9.4,447.79,282.17,0.44086,1.527
-9.2,458.37,291.07,0.46998,1.5892
-9,469.05,299.9,0.49943,1.6513
-8.8,479.72,308.74,0.52887,1.7133
-8.6,491.05,317.38,0.5607,1.7763
-8.4,502.58,325.95,0.59328,1.8399
-8.2,514.11,334.53,0.62585,1.9035
-8,526.03,343.05,0.65952,1.9635
-7.8,538.04,351.54,0.69346,2.0224
-7.6,550.05,360.03,0.7274,2.0814
-7.4,563.6,368.9,0.76659,2.1389
-7.2,577.17,377.77,0.80585,2.1964
-7,590.02,385.57,0.84538,2.2542
-6.8,602.65,393,0.88581,2.3147
-6.6,615.36,400.23,0.92712,2.3751
-6.4,628.13,407.25,0.96992,2.436
-6.2,641.18,414.36,1.0151,2.501
-6,654.68,421.24,1.0637,2.5703
-5.8,668.32,428.17,1.1144,2.6452
-5.6,682.97,435.07,1.1712,2.7331
-5.4,698.05,441.83,1.2291,2.8233
-5.2,713.58,448.66,1.2889,2.9165
-5,730.51,455.44,1.3489,3.004
-4.8,747.63,462.15,1.4096,3.0921
-4.6,765.62,468.75,1.4706,3.1759
-4.4,784.07,475.28,1.5315,3.2565
-4.2,803.04,481.66,1.5938,3.3379
-4,823.31,488.07,1.6585,3.4203
-3.8,843.87,493.87,1.7238,3.4956
-3.6,868.16,499.44,1.8021,3.5716
-3.4,891.97,503.19,1.8777,3.6351
-3.2,914.31,504.72,1.9535,3.6924
-3,936.07,504.85,2.021,3.7414
-2.8,957.35,503.98,2.081,3.7786
-2.6,977.42,501.82,2.1297,3.7962
-2.4,996.45,498.71,2.1759,3.8058
-2.2,1014.5,494.85,2.2172,3.8029
-2,1031.7,490.41,2.2522,3.7969
-1.8,1048.9,485.53,2.2765,3.7821
-1.6,1065.6,480.49,2.2918,3.761
-1.4,1082.1,475.31,2.2976,3.7335
-1.2,1098.1,470.42,2.3086,3.7166
-1,1113.5,465.55,2.3306,3.7227
-0.8,1127.6,460.68,2.3683,3.7574
-0.6,1139.9,456.18,2.412,3.8048
-0.4,1149,452.59,2.4528,3.8549
-0.2,1153.7,450.62,2.478,3.8873
-0,1156.9,449.17,2.4984,3.9149
0,1156.9,449.17,2.4984,3.9149
0.2,1153.7,450.62,2.478,3.8873
0.4,1149,452.59,2.4528,3.8549
0.6,1139.9,456.18,2.412,3.8048
0.8,1127.6,460.68,2.3683,3.7574
1,1113.5,465.55,2.3306,3.7227
1.2,1098.1,470.42,2.3086,3.7166
1.4,1082.1,475.31,2.2976,3.7335
1.6,1065.6,480.49,2.2918,3.761
1.8,1048.9,485.53,2.2765,3.7821
2,1031.7,490.41,2.2522,3.7969
2.2,1014.5,494.85,2.2172,3.8029
2.4,996.45,498.71,2.1759,3.8058
2.6,977.42,501.82,2.1297,3.7962
2.8,957.35,503.98,2.081,3.7786
3,936.07,504.85,2.021,3.7414
3.2,914.31,504.72,1.9535,3.6924
3.4,891.97,503.19,1.8777,3.6351
3.6,868.16,499.44,1.8021,3.5716
3.8,843.87,493.87,1.7238,3.4956
4,823.31,488.07,1.6585,3.4203
4.2,803.04,481.66,1.5938,3.3379
4.4,784.07,475.28,1.5315,3.2565
4.6,765.62,468.75,1.4706,3.1759
4.8,747.63,462.15,1.4096,3.0921
5,730.51,455.44,1.3489,3.004
5.2,713.58,448.66,1.2889,2.9165
5.4,698.05,441.83,1.2291,2.8233
5.6,682.97,435.07,1.1712,2.7331
5.8,668.32,428.17,1.1144,2.6452
6,654.68,421.24,1.0637,2.5703
6.2,641.18,414.36,1.0151,2.501
6.4,628.13,407.25,0.96992,2.436
6.6,615.36,400.23,0.92712,2.3751
6.8,602.65,393,0.88581,2.3147
7,590.02,385.57,0.84538,2.2542
7.2,577.17,377.77,0.80585,2.1964
7.4,563.6,368.9,0.76659,2.1389
7.6,550.05,360.03,0.7274,2.0814
7.8,538.04,351.54,0.69346,2.0224
8,526.03,343.05,0.65952,1.9635
8.2,514.11,334.53,0.62585,1.9035
8.4,502.58,325.95,0.59328,1.8399
8.6,491.05,317.38,0.5607,1.7763
8.8,479.72,308.74,0.52887,1.7133
9,469.05,299.9,0.49943,1.6513
9.2,458.37,291.07,0.46998,1.5892
9.4,447.79,282.17,0.44086,1.527
9.6,438.02,272.68,0.41421,1.4608
9.8,428.24,263.19,0.38756,1.3947
10,418.46,253.7,0.3609,1.3285
10.2,409.56,243.72,0.3372,1.2694
10.4,400.85,233.62,0.3141,1.2117
10.6,392.14,223.53,0.29101,1.1541
10.8,383.98,213.52,0.26931,1.1017
11,376.76,203.64,0.25001,1.0591
11.2,369.53,193.75,0.23071,1.0164
11.4,362.31,183.87,0.21141,0.97365
11.6,356.24,174.12,0.19444,0.93004
11.8,350.59,164.44,0.17832,0.88628
12,344.94,154.75,0.16221,0.8425
12.2,339.29,145.07,0.14609,0.79873
12.4,334.91,135.18,0.13218,0.74112
12.6,330.69,125.28,0.11852,0.68195
12.8,326.46,115.38,0.10486,0.62279
13,322.23,105.48,0.091192,0.56362
13.2,319.32,96.774,0.080499,0.50285
13.4,316.61,88.245,0.070254,0.44175
13.6,313.9,79.716,0.060011,0.38065
13.8,311.19,71.188,0.049767,0.31954
14,309.28,64.276,0.042375,0.27569
14.2,307.85,58.326,0.036711,0.24221
14.4,306.41,52.376,0.031046,0.20873
14.6,304.98,46.425,0.025382,0.17525
14.8,303.65,40.771,0.020207,0.14457
15,302.94,36.738,0.017697,0.12932
15.2,302.23,32.704,0.015188,0.11406
15.4,301.53,28.671,0.012678,0.098811
15.6,300.82,24.638,0.010169,0.083558
15.8,300.27,21.174,0.0082944,0.071448
16,299.93,18.411,0.0071839,0.063161
16.2,299.59,15.648,0.0060731,0.054873
16.4,299.25,12.886,0.0049624,0.046585
16.6,298.9,10.123,0.0038518,0.038297
16.8,298.67,8.1078,0.0030701,0.03195
17,298.55,6.831,0.00261,0.027517
17.2,298.44,5.5543,0.0021499,0.023084
17.4,298.31,4.2775,0.0016899,0.018651
17.6,298.19,3.0008,0.0012298,0.014217
17.8,298.1,2.0095,0.00086631,0.010621
18,298.08,1.6858,0.00072898,0.0090382
18.2,298.06,1.3621,0.00059165,0.0074549
18.4,298.03,1.0385,0.00045433,0.0058715
18.6,298.01,0.71477,0.000317,0.0042883
18.8,297.98,0.39108,0.00017968,0.002705
19,297.98,0.28963,0.00013494,0.0021126
19.2,297.97,0.23732,0.00011057,0.0017404
19.4,297.97,0.185,8.6204e-05,0.0013684
19.6,297.97,0.13269,6.1838e-05,0.00099629
19.8,297.97,0.080382,3.7471e-05,0.0006242
20,297.97,0.030419,1.4193e-05,0.00026837
