,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
300,-6.4,865.02,512.6792,0.2897,0.6081,0.1943,0.4763,210.5683,0.0561
301,-6.37,866.47,512.9035,0.2899,0.6097,0.1932,0.4769,211.6678,0.0568
302,-6.34,867.98,513.1277,0.2901,0.6112,0.1921,0.4776,212.7462,0.0575
303,-6.3,871.13,513.3517,0.2904,0.6122,0.1912,0.4796,213.5922,0.0577
304,-6.27,874.29,513.566,0.2908,0.6132,0.1903,0.4816,214.4019,0.0579
305,-6.24,877.44,513.7801,0.2911,0.6143,0.1894,0.4836,215.2037,0.0582
306,-6.21,880.59,514.0039,0.2915,0.6153,0.1885,0.4857,215.9927,0.0584
307,-6.18,883.75,514.2179,0.2918,0.6163,0.1876,0.4877,216.764,0.0586
308,-6.14,886.9,514.4317,0.2922,0.6173,0.1867,0.4897,217.5273,0.0588
309,-6.11,890.06,514.6552,0.2925,0.6183,0.1858,0.4918,218.273,0.0591
310,-6.08,893.21,514.8689,0.2929,0.6193,0.1849,0.4938,219.0108,0.0593
311,-6.05,896.37,515.0825,0.2933,0.6203,0.184,0.4958,219.7308,0.0595
312,-6.02,899.52,515.3057,0.2936,0.6214,0.1832,0.4978,220.443,0.0597
313,-5.98,902.68,515.5192,0.294,0.6224,0.1822,0.4999,221.1373,0.06
314,-5.95,905.83,515.7325,0.2943,0.6234,0.1814,0.5019,221.8239,0.0602
315,-5.92,908.99,515.9554,0.2947,0.6244,0.1805,0.5039,222.4927,0.0604
316,-5.89,912.14,516.1686,0.295,0.6254,0.1796,0.506,223.1536,0.0606
317,-5.86,915.3,516.3816,0.2954,0.6264,0.1787,0.508,223.7968,0.0609
318,-5.82,918.45,516.6043,0.2957,0.6274,0.1778,0.51,224.4321,0.0611
319,-5.79,921.61,516.8172,0.2961,0.6284,0.1769,0.512,225.0596,0.0613
320,-5.76,924.76,517.03,0.2964,0.6294,0.176,0.5141,225.6694,0.0615
321,-5.73,927.92,517.2524,0.2968,0.6303,0.1751,0.5161,226.2612,0.0618
322,-5.7,931.07,517.465,0.2971,0.6313,0.1742,0.5181,226.8454,0.062
323,-5.66,934.28,517.6389,0.2975,0.6322,0.1733,0.5202,227.3795,0.0622
324,-5.63,937.84,517.5519,0.2979,0.6326,0.1722,0.5227,227.6429,0.0621
325,-5.6,941.4,517.4746,0.2983,0.6329,0.1712,0.5252,227.8885,0.062
326,-5.57,944.95,517.3877,0.2986,0.6333,0.1702,0.5277,228.1215,0.0618
327,-5.54,948.51,517.3104,0.299,0.6337,0.1692,0.5302,228.3315,0.0617
328,-5.5,952.07,517.2234,0.2994,0.634,0.1682,0.5327,228.5237,0.0616
329,-5.47,955.62,517.1363,0.2998,0.6344,0.1672,0.5352,228.7135,0.0615
330,-5.44,959.18,517.059,0.3002,0.6347,0.1662,0.5377,228.8701,0.0614
331,-5.41,962.74,516.972,0.3006,0.6351,0.1651,0.5402,229.009,0.0613
332,-5.38,966.3,516.8946,0.301,0.6354,0.1641,0.5427,229.13,0.0612
333,-5.34,969.85,516.8075,0.3014,0.6358,0.1631,0.5452,229.2387,0.0611
334,-5.31,973.41,516.7204,0.3018,0.6361,0.1621,0.5477,229.3241,0.061
335,-5.28,976.97,516.643,0.3021,0.6365,0.1611,0.5502,229.3918,0.0609
336,-5.25,980.52,516.5559,0.3025,0.6368,0.16,0.5527,229.4472,0.0608
337,-5.22,984.08,516.4785,0.3029,0.6372,0.159,0.5552,229.4793,0.0607
338,-5.18,987.64,516.3913,0.3033,0.6375,0.158,0.5577,229.4935,0.0606
339,-5.15,991.19,516.3042,0.3037,0.6379,0.157,0.5602,229.4956,0.0605
340,-5.12,994.75,516.2267,0.3041,0.6383,0.156,0.5627,229.4743,0.0604
341,-5.09,998.31,516.1395,0.3045,0.6386,0.155,0.5652,229.4452,0.0603
342,-5.06,1001.9,516.062,0.3048,0.639,0.154,0.5677,229.3713,0.0601
343,-5.02,1005.4,515.9748,0.3052,0.6393,0.1529,0.5702,229.3408,0.06
344,-4.99,1008.9,515.6549,0.3055,0.6394,0.1519,0.5728,229.1024,0.0599
345,-4.96,1012.4,514.6164,0.3054,0.6389,0.1508,0.5754,228.3252,0.0597
346,-4.93,1015.8,513.5854,0.3053,0.6384,0.1497,0.578,227.5873,0.0595
347,-4.9,1019.2,512.5427,0.3052,0.6379,0.1486,0.5806,226.8415,0.0593
348,-4.86,1022.7,511.5076,0.3051,0.6374,0.1475,0.5833,226.0095,0.0592
349,-4.83,1026.1,510.4606,0.305,0.6369,0.1464,0.5859,225.2177,0.059
350,-4.8,1029.5,509.4212,0.3049,0.6364,0.1453,0.5885,224.4181,0.0588
351,-4.77,1032.9,508.3699,0.3049,0.6359,0.1442,0.5912,223.5905,0.0586
352,-4.74,1036.4,507.3263,0.3048,0.6354,0.1431,0.5938,222.6957,0.0584
353,-4.7,1039.8,506.2707,0.3047,0.6349,0.142,0.5964,221.8321,0.0582
354,-4.67,1043.2,505.2227,0.3046,0.6344,0.1409,0.5991,220.9402,0.058
355,-4.64,1046.7,504.1627,0.3045,0.6339,0.1398,0.6017,219.9906,0.0578
356,-4.61,1050.1,503.1103,0.3044,0.6334,0.1387,0.6043,219.0731,0.0577
357,-4.58,1053.5,502.0458,0.3043,0.6329,0.1376,0.607,218.1376,0.0575
358,-4.54,1056.9,500.989,0.3042,0.6324,0.1365,0.6096,217.1943,0.0573
359,-4.51,1060.4,499.92,0.3041,0.6318,0.1354,0.6122,216.1619,0.0571
360,-4.48,1063.8,498.8587,0.304,0.6313,0.1344,0.6148,215.1826,0.0569
361,-4.45,1067.2,497.7851,0.304,0.6308,0.1332,0.6175,214.1753,0.0567
362,-4.42,1070.7,496.7192,0.3039,0.6303,0.1322,0.6201,213.0882,0.0565
363,-4.38,1074.1,495.641,0.3038,0.6298,0.1311,0.6227,212.055,0.0563
364,-4.35,1077.5,494.5705,0.3037,0.6293,0.13,0.6254,210.9938,0.0561
365,-4.32,1080.8,493.2342,0.3034,0.6284,0.1289,0.628,209.6692,0.0559
366,-4.29,1083.9,491.5384,0.3027,0.6271,0.128,0.6306,208.0052,0.0556
367,-4.26,1086.9,489.8265,0.3021,0.6257,0.1271,0.6332,206.3993,0.0553
368,-4.22,1090.0,488.1188,0.3015,0.6244,0.1262,0.6357,204.7043,0.055
369,-4.19,1093.1,486.4052,0.3008,0.6231,0.1252,0.6383,203.0033,0.0547
370,-4.16,1096.2,484.6751,0.3002,0.6217,0.1243,0.6409,201.2864,0.0544
371,-4.13,1099.2,482.9493,0.2995,0.6204,0.1234,0.6435,199.6178,0.0541
372,-4.1,1102.3,481.2172,0.2989,0.619,0.1224,0.646,197.8691,0.0538
373,-4.06,1105.4,479.4685,0.2983,0.6176,0.1215,0.6486,196.1044,0.0535
374,-4.03,1108.5,477.7238,0.2976,0.6163,0.1206,0.6512,194.3237,0.0532
375,-4.0,1111.6,475.9727,0.297,0.6149,0.1196,0.6538,192.517,0.0529
376,-3.97,1114.6,474.2046,0.2963,0.6135,0.1187,0.6564,190.77,0.0526
377,-3.94,1117.7,472.4405,0.2957,0.6122,0.1178,0.659,188.9304,0.0523
378,-3.9,1120.8,470.6697,0.295,0.6108,0.1169,0.6615,187.086,0.052
379,-3.87,1123.9,468.8816,0.2944,0.6094,0.1159,0.6641,185.2255,0.0517
380,-3.84,1126.9,467.0974,0.2937,0.608,0.115,0.6667,183.4158,0.0514
381,-3.81,1130.0,465.3064,0.2931,0.6066,0.1141,0.6693,181.5236,0.0511
382,-3.78,1133.1,463.4976,0.2924,0.6053,0.1132,0.6719,179.6054,0.0508
383,-3.74,1136.2,461.6925,0.2918,0.6039,0.1122,0.6744,177.6813,0.0505
384,-3.71,1139.2,459.8804,0.2911,0.6025,0.1113,0.677,175.8088,0.0502
385,-3.68,1142.3,458.0502,0.2904,0.6011,0.1104,0.6796,173.8529,0.0499
386,-3.65,1144.8,456.5085,0.2897,0.5997,0.1095,0.6819,172.0894,0.0496
387,-3.62,1146.8,455.1593,0.2888,0.5982,0.1086,0.684,170.5259,0.0493
388,-3.58,1148.8,453.8061,0.2879,0.5968,0.1077,0.6861,168.9539,0.049
389,-3.55,1150.8,452.4599,0.2871,0.5953,0.1069,0.6882,167.3734,0.0487
390,-3.52,1152.8,451.0987,0.2862,0.5939,0.106,0.6904,165.7945,0.0484
391,-3.49,1154.8,449.7333,0.2853,0.5925,0.1051,0.6925,164.1972,0.0481
392,-3.46,1156.8,448.3637,0.2844,0.591,0.1042,0.6946,162.5914,0.0477
393,-3.42,1158.8,446.9899,0.2836,0.5896,0.1034,0.6967,160.9656,0.0474
394,-3.39,1160.8,445.6119,0.2827,0.5881,0.1025,0.6988,159.343,0.0471
395,-3.36,1162.8,444.2409,0.2818,0.5866,0.1016,0.7009,157.7119,0.0468
396,-3.33,1164.8,442.8544,0.2809,0.5852,0.1008,0.703,156.0723,0.0465
397,-3.3,1166.9,441.4635,0.28,0.5837,0.0999,0.7051,154.3538,0.0462
398,-3.26,1168.9,440.0682,0.2791,0.5822,0.099,0.7072,152.6972,0.0459
399,-3.23,1170.9,438.6684,0.2782,0.5807,0.0982,0.7094,151.0321,0.0456
400,-3.2,1172.9,437.2642,0.2773,0.5793,0.0973,0.7115,149.3586,0.0453
401,-3.17,1174.9,435.867,0.2764,0.5778,0.0964,0.7136,147.6866,0.0449
402,-3.14,1176.9,434.4537,0.2755,0.5763,0.0955,0.7157,145.9962,0.0446
403,-3.1,1178.9,433.0358,0.2746,0.5748,0.0947,0.7178,144.2974,0.0443
404,-3.07,1180.9,431.6133,0.2737,0.5733,0.0938,0.7199,142.5783,0.044
405,-3.04,1182.9,430.186,0.2728,0.5718,0.0929,0.722,140.8625,0.0437
406,-3.01,1184.9,428.754,0.2719,0.5703,0.0921,0.7241,139.1384,0.0434
407,-2.98,1186.1,427.4576,0.271,0.569,0.0914,0.7259,137.6675,0.043
408,-2.94,1187.0,426.1924,0.2702,0.5677,0.0907,0.7275,136.305,0.0426
409,-2.91,1187.9,424.9353,0.2694,0.5664,0.0901,0.7291,134.9377,0.0422
410,-2.88,1188.7,423.6626,0.2685,0.5652,0.0895,0.7307,133.6407,0.0419
411,-2.85,1189.6,422.3979,0.2677,0.5639,0.0888,0.7323,132.2797,0.0415
412,-2.82,1190.5,421.1176,0.2669,0.5626,0.0882,0.7339,130.904,0.0411
413,-2.78,1191.4,419.8452,0.266,0.5613,0.0876,0.7355,129.5372,0.0407
414,-2.75,1192.3,418.557,0.2652,0.56,0.0869,0.7371,128.1557,0.0403
415,-2.72,1193.2,417.2649,0.2643,0.5587,0.0863,0.7387,126.7832,0.0399
416,-2.69,1194.0,415.9808,0.2635,0.5575,0.0857,0.7403,125.3699,0.0395
417,-2.66,1194.9,414.6806,0.2626,0.5562,0.085,0.7419,123.9798,0.0391
418,-2.62,1195.8,413.3884,0.2618,0.5549,0.0844,0.7435,122.5988,0.0387
419,-2.59,1196.7,412.0801,0.2609,0.5536,0.0838,0.7451,121.2029,0.0384
420,-2.56,1197.6,410.7676,0.2601,0.5523,0.0831,0.7467,119.8162,0.038
421,-2.53,1198.4,409.4631,0.2592,0.551,0.0825,0.7483,118.4893,0.0376
422,-2.5,1199.3,408.1421,0.2583,0.5496,0.0818,0.7499,117.097,0.0372
423,-2.46,1200.2,406.8292,0.2575,0.5483,0.0812,0.7516,115.6897,0.0368
424,-2.43,1201.1,405.4997,0.2566,0.547,0.0806,0.7532,114.2795,0.0364
425,-2.4,1202.0,404.1782,0.2557,0.5457,0.0799,0.7548,112.8785,0.036
426,-2.37,1202.9,402.8399,0.2549,0.5444,0.0793,0.7564,111.4625,0.0356
427,-2.34,1203.7,401.4972,0.254,0.543,0.0787,0.758,110.1315,0.0352
428,-2.3,1203.8,400.7119,0.2533,0.5418,0.078,0.7593,109.1028,0.0347
429,-2.27,1203.8,399.9625,0.2527,0.5406,0.0773,0.7605,108.174,0.0342
430,-2.24,1203.7,399.2117,0.252,0.5393,0.0766,0.7618,107.3334,0.0337
431,-2.21,1203.7,398.4595,0.2514,0.5381,0.0759,0.763,106.4167,0.0332
432,-2.18,1203.7,397.7059,0.2508,0.5368,0.0752,0.7643,105.488,0.0327
433,-2.14,1203.6,396.9509,0.2501,0.5356,0.0745,0.7656,104.6479,0.0322
434,-2.11,1203.6,396.1944,0.2495,0.5343,0.0738,0.7668,103.7314,0.0316
435,-2.08,1203.6,395.4365,0.2488,0.533,0.0731,0.7681,102.8028,0.0311
436,-2.05,1203.5,394.6771,0.2482,0.5318,0.0724,0.7694,101.9632,0.0306
437,-2.02,1203.5,393.9162,0.2475,0.5305,0.0717,0.7706,101.0468,0.0301
438,-1.98,1203.5,393.1539,0.2468,0.5293,0.071,0.7719,100.1304,0.0296
439,-1.95,1203.4,392.3901,0.2462,0.528,0.0703,0.7732,99.2793,0.0291
440,-1.92,1203.4,391.6248,0.2455,0.5267,0.0696,0.7744,98.363,0.0285
441,-1.89,1203.4,390.858,0.2449,0.5254,0.069,0.7757,97.4467,0.028
442,-1.86,1203.3,390.0897,0.2442,0.5241,0.0683,0.777,96.5961,0.0275
443,-1.82,1203.3,389.3199,0.2435,0.5229,0.0676,0.7782,95.6799,0.027
444,-1.79,1203.3,388.5486,0.2429,0.5216,0.0669,0.7795,94.7637,0.0265
445,-1.76,1203.2,387.7757,0.2422,0.5203,0.0662,0.7807,93.9136,0.0259
446,-1.73,1203.2,387.0013,0.2415,0.519,0.0655,0.782,92.9976,0.0254
447,-1.7,1203.2,386.2253,0.2409,0.5177,0.0648,0.7833,92.0816,0.0249
448,-1.66,1203.1,385.4867,0.2402,0.5164,0.064,0.7845,91.156,0.0244
449,-1.63,1202.3,385.2272,0.2398,0.5151,0.0628,0.7856,90.7972,0.0239
450,-1.6,1201.5,384.9675,0.2393,0.5137,0.0615,0.7866,90.44,0.0235
451,-1.57,1200.8,384.7207,0.2389,0.5124,0.0602,0.7877,89.9938,0.023
452,-1.54,1200.0,384.4607,0.2385,0.511,0.059,0.7888,89.64,0.0226
453,-1.5,1199.2,384.2005,0.238,0.5097,0.0577,0.7899,89.3879,0.0221
454,-1.47,1198.4,383.9531,0.2376,0.5083,0.0564,0.7909,89.0375,0.0217
455,-1.44,1197.7,383.6926,0.2371,0.507,0.0552,0.792,88.5976,0.0212
456,-1.41,1196.9,383.4319,0.2367,0.5056,0.0539,0.7931,88.2506,0.0207
457,-1.38,1196.1,383.171,0.2362,0.5042,0.0526,0.7942,87.9052,0.0203
458,-1.34,1195.4,382.923,0.2358,0.5029,0.0514,0.7952,87.4821,0.0198
459,-1.31,1194.6,382.6617,0.2353,0.5015,0.0501,0.7963,87.14,0.0194
460,-1.28,1193.8,382.4003,0.2349,0.5001,0.0488,0.7974,86.7878,0.0189
461,-1.25,1193.0,382.1387,0.2344,0.4987,0.0476,0.7984,86.4492,0.0184
462,-1.22,1192.3,381.89,0.234,0.4974,0.0463,0.7995,86.0323,0.018
463,-1.18,1191.5,381.6281,0.2335,0.496,0.045,0.8006,85.697,0.0175
464,-1.15,1190.7,381.366,0.2331,0.4946,0.0438,0.8017,85.3515,0.0171
465,-1.12,1190.0,381.1037,0.2326,0.4932,0.0425,0.8027,84.9394,0.0166
466,-1.09,1189.2,380.8543,0.2322,0.4918,0.0412,0.8038,84.6091,0.0162
467,-1.06,1188.4,380.5916,0.2317,0.4904,0.0399,0.8049,84.2806,0.0157
468,-1.02,1187.7,380.3288,0.2313,0.489,0.0387,0.806,83.8613,0.0152
469,-0.99,1187.0,380.0526,0.2309,0.4876,0.0372,0.807,83.5147,0.0148
470,-0.96,1186.7,379.7236,0.2305,0.4862,0.0353,0.8079,83.1125,0.0145
471,-0.93,1186.4,379.3811,0.2302,0.4849,0.0334,0.8088,82.699,0.0142
472,-0.9,1186.1,379.0514,0.2299,0.4835,0.0314,0.8096,82.1979,0.0139
473,-0.86,1185.8,378.7215,0.2296,0.4822,0.0295,0.8105,81.7854,0.0136
474,-0.83,1185.5,378.3781,0.2293,0.4808,0.0276,0.8114,81.3853,0.0133
475,-0.8,1185.2,378.0476,0.229,0.4795,0.0256,0.8123,80.8739,0.013
476,-0.77,1184.9,377.7168,0.2287,0.4781,0.0237,0.8132,80.4749,0.0127
477,-0.74,1184.6,377.3725,0.2284,0.4767,0.0217,0.8141,80.0645,0.0124
478,-0.7,1184.3,377.0411,0.2281,0.4754,0.0198,0.8149,79.5666,0.0121
479,-0.67,1184.1,376.6962,0.2278,0.474,0.0179,0.8158,79.0757,0.0118
480,-0.64,1183.8,376.3642,0.2275,0.4726,0.0159,0.8167,78.6787,0.0115
481,-0.61,1183.5,376.0319,0.2272,0.4712,0.014,0.8176,78.1822,0.0112
482,-0.58,1183.2,375.686,0.2269,0.4698,0.0121,0.8185,77.7745,0.0109
483,-0.54,1182.9,375.3532,0.2266,0.4684,0.0101,0.8194,77.3791,0.0106
484,-0.51,1182.6,375.02,0.2262,0.467,0.0082,0.8202,76.8724,0.0103
485,-0.48,1182.3,374.6732,0.2259,0.4656,0.0062,0.8211,76.478,0.01
486,-0.45,1182.0,374.3394,0.2256,0.4642,0.0043,0.822,76.0724,0.0097
487,-0.42,1181.7,374.0053,0.2253,0.4628,0.0024,0.8229,75.5791,0.0094
488,-0.38,1181.4,373.6576,0.225,0.4614,0.0004,0.8238,75.1745,0.0091
489,-0.35,1181.1,373.3229,0.2247,0.46,-0.0015,0.8247,74.7823,0.0088
490,-0.32,1181.4,373.0952,0.2245,0.4588,-0.0035,0.8255,74.3543,0.0085
491,-0.29,1182.5,373.0281,0.2245,0.458,-0.0055,0.8263,73.8476,0.0083
492,-0.26,1183.7,372.9611,0.2244,0.4573,-0.0075,0.827,73.3446,0.008
493,-0.22,1184.8,372.8941,0.2244,0.4565,-0.0095,0.8278,72.9344,0.0077
494,-0.19,1185.9,372.827,0.2244,0.4558,-0.0116,0.8286,72.4226,0.0074
495,-0.16,1187.1,372.76,0.2244,0.455,-0.0136,0.8293,71.9261,0.0072
496,-0.13,1188.2,372.6929,0.2243,0.4542,-0.0156,0.8301,71.5108,0.0069
497,-0.1,1189.3,372.6258,0.2243,0.4534,-0.0176,0.8308,71.0939,0.0066
498,-0.06,1190.5,372.5587,0.2243,0.4527,-0.0196,0.8316,70.4921,0.0063
499,-0.03,1191.6,372.4916,0.2242,0.4519,-0.0216,0.8324,70.0717,0.006
500,0.0,1192.7,372.4245,0.2242,0.4511,-0.0237,0.8331,69.6378,0.0058
501,0.03,1193.9,372.3574,0.2242,0.4504,-0.0257,0.8339,69.0307,0.0055
502,0.06,1195.0,372.2902,0.2242,0.4496,-0.0277,0.8346,68.6052,0.0052
503,0.1,1196.2,372.2231,0.2241,0.4488,-0.0297,0.8354,68.0945,0.0049
504,0.13,1197.3,372.1559,0.2241,0.448,-0.0317,0.8362,67.6656,0.0047
505,0.16,1198.4,372.0887,0.2241,0.4472,-0.0338,0.8369,67.1351,0.0044
506,0.19,1199.6,372.0215,0.2241,0.4465,-0.0358,0.8377,66.6191,0.0041
507,0.22,1200.7,371.9543,0.224,0.4457,-0.0378,0.8384,66.1731,0.0038
508,0.26,1201.8,371.8871,0.224,0.4449,-0.0398,0.8392,65.6374,0.0036
509,0.29,1203.0,371.8198,0.224,0.4441,-0.0418,0.84,65.1161,0.0033
510,0.32,1204.1,371.7526,0.2239,0.4433,-0.0438,0.8407,64.677,0.003
511,0.35,1205.0,371.6719,0.2241,0.4437,-0.0455,0.8408,64.536,0.0027
512,0.38,1205.9,371.5912,0.2244,0.4448,-0.0469,0.8404,64.5978,0.0022
513,0.42,1206.7,371.5104,0.2247,0.4459,-0.0483,0.84,64.7323,0.0018
514,0.45,1207.6,371.4297,0.2251,0.4471,-0.0497,0.8395,64.7836,0.0014
515,0.48,1208.4,371.3354,0.2254,0.4482,-0.0511,0.8391,64.9316,0.001
516,0.51,1209.2,371.2546,0.2257,0.4493,-0.0525,0.8387,65.1681,0.0006
517,0.54,1210.1,371.1738,0.226,0.4504,-0.0539,0.8382,65.2337,0.0002
518,0.58,1210.9,371.093,0.2263,0.4516,-0.0554,0.8378,65.3717,-0.0002
519,0.61,1211.7,370.9987,0.2266,0.4527,-0.0568,0.8374,65.5103,-0.0006
520,0.64,1212.6,370.9178,0.2269,0.4538,-0.0582,0.837,65.5781,-0.0011
521,0.67,1213.4,370.8369,0.2272,0.4549,-0.0596,0.8366,65.7181,-0.0015
522,0.7,1214.2,370.756,0.2275,0.456,-0.061,0.8361,65.871,-0.0019
523,0.74,1215.1,370.6616,0.2278,0.4571,-0.0624,0.8357,65.9288,-0.0023
524,0.77,1215.9,370.5806,0.2281,0.4582,-0.0638,0.8353,66.0709,-0.0027
525,0.8,1216.7,370.4997,0.2284,0.4593,-0.0652,0.8349,66.2258,-0.0031
526,0.83,1217.6,370.4187,0.2288,0.4604,-0.0666,0.8344,66.2859,-0.0035
527,0.86,1218.4,370.3242,0.2291,0.4616,-0.068,0.834,66.4422,-0.004
528,0.9,1219.2,370.2432,0.2294,0.4626,-0.0694,0.8336,66.5871,-0.0044
529,0.93,1220.1,370.1621,0.2297,0.4637,-0.0708,0.8332,66.6493,-0.0048
530,0.96,1220.9,370.0811,0.23,0.4648,-0.0722,0.8327,66.8077,-0.0052
531,0.99,1221.7,370.0,0.2303,0.4659,-0.0736,0.8323,66.9547,-0.0056
532,1.02,1221.6,370.2162,0.2307,0.4676,-0.0745,0.8308,67.5336,-0.0061
533,1.06,1221.1,370.5401,0.2312,0.4696,-0.0752,0.829,68.2593,-0.0066
534,1.09,1220.6,370.8639,0.2317,0.4715,-0.0759,0.8272,68.9831,-0.0071
535,1.12,1220.2,371.1738,0.2322,0.4734,-0.0766,0.8254,69.7225,-0.0076
536,1.15,1219.7,371.497,0.2327,0.4753,-0.0773,0.8236,70.4429,-0.0081
537,1.18,1219.2,371.8198,0.2332,0.4772,-0.078,0.8218,71.1614,-0.0086
538,1.22,1218.7,372.1424,0.2337,0.4791,-0.0787,0.82,71.8782,-0.0091
539,1.25,1218.2,372.4648,0.2342,0.4809,-0.0794,0.8182,72.6931,-0.0096
540,1.28,1217.8,372.7868,0.2347,0.4828,-0.0801,0.8164,73.3246,-0.0101
541,1.31,1217.3,373.1086,0.2352,0.4847,-0.0808,0.8146,74.0361,-0.0106
542,1.34,1216.8,373.43,0.2357,0.4865,-0.0815,0.8128,74.8458,-0.011
543,1.38,1216.3,373.7379,0.2362,0.4884,-0.0822,0.8109,75.5537,-0.0115
544,1.41,1215.9,374.0588,0.2367,0.4902,-0.0829,0.8091,76.1788,-0.012
545,1.44,1215.4,374.3795,0.2372,0.492,-0.0836,0.8073,76.8833,-0.0125
546,1.47,1214.9,374.6999,0.2377,0.4939,-0.0843,0.8055,77.6859,-0.013
547,1.5,1214.4,375.02,0.2382,0.4957,-0.085,0.8037,78.3867,-0.0135
548,1.54,1214.0,375.3398,0.2386,0.4975,-0.0857,0.8019,79.0055,-0.014
549,1.57,1213.5,375.6594,0.2391,0.4993,-0.0864,0.8001,79.8029,-0.0145
550,1.6,1213.0,375.9654,0.2396,0.5011,-0.0871,0.7983,80.4985,-0.015
551,1.63,1212.5,376.2845,0.2401,0.5029,-0.0878,0.7965,81.1923,-0.0155
552,1.66,1212.1,376.6032,0.2406,0.5047,-0.0885,0.7946,81.8047,-0.016
553,1.7,1211.4,377.6771,0.2412,0.5061,-0.089,0.7931,82.9144,-0.0164
554,1.73,1210.7,378.8007,0.2418,0.5074,-0.0895,0.7916,84.0857,-0.0168
555,1.76,1210.1,379.9342,0.2425,0.5087,-0.09,0.7901,85.0879,-0.0172
556,1.79,1209.4,381.0512,0.2431,0.51,-0.0905,0.7886,86.2551,-0.0176
557,1.82,1208.8,382.178,0.2437,0.5113,-0.091,0.7871,87.2414,-0.018
558,1.86,1208.1,383.2884,0.2444,0.5126,-0.0915,0.7856,88.4166,-0.0184
559,1.89,1207.4,384.4086,0.245,0.5139,-0.092,0.7841,89.4777,-0.0188
560,1.92,1206.8,385.5256,0.2456,0.5152,-0.0925,0.7826,90.5583,-0.0192
561,1.95,1206.1,386.6264,0.2462,0.5165,-0.093,0.7811,91.6274,-0.0196
562,1.98,1205.4,387.737,0.2469,0.5178,-0.0934,0.7796,92.7822,-0.0199
563,2.02,1204.8,388.8316,0.2475,0.5191,-0.0939,0.7781,93.7572,-0.0203
564,2.05,1204.1,389.9359,0.2481,0.5204,-0.0944,0.7766,94.82,-0.0207
565,2.08,1203.5,391.0243,0.2487,0.5217,-0.0949,0.7751,95.8912,-0.0211
566,2.11,1202.8,392.1224,0.2493,0.523,-0.0954,0.7736,96.938,-0.0215
567,2.14,1202.1,393.2048,0.25,0.5243,-0.0959,0.7721,98.0947,-0.0219
568,2.18,1201.5,394.2968,0.2506,0.5255,-0.0964,0.7706,99.0601,-0.0223
569,2.21,1200.8,395.3859,0.2512,0.5268,-0.0969,0.7691,100.2007,-0.0227
570,2.24,1200.1,396.4593,0.2518,0.5281,-0.0974,0.7676,101.2392,-0.0231
571,2.27,1199.5,397.5425,0.2524,0.5293,-0.0978,0.7661,102.311,-0.0235
572,2.3,1198.8,398.6101,0.253,0.5306,-0.0983,0.7646,103.3455,-0.0239
573,2.34,1198.1,399.7249,0.2536,0.5319,-0.0988,0.763,104.4898,-0.0243
574,2.37,1197.1,401.3228,0.2542,0.5335,-0.0996,0.7615,106.0605,-0.0246
575,2.4,1196.0,402.902,0.2548,0.535,-0.1004,0.76,107.7161,-0.0249
576,2.43,1194.9,404.475,0.2554,0.5366,-0.1012,0.7585,109.2684,-0.0252
577,2.46,1193.9,406.0419,0.256,0.5382,-0.102,0.757,110.8416,-0.0254
578,2.5,1192.8,407.615,0.2566,0.5397,-0.1028,0.7555,112.4873,-0.0257
579,2.53,1191.7,409.1699,0.2572,0.5413,-0.1036,0.7539,114.1297,-0.026
580,2.56,1190.7,410.7189,0.2578,0.5428,-0.1044,0.7524,115.6935,-0.0263
581,2.59,1189.6,412.2742,0.2584,0.5444,-0.1052,0.7509,117.2294,-0.0266
582,2.62,1188.5,413.8116,0.259,0.5459,-0.106,0.7494,118.85,-0.0269
583,2.66,1187.5,415.3432,0.2596,0.5474,-0.1067,0.7479,120.4044,-0.0272
584,2.69,1186.4,416.8693,0.2601,0.549,-0.1075,0.7464,122.0304,-0.0275
585,2.72,1185.3,418.4017,0.2607,0.5505,-0.1083,0.7448,123.653,-0.0278
586,2.75,1184.3,419.9167,0.2613,0.552,-0.1091,0.7433,125.098,-0.0281
587,2.78,1183.2,421.4262,0.2619,0.5536,-0.1099,0.7418,126.7141,-0.0284
588,2.82,1182.1,422.9421,0.2625,0.5551,-0.1107,0.7403,128.3268,-0.0287
589,2.85,1181.1,424.4408,0.2631,0.5566,-0.1115,0.7388,129.8624,-0.029
590,2.88,1180.0,425.9343,0.2636,0.5581,-0.1123,0.7372,131.4568,-0.0293
591,2.91,1178.9,427.4342,0.2642,0.5596,-0.113,0.7357,132.9597,-0.0296
592,2.94,1177.9,428.9172,0.2648,0.5611,-0.1138,0.7342,134.5058,-0.0299
593,2.98,1176.8,430.3952,0.2654,0.5626,-0.1146,0.7327,136.0822,-0.0302
594,3.01,1175.4,431.9375,0.2659,0.5641,-0.1155,0.731,137.7644,-0.0305
595,3.04,1173.0,433.6934,0.2663,0.5658,-0.1164,0.7288,139.8228,-0.0309
596,3.07,1170.6,435.4308,0.2667,0.5674,-0.1174,0.7266,141.8706,-0.0312
597,3.1,1168.2,437.1727,0.2671,0.5691,-0.1184,0.7243,143.906,-0.0316
598,3.14,1165.9,438.9077,0.2675,0.5707,-0.1193,0.7221,145.8603,-0.0319
