,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
596,3.07,835.76,497.2726,0.4929,1.5057,0.0364,2.0924,526.2558,0.2345
597,3.1,832.71,496.5682,0.4934,1.5012,0.0365,2.0856,523.4,0.235
598,3.14,829.67,495.8629,0.4939,1.4967,0.0365,2.0787,520.665,0.2356
599,3.17,826.62,495.1565,0.4943,1.4922,0.0366,2.0719,517.726,0.2361
600,3.2,823.57,494.4492,0.4948,1.4876,0.0367,2.0651,514.7456,0.2366
601,3.23,820.52,493.7408,0.4953,1.4831,0.0367,2.0583,511.7237,0.2371
602,3.26,817.48,493.0314,0.4958,1.4785,0.0368,2.0515,508.6398,0.2376
603,3.3,814.43,492.3109,0.4963,1.4739,0.0368,2.0447,505.635,0.2382
604,3.33,811.38,491.5994,0.4967,1.4693,0.0369,2.0379,502.4887,0.2387
605,3.36,808.33,490.887,0.4972,1.4647,0.0369,2.0311,499.3009,0.2392
606,3.39,805.28,490.1734,0.4977,1.4601,0.037,2.0242,496.1522,0.2397
607,3.42,802.24,489.4589,0.4982,1.4554,0.037,2.0174,492.861,0.2402
608,3.46,799.19,488.7433,0.4987,1.4508,0.0371,2.0106,489.5486,0.2408
609,3.49,796.14,488.0266,0.4992,1.4461,0.0372,2.0038,486.2947,0.2413
610,3.52,793.09,487.3089,0.4996,1.4414,0.0372,1.997,482.8993,0.2418
611,3.55,790.04,486.5902,0.5001,1.4367,0.0373,1.9902,479.4624,0.2423
612,3.58,787.0,485.8601,0.5006,1.432,0.0373,1.9834,475.9642,0.2428
613,3.62,783.95,485.1392,0.5011,1.4273,0.0374,1.9766,472.4444,0.2433
614,3.65,780.9,484.4172,0.5015,1.4225,0.0374,1.9698,468.8832,0.2439
615,3.68,777.85,483.6941,0.502,1.4178,0.0375,1.9629,465.4582,0.2444
616,3.71,774.81,482.97,0.5025,1.413,0.0375,1.9561,461.7942,0.2449
617,3.74,771.76,482.2448,0.503,1.4082,0.0376,1.9493,458.1082,0.2454
618,3.78,768.71,481.5184,0.5035,1.4034,0.0377,1.9425,454.3808,0.2459
619,3.81,765.66,480.791,0.5039,1.3985,0.0377,1.9357,450.6119,0.2464
620,3.84,762.61,480.0625,0.5044,1.3937,0.0378,1.9289,446.9016,0.247
621,3.87,759.57,479.3224,0.5049,1.3888,0.0378,1.9221,443.0305,0.2475
622,3.9,756.52,478.5917,0.5054,1.3839,0.0379,1.9153,439.1372,0.248
623,3.94,753.47,477.8598,0.5058,1.3791,0.0379,1.9084,435.2779,0.2485
624,3.97,750.42,477.1268,0.5063,1.3742,0.038,1.9016,431.3013,0.249
625,4.0,747.37,476.3927,0.5068,1.3692,0.038,1.8948,427.2833,0.2496
626,4.03,745.01,475.668,0.5072,1.3643,0.0376,1.8887,424.5996,0.2489
627,4.06,742.64,474.9526,0.5076,1.3593,0.0371,1.8826,421.8059,0.2482
628,4.1,740.27,474.2257,0.5079,1.3544,0.0367,1.8765,419.0833,0.2475
629,4.13,737.91,473.4976,0.5083,1.3494,0.0362,1.8703,416.2869,0.2468
630,4.16,735.54,472.7684,0.5087,1.3444,0.0357,1.8642,413.4063,0.2462
631,4.19,733.17,472.0487,0.5091,1.3393,0.0353,1.8581,410.5968,0.2455
632,4.22,730.8,471.3173,0.5095,1.3343,0.0348,1.852,407.6584,0.2448
633,4.26,728.44,470.5847,0.5099,1.3292,0.0344,1.8458,404.7454,0.2442
634,4.29,726.07,469.8617,0.5103,1.3242,0.0339,1.8397,401.849,0.2435
635,4.32,723.7,469.1268,0.5106,1.3191,0.0334,1.8336,398.8237,0.2428
636,4.35,721.34,468.3909,0.511,1.3139,0.033,1.8275,395.7512,0.2421
637,4.38,718.97,467.6537,0.5114,1.3088,0.0325,1.8213,392.8399,0.2414
638,4.42,716.6,466.9261,0.5118,1.3036,0.0321,1.8152,389.7277,0.2408
639,4.45,714.24,466.1867,0.5122,1.2984,0.0316,1.8091,386.5684,0.2401
640,4.48,711.87,465.446,0.5126,1.2933,0.0311,1.803,383.4984,0.2394
641,4.51,709.5,464.715,0.513,1.288,0.0307,1.7969,380.2994,0.2387
642,4.54,707.13,463.972,0.5133,1.2828,0.0302,1.7907,377.2423,0.2381
643,4.58,704.77,463.2278,0.5137,1.2775,0.0298,1.7846,373.9675,0.2374
644,4.61,702.4,462.4824,0.5141,1.2722,0.0293,1.7785,370.6816,0.2367
645,4.64,700.03,461.7467,0.5145,1.2669,0.0288,1.7724,367.4668,0.236
646,4.67,697.67,460.9989,0.5149,1.2616,0.0284,1.7662,364.1752,0.2354
647,4.7,695.3,460.2499,0.5153,1.2562,0.0279,1.7601,360.8025,0.2347
648,4.74,692.93,459.5106,0.5156,1.2508,0.0275,1.754,357.5008,0.234
649,4.77,690.56,458.7592,0.516,1.2454,0.027,1.7479,354.0702,0.2333
650,4.8,688.2,458.0066,0.5164,1.24,0.0265,1.7418,350.5932,0.2326
651,4.83,685.83,457.2527,0.5168,1.2345,0.0261,1.7356,347.2735,0.232
652,4.86,683.46,456.5085,0.5172,1.2291,0.0256,1.7295,343.7559,0.2313
653,4.9,681.1,455.7521,0.5176,1.2236,0.0252,1.7234,340.2923,0.2306
654,4.93,678.73,454.9945,0.5179,1.2181,0.0247,1.7173,336.717,0.23
655,4.96,676.36,454.2466,0.5183,1.2125,0.0242,1.7111,333.1804,0.2293
656,4.99,674.0,453.4865,0.5187,1.2069,0.0238,1.705,329.63,0.2286
657,5.02,672.03,452.7913,0.5189,1.2021,0.0233,1.6994,326.8522,0.2276
658,5.06,670.2,452.1172,0.519,1.1974,0.0229,1.6938,324.6152,0.2265
659,5.09,668.38,451.4421,0.5191,1.1928,0.0224,1.6883,322.174,0.2254
660,5.12,666.55,450.766,0.5192,1.1881,0.022,1.6828,319.7297,0.2243
661,5.15,664.72,450.0889,0.5194,1.1834,0.0215,1.6773,317.2651,0.2232
662,5.18,662.89,449.4107,0.5195,1.1786,0.0211,1.6718,314.8805,0.2221
663,5.22,661.06,448.7315,0.5196,1.1739,0.0206,1.6663,312.3757,0.221
664,5.25,659.24,448.0513,0.5197,1.1691,0.0202,1.6607,309.9001,0.2199
665,5.28,657.41,447.3701,0.5199,1.1643,0.0197,1.6552,307.455,0.2188
666,5.31,655.58,446.6878,0.52,1.1596,0.0192,1.6497,304.8897,0.2177
667,5.34,653.75,446.0045,0.5201,1.1547,0.0188,1.6442,302.3042,0.2166
668,5.38,651.92,445.3201,0.5202,1.1499,0.0183,1.6387,299.6987,0.2155
669,5.41,650.1,444.6347,0.5203,1.145,0.0179,1.6332,297.1567,0.2144
670,5.44,648.27,443.9482,0.5205,1.1401,0.0174,1.6277,294.5109,0.2132
671,5.47,646.44,443.2606,0.5206,1.1353,0.017,1.6221,291.9097,0.2122
672,5.5,644.61,442.572,0.5207,1.1303,0.0165,1.6166,289.2235,0.211
673,5.54,642.78,441.8823,0.5208,1.1254,0.0161,1.6111,286.6171,0.2099
674,5.57,640.95,441.1916,0.521,1.1204,0.0156,1.6056,283.8907,0.2088
675,5.6,639.13,440.4997,0.5211,1.1154,0.0152,1.6001,281.1281,0.2077
676,5.63,637.3,439.8181,0.5212,1.1104,0.0147,1.5946,278.4614,0.2066
677,5.66,635.47,439.1241,0.5213,1.1054,0.0143,1.589,275.7382,0.2055
678,5.7,633.64,438.429,0.5214,1.1003,0.0138,1.5835,272.9311,0.2044
679,5.73,631.81,437.7328,0.5216,1.0952,0.0133,1.578,270.1038,0.2033
680,5.76,629.99,437.0355,0.5217,1.0901,0.0129,1.5725,267.3407,0.2022
681,5.79,628.16,436.337,0.5218,1.085,0.0124,1.567,264.4733,0.2011
682,5.82,626.33,435.6375,0.5219,1.0798,0.012,1.5615,261.5857,0.2
683,5.86,624.5,434.9368,0.5221,1.0747,0.0115,1.556,258.678,0.1989
684,5.89,622.67,434.235,0.5222,1.0694,0.0111,1.5504,255.9124,0.1978
685,5.92,620.85,433.532,0.5223,1.0642,0.0106,1.5449,252.9488,0.1967
686,5.95,619.02,432.8279,0.5224,1.059,0.0102,1.5394,249.9806,0.1956
687,5.98,617.19,432.1227,0.5226,1.0537,0.0097,1.5339,247.0923,0.1945
688,6.02,615.59,431.4858,0.5227,1.0488,0.0093,1.5288,244.486,0.1934
689,6.05,614.43,430.9988,0.5229,1.0448,0.009,1.5247,242.6786,0.1925
690,6.08,613.27,430.5113,0.5231,1.0408,0.0087,1.5205,240.923,0.1915
691,6.11,612.11,430.0233,0.5234,1.0367,0.0084,1.5164,239.0964,0.1906
692,6.14,610.94,429.5346,0.5236,1.0327,0.008,1.5122,237.3365,0.1896
693,6.18,609.78,429.0455,0.5238,1.0286,0.0077,1.5081,235.4908,0.1887
694,6.21,608.62,428.5557,0.524,1.0245,0.0074,1.5039,233.6964,0.1877
695,6.24,607.46,428.0654,0.5243,1.0204,0.0071,1.4998,231.8315,0.1867
696,6.27,606.3,427.5746,0.5245,1.0163,0.0068,1.4956,230.0177,0.1858
697,6.3,605.14,427.0831,0.5247,1.0121,0.0064,1.4915,228.1337,0.1848
698,6.34,603.98,426.5911,0.5249,1.008,0.0061,1.4873,226.3005,0.1839
699,6.37,602.82,426.0986,0.5251,1.0038,0.0058,1.4832,224.3974,0.1829
700,6.4,601.65,425.6055,0.5254,0.9996,0.0055,1.479,222.5597,0.182
701,6.43,600.49,425.1118,0.5256,0.9954,0.0052,1.4749,220.6373,0.181
702,6.46,599.33,424.6175,0.5258,0.9911,0.0048,1.4707,218.7654,0.18
703,6.5,598.17,424.1226,0.526,0.9869,0.0045,1.4666,216.8239,0.1791
704,6.53,597.01,423.6272,0.5262,0.9826,0.0042,1.4624,214.9326,0.1781
705,6.56,595.85,423.1312,0.5265,0.9783,0.0039,1.4583,212.9719,0.1772
706,6.59,594.69,422.6346,0.5267,0.974,0.0036,1.4541,211.0613,0.1762
707,6.62,593.53,422.1374,0.5269,0.9697,0.0032,1.45,209.0815,0.1752
708,6.66,592.36,421.6278,0.5271,0.9653,0.0029,1.4458,207.1659,0.1743
709,6.69,591.2,421.1294,0.5273,0.961,0.0026,1.4417,205.167,0.1733
710,6.72,590.04,420.6305,0.5276,0.9566,0.0023,1.4375,203.2175,0.1724
711,6.75,588.88,420.1309,0.5278,0.9522,0.002,1.4334,201.1994,0.1714
712,6.78,587.72,419.6308,0.528,0.9478,0.0016,1.4292,199.2306,0.1705
713,6.82,586.56,419.1301,0.5282,0.9433,0.0013,1.4251,197.1933,0.1695
714,6.85,585.4,418.6287,0.5284,0.9389,0.001,1.4209,195.2051,0.1685
715,6.88,584.23,418.1268,0.5287,0.9344,0.0007,1.4168,193.1629,0.1676
716,6.91,583.07,417.6242,0.5289,0.9299,0.0004,1.4126,191.1553,0.1666
717,6.94,581.91,417.1211,0.5291,0.9253,0.0,1.4085,189.0798,0.1657
718,6.98,580.75,416.6173,0.5293,0.9208,-0.0003,1.4043,187.0528,0.1647
719,7.01,579.59,416.113,0.5295,0.9162,-0.0006,1.4002,184.9281,0.1638
720,7.04,579.02,415.8365,0.5299,0.9132,-0.0009,1.3974,183.8075,0.1628
721,7.07,578.49,415.5719,0.5303,0.9104,-0.0013,1.3946,182.8078,0.162
722,7.1,577.95,415.3071,0.5307,0.9075,-0.0016,1.3919,181.7614,0.1611
723,7.14,577.42,415.0422,0.5312,0.9046,-0.002,1.3892,180.6881,0.1602
724,7.17,576.89,414.765,0.5316,0.9018,-0.0023,1.3865,179.622,0.1593
725,7.2,576.35,414.4997,0.532,0.8989,-0.0027,1.3838,178.5669,0.1584
726,7.23,575.82,414.2342,0.5324,0.896,-0.003,1.3811,177.495,0.1575
727,7.26,575.29,413.9686,0.5328,0.8931,-0.0034,1.3784,176.4103,0.1566
728,7.3,574.76,413.7028,0.5332,0.8901,-0.0037,1.3757,175.3327,0.1557
729,7.33,574.22,413.4368,0.5336,0.8872,-0.004,1.373,174.2659,0.1548
730,7.36,573.69,413.1707,0.534,0.8843,-0.0044,1.3703,173.1726,0.1539
731,7.39,573.16,412.9043,0.5344,0.8813,-0.0047,1.3675,172.1437,0.153
732,7.42,572.63,412.6379,0.5348,0.8783,-0.0051,1.3648,171.0546,0.1521
733,7.46,572.09,412.3712,0.5352,0.8754,-0.0054,1.3621,169.9762,0.1512
734,7.49,571.56,412.1044,0.5356,0.8724,-0.0058,1.3594,168.8713,0.1503
735,7.52,571.03,411.8373,0.536,0.8694,-0.0061,1.3567,167.7736,0.1494
736,7.55,570.5,411.5702,0.5364,0.8664,-0.0065,1.354,166.673,0.1485
737,7.58,569.96,411.3028,0.5368,0.8634,-0.0068,1.3513,165.5731,0.1476
738,7.62,569.43,411.0353,0.5372,0.8604,-0.0071,1.3486,164.4667,0.1467
739,7.65,568.9,410.7676,0.5376,0.8573,-0.0075,1.3459,163.3575,0.1458
740,7.68,568.37,410.4997,0.538,0.8543,-0.0078,1.3431,162.3023,0.1449
741,7.71,567.83,410.2195,0.5384,0.8512,-0.0082,1.3404,161.1907,0.144
742,7.74,567.3,409.9512,0.5388,0.8482,-0.0085,1.3377,160.0728,0.1431
743,7.78,566.77,409.6828,0.5392,0.8451,-0.0089,1.335,158.9521,0.1422
744,7.81,566.24,409.4142,0.5396,0.842,-0.0092,1.3323,157.8184,0.1414
745,7.84,565.7,409.1455,0.54,0.8389,-0.0096,1.3296,156.7053,0.1404
746,7.87,565.17,408.8765,0.5405,0.8358,-0.0099,1.3269,155.5759,0.1396
747,7.9,564.64,408.6074,0.5409,0.8327,-0.0102,1.3242,154.4437,0.1387
748,7.94,564.11,408.3381,0.5412,0.8295,-0.0106,1.3215,153.2986,0.1378
749,7.97,563.57,408.0686,0.5417,0.8264,-0.0109,1.3187,152.2302,0.1369
750,8.0,563.04,407.799,0.5421,0.8232,-0.0113,1.316,151.0894,0.136
751,8.03,562.71,407.5782,0.5425,0.8209,-0.0116,1.314,150.2891,0.1352
752,8.06,562.56,407.4064,0.5429,0.8193,-0.0118,1.3126,149.8137,0.1344
753,8.1,562.41,407.2469,0.5433,0.8177,-0.012,1.3112,149.338,0.1337
754,8.13,562.26,407.0749,0.5437,0.8161,-0.0122,1.3098,148.8619,0.133
755,8.16,562.1,406.9029,0.5441,0.8145,-0.0124,1.3084,148.3884,0.1323
756,8.19,561.95,406.7309,0.5445,0.8129,-0.0126,1.307,147.9113,0.1316
757,8.22,561.8,406.5587,0.5449,0.8113,-0.0128,1.3056,147.4339,0.1309
758,8.26,561.65,406.3988,0.5453,0.8096,-0.013,1.3042,146.9561,0.1301
759,8.29,561.5,406.2265,0.5457,0.808,-0.0132,1.3028,146.4678,0.1294
760,8.32,561.34,406.0542,0.5462,0.8064,-0.0134,1.3014,146.0021,0.1287
761,8.35,561.19,405.8818,0.5466,0.8048,-0.0136,1.3,145.523,0.128
762,8.38,561.04,405.7093,0.547,0.8031,-0.0138,1.2986,145.0435,0.1273
763,8.42,560.89,405.549,0.5474,0.8015,-0.014,1.2972,144.5535,0.1266
764,8.45,560.74,405.3764,0.5478,0.7999,-0.0142,1.2958,144.0731,0.1258
765,8.48,560.59,405.2037,0.5482,0.7982,-0.0144,1.2944,143.5923,0.1251
766,8.51,560.43,405.0309,0.5486,0.7966,-0.0146,1.293,143.124,0.1244
767,8.54,560.28,404.858,0.549,0.7949,-0.0148,1.2915,142.6884,0.1237
768,8.58,560.13,404.6851,0.5494,0.7933,-0.015,1.2901,142.2063,0.123
769,8.61,559.98,404.5244,0.5498,0.7916,-0.0152,1.2887,141.7238,0.1223
770,8.64,559.83,404.3513,0.5502,0.79,-0.0154,1.2873,141.2408,0.1216
771,8.67,559.67,404.1782,0.5506,0.7883,-0.0156,1.2859,140.7603,0.1208
772,8.7,559.52,404.005,0.551,0.7866,-0.0158,1.2845,140.2766,0.1201
773,8.74,559.37,403.8316,0.5515,0.785,-0.016,1.2831,139.7924,0.1194
774,8.77,559.22,403.6707,0.5519,0.7833,-0.0162,1.2817,139.3077,0.1187
775,8.8,559.07,403.4972,0.5523,0.7816,-0.0164,1.2803,138.8127,0.118
776,8.83,558.92,403.3237,0.5527,0.7799,-0.0166,1.2789,138.3272,0.1172
777,8.86,558.76,403.1501,0.5531,0.7782,-0.0168,1.2775,137.8541,0.1165
778,8.9,558.61,402.9764,0.5535,0.7766,-0.017,1.2761,137.3678,0.1158
779,8.93,558.46,402.8027,0.5539,0.7749,-0.0172,1.2747,136.871,0.1151
780,8.96,558.31,402.6413,0.5543,0.7732,-0.0174,1.2733,136.3839,0.1144
781,8.99,558.16,402.4674,0.5547,0.7715,-0.0176,1.2719,135.8963,0.1137
782,9.02,558.03,402.3059,0.5551,0.7699,-0.0178,1.2705,135.4929,0.113
783,9.06,558.1,402.2313,0.5553,0.7692,-0.0179,1.2695,135.442,0.1126
784,9.09,558.17,402.1443,0.5556,0.7684,-0.0179,1.2684,135.4372,0.1122
785,9.12,558.24,402.0696,0.5558,0.7677,-0.018,1.2674,135.3766,0.1119
786,9.15,558.31,401.995,0.556,0.7669,-0.0181,1.2663,135.372,0.1115
787,9.18,558.38,401.9204,0.5563,0.7662,-0.0182,1.2652,135.3776,0.1111
788,9.22,558.45,401.8333,0.5565,0.7654,-0.0183,1.2642,135.3175,0.1107
789,9.25,558.52,401.7586,0.5568,0.7647,-0.0184,1.2631,135.3134,0.1104
790,9.28,558.59,401.684,0.557,0.7639,-0.0185,1.2621,135.2636,0.11
791,9.31,558.66,401.6093,0.5573,0.7632,-0.0186,1.261,135.2597,0.1096
792,9.34,558.73,401.5221,0.5575,0.7624,-0.0187,1.26,135.2002,0.1092
793,9.38,558.8,401.4474,0.5578,0.7617,-0.0188,1.2589,135.2067,0.1089
794,9.41,558.87,401.3726,0.558,0.761,-0.0189,1.2579,135.1474,0.1085
795,9.44,558.94,401.2979,0.5582,0.7602,-0.019,1.2568,135.1442,0.1081
796,9.47,559.01,401.2107,0.5585,0.7595,-0.0191,1.2557,135.1411,0.1078
797,9.5,559.08,401.1359,0.5587,0.7587,-0.0192,1.2547,135.0923,0.1074
798,9.54,559.15,401.0611,0.559,0.7579,-0.0193,1.2536,135.0896,0.107
799,9.57,559.22,400.9738,0.5592,0.7572,-0.0194,1.2526,135.031,0.1066
800,9.6,559.29,400.899,0.5595,0.7564,-0.0195,1.2515,135.0386,0.1063
801,9.63,559.36,400.8242,0.5597,0.7557,-0.0196,1.2505,134.9803,0.1059
802,9.66,559.43,400.7493,0.5599,0.7549,-0.0197,1.2494,134.9782,0.1055
803,9.7,559.5,400.662,0.5602,0.7542,-0.0198,1.2484,134.9202,0.1051
804,9.73,559.57,400.5871,0.5604,0.7534,-0.0198,1.2473,134.9283,0.1048
805,9.76,559.64,400.5122,0.5607,0.7527,-0.0199,1.2462,134.9266,0.1044
806,9.79,559.71,400.4373,0.5609,0.7519,-0.02,1.2452,134.8691,0.104
807,9.82,559.78,400.3498,0.5612,0.7511,-0.0201,1.2441,134.8777,0.1036
808,9.86,559.85,400.2749,0.5614,0.7504,-0.0202,1.2431,134.8205,0.1033
809,9.89,559.92,400.2,0.5616,0.7496,-0.0203,1.242,134.8194,0.1029
810,9.92,559.99,400.125,0.5619,0.7489,-0.0204,1.241,134.7724,0.1025
811,9.95,560.06,400.0375,0.5621,0.7481,-0.0205,1.2399,134.7716,0.1022
812,9.98,560.13,399.9625,0.5624,0.7473,-0.0206,1.2389,134.7149,0.1018
813,10.02,560.2,399.8875,0.5626,0.7466,-0.0207,1.2378,134.7144,0.1014
814,10.05,560.32,399.7874,0.5627,0.746,-0.0208,1.2364,134.6604,0.1011
815,10.08,560.45,399.6624,0.5627,0.7454,-0.0208,1.2348,134.6363,0.1008
816,10.11,560.58,399.5497,0.5627,0.7448,-0.0208,1.2332,134.6227,0.1005
817,10.14,560.71,399.4371,0.5627,0.7443,-0.0209,1.2316,134.5996,0.1002
818,10.18,560.85,399.3244,0.5627,0.7437,-0.0209,1.23,134.5645,0.0999
819,10.21,560.98,399.2117,0.5627,0.7431,-0.021,1.2284,134.5422,0.0996
820,10.24,561.11,399.099,0.5628,0.7426,-0.021,1.2268,134.5303,0.0993
821,10.27,561.25,398.9862,0.5628,0.742,-0.021,1.2252,134.4965,0.099
822,10.3,561.38,398.8734,0.5628,0.7415,-0.0211,1.2236,134.4754,0.0987
823,10.34,561.51,398.7606,0.5628,0.7409,-0.0211,1.222,134.4548,0.0983
824,10.37,561.64,398.6477,0.5628,0.7403,-0.0212,1.2204,134.4445,0.098
825,10.4,561.78,398.5348,0.5628,0.7397,-0.0212,1.2188,134.4125,0.0977
826,10.43,561.91,398.4219,0.5628,0.7392,-0.0212,1.2172,134.3931,0.0974
827,10.46,562.04,398.3089,0.5628,0.7386,-0.0213,1.2156,134.3842,0.0971
828,10.5,562.17,398.1959,0.5628,0.7381,-0.0213,1.214,134.3656,0.0968
829,10.53,562.31,398.0829,0.5628,0.7375,-0.0213,1.2124,134.3354,0.0965
830,10.56,562.44,397.9698,0.5629,0.7369,-0.0214,1.2108,134.3176,0.0962
831,10.59,562.57,397.8568,0.5629,0.7363,-0.0214,1.2092,134.3104,0.0959
832,10.62,562.71,397.7436,0.5629,0.7358,-0.0215,1.2076,134.2814,0.0956
833,10.66,562.84,397.6305,0.5629,0.7352,-0.0215,1.206,134.265,0.0953
834,10.69,562.97,397.5173,0.5629,0.7346,-0.0215,1.2044,134.2489,0.095
835,10.72,563.1,397.4041,0.5629,0.7341,-0.0216,1.2028,134.2433,0.0947
836,10.75,563.24,397.2908,0.5629,0.7335,-0.0216,1.2012,134.2161,0.0944
837,10.78,563.37,397.1775,0.5629,0.7329,-0.0217,1.1996,134.2013,0.0941
838,10.82,563.5,397.0642,0.5629,0.7324,-0.0217,1.198,134.187,0.0938
839,10.85,563.64,396.9509,0.563,0.7318,-0.0217,1.1964,134.1711,0.0935
840,10.88,563.77,396.8375,0.563,0.7312,-0.0218,1.1948,134.1576,0.0932
841,10.91,563.9,396.7241,0.563,0.7306,-0.0218,1.1932,134.1445,0.0929
842,10.94,564.03,396.6106,0.563,0.7301,-0.0219,1.1916,134.1319,0.0926
843,10.98,564.17,396.4846,0.563,0.7295,-0.0219,1.19,134.1177,0.0923
844,11.01,564.3,396.371,0.563,0.7289,-0.0219,1.1884,134.1059,0.092
845,11.04,564.44,396.2449,0.563,0.7282,-0.022,1.1867,134.0091,0.0917
846,11.07,564.58,396.0808,0.5629,0.7271,-0.0221,1.1847,133.7721,0.0914
847,11.1,564.72,395.9167,0.5628,0.7261,-0.0222,1.1826,133.6021,0.0911
848,11.14,564.86,395.7524,0.5627,0.725,-0.0222,1.1806,133.3763,0.0909
849,11.17,565.0,395.5882,0.5626,0.724,-0.0223,1.1786,133.151,0.0906
850,11.2,565.14,395.4238,0.5625,0.7229,-0.0224,1.1765,132.9728,0.0903
851,11.23,565.28,395.2594,0.5624,0.7218,-0.0225,1.1745,132.7486,0.09
852,11.26,565.42,395.0823,0.5623,0.7208,-0.0226,1.1725,132.525,0.0898
853,11.3,565.56,394.9177,0.5622,0.7197,-0.0227,1.1704,132.3586,0.0895
854,11.33,565.7,394.7531,0.5621,0.7186,-0.0227,1.1684,132.1261,0.0892
855,11.36,565.84,394.5884,0.562,0.7176,-0.0228,1.1664,131.9042,0.0889
856,11.39,565.98,394.4236,0.562,0.7165,-0.0229,1.1643,131.7395,0.0887
857,11.42,566.12,394.2588,0.5619,0.7154,-0.023,1.1623,131.5187,0.0884
858,11.46,566.26,394.0939,0.5618,0.7144,-0.0231,1.1603,131.2885,0.0881
859,11.49,566.4,393.9289,0.5617,0.7133,-0.0232,1.1582,131.1255,0.0878
860,11.52,566.54,393.7639,0.5616,0.7122,-0.0232,1.1562,130.9065,0.0876
861,11.55,566.68,393.5988,0.5615,0.7111,-0.0233,1.1542,130.6879,0.0873
862,11.58,566.82,393.4336,0.5614,0.7101,-0.0234,1.1521,130.5167,0.087
863,11.62,566.96,393.2556,0.5613,0.709,-0.0235,1.1501,130.2993,0.0867
864,11.65,567.1,393.0903,0.5612,0.7079,-0.0236,1.1481,130.0825,0.0865
865,11.68,567.24,392.9249,0.5611,0.7068,-0.0237,1.146,129.923,0.0862
866,11.71,567.38,392.7595,0.561,0.7057,-0.0237,1.144,129.6973,0.0859
867,11.74,567.52,392.5939,0.5609,0.7046,-0.0238,1.142,129.4822,0.0856
868,11.78,567.66,392.4283,0.5608,0.7035,-0.0239,1.1399,129.3244,0.0854
869,11.81,567.8,392.2627,0.5607,0.7025,-0.024,1.1379,129.1104,0.0851
870,11.84,567.94,392.0969,0.5606,0.7014,-0.0241,1.1359,128.887,0.0848
871,11.87,568.08,391.9311,0.5605,0.7003,-0.0242,1.1338,128.7309,0.0845
872,11.9,568.22,391.7652,0.5604,0.6992,-0.0242,1.1318,128.5186,0.0843
873,11.94,568.36,391.5865,0.5603,0.6981,-0.0243,1.1298,128.2969,0.084
874,11.97,568.5,391.4205,0.5602,0.697,-0.0244,1.1277,128.1426,0.0837
875,12.0,568.64,391.2544,0.5602,0.6959,-0.0245,1.1257,127.932,0.0834
876,12.03,568.78,391.0882,0.5601,0.6948,-0.0246,1.1237,127.7219,0.0832
877,12.06,568.84,390.9092,0.5599,0.6933,-0.0247,1.1213,127.5197,0.0829
878,12.1,568.89,390.7173,0.5598,0.6919,-0.0247,1.1189,127.309,0.0827
879,12.13,568.94,390.5381,0.5597,0.6904,-0.0248,1.1166,127.0316,0.0825
880,12.16,568.99,390.3588,0.5596,0.6889,-0.0249,1.1142,126.8213,0.0823
881,12.19,569.04,390.1666,0.5595,0.6874,-0.025,1.1118,126.6013,0.0821
882,12.22,569.09,389.9872,0.5594,0.6859,-0.0251,1.1094,126.3916,0.0819
883,12.26,569.15,389.7948,0.5593,0.6845,-0.0251,1.107,126.161,0.0817
884,12.29,569.2,389.6152,0.5592,0.683,-0.0252,1.1046,125.9517,0.0815
885,12.32,569.25,389.4355,0.559,0.6815,-0.0253,1.1023,125.6757,0.0813
886,12.35,569.3,389.2429,0.5589,0.68,-0.0254,1.0999,125.4669,0.081
887,12.38,569.35,389.063,0.5588,0.6785,-0.0254,1.0975,125.2484,0.0808
888,12.42,569.4,388.8702,0.5587,0.677,-0.0255,1.0951,125.0401,0.0806
889,12.45,569.45,388.6901,0.5586,0.6755,-0.0256,1.0927,124.822,0.0804
890,12.48,569.51,388.4971,0.5585,0.6739,-0.0257,1.0903,124.6032,0.0802
891,12.51,569.56,388.3169,0.5584,0.6724,-0.0258,1.0879,124.3857,0.08
892,12.54,569.61,388.1366,0.5583,0.6709,-0.0258,1.0856,124.1214,0.0798
893,12.58,569.66,387.9433,0.5581,0.6694,-0.0259,1.0832,123.9043,0.0796
894,12.61,569.71,387.7628,0.558,0.6679,-0.026,1.0808,123.6974,0.0794
895,12.64,569.76,387.5693,0.5579,0.6663,-0.0261,1.0784,123.4808,0.0791
896,12.67,569.81,387.3887,0.5578,0.6648,-0.0262,1.076,123.2744,0.0789
897,12.7,569.87,387.195,0.5577,0.6633,-0.0262,1.0736,123.0476,0.0787
898,12.74,569.92,387.0142,0.5576,0.6617,-0.0263,1.0713,122.7847,0.0785
899,12.77,569.97,386.8333,0.5575,0.6602,-0.0264,1.0689,122.5691,0.0783
900,12.8,570.02,386.6394,0.5574,0.6586,-0.0265,1.0665,122.3637,0.0781
901,12.83,570.07,386.4583,0.5572,0.6571,-0.0266,1.0641,122.1485,0.0779
902,12.86,570.12,386.2642,0.5571,0.6555,-0.0266,1.0617,121.9436,0.0777
903,12.9,570.17,386.0829,0.557,0.654,-0.0267,1.0593,121.7289,0.0775
904,12.93,570.23,385.9015,0.5569,0.6524,-0.0268,1.057,121.4569,0.0772
905,12.96,570.28,385.7071,0.5568,0.6509,-0.0269,1.0546,121.2427,0.077
