,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,682.51,463.4005,0.5236,0.8676,0.0032,1.5846,197.0947,-0.1379
299,-6.43,683.4,463.6486,0.5235,0.8695,0.0031,1.5885,198.0191,-0.1384
300,-6.4,684.3,463.8965,0.5235,0.8714,0.003,1.5925,198.8522,-0.1389
301,-6.37,685.2,464.1444,0.5235,0.8733,0.003,1.5965,199.6782,-0.1394
302,-6.34,686.09,464.3921,0.5234,0.8752,0.0029,1.6004,200.6816,-0.1399
303,-6.3,686.99,464.6396,0.5234,0.8771,0.0028,1.6044,201.4932,-0.1404
304,-6.27,687.88,464.8871,0.5233,0.879,0.0027,1.6084,202.3138,-0.1409
305,-6.24,688.78,465.1344,0.5233,0.8808,0.0026,1.6123,203.18,-0.1414
306,-6.21,689.68,465.3816,0.5232,0.8827,0.0025,1.6163,203.9702,-0.1419
307,-6.18,690.57,465.6393,0.5232,0.8846,0.0025,1.6203,204.7694,-0.1424
308,-6.14,691.47,465.8863,0.5232,0.8865,0.0024,1.6243,205.5453,-0.1429
309,-6.11,692.36,466.133,0.5231,0.8883,0.0023,1.6282,206.3994,-0.1434
310,-6.08,693.26,466.3797,0.5231,0.8902,0.0022,1.6322,207.161,-0.1439
311,-6.05,694.16,466.6262,0.523,0.892,0.0021,1.6362,207.9154,-0.1444
312,-6.02,695.05,466.8726,0.523,0.8939,0.002,1.6401,208.7485,-0.1449
313,-5.98,696.09,467.0974,0.523,0.8964,0.0019,1.6446,209.8104,-0.1456
314,-5.95,697.21,467.3222,0.523,0.8991,0.0018,1.6492,210.9613,-0.1462
315,-5.92,698.32,467.5361,0.523,0.9019,0.0017,1.6539,212.1486,-0.1469
316,-5.89,699.44,467.7606,0.5231,0.9047,0.0016,1.6586,213.3088,-0.1476
317,-5.86,700.55,467.985,0.5231,0.9074,0.0015,1.6633,214.4752,-0.1483
318,-5.82,701.67,468.1987,0.5231,0.9101,0.0014,1.6679,215.5846,-0.149
319,-5.79,702.78,468.4229,0.5231,0.9129,0.0013,1.6726,216.7302,-0.1497
320,-5.76,703.9,468.6363,0.5232,0.9156,0.0012,1.6773,217.8485,-0.1503
321,-5.73,705.01,468.8603,0.5232,0.9183,0.0011,1.682,218.9732,-0.151
322,-5.7,706.13,469.0842,0.5232,0.921,0.001,1.6866,220.0411,-0.1517
323,-5.66,707.24,469.2973,0.5232,0.9237,0.0009,1.6913,221.145,-0.1524
324,-5.63,708.36,469.521,0.5232,0.9264,0.0008,1.696,222.2214,-0.1531
325,-5.6,709.47,469.734,0.5233,0.9291,0.0007,1.7007,223.2044,-0.1538
326,-5.57,710.59,469.9574,0.5233,0.9318,0.0006,1.7053,224.3309,-0.1545
327,-5.54,711.7,470.1808,0.5233,0.9344,0.0005,1.71,225.393,-0.1551
328,-5.5,712.82,470.3935,0.5233,0.9371,0.0004,1.7147,226.4275,-0.1558
329,-5.47,714.1,470.436,0.5231,0.9409,0.0003,1.7201,227.7766,-0.1563
330,-5.44,715.4,470.4679,0.5229,0.9448,0.0001,1.7254,229.2488,-0.1568
331,-5.41,716.69,470.4891,0.5227,0.9487,-0.0001,1.7308,230.6529,-0.1573
332,-5.38,717.99,470.521,0.5225,0.9525,-0.0002,1.7362,232.0258,-0.1577
333,-5.34,719.28,470.5529,0.5223,0.9564,-0.0004,1.7416,233.302,-0.1582
334,-5.31,720.58,470.5847,0.522,0.9602,-0.0005,1.747,234.6467,-0.1587
335,-5.28,721.87,470.606,0.5218,0.964,-0.0007,1.7524,235.995,-0.1592
336,-5.25,723.17,470.6379,0.5216,0.9678,-0.0009,1.7578,237.3118,-0.1596
337,-5.22,724.46,470.6697,0.5214,0.9716,-0.001,1.7632,238.6321,-0.1601
338,-5.18,725.76,470.7016,0.5212,0.9753,-0.0012,1.7686,239.9209,-0.1606
339,-5.15,727.05,470.7335,0.5209,0.9791,-0.0014,1.774,241.2133,-0.1611
340,-5.12,728.35,470.7547,0.5207,0.9828,-0.0015,1.7794,242.474,-0.1616
341,-5.09,729.64,470.7866,0.5205,0.9865,-0.0017,1.7848,243.7385,-0.162
342,-5.06,730.93,470.8184,0.5203,0.9902,-0.0018,1.7902,244.8891,-0.1625
343,-5.02,732.23,470.8503,0.5201,0.9939,-0.002,1.7956,246.1078,-0.163
344,-4.99,733.61,470.9034,0.5198,0.998,-0.0021,1.8012,247.5217,-0.1634
345,-4.96,735.26,471.0202,0.5193,1.0033,-0.0022,1.8073,249.4646,-0.1635
346,-4.93,736.91,471.1369,0.5188,1.0086,-0.0022,1.8133,251.5611,-0.1636
347,-4.9,738.56,471.2536,0.5184,1.0139,-0.0023,1.8194,253.4639,-0.1637
348,-4.86,740.21,471.3703,0.5179,1.0191,-0.0024,1.8255,255.3466,-0.1638
349,-4.83,741.86,471.487,0.5174,1.0243,-0.0024,1.8316,257.3092,-0.1639
350,-4.8,743.51,471.6036,0.517,1.0295,-0.0025,1.8377,259.1517,-0.164
351,-4.77,745.16,471.7203,0.5165,1.0346,-0.0025,1.8438,261.074,-0.1641
352,-4.74,746.81,471.8474,0.516,1.0397,-0.0026,1.8499,262.8762,-0.1642
353,-4.7,748.46,471.964,0.5155,1.0448,-0.0026,1.856,264.6582,-0.1643
354,-4.67,750.11,472.0805,0.5151,1.0499,-0.0027,1.8621,266.5202,-0.1644
355,-4.64,751.76,472.197,0.5146,1.0549,-0.0027,1.8682,268.262,-0.1645
356,-4.61,753.41,472.3135,0.5141,1.06,-0.0028,1.8743,269.9836,-0.1646
357,-4.58,755.06,472.4299,0.5136,1.065,-0.0029,1.8803,271.8607,-0.1647
358,-4.54,756.71,472.5463,0.5132,1.07,-0.0029,1.8864,273.5423,-0.1648
359,-4.51,758.36,472.6627,0.5127,1.0749,-0.003,1.8925,275.2037,-0.165
360,-4.48,760.17,472.9482,0.5122,1.0801,-0.003,1.8985,277.5173,-0.1652
361,-4.45,762.07,473.3286,0.5118,1.0854,-0.003,1.9045,280.1377,-0.1654
362,-4.42,763.97,473.7088,0.5113,1.0906,-0.003,1.9105,282.7353,-0.1657
363,-4.38,765.88,474.0886,0.5109,1.0958,-0.0031,1.9165,285.291,-0.1659
364,-4.35,767.78,474.4681,0.5105,1.101,-0.0031,1.9224,287.9197,-0.1662
365,-4.32,769.69,474.8473,0.51,1.1062,-0.0031,1.9284,290.4298,-0.1664
366,-4.29,771.59,475.2263,0.5096,1.1114,-0.0031,1.9344,292.9363,-0.1667
367,-4.26,773.5,475.6049,0.5091,1.1165,-0.0031,1.9404,295.4006,-0.1669
368,-4.22,775.4,475.9832,0.5087,1.1216,-0.0032,1.9463,297.839,-0.1672
369,-4.19,777.31,476.3612,0.5083,1.1266,-0.0032,1.9523,300.2577,-0.1674
370,-4.16,779.21,476.7494,0.5078,1.1317,-0.0032,1.9583,302.6731,-0.1677
371,-4.13,781.12,477.1268,0.5074,1.1367,-0.0032,1.9642,305.1241,-0.1679
372,-4.1,783.02,477.5039,0.5069,1.1418,-0.0032,1.9702,307.494,-0.1682
373,-4.06,784.92,477.8807,0.5065,1.1467,-0.0033,1.9762,309.8411,-0.1684
374,-4.03,786.83,478.2573,0.506,1.1517,-0.0033,1.9822,312.1456,-0.1687
375,-4.0,788.73,478.6335,0.5056,1.1567,-0.0033,1.9881,314.5259,-0.169
376,-3.97,790.71,479.1138,0.5052,1.1612,-0.0033,1.9941,317.4452,-0.1691
377,-3.94,792.68,479.5936,0.5047,1.1658,-0.0033,2.0,320.44,-0.1692
378,-3.9,794.65,480.0729,0.5043,1.1703,-0.0034,2.0059,323.4116,-0.1693
379,-3.87,796.62,480.5518,0.5039,1.1749,-0.0034,2.0118,326.3599,-0.1694
380,-3.84,798.6,481.0301,0.5034,1.1794,-0.0034,2.0177,329.2648,-0.1695
381,-3.81,800.57,481.508,0.503,1.1839,-0.0034,2.0236,332.1665,-0.1696
382,-3.78,802.54,481.9855,0.5026,1.1884,-0.0034,2.0295,335.0451,-0.1697
383,-3.74,804.51,482.4624,0.5021,1.1928,-0.0035,2.0354,337.9003,-0.1698
384,-3.71,806.48,482.9389,0.5017,1.1972,-0.0035,2.0414,340.6517,-0.1699
385,-3.68,808.46,483.4149,0.5013,1.2017,-0.0035,2.0473,343.4398,-0.17
386,-3.65,810.43,483.9008,0.5008,1.2061,-0.0035,2.0532,346.2251,-0.1701
387,-3.62,812.4,484.3759,0.5004,1.2105,-0.0035,2.0591,348.9872,-0.1702
388,-3.58,814.37,484.8505,0.5,1.2149,-0.0035,2.065,351.726,-0.1704
389,-3.55,816.35,485.3246,0.4995,1.2192,-0.0036,2.0709,354.4208,-0.1705
390,-3.52,818.32,485.7983,0.4991,1.2236,-0.0036,2.0768,357.113,-0.1706
391,-3.49,820.27,486.2407,0.4987,1.2279,-0.0036,2.0829,359.7596,-0.1705
392,-3.46,822.18,486.6313,0.4983,1.2321,-0.0036,2.0891,362.5838,-0.1702
393,-3.42,824.1,487.0318,0.4979,1.2363,-0.0036,2.0954,365.2809,-0.1699
394,-3.39,826.01,487.4218,0.4975,1.2405,-0.0036,2.1016,368.1574,-0.1696
395,-3.36,827.93,487.8114,0.4971,1.2447,-0.0036,2.1079,370.8064,-0.1694
396,-3.33,829.84,488.211,0.4967,1.2489,-0.0036,2.1141,373.5353,-0.1691
397,-3.3,831.75,488.6,0.4963,1.2531,-0.0037,2.1204,376.1573,-0.1688
398,-3.26,833.67,488.9888,0.4959,1.2572,-0.0037,2.1266,378.8174,-0.1685
399,-3.23,835.58,489.3874,0.4955,1.2613,-0.0037,2.1329,381.3914,-0.1682
400,-3.2,837.5,489.7755,0.4951,1.2655,-0.0037,2.1391,384.1038,-0.1679
401,-3.17,839.41,490.1632,0.4947,1.2696,-0.0037,2.1454,386.6298,-0.1676
402,-3.14,841.32,490.5609,0.4943,1.2737,-0.0037,2.1516,389.2159,-0.1673
403,-3.1,843.24,490.9481,0.4939,1.2778,-0.0037,2.1579,391.6724,-0.167
404,-3.07,845.15,491.3349,0.4935,1.2818,-0.0037,2.1641,394.2109,-0.1668
405,-3.04,847.07,491.7316,0.4931,1.2859,-0.0037,2.1704,396.6193,-0.1665
406,-3.01,848.98,492.1179,0.4927,1.29,-0.0037,2.1766,399.2101,-0.1662
407,-2.98,850.73,492.382,0.4922,1.2938,-0.0037,2.1824,401.5668,-0.1655
408,-2.94,852.43,492.6053,0.4918,1.2975,-0.0036,2.1881,403.7979,-0.1647
409,-2.91,854.13,492.8184,0.4913,1.3013,-0.0035,2.1938,406.1096,-0.1639
410,-2.88,855.83,493.0416,0.4909,1.3051,-0.0035,2.1994,408.4875,-0.1632
411,-2.85,857.53,493.2646,0.4904,1.3088,-0.0034,2.2051,410.6606,-0.1624
412,-2.82,859.23,493.4876,0.4899,1.3125,-0.0033,2.2108,412.9143,-0.1616
413,-2.78,860.93,493.7104,0.4895,1.3162,-0.0032,2.2164,415.2347,-0.1608
414,-2.75,862.63,493.9231,0.489,1.3199,-0.0032,2.2221,417.3499,-0.16
415,-2.72,864.33,494.1457,0.4885,1.3236,-0.0031,2.2277,419.6321,-0.1592
416,-2.69,866.03,494.3683,0.4881,1.3273,-0.003,2.2334,421.8086,-0.1584
417,-2.66,867.72,494.5907,0.4876,1.331,-0.0029,2.2391,423.8881,-0.1576
418,-2.62,869.42,494.803,0.4871,1.3347,-0.0028,2.2447,426.1129,-0.1568
419,-2.59,871.12,495.0253,0.4866,1.3383,-0.0028,2.2504,428.1316,-0.156
420,-2.56,872.82,495.2474,0.4862,1.3419,-0.0027,2.2561,430.2308,-0.1553
421,-2.53,874.52,495.4695,0.4857,1.3456,-0.0026,2.2617,432.3981,-0.1545
422,-2.5,876.18,495.6612,0.4852,1.3491,-0.0025,2.2673,434.3371,-0.1536
423,-2.46,877.59,495.6309,0.4847,1.3521,-0.0023,2.2719,436.2033,-0.152
424,-2.43,879.0,495.6107,0.4842,1.3551,-0.002,2.2765,438.0565,-0.1505
425,-2.4,880.42,495.5805,0.4837,1.3581,-0.0018,2.2811,439.8739,-0.1489
426,-2.37,881.83,495.5603,0.4832,1.3611,-0.0016,2.2857,441.7012,-0.1473
427,-2.34,883.24,495.5401,0.4828,1.364,-0.0013,2.2904,443.4271,-0.1458
428,-2.3,884.65,495.5098,0.4823,1.367,-0.0011,2.295,445.2283,-0.1442
429,-2.27,886.06,495.4897,0.4818,1.37,-0.0008,2.2996,447.0164,-0.1426
430,-2.24,887.47,495.4594,0.4813,1.3729,-0.0006,2.3042,448.7916,-0.1411
431,-2.21,888.88,495.4392,0.4808,1.3759,-0.0004,2.3088,450.5539,-0.1395
432,-2.18,890.29,495.419,0.4803,1.3788,-0.0001,2.3135,452.2141,-0.138
433,-2.14,891.7,495.3887,0.4798,1.3817,0.0001,2.3181,453.9502,-0.1364
434,-2.11,893.11,495.3685,0.4793,1.3846,0.0004,2.3227,455.6734,-0.1348
435,-2.08,894.53,495.3383,0.4788,1.3876,0.0006,2.3273,457.3603,-0.1333
436,-2.05,895.94,495.3181,0.4783,1.3905,0.0008,2.3319,459.0575,-0.1317
437,-2.02,897.35,495.2979,0.4778,1.3934,0.0011,2.3366,460.652,-0.1301
438,-1.98,898.67,495.1868,0.4773,1.3957,0.0014,2.3409,462.0034,-0.1284
439,-1.95,899.92,494.9949,0.477,1.3973,0.0019,2.3448,462.9676,-0.1264
440,-1.92,901.16,494.8131,0.4766,1.399,0.0023,2.3488,463.8554,-0.1244
441,-1.89,902.4,494.6211,0.4763,1.4006,0.0028,2.3527,464.8235,-0.1224
442,-1.86,903.64,494.4391,0.476,1.4023,0.0032,2.3567,465.6916,-0.1204
443,-1.82,904.88,494.2469,0.4756,1.404,0.0037,2.3607,466.5498,-0.1184
444,-1.79,906.12,494.0648,0.4753,1.4056,0.0041,2.3646,467.4886,-0.1165
445,-1.76,907.36,493.8725,0.4749,1.4073,0.0046,2.3686,468.3271,-0.1145
446,-1.73,908.61,493.6902,0.4746,1.4089,0.005,2.3725,469.2228,-0.1125
447,-1.7,909.85,493.4977,0.4742,1.4106,0.0055,2.3765,470.0415,-0.1105
448,-1.66,911.09,493.3052,0.4739,1.4122,0.0059,2.3805,470.8503,-0.1085
449,-1.63,912.33,493.1227,0.4735,1.4139,0.0063,2.3844,471.7403,-0.1065
450,-1.6,913.57,492.93,0.4732,1.4155,0.0068,2.3884,472.5294,-0.1046
451,-1.57,914.81,492.7474,0.4728,1.4171,0.0072,2.3923,473.4,-0.1026
452,-1.54,916.06,492.5546,0.4725,1.4188,0.0077,2.3963,474.1454,-0.1006
453,-1.5,917.3,492.3718,0.4721,1.4204,0.0081,2.4003,474.9048,-0.0986
454,-1.47,918.72,492.321,0.472,1.4216,0.0087,2.4041,475.6052,-0.0965
455,-1.44,920.17,492.2906,0.4718,1.4227,0.0094,2.4078,476.4147,-0.0944
456,-1.41,921.62,492.2601,0.4717,1.4239,0.01,2.4116,477.1212,-0.0923
457,-1.38,923.07,492.2296,0.4715,1.425,0.0106,2.4154,477.7167,-0.0902
458,-1.34,924.52,492.1991,0.4714,1.4261,0.0112,2.4191,478.4937,-0.0882
459,-1.31,925.96,492.1687,0.4713,1.4272,0.0119,2.4229,479.1915,-0.0861
460,-1.28,927.41,492.1382,0.4711,1.4284,0.0125,2.4267,479.7542,-0.084
461,-1.25,928.86,492.1077,0.471,1.4295,0.0131,2.4304,480.4987,-0.0819
462,-1.22,930.31,492.0772,0.4708,1.4306,0.0137,2.4342,481.1394,-0.0798
463,-1.18,931.76,492.0569,0.4707,1.4317,0.0144,2.438,481.7691,-0.0777
464,-1.15,933.21,492.0264,0.4705,1.4328,0.015,2.4418,482.2878,-0.0756
465,-1.12,934.66,491.9959,0.4704,1.4339,0.0156,2.4455,482.989,-0.0735
466,-1.09,936.11,491.9654,0.4702,1.4351,0.0163,2.4493,483.5858,-0.0714
467,-1.06,937.55,491.935,0.4701,1.4362,0.0169,2.4531,484.0961,-0.0694
468,-1.02,939.0,491.9045,0.47,1.4373,0.0175,2.4568,484.7648,-0.0673
469,-0.99,940.41,491.9045,0.4699,1.4385,0.018,2.4604,485.4152,-0.0651
470,-0.96,941.69,491.9858,0.4699,1.44,0.0183,2.4635,486.2467,-0.0626
471,-0.93,942.97,492.0772,0.4699,1.4415,0.0186,2.4666,487.0702,-0.0601
472,-0.9,944.26,492.1585,0.4699,1.443,0.0189,2.4697,487.8611,-0.0577
473,-0.86,945.54,492.2398,0.47,1.4445,0.0192,2.4728,488.6687,-0.0552
474,-0.83,946.82,492.3312,0.47,1.446,0.0194,2.4759,489.4684,-0.0527
475,-0.8,948.1,492.4124,0.47,1.4474,0.0197,2.479,490.2601,-0.0503
476,-0.77,949.38,492.5038,0.47,1.4489,0.02,2.4821,491.0439,-0.0478
477,-0.74,950.66,492.585,0.4701,1.4504,0.0203,2.4852,491.9198,-0.0453
478,-0.7,951.94,492.6662,0.4701,1.4519,0.0205,2.4883,492.6877,-0.0428
479,-0.67,953.23,492.7575,0.4701,1.4534,0.0208,2.4914,493.4228,-0.0404
480,-0.64,954.51,492.8387,0.4701,1.4549,0.0211,2.4944,494.2703,-0.0379
481,-0.61,955.79,492.9199,0.4702,1.4563,0.0214,2.4975,495.0145,-0.0354
482,-0.58,957.07,493.0112,0.4702,1.4578,0.0216,2.5006,495.7508,-0.033
483,-0.54,958.35,493.0923,0.4702,1.4593,0.0219,2.5037,496.4791,-0.0305
484,-0.51,959.63,493.1835,0.4702,1.4608,0.0222,2.5068,497.1995,-0.028
485,-0.48,960.3,493.143,0.4703,1.4614,0.0222,2.5088,497.3994,-0.0253
486,-0.45,960.61,493.0314,0.4704,1.4616,0.0221,2.5102,497.0768,-0.0224
487,-0.42,960.91,492.9097,0.4704,1.4618,0.022,2.5115,496.9745,-0.0196
488,-0.38,961.22,492.7981,0.4705,1.4621,0.0219,2.5129,496.6503,-0.0167
489,-0.35,961.52,492.6865,0.4706,1.4623,0.0218,2.5142,496.5464,-0.0138
490,-0.32,961.82,492.5749,0.4707,1.4625,0.0217,2.5155,496.3418,-0.011
491,-0.29,962.13,492.4632,0.4708,1.4627,0.0216,2.5169,496.115,-0.0081
492,-0.26,962.43,492.3515,0.4708,1.4629,0.0215,2.5182,496.0088,-0.0053
493,-0.22,962.73,492.2296,0.4709,1.4631,0.0214,2.5196,495.7055,-0.0024
494,-0.19,963.04,492.1179,0.471,1.4634,0.0213,2.5209,495.5725,0.0005
495,-0.16,963.34,492.0061,0.4711,1.4636,0.0212,2.5223,495.2675,0.0033
496,-0.13,963.64,491.8943,0.4711,1.4638,0.0211,2.5236,495.1581,0.0062
497,-0.1,963.95,491.7825,0.4712,1.464,0.021,2.525,494.9262,0.0091
498,-0.06,964.25,491.6706,0.4713,1.4642,0.0209,2.5263,494.7152,0.0119
499,-0.03,964.55,491.5486,0.4714,1.4644,0.0208,2.5277,494.507,0.0148
500,0.0,964.86,491.4367,0.4715,1.4647,0.0207,2.529,494.2691,0.0176
501,0.03,964.19,491.1212,0.4716,1.463,0.0205,2.528,492.8277,0.0202
502,0.06,963.52,490.7953,0.4716,1.4613,0.0203,2.527,491.385,0.0227
503,0.1,962.85,490.4692,0.4717,1.4596,0.0201,2.526,489.9409,0.0253
504,0.13,962.18,490.1428,0.4718,1.4579,0.0198,2.525,488.4955,0.0278
505,0.16,961.51,489.8163,0.4719,1.4562,0.0196,2.524,487.0488,0.0303
506,0.19,960.84,489.4895,0.472,1.4545,0.0194,2.523,485.5007,0.0329
507,0.22,960.17,489.1728,0.4721,1.4528,0.0192,2.522,484.0513,0.0354
508,0.26,959.5,488.8456,0.4722,1.4511,0.019,2.521,482.6005,0.038
509,0.29,958.83,488.5182,0.4723,1.4494,0.0187,2.52,481.1484,0.0405
510,0.32,958.16,488.1905,0.4724,1.4477,0.0185,2.519,479.695,0.043
511,0.35,957.49,487.8627,0.4725,1.446,0.0183,2.518,478.2402,0.0456
512,0.38,956.82,487.5449,0.4726,1.4443,0.0181,2.517,476.7841,0.0481
513,0.42,956.16,487.2166,0.4727,1.4426,0.0178,2.516,475.3014,0.0507
514,0.45,955.49,486.8881,0.4728,1.4409,0.0176,2.515,473.7427,0.0532
515,0.48,954.82,486.5593,0.4729,1.4392,0.0174,2.514,472.2825,0.0557
516,0.51,954.03,486.2818,0.473,1.4374,0.0172,2.5123,470.8904,0.0581
517,0.54,953.06,486.0761,0.4732,1.4355,0.017,2.5095,469.3959,0.0601
518,0.58,952.09,485.8704,0.4734,1.4336,0.0168,2.5067,467.896,0.062
519,0.61,951.12,485.6542,0.4736,1.4317,0.0167,2.504,466.2955,0.064
520,0.64,950.14,485.4482,0.4738,1.4298,0.0165,2.5012,464.8098,0.066
521,0.67,949.17,485.2422,0.474,1.4279,0.0163,2.4984,463.3937,0.068
522,0.7,948.2,485.0361,0.4742,1.4259,0.0161,2.4957,461.7773,0.07
523,0.74,947.23,484.8299,0.4745,1.424,0.0159,2.4929,460.2503,0.072
524,0.77,946.25,484.6236,0.4747,1.4221,0.0158,2.4901,458.7429,0.074
525,0.8,945.28,484.4172,0.4749,1.4202,0.0156,2.4874,457.1105,0.076
526,0.83,944.31,484.2107,0.4751,1.4182,0.0154,2.4846,455.5674,0.078
527,0.86,943.34,484.0041,0.4753,1.4163,0.0152,2.4818,454.0188,0.0799
528,0.9,942.36,483.7975,0.4755,1.4144,0.0151,2.479,452.5896,0.0819
529,0.93,941.39,483.5804,0.4757,1.4124,0.0149,2.4763,450.9359,0.0839
530,0.96,940.42,483.3736,0.4759,1.4105,0.0147,2.4735,449.3711,0.0859
531,0.99,939.45,483.1666,0.4761,1.4085,0.0145,2.4707,447.8009,0.0879
532,1.02,938.52,483.1149,0.4765,1.407,0.0145,2.4674,446.7958,0.0895
533,1.06,937.61,483.1045,0.477,1.4056,0.0145,2.4639,445.9227,0.091
534,1.09,936.71,483.0942,0.4774,1.4042,0.0145,2.4603,445.1124,0.0925
535,1.12,935.8,483.0942,0.4779,1.4028,0.0145,2.4568,444.2266,0.0939
536,1.15,934.89,483.0838,0.4784,1.4014,0.0144,2.4533,443.3344,0.0954
537,1.18,933.98,483.0735,0.4788,1.4,0.0144,2.4497,442.5292,0.0969
538,1.22,933.07,483.0735,0.4793,1.3985,0.0144,2.4462,441.6242,0.0984
539,1.25,932.17,483.0631,0.4798,1.3971,0.0144,2.4427,440.6883,0.0998
540,1.28,931.26,483.0528,0.4802,1.3957,0.0144,2.4391,439.8637,0.1013
541,1.31,930.35,483.0528,0.4807,1.3943,0.0144,2.4356,438.9395,0.1028
542,1.34,929.44,483.0424,0.4812,1.3928,0.0144,2.432,438.1019,0.1042
543,1.38,928.54,483.0321,0.4817,1.3914,0.0144,2.4285,437.1406,0.1057
544,1.41,927.63,483.0321,0.4821,1.39,0.0144,2.425,436.1973,0.1072
545,1.44,926.72,483.0217,0.4826,1.3886,0.0144,2.4214,435.3402,0.1087
546,1.47,925.81,483.0114,0.4831,1.3872,0.0144,2.4179,434.384,0.1102
547,1.5,924.9,482.9907,0.4835,1.3856,0.0144,2.4143,433.4139,0.1116
548,1.54,923.95,482.8457,0.4841,1.3837,0.0145,2.4101,432.1881,0.1125
549,1.57,923.0,482.6904,0.4847,1.3818,0.0146,2.4059,430.9543,0.1134
550,1.6,922.05,482.5453,0.4852,1.3798,0.0146,2.4017,429.7125,0.1143
551,1.63,921.09,482.3899,0.4858,1.3779,0.0147,2.3975,428.5867,0.1152
552,1.66,920.14,482.2448,0.4863,1.3759,0.0148,2.3933,427.3289,0.1162
553,1.7,919.19,482.0996,0.4869,1.374,0.0149,2.3891,426.0632,0.1171
554,1.73,918.24,481.944,0.4874,1.372,0.015,2.3849,424.7894,0.118
555,1.76,917.29,481.7987,0.488,1.37,0.0151,2.3807,423.6077,0.1189
556,1.79,916.34,481.643,0.4885,1.3681,0.0152,2.3765,422.318,0.1198
557,1.82,915.39,481.4977,0.4891,1.3661,0.0153,2.3723,421.0203,0.1208
558,1.86,914.44,481.3523,0.4896,1.3641,0.0153,2.3681,419.7146,0.1217
559,1.89,913.49,481.1964,0.4902,1.3622,0.0154,2.3639,418.401,0.1226
560,1.92,912.54,481.0509,0.4907,1.3602,0.0155,2.3597,417.1794,0.1235
561,1.95,911.58,480.9054,0.4913,1.3582,0.0156,2.3555,415.8733,0.1245
562,1.98,910.63,480.7494,0.4918,1.3562,0.0157,2.3514,414.4446,0.1254
563,2.02,909.64,480.5414,0.4923,1.3537,0.0156,2.3469,412.7659,0.1261
564,2.05,908.6,480.2603,0.4927,1.3507,0.0154,2.3423,410.6862,0.1265
565,2.08,907.56,479.9792,0.493,1.3476,0.0152,2.3377,408.597,0.1269
566,2.11,906.52,479.6978,0.4934,1.3445,0.015,2.333,406.4888,0.1274
567,2.14,905.48,479.4163,0.4938,1.3415,0.0148,2.3284,404.3804,0.1278
568,2.18,904.44,479.1346,0.4941,1.3384,0.0146,2.3238,402.2623,0.1282
569,2.21,903.4,478.8528,0.4945,1.3353,0.0144,2.3191,400.1251,0.1287
570,2.24,902.36,478.5708,0.4949,1.3322,0.0142,2.3145,397.9878,0.1291
571,2.27,901.32,478.2886,0.4952,1.3291,0.014,2.3099,395.8409,0.1296
572,2.3,900.28,478.0167,0.4956,1.326,0.0138,2.3052,393.6745,0.13
573,2.34,899.24,477.7342,0.496,1.3229,0.0135,2.3006,391.5085,0.1304
574,2.37,898.2,477.4516,0.4963,1.3198,0.0133,2.296,389.3328,0.1309
575,2.4,897.16,477.1687,0.4967,1.3167,0.0131,2.2913,387.1373,0.1313
576,2.43,896.12,476.8857,0.4971,1.3135,0.0129,2.2867,384.9424,0.1318
577,2.46,895.08,476.6026,0.4974,1.3104,0.0127,2.2821,382.7379,0.1322
578,2.5,894.04,476.3192,0.4978,1.3072,0.0125,2.2774,380.5133,0.1326
579,2.53,892.59,476.0252,0.4981,1.3035,0.0121,2.2721,378.1463,0.1326
580,2.56,891.08,475.7205,0.4983,1.2996,0.0117,2.2667,375.689,0.1325
581,2.59,889.57,475.4261,0.4986,1.2957,0.0112,2.2612,373.3043,0.1324
582,2.62,888.06,475.121,0.4988,1.2918,0.0108,2.2558,370.8143,0.1323
583,2.66,886.55,474.8158,0.4991,1.2879,0.0104,2.2504,368.3079,0.1322
584,2.69,885.04,474.5208,0.4994,1.284,0.0099,2.245,365.6852,0.1321
585,2.72,883.53,474.2151,0.4996,1.28,0.0095,2.2395,363.2346,0.132
586,2.75,882.02,473.9198,0.4999,1.2761,0.0091,2.2341,360.6791,0.1318
587,2.78,880.51,473.6138,0.5001,1.2721,0.0086,2.2287,358.1074,0.1317
588,2.82,879.0,473.3075,0.5004,1.2681,0.0082,2.2232,355.6072,0.1316
589,2.85,877.49,473.0116,0.5006,1.2642,0.0078,2.2178,353.0027,0.1315
590,2.88,875.98,472.705,0.5009,1.2602,0.0073,2.2124,350.3818,0.1314
591,2.91,874.47,472.4087,0.5011,1.2562,0.0069,2.207,347.7447,0.1313
592,2.94,872.96,472.1017,0.5014,1.2522,0.0065,2.2015,345.1786,0.1312
593,2.98,871.46,471.7944,0.5016,1.2481,0.006,2.1961,342.4867,0.1311
594,3.01,869.8,471.4658,0.5019,1.244,0.0056,2.1904,339.8901,0.131
595,3.04,867.68,471.0732,0.5024,1.2396,0.0054,2.1838,337.3604,0.1306
596,3.07,865.57,470.6697,0.5028,1.2351,0.0052,2.1773,334.7944,0.1303
597,3.1,863.45,470.2659,0.5032,1.2306,0.005,2.1707,332.2091,0.1299
598,3.14,861.34,469.8617,0.5036,1.2261,0.0047,2.1642,329.488,0.1296
599,3.17,859.23,469.4571,0.5041,1.2216,0.0045,2.1576,326.9254,0.1292
