,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
301,-6.37,858.44,528.3843,0.2738,0.671,0.2443,0.4682,260.0498,0.0668
302,-6.34,859.83,528.6398,0.2742,0.6725,0.2434,0.469,261.0511,0.0672
303,-6.3,861.22,528.9045,0.2747,0.6739,0.2426,0.4698,262.0602,0.0676
304,-6.27,862.6,529.1597,0.2751,0.6754,0.2418,0.4706,263.0532,0.0679
305,-6.24,863.99,529.4148,0.2756,0.6768,0.2409,0.4714,264.0578,0.0683
306,-6.21,865.37,529.6697,0.276,0.6783,0.2401,0.4722,265.055,0.0687
307,-6.18,866.76,529.934,0.2765,0.6797,0.2393,0.473,266.0465,0.0691
308,-6.14,868.14,530.1886,0.2769,0.6812,0.2384,0.4738,267.0492,0.0695
309,-6.11,869.53,530.4432,0.2774,0.6826,0.2376,0.4746,268.035,0.0698
310,-6.08,870.92,530.7071,0.2779,0.6841,0.2368,0.4754,269.0198,0.0702
311,-6.05,872.3,530.9614,0.2783,0.6855,0.2359,0.4762,270.0058,0.0706
312,-6.02,873.69,531.2156,0.2788,0.6869,0.2351,0.477,270.9949,0.071
313,-5.98,876.03,531.225,0.2793,0.6879,0.2345,0.4788,271.5344,0.071
314,-5.95,878.88,531.0932,0.28,0.6885,0.234,0.481,271.8299,0.0709
315,-5.92,881.72,530.9614,0.2806,0.6891,0.2335,0.4832,272.1076,0.0707
316,-5.89,884.56,530.8295,0.2812,0.6898,0.233,0.4855,272.3827,0.0706
317,-5.86,887.41,530.6977,0.2819,0.6904,0.2325,0.4877,272.6401,0.0705
318,-5.82,890.25,530.5657,0.2825,0.6911,0.232,0.4899,272.8798,0.0704
319,-5.79,893.1,530.4432,0.2831,0.6917,0.2315,0.4922,273.1119,0.0702
320,-5.76,895.94,530.3112,0.2837,0.6923,0.231,0.4944,273.3362,0.0701
321,-5.73,898.78,530.1792,0.2844,0.693,0.2305,0.4966,273.5379,0.07
322,-5.7,901.63,530.0472,0.285,0.6936,0.23,0.4988,273.7319,0.0698
323,-5.66,904.47,529.9151,0.2856,0.6942,0.2296,0.5011,273.9182,0.0697
324,-5.63,907.32,529.7924,0.2862,0.6949,0.229,0.5033,274.0768,0.0696
325,-5.6,910.16,529.6603,0.2869,0.6955,0.2286,0.5056,274.2286,0.0694
326,-5.57,913.01,529.5281,0.2875,0.6962,0.2281,0.5078,274.3718,0.0693
327,-5.54,915.85,529.3959,0.2881,0.6968,0.2276,0.51,274.4973,0.0692
328,-5.5,918.69,529.2636,0.2887,0.6974,0.2271,0.5122,274.6202,0.069
329,-5.47,921.54,529.1314,0.2893,0.6981,0.2266,0.5145,274.7253,0.0689
330,-5.44,924.38,529.0085,0.2899,0.6987,0.2261,0.5167,274.8129,0.0688
331,-5.41,927.23,528.8762,0.2905,0.6993,0.2256,0.5189,274.8925,0.0686
332,-5.38,930.07,528.7438,0.2911,0.6999,0.2251,0.5212,274.9647,0.0685
333,-5.34,932.92,528.6114,0.2918,0.7006,0.2246,0.5234,275.009,0.0684
334,-5.31,935.76,528.4789,0.2924,0.7012,0.2241,0.5256,275.0558,0.0682
335,-5.28,938.6,528.3559,0.293,0.7018,0.2236,0.5278,275.09,0.0681
336,-5.25,941.45,528.2234,0.2936,0.7025,0.2231,0.5301,275.1062,0.068
337,-5.22,944.29,528.0909,0.2942,0.7031,0.2226,0.5323,275.105,0.0679
338,-5.18,947.14,527.9583,0.2948,0.7037,0.2221,0.5345,275.0958,0.0677
339,-5.15,949.98,527.8257,0.2954,0.7043,0.2216,0.5368,275.0792,0.0676
340,-5.12,952.83,527.6931,0.296,0.705,0.2212,0.539,275.0346,0.0675
341,-5.09,955.67,527.5699,0.2966,0.7056,0.2207,0.5412,274.9927,0.0673
342,-5.06,958.51,527.4372,0.2972,0.7062,0.2202,0.5435,274.9382,0.0672
343,-5.02,961.36,527.3045,0.2978,0.7069,0.2197,0.5457,274.8555,0.0671
344,-4.99,964.22,526.9345,0.2982,0.7071,0.2191,0.548,274.5867,0.0668
345,-4.96,967.14,525.8232,0.2982,0.7065,0.2184,0.5504,273.7178,0.0664
346,-4.93,970.07,524.719,0.2982,0.7058,0.2177,0.5529,272.8389,0.0659
347,-4.9,972.99,523.6029,0.2981,0.7052,0.217,0.5554,271.9511,0.0654
348,-4.86,975.91,522.494,0.2981,0.7045,0.2162,0.5578,271.0586,0.0649
349,-4.83,978.83,521.3732,0.2981,0.7038,0.2155,0.5603,270.132,0.0645
350,-4.8,981.75,520.2596,0.298,0.7032,0.2148,0.5628,269.2009,0.064
351,-4.77,984.67,519.1339,0.298,0.7025,0.2141,0.5653,268.2554,0.0635
352,-4.74,987.6,518.0154,0.298,0.7018,0.2134,0.5677,267.2899,0.063
353,-4.7,990.52,516.8849,0.2979,0.7012,0.2126,0.5702,266.3055,0.0626
354,-4.67,993.44,515.7616,0.2979,0.7005,0.2119,0.5727,265.3167,0.0621
355,-4.64,996.36,514.6261,0.2979,0.6998,0.2112,0.5751,264.3135,0.0616
356,-4.61,999.28,513.4978,0.2979,0.6991,0.2105,0.5776,263.2959,0.0611
357,-4.58,1002.2,512.3573,0.2978,0.6985,0.2098,0.5801,262.2638,0.0607
358,-4.54,1005.1,511.224,0.2978,0.6978,0.209,0.5825,261.229,0.0602
359,-4.51,1008.0,510.0882,0.2978,0.6971,0.2083,0.585,260.1799,0.0597
360,-4.48,1011.0,508.9401,0.2977,0.6965,0.2076,0.5875,259.0477,0.0592
361,-4.45,1013.9,507.7992,0.2977,0.6958,0.2069,0.59,257.9697,0.0588
362,-4.42,1016.8,506.6458,0.2977,0.6951,0.2062,0.5924,256.8773,0.0583
363,-4.38,1019.7,505.4998,0.2976,0.6944,0.2054,0.5949,255.7707,0.0578
364,-4.35,1022.7,504.3412,0.2976,0.6938,0.2047,0.5974,254.5902,0.0573
365,-4.32,1025.6,503.1898,0.2976,0.6931,0.204,0.5998,253.4546,0.0569
366,-4.29,1028.5,502.0259,0.2975,0.6924,0.2033,0.6023,252.3047,0.0564
367,-4.26,1031.4,500.8692,0.2975,0.6917,0.2026,0.6048,251.1305,0.0559
368,-4.22,1034.3,499.6999,0.2975,0.691,0.2018,0.6072,249.952,0.0554
369,-4.19,1037.3,498.5379,0.2975,0.6904,0.2011,0.6097,248.6982,0.055
370,-4.16,1040.2,497.363,0.2974,0.6897,0.2004,0.6122,247.4908,0.0545
371,-4.13,1043.1,496.1955,0.2974,0.689,0.1997,0.6146,246.259,0.054
372,-4.1,1046.0,495.0253,0.2974,0.6883,0.199,0.6171,245.0334,0.0535
373,-4.06,1049.0,493.8421,0.2973,0.6876,0.1983,0.6196,243.7211,0.0531
374,-4.03,1051.9,492.6662,0.2973,0.687,0.1975,0.622,242.4561,0.0526
375,-4.0,1054.8,491.4774,0.2973,0.6863,0.1968,0.6245,241.1669,0.0521
376,-3.97,1057.7,489.8367,0.2966,0.6842,0.1959,0.6276,239.2792,0.0516
377,-3.94,1060.7,488.1905,0.296,0.6821,0.195,0.6306,237.2902,0.0511
378,-3.9,1063.6,486.5388,0.2953,0.6801,0.1942,0.6337,235.3567,0.0505
379,-3.87,1066.6,484.8814,0.2946,0.678,0.1933,0.6368,233.3418,0.05
380,-3.84,1069.5,483.2184,0.294,0.6759,0.1924,0.6398,231.3718,0.0495
381,-3.81,1072.5,481.5392,0.2933,0.6738,0.1915,0.6429,229.3205,0.049
382,-3.78,1075.4,479.8646,0.2926,0.6717,0.1906,0.646,227.3154,0.0484
383,-3.74,1078.4,478.1841,0.292,0.6696,0.1897,0.649,225.2168,0.0479
384,-3.71,1081.3,476.4976,0.2913,0.6675,0.1888,0.6521,223.1859,0.0474
385,-3.68,1084.2,474.8052,0.2906,0.6653,0.1879,0.6551,221.1272,0.0468
386,-3.65,1087.2,473.1068,0.29,0.6632,0.187,0.6582,218.9741,0.0463
387,-3.62,1090.1,471.4022,0.2893,0.6611,0.1861,0.6613,216.8796,0.0458
388,-3.58,1093.1,469.6914,0.2886,0.6589,0.1852,0.6643,214.7109,0.0453
389,-3.55,1096.0,467.9637,0.288,0.6567,0.1844,0.6674,212.5696,0.0447
390,-3.52,1099.0,466.2403,0.2873,0.6546,0.1835,0.6705,210.3545,0.0442
391,-3.49,1101.9,464.5105,0.2866,0.6524,0.1826,0.6735,208.1773,0.0437
392,-3.46,1104.9,462.7742,0.2859,0.6503,0.1817,0.6766,205.9357,0.0432
393,-3.42,1107.8,461.0315,0.2852,0.6481,0.1808,0.6796,203.7337,0.0426
394,-3.39,1110.8,459.282,0.2845,0.6459,0.1799,0.6827,201.4346,0.0421
395,-3.36,1113.7,457.526,0.2839,0.6437,0.179,0.6858,199.1968,0.0416
396,-3.33,1116.6,455.7631,0.2832,0.6415,0.1781,0.6888,196.9513,0.0411
397,-3.3,1119.6,453.9824,0.2825,0.6393,0.1772,0.6919,194.5976,0.0405
398,-3.26,1122.5,452.2057,0.2818,0.637,0.1764,0.695,192.3062,0.04
399,-3.23,1125.5,450.422,0.2811,0.6348,0.1755,0.698,189.9272,0.0395
400,-3.2,1128.4,448.6313,0.2804,0.6326,0.1746,0.7011,187.5988,0.0389
401,-3.17,1131.4,446.8333,0.2797,0.6303,0.1737,0.7042,185.1834,0.0384
402,-3.14,1134.3,445.0281,0.279,0.6281,0.1728,0.7072,182.8204,0.0379
403,-3.1,1137.3,443.2155,0.2783,0.6258,0.1719,0.7103,180.3572,0.0374
404,-3.07,1140.2,441.3955,0.2776,0.6236,0.171,0.7134,177.9683,0.0368
405,-3.04,1143.1,439.5566,0.2769,0.6213,0.1701,0.7164,175.5517,0.0363
406,-3.01,1146.1,437.7214,0.2762,0.619,0.1692,0.7195,173.034,0.0358
407,-2.98,1147.7,436.2568,0.2757,0.6166,0.1682,0.7223,171.0048,0.0352
408,-2.94,1148.9,434.9023,0.2753,0.6142,0.167,0.7251,169.0671,0.0346
409,-2.91,1150.0,433.5551,0.2749,0.6118,0.1658,0.7278,167.1955,0.034
410,-2.88,1151.2,432.1921,0.2744,0.6093,0.1647,0.7306,165.2448,0.0335
411,-2.85,1152.4,430.8248,0.274,0.6069,0.1635,0.7333,163.3875,0.0329
412,-2.82,1153.5,429.4648,0.2736,0.6044,0.1624,0.7361,161.4971,0.0323
413,-2.78,1154.7,428.0888,0.2731,0.6019,0.1612,0.7389,159.5268,0.0317
414,-2.75,1155.9,426.72,0.2727,0.5994,0.1601,0.7416,157.5499,0.0311
415,-2.72,1157.0,425.3352,0.2723,0.5969,0.1589,0.7444,155.6408,0.0306
416,-2.69,1158.2,423.9575,0.2718,0.5944,0.1578,0.7472,153.6509,0.03
417,-2.66,1159.4,422.5636,0.2714,0.5919,0.1566,0.7499,151.6543,0.0294
418,-2.62,1160.5,421.1651,0.271,0.5894,0.1555,0.7527,149.8265,0.0288
419,-2.59,1161.7,419.7737,0.2705,0.5868,0.1543,0.7554,147.817,0.0282
420,-2.56,1162.9,418.3659,0.2701,0.5843,0.1532,0.7582,145.8008,0.0276
421,-2.53,1164.0,416.9652,0.2696,0.5817,0.152,0.761,143.8542,0.0271
422,-2.5,1165.2,415.5478,0.2692,0.5791,0.1509,0.7637,141.8368,0.0265
423,-2.46,1166.3,414.1256,0.2688,0.5766,0.1497,0.7665,139.8777,0.0259
424,-2.43,1167.5,412.7106,0.2683,0.574,0.1486,0.7692,137.8357,0.0253
425,-2.4,1168.7,411.2785,0.2679,0.5714,0.1474,0.772,135.787,0.0247
426,-2.37,1169.8,409.8536,0.2674,0.5687,0.1463,0.7747,133.9091,0.0242
427,-2.34,1171.0,408.4116,0.267,0.5661,0.1451,0.7775,131.8475,0.0236
428,-2.3,1172.2,406.9767,0.2666,0.5635,0.144,0.7803,129.7792,0.023
429,-2.27,1173.3,405.5244,0.2661,0.5608,0.1428,0.783,127.7826,0.0224
430,-2.24,1174.5,404.0668,0.2657,0.5581,0.1417,0.7858,125.7014,0.0218
431,-2.21,1175.7,402.6164,0.2652,0.5554,0.1405,0.7885,123.6135,0.0212
432,-2.18,1176.8,401.1484,0.2648,0.5528,0.1394,0.7913,121.5982,0.0207
433,-2.14,1178.0,399.6874,0.2643,0.55,0.1382,0.7941,119.4973,0.0201
434,-2.11,1179.2,398.2085,0.2639,0.5473,0.1371,0.7968,117.4899,0.0195
435,-2.08,1180.3,396.7241,0.2634,0.5446,0.1359,0.7996,115.4557,0.0189
436,-2.05,1181.5,395.2468,0.263,0.5418,0.1348,0.8023,113.3353,0.0183
437,-2.02,1182.7,393.7512,0.2625,0.5391,0.1336,0.8051,111.2082,0.0178
438,-1.98,1182.6,392.6321,0.2624,0.537,0.1322,0.8068,109.8665,0.0172
439,-1.95,1181.5,391.8801,0.2624,0.5355,0.1304,0.8075,109.1506,0.0168
440,-1.92,1180.3,391.1394,0.2625,0.5341,0.1287,0.8082,108.5288,0.0163
441,-1.89,1179.1,390.3844,0.2626,0.5327,0.1269,0.8088,107.7968,0.0159
442,-1.86,1177.9,389.628,0.2627,0.5312,0.1252,0.8095,107.1782,0.0154
443,-1.82,1176.7,388.883,0.2627,0.5298,0.1234,0.8102,106.4494,0.015
444,-1.79,1175.5,388.1237,0.2628,0.5284,0.1217,0.8109,105.8223,0.0145
445,-1.76,1174.3,387.3629,0.2629,0.5269,0.1199,0.8115,105.2086,0.0141
446,-1.73,1173.1,386.6135,0.263,0.5255,0.1182,0.8122,104.4847,0.0136
447,-1.7,1171.9,385.8497,0.263,0.524,0.1164,0.8129,103.8742,0.0131
448,-1.66,1170.7,385.0844,0.2631,0.5225,0.1147,0.8136,103.2536,0.0127
449,-1.63,1169.5,384.3306,0.2632,0.5211,0.1129,0.8142,102.5463,0.0122
450,-1.6,1168.4,383.5623,0.2632,0.5196,0.1112,0.8149,101.8475,0.0118
451,-1.57,1167.2,382.7924,0.2633,0.5181,0.1094,0.8156,101.1434,0.0113
452,-1.54,1166.0,382.0209,0.2634,0.5167,0.1077,0.8163,100.5292,0.0109
453,-1.5,1164.8,381.2611,0.2635,0.5152,0.1059,0.8169,99.9283,0.0104
454,-1.47,1163.6,380.4865,0.2635,0.5137,0.1042,0.8176,99.2174,0.01
455,-1.44,1162.4,379.7104,0.2636,0.5122,0.1024,0.8183,98.6197,0.0095
456,-1.41,1161.2,378.9459,0.2637,0.5107,0.1007,0.819,97.912,0.0091
457,-1.38,1160.0,378.1666,0.2638,0.5092,0.0989,0.8196,97.3176,0.0086
458,-1.34,1158.8,377.3857,0.2638,0.5077,0.0972,0.8203,96.7132,0.0081
459,-1.31,1157.6,376.6165,0.2639,0.5062,0.0954,0.821,96.022,0.0077
460,-1.28,1156.4,375.8324,0.264,0.5047,0.0937,0.8217,95.4208,0.0072
461,-1.25,1155.2,375.0467,0.2641,0.5032,0.0919,0.8223,94.8328,0.0068
462,-1.22,1154.1,374.2726,0.2641,0.5016,0.0902,0.823,94.0526,0.0063
463,-1.18,1152.9,373.4836,0.2642,0.5001,0.0884,0.8237,93.4678,0.0059
464,-1.15,1151.7,372.6929,0.2643,0.4986,0.0867,0.8244,92.7731,0.0054
465,-1.12,1150.5,371.914,0.2644,0.497,0.0849,0.825,92.1915,0.005
466,-1.09,1149.3,371.1199,0.2644,0.4955,0.0832,0.8257,91.6,0.0045
467,-1.06,1148.1,370.3242,0.2645,0.4939,0.0814,0.8264,90.9216,0.0041
468,-1.02,1146.9,369.5267,0.2646,0.4924,0.0797,0.8271,90.3334,0.0036
469,-0.99,1145.9,368.8902,0.2647,0.491,0.0779,0.8276,89.7105,0.0032
470,-0.96,1145.3,368.714,0.2651,0.4903,0.0758,0.8275,89.4872,0.003
471,-0.93,1144.7,368.5377,0.2655,0.4895,0.0738,0.8274,89.2752,0.0028
472,-0.9,1144.1,368.3748,0.2658,0.4887,0.0718,0.8273,89.0517,0.0026
473,-0.86,1143.5,368.1983,0.2662,0.488,0.0697,0.8272,88.8396,0.0024
474,-0.83,1142.9,368.0217,0.2666,0.4872,0.0677,0.8272,88.516,0.0022
475,-0.8,1142.3,367.8451,0.2669,0.4864,0.0656,0.8271,88.3037,0.002
476,-0.77,1141.7,367.6683,0.2673,0.4856,0.0636,0.827,88.0798,0.0017
477,-0.74,1141.1,367.4915,0.2677,0.4849,0.0616,0.827,87.8559,0.0015
478,-0.7,1140.5,367.3146,0.268,0.4841,0.0595,0.8269,87.5434,0.0013
479,-0.67,1139.9,367.1512,0.2684,0.4833,0.0575,0.8268,87.3193,0.0011
480,-0.64,1139.3,366.9741,0.2687,0.4825,0.0555,0.8267,87.1065,0.0009
481,-0.61,1138.8,366.7969,0.2691,0.4817,0.0534,0.8267,86.7996,0.0007
482,-0.58,1138.2,366.6197,0.2695,0.4809,0.0514,0.8266,86.4866,0.0005
483,-0.54,1137.6,366.4424,0.2698,0.4802,0.0494,0.8265,86.2622,0.0003
484,-0.51,1137.0,366.2649,0.2702,0.4794,0.0473,0.8264,86.0491,0.0001
485,-0.48,1136.4,366.0874,0.2706,0.4786,0.0453,0.8264,85.8245,-0.0001
486,-0.45,1135.8,365.9235,0.2709,0.4778,0.0433,0.8263,85.5112,-0.0004
487,-0.42,1135.2,365.7458,0.2713,0.477,0.0412,0.8262,85.2864,-0.0006
488,-0.38,1134.6,365.5681,0.2716,0.4762,0.0392,0.8261,85.0729,-0.0008
489,-0.35,1134.0,365.3902,0.272,0.4754,0.0372,0.8261,84.848,-0.001
490,-0.32,1133.4,365.2123,0.2724,0.4746,0.0351,0.826,84.5343,-0.0012
491,-0.29,1132.8,365.0342,0.2727,0.4738,0.0331,0.8259,84.3092,-0.0014
492,-0.26,1132.2,364.8561,0.2731,0.473,0.0311,0.8258,84.0953,-0.0016
493,-0.22,1131.6,364.6917,0.2734,0.4722,0.029,0.8258,83.87,-0.0018
494,-0.19,1131.1,364.5134,0.2738,0.4714,0.027,0.8257,83.4734,-0.002
495,-0.16,1130.5,364.335,0.2741,0.4706,0.025,0.8256,83.2479,-0.0022
496,-0.13,1129.9,364.1566,0.2745,0.4698,0.0229,0.8255,83.0337,-0.0024
497,-0.1,1129.3,363.978,0.2749,0.469,0.0209,0.8255,82.808,-0.0027
498,-0.06,1128.7,363.7994,0.2752,0.4682,0.0189,0.8254,82.5936,-0.0029
499,-0.03,1128.1,363.6207,0.2756,0.4674,0.0168,0.8253,82.2678,-0.0031
500,0.0,1127.5,363.4556,0.2759,0.4666,0.0148,0.8252,82.0532,-0.0033
501,0.03,1128.6,363.7994,0.2762,0.4666,0.0128,0.8255,81.9956,-0.0035
502,0.06,1129.8,364.1566,0.2764,0.4666,0.0109,0.8258,81.766,-0.0037
503,0.1,1130.9,364.5134,0.2766,0.4665,0.0089,0.8262,81.707,-0.0039
504,0.13,1132.0,364.8698,0.2769,0.4665,0.0069,0.8265,81.5473,-0.0041
505,0.16,1133.2,365.226,0.2771,0.4664,0.0049,0.8268,81.4156,-0.0043
506,0.19,1134.3,365.5817,0.2773,0.4664,0.003,0.8271,81.3545,-0.0045
507,0.22,1135.4,365.9235,0.2776,0.4664,0.001,0.8274,81.2041,-0.0047
508,0.26,1136.6,366.2786,0.2778,0.4663,-0.001,0.8277,81.0589,-0.0049
509,0.29,1137.7,366.6333,0.2781,0.4663,-0.003,0.828,80.8958,-0.0052
510,0.32,1138.9,366.9877,0.2783,0.4663,-0.005,0.8283,80.7605,-0.0054
511,0.35,1140.0,367.3418,0.2785,0.4662,-0.0069,0.8286,80.696,-0.0056
512,0.38,1141.1,367.6955,0.2788,0.4662,-0.0089,0.8289,80.5422,-0.0058
513,0.42,1142.3,368.0353,0.279,0.4661,-0.0109,0.8292,80.3934,-0.006
514,0.45,1143.4,368.3884,0.2792,0.4661,-0.0129,0.8295,80.2268,-0.0062
515,0.48,1144.5,368.7411,0.2795,0.4661,-0.0148,0.8298,80.171,-0.0064
516,0.51,1145.7,369.0935,0.2797,0.466,-0.0168,0.8301,80.0201,-0.0066
517,0.54,1146.8,369.4455,0.28,0.466,-0.0188,0.8304,79.8629,-0.0068
518,0.58,1147.9,369.7972,0.2802,0.466,-0.0208,0.8307,79.7936,-0.007
519,0.61,1149.1,370.1351,0.2804,0.4659,-0.0227,0.831,79.5404,-0.0072
520,0.64,1150.2,370.4862,0.2807,0.4659,-0.0247,0.8314,79.4812,-0.0074
521,0.67,1151.3,370.8369,0.2809,0.4658,-0.0267,0.8317,79.4098,-0.0076
522,0.7,1152.5,371.1873,0.2811,0.4658,-0.0287,0.832,79.1661,-0.0078
523,0.74,1153.6,371.5373,0.2814,0.4658,-0.0306,0.8323,79.0933,-0.0081
524,0.77,1154.7,371.8871,0.2816,0.4657,-0.0326,0.8326,78.9199,-0.0083
525,0.8,1155.9,372.2231,0.2818,0.4657,-0.0346,0.8329,78.774,-0.0085
526,0.83,1157.0,372.5721,0.2821,0.4657,-0.0366,0.8332,78.5992,-0.0087
527,0.86,1158.2,372.9209,0.2823,0.4656,-0.0386,0.8335,78.4403,-0.0089
528,0.9,1159.3,373.2693,0.2825,0.4656,-0.0405,0.8338,78.3757,-0.0091
529,0.93,1160.4,373.6175,0.2828,0.4655,-0.0425,0.8341,78.1988,-0.0093
530,0.96,1161.6,373.9652,0.283,0.4655,-0.0445,0.8344,78.0493,-0.0095
531,0.99,1162.7,374.2993,0.2832,0.4655,-0.0465,0.8347,77.8711,-0.0097
532,1.02,1163.5,374.9267,0.2834,0.467,-0.0482,0.834,78.4828,-0.01
533,1.06,1164.2,375.6594,0.2834,0.4691,-0.0499,0.8331,79.2399,-0.0103
534,1.09,1164.8,376.3775,0.2835,0.4711,-0.0516,0.8321,79.9932,-0.0106
535,1.12,1165.5,377.0942,0.2836,0.4731,-0.0533,0.8311,80.7646,-0.0109
536,1.15,1166.2,377.8095,0.2837,0.4752,-0.055,0.8301,81.5374,-0.0112
537,1.18,1166.9,378.5234,0.2838,0.4772,-0.0567,0.8291,82.2999,-0.0115
538,1.22,1167.5,379.2361,0.2838,0.4792,-0.0584,0.8281,83.1582,-0.0118
539,1.25,1168.2,379.9474,0.2839,0.4812,-0.0601,0.8271,83.9351,-0.0121
540,1.28,1168.9,380.6573,0.284,0.4832,-0.0618,0.8262,84.7133,-0.0124
541,1.31,1169.6,381.3791,0.2841,0.4852,-0.0635,0.8252,85.3929,-0.0127
542,1.34,1170.3,382.0864,0.2841,0.4871,-0.0652,0.8242,86.1621,-0.013
543,1.38,1170.9,382.7924,0.2842,0.4891,-0.0669,0.8232,87.0268,-0.0133
544,1.41,1171.6,383.4971,0.2843,0.4911,-0.0686,0.8222,87.8105,-0.0136
545,1.44,1172.3,384.2005,0.2844,0.493,-0.0703,0.8212,88.5955,-0.0138
546,1.47,1173.0,384.9026,0.2845,0.495,-0.072,0.8202,89.3702,-0.0141
547,1.5,1173.6,385.6034,0.2845,0.4969,-0.0737,0.8192,90.1399,-0.0144
548,1.54,1174.3,386.3159,0.2846,0.4988,-0.0755,0.8182,90.929,-0.0147
549,1.57,1175.0,387.0142,0.2847,0.5008,-0.0772,0.8173,91.7195,-0.015
550,1.6,1175.7,387.7112,0.2848,0.5027,-0.0789,0.8163,92.5114,-0.0153
551,1.63,1176.3,388.407,0.2849,0.5046,-0.0806,0.8153,93.3744,-0.0156
552,1.66,1177.0,389.1015,0.2849,0.5065,-0.0823,0.8143,94.1689,-0.0159
553,1.7,1177.7,389.7948,0.285,0.5084,-0.084,0.8133,94.9648,-0.0162
554,1.73,1178.4,390.4869,0.2851,0.5103,-0.0857,0.8123,95.6621,-0.0165
555,1.76,1179.1,391.1777,0.2852,0.5122,-0.0874,0.8113,96.449,-0.0168
556,1.79,1179.7,391.8801,0.2852,0.514,-0.0891,0.8104,97.3301,-0.0171
557,1.82,1180.4,392.5685,0.2853,0.5159,-0.0908,0.8094,98.1315,-0.0174
558,1.86,1181.1,393.2556,0.2854,0.5178,-0.0925,0.8084,98.9342,-0.0177
559,1.89,1181.8,393.9416,0.2855,0.5196,-0.0942,0.8074,99.7383,-0.018
560,1.92,1182.4,394.6264,0.2856,0.5215,-0.0959,0.8064,100.5126,-0.0183
561,1.95,1183.1,395.31,0.2856,0.5233,-0.0976,0.8054,101.3194,-0.0186
562,1.98,1183.8,395.9924,0.2857,0.5251,-0.0993,0.8044,102.1276,-0.0189
563,2.02,1183.4,397.102,0.2857,0.5276,-0.1007,0.8026,103.615,-0.0193
564,2.05,1181.8,398.6352,0.2857,0.5306,-0.1019,0.7999,105.9782,-0.0198
565,2.08,1180.2,400.15,0.2857,0.5336,-0.1032,0.7972,108.221,-0.0203
566,2.11,1178.7,401.6715,0.2857,0.5366,-0.1044,0.7945,110.4757,-0.0208
567,2.14,1177.1,403.1873,0.2856,0.5395,-0.1056,0.7919,112.7134,-0.0212
568,2.18,1175.6,404.6851,0.2856,0.5425,-0.1068,0.7892,114.9517,-0.0217
569,2.21,1174.0,406.1896,0.2856,0.5454,-0.108,0.7865,117.1607,-0.0222
570,2.24,1172.5,407.6763,0.2856,0.5483,-0.1092,0.7838,119.3828,-0.0227
571,2.27,1170.9,409.1699,0.2855,0.5512,-0.1104,0.7811,121.5866,-0.0232
572,2.3,1169.3,410.6458,0.2855,0.5541,-0.1116,0.7784,123.8701,-0.0237
573,2.34,1167.8,412.1286,0.2855,0.557,-0.1128,0.7758,125.9675,-0.0242
574,2.37,1166.2,413.594,0.2855,0.5599,-0.114,0.7731,128.2341,-0.0247
575,2.4,1164.7,415.0663,0.2854,0.5627,-0.1152,0.7704,130.3268,-0.0252
576,2.43,1163.1,416.5333,0.2854,0.5655,-0.1165,0.7677,132.5765,-0.0257
577,2.46,1161.6,417.9833,0.2854,0.5683,-0.1177,0.765,134.6412,-0.0261
578,2.5,1160.0,419.4401,0.2854,0.5712,-0.1189,0.7623,136.8856,-0.0266
579,2.53,1158.4,420.88,0.2853,0.5739,-0.1201,0.7597,139.0099,-0.0271
580,2.56,1156.9,422.3269,0.2853,0.5767,-0.1213,0.757,141.1498,-0.0276
581,2.59,1155.3,423.757,0.2853,0.5795,-0.1225,0.7543,143.2572,-0.0281
582,2.62,1153.8,425.1941,0.2853,0.5822,-0.1237,0.7516,145.3924,-0.0286
583,2.66,1152.2,426.6263,0.2852,0.585,-0.1249,0.7489,147.4829,-0.0291
584,2.69,1150.7,428.0421,0.2852,0.5877,-0.1261,0.7462,149.5901,-0.0296
585,2.72,1149.1,429.4648,0.2852,0.5904,-0.1274,0.7436,151.6752,-0.0301
586,2.75,1147.6,430.8712,0.2852,0.5931,-0.1286,0.7409,153.7661,-0.0305
587,2.78,1146.0,432.2846,0.2851,0.5958,-0.1298,0.7382,155.8228,-0.031
588,2.82,1144.4,433.6819,0.2851,0.5984,-0.131,0.7355,157.9309,-0.0315
589,2.85,1142.9,435.0862,0.2851,0.6011,-0.1322,0.7328,159.9586,-0.032
590,2.88,1141.3,436.486,0.2851,0.6038,-0.1334,0.7302,162.0398,-0.0325
591,2.91,1139.8,437.8698,0.285,0.6064,-0.1346,0.7275,164.0397,-0.033
592,2.94,1138.2,439.2607,0.285,0.609,-0.1358,0.7248,166.094,-0.0335
593,2.98,1136.7,440.6359,0.285,0.6116,-0.137,0.7221,168.0889,-0.034
594,3.01,1134.8,442.1312,0.285,0.6141,-0.1382,0.7193,170.2543,-0.0345
595,3.04,1132.2,443.9707,0.2853,0.6163,-0.139,0.7163,172.6391,-0.0351
596,3.07,1129.5,445.8026,0.2855,0.6184,-0.1399,0.7132,175.0793,-0.0357
597,3.1,1126.8,447.6271,0.2858,0.6205,-0.1407,0.7101,177.503,-0.0363
598,3.14,1124.2,449.4441,0.2861,0.6226,-0.1416,0.7071,179.8282,-0.0369
599,3.17,1121.5,451.2538,0.2863,0.6247,-0.1425,0.704,182.2191,-0.0375
