,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
301,-6.37,953.24,460.4346,0.3351,0.3374,0.169,0.0821,87.6032,0.0366
302,-6.34,954.01,460.1304,0.3343,0.3383,0.1698,0.0823,87.496,0.0364
303,-6.3,954.78,459.8369,0.3335,0.3392,0.1706,0.0824,87.3886,0.0362
304,-6.27,955.54,459.5324,0.3327,0.3402,0.1714,0.0825,87.2828,0.0359
305,-6.24,956.31,459.2385,0.3318,0.3411,0.1722,0.0826,87.1751,0.0357
306,-6.21,957.07,458.9335,0.331,0.342,0.173,0.0827,87.068,0.0354
307,-6.18,957.84,458.6393,0.3302,0.3429,0.1738,0.0828,86.9608,0.0352
308,-6.14,958.61,458.3339,0.3294,0.3438,0.1746,0.0829,86.8426,0.035
309,-6.11,959.37,458.0393,0.3286,0.3447,0.1754,0.083,86.735,0.0347
310,-6.08,960.14,457.7445,0.3278,0.3456,0.1763,0.0831,86.6274,0.0345
311,-6.05,960.9,457.4385,0.3269,0.3465,0.1771,0.0832,86.5195,0.0342
312,-6.02,961.67,457.1433,0.3261,0.3474,0.1779,0.0833,86.4106,0.034
313,-5.98,962.09,456.6399,0.3255,0.348,0.1784,0.0838,86.2472,0.0338
314,-5.95,962.33,456.0482,0.3249,0.3485,0.1789,0.0845,86.0478,0.0336
315,-5.92,962.58,455.4558,0.3244,0.3489,0.1794,0.0851,85.8471,0.0334
316,-5.89,962.82,454.8516,0.3239,0.3494,0.1799,0.0858,85.647,0.0331
317,-5.86,963.06,454.2576,0.3233,0.3498,0.1804,0.0864,85.4466,0.0329
318,-5.82,963.3,453.6518,0.3228,0.3503,0.1808,0.0871,85.2449,0.0327
319,-5.79,963.54,453.0563,0.3222,0.3507,0.1813,0.0877,85.0538,0.0325
320,-5.76,963.79,452.4489,0.3217,0.3512,0.1818,0.0884,84.8516,0.0323
321,-5.73,964.03,451.8517,0.3211,0.3517,0.1823,0.089,84.6499,0.0321
322,-5.7,964.27,451.2427,0.3206,0.3521,0.1828,0.0897,84.4479,0.0318
323,-5.66,964.51,450.644,0.32,0.3526,0.1832,0.0904,84.2456,0.0316
324,-5.63,964.75,450.0444,0.3195,0.353,0.1837,0.091,84.0429,0.0314
325,-5.6,965.0,449.433,0.319,0.3535,0.1842,0.0917,83.8491,0.0312
326,-5.57,965.24,448.8318,0.3184,0.3539,0.1847,0.0923,83.6458,0.031
327,-5.54,965.48,448.2187,0.3179,0.3544,0.1851,0.093,83.4422,0.0308
328,-5.5,965.72,447.6159,0.3173,0.3548,0.1856,0.0936,83.2383,0.0306
329,-5.47,965.97,447.0011,0.3167,0.3553,0.1861,0.0943,83.0332,0.0303
330,-5.44,966.21,446.3967,0.3162,0.3557,0.1866,0.0949,82.8287,0.0301
331,-5.41,966.45,445.7802,0.3156,0.3562,0.187,0.0956,82.6338,0.0299
332,-5.38,966.69,445.1741,0.3151,0.3566,0.1875,0.0962,82.4277,0.0297
333,-5.34,966.93,444.5672,0.3145,0.3571,0.188,0.0969,82.2222,0.0295
334,-5.31,967.18,443.9482,0.314,0.3575,0.1885,0.0975,82.0155,0.0293
335,-5.28,967.42,443.3396,0.3134,0.358,0.189,0.0982,81.8094,0.029
336,-5.25,967.66,442.7189,0.3128,0.3584,0.1894,0.0989,81.6029,0.0288
337,-5.22,967.9,442.1086,0.3123,0.3589,0.1899,0.0995,81.4062,0.0286
338,-5.18,968.14,441.4861,0.3117,0.3593,0.1904,0.1002,81.2011,0.0284
339,-5.15,968.39,440.8741,0.3112,0.3598,0.1909,0.1008,80.9869,0.0282
340,-5.12,968.63,440.2499,0.3106,0.3602,0.1914,0.1015,80.7831,0.028
341,-5.09,968.87,439.6362,0.31,0.3607,0.1918,0.1021,80.579,0.0278
342,-5.06,969.11,439.0216,0.3095,0.3611,0.1923,0.1028,80.3649,0.0275
343,-5.02,969.35,438.3948,0.3089,0.3616,0.1928,0.1034,80.1701,0.0273
344,-4.99,969.53,437.7442,0.3084,0.3617,0.1931,0.1042,79.905,0.0271
345,-4.96,969.53,437.0011,0.3079,0.3612,0.1927,0.1053,79.4985,0.0268
346,-4.93,969.53,436.2568,0.3074,0.3606,0.1924,0.1064,79.082,0.0265
347,-4.9,969.53,435.5112,0.3069,0.36,0.1921,0.1075,78.6755,0.0261
348,-4.86,969.53,434.7643,0.3064,0.3594,0.1918,0.1086,78.269,0.0258
349,-4.83,969.52,434.0161,0.3059,0.3588,0.1914,0.1097,77.8634,0.0255
350,-4.8,969.52,433.2551,0.3054,0.3582,0.1911,0.1108,77.4569,0.0252
351,-4.77,969.52,432.5043,0.3049,0.3576,0.1908,0.1119,77.0504,0.0249
352,-4.74,969.52,431.7522,0.3045,0.357,0.1905,0.113,76.6339,0.0246
353,-4.7,969.51,430.9988,0.304,0.3565,0.1902,0.1141,76.2286,0.0242
354,-4.67,969.51,430.2441,0.3035,0.3559,0.1898,0.1152,75.8221,0.0239
355,-4.64,969.51,429.4881,0.303,0.3553,0.1895,0.1163,75.4057,0.0236
356,-4.61,969.51,428.7307,0.3025,0.3547,0.1892,0.1174,74.9992,0.0233
357,-4.58,969.5,427.972,0.302,0.3541,0.1889,0.1185,74.5939,0.023
358,-4.54,969.5,427.2119,0.3015,0.3535,0.1885,0.1196,74.1775,0.0227
359,-4.51,969.5,426.4505,0.301,0.3529,0.1882,0.1207,73.771,0.0224
360,-4.48,969.5,425.6877,0.3005,0.3523,0.1879,0.1218,73.3646,0.022
361,-4.45,969.5,424.9118,0.3,0.3517,0.1876,0.1229,72.9481,0.0217
362,-4.42,969.49,424.1462,0.2995,0.3511,0.1872,0.124,72.5429,0.0214
363,-4.38,969.49,423.3793,0.299,0.3505,0.1869,0.1251,72.1365,0.0211
364,-4.35,969.49,422.6109,0.2985,0.3499,0.1866,0.1262,71.7298,0.0208
365,-4.32,969.49,421.8412,0.298,0.3493,0.1863,0.1273,71.3233,0.0205
366,-4.29,969.48,421.0701,0.2975,0.3487,0.186,0.1284,70.9182,0.0201
367,-4.26,969.48,420.2975,0.297,0.3481,0.1856,0.1295,70.5117,0.0198
368,-4.22,969.48,419.5235,0.2965,0.3475,0.1853,0.1306,70.0953,0.0195
369,-4.19,969.48,418.7481,0.296,0.3469,0.185,0.1317,69.6889,0.0192
370,-4.16,969.47,417.9713,0.2955,0.3463,0.1847,0.1328,69.2838,0.0189
371,-4.13,969.47,417.193,0.295,0.3456,0.1843,0.1339,68.8674,0.0186
372,-4.1,969.47,416.4012,0.2945,0.345,0.184,0.135,68.4609,0.0183
373,-4.06,969.47,415.62,0.294,0.3444,0.1837,0.1361,68.0545,0.0179
374,-4.03,969.47,414.8373,0.2935,0.3438,0.1834,0.1372,67.6381,0.0176
375,-4.0,969.46,414.0531,0.2929,0.3432,0.183,0.1383,67.2331,0.0173
376,-3.97,968.69,413.461,0.293,0.3423,0.1822,0.1396,66.9124,0.0172
377,-3.94,967.92,412.8559,0.2931,0.3415,0.1814,0.141,66.5839,0.017
378,-3.9,967.15,412.2621,0.2932,0.3407,0.1806,0.1424,66.2675,0.0169
379,-3.87,966.37,411.6552,0.2932,0.3398,0.1797,0.1438,65.9546,0.0167
380,-3.84,965.6,411.0596,0.2933,0.339,0.1789,0.1451,65.6325,0.0166
381,-3.81,964.83,410.4632,0.2934,0.3381,0.1781,0.1465,65.3224,0.0165
382,-3.78,964.06,409.8536,0.2934,0.3373,0.1772,0.1479,65.0144,0.0163
383,-3.74,963.29,409.2554,0.2935,0.3364,0.1764,0.1492,64.6986,0.0162
384,-3.71,962.51,408.6441,0.2936,0.3356,0.1756,0.1506,64.3964,0.016
385,-3.68,961.74,408.0441,0.2936,0.3347,0.1747,0.152,64.0851,0.0159
386,-3.65,960.97,407.431,0.2937,0.3339,0.1739,0.1534,63.7756,0.0157
387,-3.62,960.2,406.8292,0.2938,0.333,0.1731,0.1547,63.4783,0.0156
388,-3.58,959.43,406.2265,0.2939,0.3321,0.1722,0.1561,63.183,0.0155
389,-3.55,958.65,405.6107,0.2939,0.3313,0.1714,0.1575,62.8914,0.0153
390,-3.52,957.88,405.0062,0.294,0.3304,0.1706,0.1588,62.5903,0.0152
391,-3.49,957.11,404.3884,0.2941,0.3295,0.1698,0.1602,62.3014,0.015
392,-3.46,956.34,403.7821,0.2941,0.3287,0.1689,0.1616,62.0146,0.0149
393,-3.42,955.56,403.1625,0.2942,0.3278,0.1681,0.163,61.7215,0.0147
394,-3.39,954.79,402.5543,0.2943,0.3269,0.1673,0.1643,61.4389,0.0146
395,-3.36,954.02,401.9453,0.2944,0.3261,0.1664,0.1657,61.1584,0.0145
396,-3.33,953.25,401.3228,0.2944,0.3252,0.1656,0.1671,60.8701,0.0143
397,-3.3,952.48,400.7119,0.2945,0.3243,0.1648,0.1684,60.5938,0.0142
398,-3.26,951.7,400.0875,0.2946,0.3234,0.164,0.1698,60.3118,0.014
399,-3.23,950.93,399.4747,0.2946,0.3225,0.1631,0.1712,60.0298,0.0139
400,-3.2,950.16,398.8483,0.2947,0.3216,0.1623,0.1726,59.7599,0.0137
401,-3.17,949.39,398.2336,0.2948,0.3207,0.1615,0.1739,59.4921,0.0136
402,-3.14,948.62,397.6179,0.2948,0.3198,0.1606,0.1753,59.2164,0.0135
403,-3.1,947.84,396.9887,0.2949,0.3189,0.1598,0.1767,58.9546,0.0133
404,-3.07,947.07,396.371,0.295,0.318,0.159,0.178,58.6931,0.0132
405,-3.04,946.3,395.7398,0.295,0.3171,0.1581,0.1794,58.4338,0.013
406,-3.01,945.53,395.1202,0.2951,0.3162,0.1573,0.1808,58.1665,0.0129
407,-2.98,944.29,394.5884,0.2955,0.3157,0.156,0.1816,58.0175,0.013
408,-2.94,942.89,394.0812,0.2959,0.3153,0.1546,0.1823,57.91,0.0131
409,-2.91,941.49,393.5861,0.2964,0.3149,0.1531,0.183,57.7944,0.0132
410,-2.88,940.09,393.0903,0.2968,0.3144,0.1516,0.1836,57.6907,0.0134
411,-2.85,938.7,392.5812,0.2973,0.314,0.1502,0.1843,57.5864,0.0135
412,-2.82,937.3,392.0842,0.2977,0.3136,0.1488,0.185,57.4764,0.0137
413,-2.78,935.9,391.5737,0.2982,0.3132,0.1473,0.1856,57.3782,0.0138
414,-2.75,934.5,391.0754,0.2986,0.3128,0.1458,0.1863,57.2813,0.014
415,-2.72,933.11,390.5637,0.2991,0.3124,0.1444,0.187,57.1751,0.0141
416,-2.69,931.71,390.0641,0.2995,0.3119,0.1429,0.1876,57.0826,0.0142
417,-2.66,930.31,389.551,0.3,0.3115,0.1415,0.1883,56.9912,0.0144
418,-2.62,928.91,389.0501,0.3004,0.3111,0.14,0.189,56.8925,0.0145
419,-2.59,927.52,388.5357,0.3009,0.3107,0.1386,0.1896,56.8037,0.0147
420,-2.56,926.12,388.0335,0.3013,0.3103,0.1371,0.1903,56.7179,0.0148
421,-2.53,924.72,387.5177,0.3017,0.3098,0.1357,0.191,56.6247,0.015
422,-2.5,923.32,387.0142,0.3022,0.3094,0.1342,0.1916,56.5434,0.0151
423,-2.46,921.93,386.51,0.3026,0.309,0.1328,0.1923,56.4521,0.0152
424,-2.43,920.53,385.9922,0.3031,0.3086,0.1313,0.193,56.3837,0.0154
425,-2.4,919.13,385.4867,0.3035,0.3082,0.1299,0.1936,56.298,0.0155
426,-2.37,917.73,384.9675,0.3039,0.3077,0.1284,0.1943,56.2142,0.0157
427,-2.34,916.34,384.4607,0.3044,0.3073,0.127,0.195,56.1495,0.0158
428,-2.3,914.94,383.9401,0.3048,0.3069,0.1255,0.1956,56.0694,0.016
429,-2.27,913.54,383.4319,0.3053,0.3065,0.124,0.1963,55.9912,0.0161
430,-2.24,912.14,382.9099,0.3057,0.306,0.1226,0.1969,55.934,0.0162
431,-2.21,910.75,382.4003,0.3061,0.3056,0.1211,0.1976,55.8576,0.0164
432,-2.18,909.35,381.8769,0.3066,0.3052,0.1197,0.1983,55.785,0.0165
433,-2.14,907.95,381.366,0.307,0.3047,0.1182,0.1989,55.7333,0.0167
434,-2.11,906.55,380.8412,0.3074,0.3043,0.1168,0.1996,55.6645,0.0168
435,-2.08,905.16,380.3288,0.3079,0.3039,0.1153,0.2003,55.6055,0.0169
436,-2.05,903.76,379.8157,0.3083,0.3035,0.1139,0.201,55.5494,0.0171
437,-2.02,902.36,379.2888,0.3087,0.303,0.1124,0.2016,55.4862,0.0172
438,-1.98,901.18,378.8139,0.3089,0.3027,0.111,0.2019,55.4388,0.0173
439,-1.95,900.22,378.3913,0.3089,0.3026,0.1095,0.2017,55.3766,0.0172
440,-1.92,899.26,377.9683,0.3089,0.3025,0.108,0.2016,55.3141,0.0172
441,-1.89,898.29,377.5315,0.3088,0.3024,0.1066,0.2014,55.2634,0.0171
442,-1.86,897.33,377.1074,0.3088,0.3022,0.1051,0.2012,55.2003,0.017
443,-1.82,896.37,376.6829,0.3087,0.3021,0.1037,0.2011,55.1469,0.017
444,-1.79,895.4,376.2446,0.3087,0.302,0.1022,0.2009,55.0852,0.0169
445,-1.76,894.44,375.8191,0.3086,0.3018,0.1007,0.2008,55.0212,0.0169
446,-1.73,893.48,375.3931,0.3086,0.3017,0.0993,0.2006,54.9668,0.0168
447,-1.7,892.52,374.9533,0.3086,0.3016,0.0978,0.2004,54.9022,0.0168
448,-1.66,891.55,374.5264,0.3085,0.3015,0.0964,0.2003,54.8393,0.0167
449,-1.63,890.59,374.0989,0.3085,0.3013,0.0949,0.2001,54.784,0.0167
450,-1.6,889.63,373.6576,0.3084,0.3012,0.0934,0.1999,54.7274,0.0166
451,-1.57,888.66,373.2292,0.3084,0.3011,0.092,0.1998,54.6735,0.0165
452,-1.54,887.7,372.8002,0.3083,0.3009,0.0905,0.1996,54.6073,0.0165
453,-1.5,886.74,372.3574,0.3083,0.3008,0.089,0.1995,54.5408,0.0164
454,-1.47,885.78,371.9274,0.3083,0.3007,0.0876,0.1993,54.484,0.0164
455,-1.44,884.81,371.497,0.3082,0.3006,0.0861,0.1991,54.4189,0.0163
456,-1.41,883.85,371.0526,0.3082,0.3004,0.0847,0.199,54.3515,0.0163
457,-1.38,882.89,370.6211,0.3081,0.3003,0.0832,0.1988,54.2938,0.0162
458,-1.34,881.92,370.1891,0.3081,0.3002,0.0817,0.1987,54.2278,0.0161
459,-1.31,880.96,369.7432,0.308,0.3,0.0803,0.1985,54.1694,0.0161
460,-1.28,880.0,369.3102,0.308,0.2999,0.0788,0.1983,54.1008,0.016
461,-1.25,879.04,368.8767,0.308,0.2998,0.0774,0.1982,54.0319,0.016
462,-1.22,878.07,368.4291,0.3079,0.2997,0.0759,0.198,53.9746,0.0159
463,-1.18,877.11,367.9946,0.3079,0.2995,0.0744,0.1978,53.9138,0.0159
464,-1.15,876.15,367.5595,0.3078,0.2994,0.073,0.1977,53.8439,0.0158
465,-1.12,875.18,367.1103,0.3078,0.2993,0.0715,0.1975,53.7857,0.0157
466,-1.09,874.22,366.6742,0.3077,0.2991,0.0701,0.1974,53.7152,0.0157
467,-1.06,873.26,366.2376,0.3077,0.299,0.0686,0.1972,53.6544,0.0156
468,-1.02,872.3,365.7868,0.3077,0.2989,0.0671,0.197,53.5833,0.0156
469,-0.99,871.53,365.4039,0.3075,0.2986,0.0656,0.197,53.5186,0.0155
470,-0.96,871.35,365.1849,0.3073,0.2979,0.064,0.1973,53.4975,0.0152
471,-0.93,871.17,364.9521,0.307,0.2971,0.0623,0.1975,53.4765,0.015
472,-0.9,870.98,364.7328,0.3067,0.2964,0.0607,0.1978,53.4576,0.0147
473,-0.86,870.8,364.5134,0.3064,0.2957,0.059,0.198,53.4181,0.0144
474,-0.83,870.62,364.2938,0.3061,0.2949,0.0574,0.1983,53.3973,0.0142
475,-0.8,870.44,364.0604,0.3058,0.2942,0.0557,0.1986,53.3767,0.0139
476,-0.77,870.26,363.8406,0.3055,0.2935,0.0541,0.1988,53.3375,0.0137
477,-0.74,870.08,363.6207,0.3052,0.2927,0.0524,0.1991,53.3171,0.0134
478,-0.7,869.89,363.4006,0.3049,0.292,0.0508,0.1994,53.2987,0.0131
479,-0.67,869.71,363.1804,0.3046,0.2912,0.0491,0.1996,53.2698,0.0129
480,-0.64,869.53,362.9463,0.3043,0.2905,0.0475,0.1999,53.2396,0.0126
481,-0.61,869.35,362.7258,0.304,0.2897,0.0458,0.2002,53.2196,0.0124
482,-0.58,869.17,362.5052,0.3037,0.289,0.0442,0.2004,53.1909,0.0121
483,-0.54,868.99,362.2844,0.3034,0.2882,0.0425,0.2007,53.1611,0.0119
484,-0.51,868.81,362.0497,0.3031,0.2875,0.0409,0.2009,53.1413,0.0116
485,-0.48,868.62,361.8287,0.3028,0.2867,0.0392,0.2012,53.115,0.0113
486,-0.45,868.44,361.6075,0.3025,0.2859,0.0376,0.2015,53.0954,0.0111
487,-0.42,868.26,361.3862,0.3022,0.2852,0.0359,0.2017,53.0659,0.0108
488,-0.38,868.08,361.1509,0.3019,0.2844,0.0343,0.202,53.0465,0.0106
489,-0.35,867.9,360.9294,0.3016,0.2837,0.0326,0.2023,53.0185,0.0103
490,-0.32,867.72,360.7076,0.3013,0.2829,0.031,0.2025,52.9893,0.01
491,-0.29,867.54,360.4858,0.301,0.2821,0.0293,0.2028,52.9702,0.0098
492,-0.26,867.35,360.2499,0.3007,0.2813,0.0277,0.203,52.9446,0.0095
493,-0.22,867.17,360.0278,0.3004,0.2806,0.026,0.2033,52.9257,0.0093
494,-0.19,866.99,359.8055,0.3001,0.2798,0.0244,0.2036,52.8968,0.009
495,-0.16,866.81,359.5831,0.2998,0.279,0.0227,0.2038,52.8694,0.0088
496,-0.13,866.63,359.3466,0.2995,0.2782,0.0211,0.2041,52.8508,0.0085
497,-0.1,866.45,359.1239,0.2992,0.2775,0.0194,0.2044,52.8223,0.0082
498,-0.06,866.27,358.9011,0.2989,0.2767,0.0178,0.2046,52.7952,0.008
499,-0.03,866.08,358.6781,0.2986,0.2759,0.0161,0.2049,52.7789,0.0077
500,0.0,865.9,358.4411,0.2983,0.2751,0.0145,0.2052,52.7606,0.0075
501,0.03,866.68,358.6921,0.2981,0.2745,0.0125,0.2058,52.8006,0.0073
502,0.06,867.46,358.929,0.2979,0.274,0.0105,0.2063,52.8483,0.0071
503,0.1,868.24,359.1796,0.2978,0.2734,0.0085,0.2069,52.8951,0.007
504,0.13,869.03,359.4162,0.2976,0.2729,0.0066,0.2075,52.9402,0.0068
505,0.16,869.81,359.6665,0.2974,0.2723,0.0046,0.2081,52.9851,0.0066
506,0.19,870.59,359.9028,0.2972,0.2718,0.0026,0.2087,53.0292,0.0064
507,0.22,871.37,360.1527,0.297,0.2712,0.0006,0.2093,53.0735,0.0063
508,0.26,872.15,360.3887,0.2968,0.2707,-0.0013,0.2099,53.1157,0.0061
509,0.29,872.93,360.6383,0.2966,0.2701,-0.0033,0.2105,53.157,0.0059
510,0.32,873.71,360.8739,0.2964,0.2696,-0.0053,0.2111,53.1986,0.0058
511,0.35,874.49,361.1232,0.2962,0.269,-0.0072,0.2117,53.238,0.0056
512,0.38,875.27,361.3585,0.296,0.2684,-0.0092,0.2123,53.2764,0.0054
513,0.42,876.05,361.6075,0.2959,0.2679,-0.0112,0.2129,53.3052,0.0053
514,0.45,876.83,361.8425,0.2957,0.2673,-0.0132,0.2135,53.3519,0.0051
515,0.48,877.62,362.0911,0.2955,0.2667,-0.0151,0.214,53.3854,0.0049
516,0.51,878.4,362.3258,0.2953,0.2662,-0.0171,0.2146,53.4114,0.0048
517,0.54,879.18,362.5741,0.2951,0.2656,-0.0191,0.2152,53.4553,0.0046
518,0.58,879.96,362.8085,0.2949,0.265,-0.0211,0.2158,53.4794,0.0044
519,0.61,880.74,363.0565,0.2947,0.2645,-0.023,0.2164,53.5114,0.0043
520,0.64,881.52,363.2905,0.2945,0.2639,-0.025,0.217,53.5525,0.0041
521,0.67,882.3,363.5382,0.2943,0.2633,-0.027,0.2176,53.5739,0.0039
522,0.7,883.08,363.7719,0.2941,0.2627,-0.0289,0.2182,53.6031,0.0038
523,0.74,883.86,364.0055,0.2939,0.2622,-0.0309,0.2188,53.6414,0.0036
524,0.77,884.64,364.2527,0.2937,0.2616,-0.0329,0.2194,53.66,0.0034
525,0.8,885.42,364.4859,0.2935,0.261,-0.0349,0.22,53.6865,0.0032
526,0.83,886.21,364.7328,0.2934,0.2604,-0.0368,0.2206,53.7098,0.0031
527,0.86,886.99,364.9658,0.2932,0.2599,-0.0388,0.2212,53.7356,0.0029
528,0.9,887.77,365.2123,0.293,0.2593,-0.0408,0.2218,53.7592,0.0027
529,0.93,888.55,365.4449,0.2928,0.2587,-0.0428,0.2224,53.782,0.0026
530,0.96,889.33,365.6911,0.2926,0.2581,-0.0447,0.223,53.805,0.0024
531,0.99,890.11,365.9235,0.2924,0.2575,-0.0467,0.2236,53.8259,0.0022
532,1.02,891.5,366.4969,0.2921,0.2578,-0.0486,0.2236,53.8817,0.0022
533,1.06,893.09,367.192,0.2918,0.2584,-0.0504,0.2235,53.9533,0.0021
534,1.09,894.68,367.8723,0.2915,0.259,-0.0522,0.2234,54.0253,0.0021
535,1.12,896.28,368.5512,0.2912,0.2596,-0.0541,0.2232,54.0955,0.0021
536,1.15,897.87,369.2425,0.2909,0.2602,-0.0559,0.2231,54.1493,0.0021
537,1.18,899.46,369.9189,0.2906,0.2608,-0.0577,0.223,54.2224,0.002
538,1.22,901.06,370.5941,0.2903,0.2613,-0.0595,0.2229,54.2937,0.002
539,1.25,902.65,371.2816,0.29,0.2619,-0.0614,0.2228,54.3676,0.002
540,1.28,904.24,371.9543,0.2897,0.2625,-0.0632,0.2227,54.4419,0.002
541,1.31,905.83,372.6258,0.2894,0.2631,-0.065,0.2225,54.5166,0.0019
542,1.34,907.43,373.3095,0.2892,0.2636,-0.0669,0.2224,54.5894,0.0019
543,1.38,909.02,373.9786,0.2889,0.2642,-0.0687,0.2223,54.6458,0.0019
544,1.41,910.61,374.6465,0.2886,0.2648,-0.0705,0.2222,54.7216,0.0018
545,1.44,912.2,375.3265,0.2883,0.2654,-0.0723,0.2221,54.7977,0.0018
546,1.47,913.8,375.992,0.288,0.2659,-0.0742,0.222,54.8721,0.0018
547,1.5,915.39,376.6563,0.2877,0.2665,-0.076,0.2218,54.949,0.0018
548,1.54,916.98,377.3195,0.2874,0.2671,-0.0778,0.2217,55.0264,0.0017
549,1.57,918.57,377.9947,0.2871,0.2676,-0.0797,0.2216,55.1041,0.0017
550,1.6,920.17,378.6555,0.2868,0.2682,-0.0815,0.2215,55.1707,0.0017
551,1.63,921.76,379.3152,0.2865,0.2688,-0.0833,0.2214,55.2392,0.0017
552,1.66,923.35,379.9868,0.2862,0.2693,-0.0851,0.2212,55.318,0.0016
553,1.7,924.94,380.6442,0.2859,0.2699,-0.087,0.2211,55.3973,0.0016
554,1.73,926.54,381.3004,0.2856,0.2705,-0.0888,0.221,55.4747,0.0016
555,1.76,928.13,381.9686,0.2853,0.271,-0.0906,0.2209,55.5546,0.0015
556,1.79,929.72,382.6225,0.285,0.2716,-0.0925,0.2208,55.635,0.0015
557,1.82,931.31,383.2754,0.2847,0.2721,-0.0943,0.2206,55.7064,0.0015
558,1.86,932.91,383.9401,0.2843,0.2727,-0.0961,0.2205,55.7854,0.0015
559,1.89,934.5,384.5907,0.284,0.2733,-0.0979,0.2204,55.8569,0.0014
560,1.92,936.09,385.2402,0.2837,0.2738,-0.0998,0.2203,55.9387,0.0014
561,1.95,937.69,385.8886,0.2834,0.2744,-0.1016,0.2202,56.0188,0.0014
562,1.98,939.28,386.5488,0.2831,0.2749,-0.1034,0.22,56.1014,0.0013
563,2.02,940.53,387.0917,0.2828,0.2757,-0.1051,0.2194,56.1395,0.0013
564,2.05,941.45,387.5435,0.2825,0.2768,-0.1065,0.2183,56.1515,0.0011
565,2.08,942.36,387.9948,0.2822,0.2778,-0.1079,0.2172,56.1677,0.001
566,2.11,943.27,388.4456,0.282,0.2788,-0.1093,0.216,56.1665,0.0009
567,2.14,944.19,388.8959,0.2817,0.2799,-0.1107,0.2149,56.1847,0.0007
568,2.18,945.1,389.3456,0.2814,0.2809,-0.1121,0.2138,56.1971,0.0006
569,2.21,946.02,389.7948,0.2811,0.2819,-0.1135,0.2127,56.2194,0.0005
570,2.24,946.93,390.2307,0.2808,0.2829,-0.1149,0.2115,56.2364,0.0003
571,2.27,947.85,390.6789,0.2805,0.284,-0.1164,0.2104,56.2529,0.0002
572,2.3,948.76,391.1266,0.2802,0.285,-0.1178,0.2093,56.2835,0.0001
573,2.34,949.67,391.5737,0.2799,0.286,-0.1192,0.2082,56.3162,-0.0001
574,2.37,950.59,392.0204,0.2796,0.287,-0.1206,0.207,56.3294,-0.0002
575,2.4,951.5,392.4666,0.2793,0.288,-0.122,0.2059,56.3662,-0.0003
576,2.43,952.42,392.9122,0.279,0.289,-0.1234,0.2048,56.393,-0.0005
577,2.46,953.33,393.3446,0.2787,0.29,-0.1248,0.2036,56.4339,-0.0006
578,2.5,954.25,393.7893,0.2784,0.291,-0.1262,0.2025,56.4748,-0.0007
579,2.53,955.16,394.2334,0.2781,0.292,-0.1276,0.2014,56.5003,-0.0009
580,2.56,956.07,394.6771,0.2778,0.293,-0.129,0.2003,56.5474,-0.001
581,2.59,956.99,395.1202,0.2775,0.2939,-0.1305,0.1991,56.5946,-0.0012
582,2.62,957.9,395.5629,0.2772,0.2949,-0.1319,0.198,56.6358,-0.0013
583,2.66,958.82,396.0051,0.2769,0.2959,-0.1333,0.1969,56.6775,-0.0014
584,2.69,959.73,396.4341,0.2766,0.2969,-0.1347,0.1958,56.7329,-0.0016
585,2.72,960.65,396.8753,0.2763,0.2978,-0.1361,0.1946,56.7783,-0.0017
586,2.75,961.56,397.316,0.276,0.2988,-0.1375,0.1935,56.8378,-0.0018
587,2.78,962.47,397.7562,0.2757,0.2998,-0.1389,0.1924,56.8796,-0.002
588,2.82,963.39,398.1959,0.2754,0.3007,-0.1403,0.1912,56.9413,-0.0021
589,2.85,964.3,398.6352,0.2751,0.3017,-0.1417,0.1901,57.0069,-0.0022
590,2.88,965.22,399.0739,0.2748,0.3026,-0.1432,0.189,57.0627,-0.0024
591,2.91,966.13,399.4997,0.2745,0.3036,-0.1446,0.1879,57.1228,-0.0025
592,2.94,967.05,399.9375,0.2742,0.3045,-0.146,0.1867,57.1928,-0.0026
593,2.98,967.96,400.3748,0.2739,0.3055,-0.1474,0.1856,57.2566,-0.0028
594,3.01,968.73,400.7867,0.2737,0.3064,-0.1486,0.1844,57.3474,-0.0029
595,3.04,969.07,401.111,0.2737,0.3073,-0.1493,0.1832,57.5054,-0.0032
596,3.07,969.41,401.4349,0.2738,0.3083,-0.15,0.1819,57.664,-0.0035
597,3.1,969.75,401.7586,0.2738,0.3092,-0.1507,0.1806,57.8238,-0.0038
598,3.14,970.09,402.0821,0.2739,0.3101,-0.1514,0.1794,57.9844,-0.0041
599,3.17,970.44,402.4053,0.2739,0.311,-0.1521,0.1781,58.144,-0.0044
600,3.2,970.78,402.7282,0.274,0.3119,-0.1528,0.1768,58.3064,-0.0047
601,3.23,971.12,403.0509,0.274,0.3128,-0.1535,0.1755,58.4596,-0.005
602,3.26,971.46,403.3733,0.2741,0.3138,-0.1542,0.1743,58.6237,-0.0052
603,3.3,971.8,403.6954,0.2741,0.3147,-0.1549,0.173,58.7886,-0.0055
604,3.33,972.14,404.0173,0.2741,0.3156,-0.1556,0.1717,58.9544,-0.0058
605,3.36,972.48,404.339,0.2742,0.3165,-0.1563,0.1704,59.1308,-0.0061
606,3.39,972.82,404.6604,0.2742,0.3174,-0.157,0.1692,59.2883,-0.0064
