,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,835.93,531.6296,0.2933,0.7219,0.1679,0.905,272.8917,-0.0255
299,-6.43,838.31,531.4038,0.2929,0.7242,0.1677,0.9085,273.9702,-0.0248
300,-6.4,840.69,531.1873,0.2925,0.7264,0.1675,0.9121,275.0403,-0.0242
301,-6.37,843.07,530.9708,0.2921,0.7287,0.1673,0.9156,276.0851,-0.0235
302,-6.34,845.45,530.7542,0.2918,0.731,0.1671,0.9191,277.1215,-0.0228
303,-6.3,847.83,530.5375,0.2914,0.7333,0.1669,0.9227,278.1412,-0.0222
304,-6.27,850.21,530.3207,0.291,0.7355,0.1667,0.9262,279.1355,-0.0215
305,-6.24,852.58,530.1038,0.2907,0.7378,0.1665,0.9297,280.0308,-0.0209
306,-6.21,854.96,529.8868,0.2903,0.74,0.1663,0.9333,281.0,-0.0202
307,-6.18,857.34,529.6697,0.2899,0.7423,0.1661,0.9368,281.9439,-0.0195
308,-6.14,859.72,529.4525,0.2896,0.7445,0.1659,0.9403,282.8795,-0.0189
309,-6.11,862.1,529.2353,0.2892,0.7467,0.1657,0.9439,283.7897,-0.0182
310,-6.08,864.48,529.0085,0.2888,0.7489,0.1655,0.9474,284.6916,-0.0176
311,-6.05,866.86,528.7911,0.2884,0.7511,0.1653,0.9509,285.5768,-0.0169
312,-6.02,869.24,528.5736,0.2881,0.7533,0.1651,0.9545,286.4365,-0.0162
313,-5.98,871.85,528.3654,0.2877,0.7554,0.1648,0.9581,287.2631,-0.0158
314,-5.95,874.59,528.1572,0.2874,0.7574,0.1644,0.9618,288.0844,-0.0154
315,-5.92,877.33,527.9583,0.2871,0.7595,0.1641,0.9656,288.8852,-0.015
316,-5.89,880.07,527.7499,0.2867,0.7615,0.1637,0.9693,289.6746,-0.0146
317,-5.86,882.81,527.5415,0.2864,0.7635,0.1633,0.973,290.3347,-0.0143
318,-5.82,885.55,527.3424,0.2861,0.7655,0.1629,0.9767,291.0745,-0.0139
319,-5.79,888.28,527.1338,0.2858,0.7675,0.1626,0.9804,291.8036,-0.0135
320,-5.76,891.02,526.925,0.2855,0.7694,0.1622,0.9841,292.5116,-0.0131
321,-5.73,893.76,526.7162,0.2851,0.7714,0.1618,0.9879,293.0902,-0.0127
322,-5.7,896.5,526.5169,0.2848,0.7734,0.1615,0.9916,293.7485,-0.0124
323,-5.66,899.24,526.3079,0.2845,0.7754,0.1611,0.9953,294.3864,-0.012
324,-5.63,901.98,526.0989,0.2842,0.7773,0.1607,0.999,295.013,-0.0116
325,-5.6,904.72,525.8897,0.2838,0.7793,0.1604,1.0027,295.5373,-0.0112
326,-5.57,907.45,525.69,0.2835,0.7812,0.16,1.0064,296.1423,-0.0108
327,-5.54,910.19,525.4807,0.2832,0.7832,0.1596,1.0102,296.6261,-0.0105
328,-5.5,912.93,525.2714,0.2828,0.7851,0.1592,1.0139,297.1803,-0.0101
329,-5.47,916.09,525.0238,0.2826,0.7866,0.1587,1.0175,297.5784,-0.0098
330,-5.44,919.26,524.7571,0.2824,0.788,0.1581,1.0212,297.8517,-0.0095
331,-5.41,922.44,524.4998,0.2821,0.7895,0.1575,1.0249,298.0912,-0.0093
332,-5.38,925.62,524.2423,0.2819,0.7909,0.1569,1.0285,298.3998,-0.009
333,-5.34,928.79,523.9847,0.2817,0.7923,0.1563,1.0322,298.603,-0.0087
334,-5.31,931.97,523.727,0.2814,0.7937,0.1557,1.0359,298.8723,-0.0084
335,-5.28,935.15,523.4692,0.2812,0.7952,0.1551,1.0395,299.1116,-0.0082
336,-5.25,938.32,523.2112,0.2809,0.7966,0.1546,1.0432,299.2446,-0.0079
337,-5.22,941.5,522.9532,0.2807,0.798,0.154,1.0468,299.4378,-0.0076
338,-5.18,944.68,522.6949,0.2805,0.7994,0.1534,1.0505,299.5137,-0.0074
339,-5.15,947.85,522.4366,0.2802,0.8008,0.1528,1.0542,299.6765,-0.0071
340,-5.12,951.03,522.1781,0.28,0.8022,0.1522,1.0578,299.8005,-0.0068
341,-5.09,954.21,521.9195,0.2797,0.8036,0.1516,1.0615,299.8061,-0.0065
342,-5.06,957.38,521.6608,0.2795,0.805,0.151,1.0652,299.7988,-0.0063
343,-5.02,960.56,521.402,0.2793,0.8064,0.1504,1.0688,299.8535,-0.006
344,-4.99,963.86,521.0854,0.279,0.8077,0.1498,1.0725,299.8601,-0.0057
345,-4.96,967.53,520.6054,0.2788,0.8085,0.1492,1.0763,299.7475,-0.0055
346,-4.93,971.2,520.125,0.2786,0.8092,0.1485,1.0801,299.5069,-0.0052
347,-4.9,974.87,519.6345,0.2783,0.81,0.1478,1.0839,299.3384,-0.0049
348,-4.86,978.54,519.1532,0.2781,0.8107,0.1471,1.0877,299.142,-0.0047
349,-4.83,982.21,518.6714,0.2779,0.8115,0.1465,1.0916,298.8196,-0.0044
350,-4.8,985.88,518.1892,0.2776,0.8123,0.1458,1.0954,298.567,-0.0042
351,-4.77,989.55,517.7065,0.2774,0.813,0.1451,1.0992,298.1866,-0.0039
352,-4.74,993.23,517.2137,0.2772,0.8138,0.1444,1.103,297.8673,-0.0037
353,-4.7,996.9,516.7301,0.2769,0.8146,0.1438,1.1068,297.5311,-0.0034
354,-4.67,1000.6,516.2461,0.2767,0.8153,0.1431,1.1106,297.1336,-0.0031
355,-4.64,1004.2,515.7616,0.2765,0.8161,0.1424,1.1144,296.7195,-0.0029
356,-4.61,1007.9,515.2669,0.2762,0.8168,0.1417,1.1182,296.2662,-0.0026
357,-4.58,1011.6,514.7815,0.276,0.8176,0.1411,1.122,295.7848,-0.0024
358,-4.54,1015.2,514.2956,0.2758,0.8184,0.1404,1.1258,295.3878,-0.0021
359,-4.51,1018.9,513.8093,0.2755,0.8191,0.1397,1.1296,294.8506,-0.0019
360,-4.48,1022.5,513.381,0.2754,0.8196,0.139,1.1332,294.203,-0.0017
361,-4.45,1025.9,512.9912,0.2752,0.82,0.1382,1.1366,293.8621,-0.0016
362,-4.42,1029.3,512.5915,0.2751,0.8203,0.1374,1.14,293.498,-0.0015
363,-4.38,1032.8,512.2011,0.2749,0.8207,0.1366,1.1435,292.8932,-0.0014
364,-4.35,1036.2,511.8105,0.2748,0.821,0.1358,1.1469,292.4822,-0.0013
365,-4.32,1039.7,511.4196,0.2746,0.8213,0.135,1.1503,291.9331,-0.0012
366,-4.29,1043.1,511.0284,0.2745,0.8217,0.1342,1.1537,291.4755,-0.0011
367,-4.26,1046.6,510.6369,0.2743,0.822,0.1334,1.1572,290.7745,-0.001
368,-4.22,1050.0,510.2352,0.2742,0.8224,0.1326,1.1606,290.27,-0.0009
369,-4.19,1053.5,509.8431,0.274,0.8227,0.1318,1.164,289.626,-0.0008
370,-4.16,1056.9,509.4507,0.2739,0.8231,0.131,1.1674,289.0749,-0.0007
371,-4.13,1060.3,509.058,0.2737,0.8234,0.1302,1.1709,288.3947,-0.0006
372,-4.1,1063.8,508.6649,0.2736,0.8238,0.1294,1.1743,287.6797,-0.0005
373,-4.06,1067.2,508.2716,0.2735,0.8241,0.1286,1.1777,287.0586,-0.0004
374,-4.03,1070.7,507.8779,0.2733,0.8245,0.1278,1.1811,286.2962,-0.0003
375,-4.0,1074.1,507.4741,0.2732,0.8248,0.127,1.1846,285.5211,-0.0002
376,-3.97,1076.2,506.8234,0.273,0.8248,0.1261,1.1869,284.7582,-0.0002
377,-3.94,1078.2,506.1719,0.2729,0.8248,0.1252,1.1891,284.2124,-0.0002
378,-3.9,1080.2,505.5195,0.2728,0.8248,0.1244,1.1914,283.5497,-0.0002
379,-3.87,1082.2,504.8663,0.2727,0.8248,0.1235,1.1937,282.8779,-0.0002
380,-3.84,1084.2,504.2123,0.2726,0.8248,0.1226,1.196,282.1968,-0.0001
381,-3.81,1086.3,503.5573,0.2725,0.8248,0.1218,1.1983,281.3867,-0.0001
382,-3.78,1088.3,502.9016,0.2724,0.8248,0.1209,1.2006,280.687,-0.0001
383,-3.74,1090.3,502.245,0.2723,0.8248,0.12,1.2028,280.1872,-0.0001
384,-3.71,1092.3,501.5875,0.2721,0.8248,0.1192,1.2051,279.4693,-0.0001
385,-3.68,1094.4,500.9291,0.272,0.8248,0.1183,1.2074,278.6214,-0.0001
386,-3.65,1096.4,500.2699,0.2719,0.8248,0.1175,1.2097,277.8849,-0.0001
387,-3.62,1098.4,499.5998,0.2718,0.8248,0.1166,1.212,277.1392,-0.0001
388,-3.58,1100.4,498.9389,0.2717,0.8248,0.1157,1.2142,276.4943,-0.0
389,-3.55,1102.5,498.277,0.2716,0.8248,0.1149,1.2165,275.6088,-0.0
390,-3.52,1104.5,497.6143,0.2715,0.8248,0.114,1.2188,274.9354,-0.0
391,-3.49,1106.3,496.8601,0.2714,0.8247,0.1132,1.2209,274.1183,-0.0
392,-3.46,1107.7,495.9435,0.2713,0.8244,0.1124,1.2225,273.5368,-0.0001
393,-3.42,1109.2,495.0253,0.2712,0.8241,0.1116,1.2242,272.6174,-0.0001
394,-3.39,1110.6,494.1053,0.2711,0.8239,0.1109,1.2259,271.9155,-0.0002
395,-3.36,1112.0,493.1835,0.271,0.8236,0.1101,1.2275,271.32,-0.0002
396,-3.33,1113.5,492.2601,0.2709,0.8233,0.1094,1.2292,270.4858,-0.0002
397,-3.3,1114.9,491.3451,0.2708,0.823,0.1086,1.2308,269.8811,-0.0003
398,-3.26,1116.4,490.4182,0.2707,0.8228,0.1078,1.2325,269.037,-0.0003
399,-3.23,1117.8,489.4895,0.2707,0.8225,0.1071,1.2342,268.2112,-0.0004
400,-3.2,1119.2,488.5591,0.2706,0.8222,0.1063,1.2358,267.5926,-0.0004
401,-3.17,1120.7,487.6269,0.2705,0.822,0.1055,1.2375,266.7337,-0.0004
402,-3.14,1122.1,486.6929,0.2704,0.8217,0.1048,1.2392,265.9937,-0.0005
403,-3.1,1123.6,485.7571,0.2703,0.8214,0.104,1.2408,265.2371,-0.0005
404,-3.07,1125.0,484.8196,0.2702,0.8211,0.1032,1.2425,264.4875,-0.0006
405,-3.04,1126.4,483.8905,0.2701,0.8209,0.1025,1.2442,263.6331,-0.0006
406,-3.01,1127.9,482.9493,0.27,0.8206,0.1017,1.2458,262.8622,-0.0007
407,-2.98,1129.7,482.1099,0.27,0.82,0.101,1.2475,261.8992,-0.0008
408,-2.94,1131.6,481.3003,0.27,0.8193,0.1004,1.2492,261.0053,-0.0009
409,-2.91,1133.5,480.4893,0.27,0.8185,0.0997,1.2509,260.0049,-0.0011
410,-2.88,1135.4,479.677,0.27,0.8178,0.0991,1.2526,259.098,-0.0012
411,-2.85,1137.3,478.8737,0.2699,0.8171,0.0984,1.2543,258.0846,-0.0013
412,-2.82,1139.2,478.0586,0.2699,0.8164,0.0978,1.256,257.0648,-0.0015
413,-2.78,1141.2,477.2421,0.2699,0.8157,0.0971,1.2577,256.0128,-0.0016
414,-2.75,1143.1,476.4242,0.2699,0.8149,0.0965,1.2594,254.9799,-0.0017
415,-2.72,1145.0,475.6049,0.2698,0.8142,0.0958,1.261,254.055,-0.0019
416,-2.69,1146.9,474.7947,0.2698,0.8135,0.0952,1.2627,253.1094,-0.002
417,-2.66,1148.8,473.9726,0.2698,0.8128,0.0945,1.2644,252.0573,-0.0022
418,-2.62,1150.7,473.149,0.2698,0.8121,0.0938,1.2661,251.0987,-0.0023
419,-2.59,1152.6,472.324,0.2698,0.8113,0.0932,1.2678,250.0337,-0.0024
420,-2.56,1154.6,471.5082,0.2697,0.8106,0.0925,1.2695,248.8353,-0.0026
421,-2.53,1156.5,470.6804,0.2697,0.8099,0.0919,1.2712,247.8572,-0.0027
422,-2.5,1158.3,469.851,0.2697,0.8091,0.0912,1.2728,246.8158,-0.0028
423,-2.46,1159.6,469.0203,0.2696,0.8083,0.0906,1.274,245.6696,-0.0028
424,-2.43,1160.9,468.188,0.2695,0.8075,0.09,1.2751,244.6364,-0.0028
425,-2.4,1162.3,467.3543,0.2694,0.8066,0.0893,1.2763,243.3565,-0.0028
426,-2.37,1163.6,466.519,0.2693,0.8058,0.0887,1.2774,242.3174,-0.0028
427,-2.34,1164.9,465.6823,0.2691,0.805,0.0881,1.2786,241.1589,-0.0028
428,-2.3,1166.2,464.8441,0.269,0.8041,0.0874,1.2797,240.1139,-0.0027
429,-2.27,1167.5,464.0043,0.2689,0.8033,0.0868,1.2809,238.9493,-0.0027
430,-2.24,1168.9,463.1738,0.2688,0.8024,0.0862,1.282,237.7702,-0.0027
431,-2.21,1170.2,462.3311,0.2687,0.8016,0.0855,1.2832,236.5994,-0.0027
432,-2.18,1171.5,461.4867,0.2686,0.8007,0.0849,1.2844,235.3254,-0.0027
433,-2.14,1172.8,460.6409,0.2685,0.7999,0.0843,1.2855,234.2656,-0.0027
434,-2.11,1174.1,459.7934,0.2684,0.799,0.0836,1.2867,233.0855,-0.0026
435,-2.08,1175.4,458.9444,0.2682,0.7982,0.083,1.2878,232.0199,-0.0026
436,-2.05,1176.8,458.0939,0.2681,0.7974,0.0824,1.289,230.7048,-0.0026
437,-2.02,1178.1,457.2417,0.268,0.7965,0.0818,1.2901,229.6332,-0.0026
438,-1.98,1179.1,456.5523,0.2679,0.7959,0.0811,1.2911,228.764,-0.0026
439,-1.95,1180.0,456.0373,0.2679,0.7956,0.0803,1.2919,227.758,-0.0025
440,-1.92,1180.8,455.5107,0.2678,0.7953,0.0796,1.2927,226.9798,-0.0024
441,-1.89,1181.6,454.9835,0.2678,0.795,0.0789,1.2935,226.2004,-0.0023
442,-1.86,1182.5,454.4667,0.2677,0.7946,0.0781,1.2943,225.2902,-0.0022
443,-1.82,1183.3,453.9383,0.2677,0.7943,0.0774,1.2951,224.5082,-0.0022
444,-1.79,1184.1,453.4093,0.2676,0.794,0.0767,1.2959,223.7248,-0.0021
445,-1.76,1185.0,452.8907,0.2676,0.7937,0.0759,1.2967,222.8105,-0.002
446,-1.73,1185.8,452.3605,0.2675,0.7933,0.0752,1.2975,222.0245,-0.0019
447,-1.7,1186.6,451.8407,0.2675,0.793,0.0745,1.2983,221.2372,-0.0019
448,-1.66,1187.4,451.3092,0.2674,0.7927,0.0737,1.2991,220.4487,-0.0018
449,-1.63,1188.3,450.7771,0.2674,0.7924,0.073,1.2999,219.5288,-0.0017
450,-1.6,1189.1,450.2555,0.2673,0.7921,0.0723,1.3007,218.7376,-0.0016
451,-1.57,1189.9,449.7221,0.2673,0.7917,0.0715,1.3015,217.9451,-0.0016
452,-1.54,1190.8,449.1882,0.2672,0.7914,0.0708,1.3023,217.0212,-0.0015
453,-1.5,1191.6,448.6647,0.2672,0.7911,0.0701,1.3031,216.226,-0.0014
454,-1.47,1192.9,448.2968,0.2674,0.7907,0.0689,1.3046,215.4427,-0.0015
455,-1.44,1194.3,447.9509,0.2676,0.7903,0.0677,1.3061,214.8248,-0.0016
456,-1.41,1195.7,447.6047,0.2679,0.79,0.0664,1.3077,213.9831,-0.0017
457,-1.38,1197.1,447.2583,0.2681,0.7896,0.0652,1.3092,213.2567,-0.0018
458,-1.34,1198.6,446.9228,0.2683,0.7892,0.064,1.3108,212.2751,-0.0019
459,-1.31,1200.0,446.5759,0.2686,0.7889,0.0627,1.3123,211.64,-0.002
460,-1.28,1201.4,446.2286,0.2688,0.7885,0.0615,1.3139,210.7805,-0.0021
461,-1.25,1202.8,445.8812,0.269,0.7881,0.0603,1.3154,210.0369,-0.0023
462,-1.22,1204.2,445.5334,0.2693,0.7877,0.059,1.317,209.2686,-0.0024
463,-1.18,1205.6,445.1854,0.2695,0.7874,0.0578,1.3185,208.5164,-0.0025
464,-1.15,1207.0,444.8483,0.2698,0.787,0.0566,1.3201,207.6393,-0.0026
465,-1.12,1208.4,444.4997,0.27,0.7866,0.0553,1.3217,206.8577,-0.0027
466,-1.09,1209.8,444.1509,0.2702,0.7863,0.0541,1.3232,206.0926,-0.0028
467,-1.06,1211.2,443.8018,0.2705,0.7859,0.0529,1.3248,205.2022,-0.0029
468,-1.02,1212.6,443.4524,0.2707,0.7855,0.0516,1.3263,204.5286,-0.003
469,-0.99,1214.1,442.9447,0.271,0.7849,0.0503,1.3279,203.4966,-0.0031
470,-0.96,1215.6,441.9728,0.2714,0.7838,0.0486,1.3297,202.1167,-0.0032
471,-0.93,1217.2,440.9875,0.2719,0.7827,0.0469,1.3314,200.6199,-0.0033
472,-0.9,1218.7,440.0114,0.2723,0.7816,0.0452,1.3332,199.2292,-0.0033
473,-0.86,1220.3,439.0216,0.2728,0.7805,0.0436,1.3349,197.8215,-0.0034
474,-0.83,1221.8,438.0297,0.2732,0.7794,0.0419,1.3367,196.4199,-0.0035
475,-0.8,1223.4,437.0469,0.2736,0.7783,0.0402,1.3385,194.8791,-0.0035
476,-0.77,1224.9,436.0505,0.2741,0.7772,0.0385,1.3402,193.589,-0.0036
477,-0.74,1226.5,435.0517,0.2745,0.7761,0.0368,1.342,192.037,-0.0037
478,-0.7,1228.0,434.0622,0.275,0.775,0.0352,1.3437,190.7364,-0.0038
479,-0.67,1229.6,433.0589,0.2754,0.7739,0.0335,1.3455,189.1732,-0.0038
480,-0.64,1231.1,432.0532,0.2758,0.7728,0.0318,1.3472,187.8621,-0.0039
481,-0.61,1232.7,431.0568,0.2763,0.7717,0.0301,1.349,186.2877,-0.004
482,-0.58,1234.3,430.0465,0.2767,0.7705,0.0284,1.3507,184.831,-0.0041
483,-0.54,1235.8,429.0338,0.2771,0.7694,0.0268,1.3525,183.3805,-0.0041
484,-0.51,1237.4,428.0304,0.2776,0.7683,0.0251,1.3543,181.7892,-0.0042
485,-0.48,1238.7,426.8958,0.2779,0.7672,0.0236,1.3557,180.4944,-0.0043
486,-0.45,1240.0,425.6994,0.2783,0.7662,0.0221,1.3571,178.796,-0.0044
487,-0.42,1241.2,424.4997,0.2786,0.7651,0.0207,1.3584,177.4539,-0.0045
488,-0.38,1242.5,423.2848,0.2789,0.764,0.0192,1.3597,175.9728,-0.0046
489,-0.35,1243.7,422.0782,0.2793,0.763,0.0178,1.361,174.5243,-0.0047
490,-0.32,1245.0,420.8563,0.2796,0.7619,0.0163,1.3623,173.0365,-0.0049
491,-0.29,1246.2,419.6427,0.2799,0.7608,0.0149,1.3637,171.5571,-0.005
492,-0.26,1247.5,418.4256,0.2802,0.7598,0.0135,1.365,170.0625,-0.0051
493,-0.22,1248.7,417.193,0.2806,0.7587,0.012,1.3663,168.6012,-0.0052
494,-0.19,1250.0,415.9687,0.2809,0.7576,0.0106,1.3676,167.1,-0.0053
495,-0.16,1251.2,414.7288,0.2812,0.7566,0.0091,1.3689,165.7323,-0.0054
496,-0.13,1252.5,413.4973,0.2815,0.7555,0.0077,1.3703,163.9992,-0.0055
497,-0.1,1253.7,412.2621,0.2819,0.7544,0.0062,1.3716,162.6251,-0.0056
498,-0.06,1255.0,411.0109,0.2822,0.7533,0.0048,1.3729,161.1105,-0.0058
499,-0.03,1256.2,409.7682,0.2825,0.7523,0.0034,1.3742,159.63,-0.0059
500,0.0,1257.5,408.5095,0.2828,0.7512,0.0019,1.3755,158.1088,-0.006
501,0.03,1257.8,408.2646,0.2828,0.7508,0.0006,1.3761,157.7414,-0.0061
502,0.06,1258.1,408.0196,0.2827,0.7505,-0.0007,1.3766,157.3995,-0.0061
503,0.1,1258.4,407.7744,0.2826,0.7502,-0.0019,1.3772,156.9315,-0.0062
504,0.13,1258.7,407.5291,0.2825,0.7498,-0.0032,1.3778,156.5631,-0.0063
505,0.16,1259.0,407.2837,0.2825,0.7495,-0.0045,1.3783,156.2203,-0.0064
506,0.19,1259.3,407.0381,0.2824,0.7492,-0.0058,1.3789,155.8512,-0.0065
507,0.22,1259.6,406.7923,0.2823,0.7488,-0.0071,1.3794,155.5078,-0.0066
508,0.26,1259.9,406.5464,0.2822,0.7485,-0.0084,1.38,155.138,-0.0066
509,0.29,1260.2,406.3004,0.2822,0.7482,-0.0097,1.3805,154.7939,-0.0067
510,0.32,1260.5,406.0542,0.2821,0.7478,-0.0109,1.3811,154.4234,-0.0068
511,0.35,1260.8,405.8078,0.282,0.7475,-0.0122,1.3817,153.9526,-0.0069
512,0.38,1261.2,405.5613,0.2819,0.7472,-0.0135,1.3822,153.5694,-0.007
513,0.42,1261.5,405.3147,0.2819,0.7468,-0.0148,1.3828,153.0978,-0.0071
514,0.45,1261.8,405.0679,0.2818,0.7465,-0.0161,1.3833,152.7521,-0.0071
515,0.48,1262.1,404.8209,0.2817,0.7462,-0.0174,1.3839,152.3798,-0.0072
516,0.51,1262.0,404.7345,0.2816,0.7459,-0.0187,1.384,152.092,-0.0072
517,0.54,1261.2,404.9321,0.2813,0.7458,-0.02,1.3833,152.182,-0.0072
518,0.58,1260.4,405.1173,0.281,0.7457,-0.0214,1.3826,152.171,-0.0071
519,0.61,1259.7,405.3147,0.2807,0.7456,-0.0227,1.3819,152.0206,-0.007
520,0.64,1258.9,405.4997,0.2804,0.7455,-0.0241,1.3812,152.1073,-0.007
521,0.67,1258.1,405.6969,0.2802,0.7454,-0.0254,1.3805,152.093,-0.0069
522,0.7,1257.4,405.8818,0.2799,0.7453,-0.0268,1.3798,152.0395,-0.0068
523,0.74,1256.6,406.0665,0.2796,0.7452,-0.0281,1.3791,152.0229,-0.0067
524,0.77,1255.8,406.2635,0.2793,0.7451,-0.0294,1.3785,151.8797,-0.0067
525,0.8,1255.1,406.448,0.279,0.745,-0.0308,1.3778,151.8232,-0.0066
526,0.83,1254.3,406.6448,0.2788,0.7449,-0.0321,1.3771,151.8035,-0.0065
527,0.86,1253.5,406.8292,0.2785,0.7448,-0.0335,1.3764,151.8826,-0.0065
528,0.9,1252.8,407.0258,0.2782,0.7448,-0.0348,1.3757,151.723,-0.0064
529,0.93,1252.0,407.21,0.2779,0.7447,-0.0362,1.375,151.7,-0.0063
530,0.96,1251.2,407.4064,0.2776,0.7446,-0.0375,1.3743,151.7758,-0.0062
531,0.99,1250.5,407.5905,0.2773,0.7445,-0.0389,1.3736,151.6132,-0.0062
532,1.02,1250.0,407.6641,0.2772,0.7444,-0.0401,1.3727,151.325,-0.0061
533,1.06,1249.5,407.7009,0.2771,0.7444,-0.0414,1.3716,151.2858,-0.0061
534,1.09,1249.1,407.7499,0.277,0.7444,-0.0427,1.3706,150.9835,-0.006
535,1.12,1248.7,407.7867,0.2769,0.7444,-0.044,1.3695,150.8054,-0.006
536,1.15,1248.3,407.8235,0.2768,0.7444,-0.0453,1.3685,150.4015,-0.0059
537,1.18,1247.9,407.8603,0.2767,0.7443,-0.0466,1.3674,150.2215,-0.0059
538,1.22,1247.4,407.897,0.2766,0.7443,-0.0478,1.3664,150.0526,-0.0058
539,1.25,1247.0,407.9338,0.2765,0.7443,-0.0491,1.3653,149.8709,-0.0058
540,1.28,1246.6,407.9828,0.2764,0.7443,-0.0504,1.3643,149.5636,-0.0058
541,1.31,1246.2,408.0196,0.2762,0.7443,-0.0517,1.3632,149.2802,-0.0057
542,1.34,1245.7,408.0564,0.2761,0.7443,-0.053,1.3622,149.1075,-0.0057
543,1.38,1245.3,408.0931,0.276,0.7442,-0.0543,1.3611,148.9222,-0.0056
544,1.41,1244.9,408.1299,0.2759,0.7442,-0.0555,1.3601,148.6115,-0.0056
545,1.44,1244.5,408.1789,0.2758,0.7442,-0.0568,1.359,148.3245,-0.0055
546,1.47,1244.0,408.2156,0.2757,0.7442,-0.0581,1.358,148.148,-0.0055
547,1.5,1243.7,408.3626,0.2756,0.7443,-0.0594,1.3569,148.0235,-0.0055
548,1.54,1243.7,409.3287,0.2757,0.745,-0.0608,1.3556,149.1403,-0.0056
549,1.57,1243.7,410.2804,0.2758,0.7458,-0.0622,1.3543,150.2571,-0.0058
550,1.6,1243.7,411.2299,0.2759,0.7466,-0.0636,1.3531,151.2495,-0.006
551,1.63,1243.6,412.1771,0.2759,0.7473,-0.065,1.3518,152.5015,-0.0062
552,1.66,1243.6,413.1344,0.276,0.7481,-0.0664,1.3505,153.6182,-0.0063
553,1.7,1243.6,414.0773,0.2761,0.7488,-0.0678,1.3492,154.7349,-0.0065
554,1.73,1243.6,415.0181,0.2762,0.7496,-0.0692,1.3479,155.8516,-0.0067
555,1.76,1243.6,415.9687,0.2762,0.7504,-0.0706,1.3466,156.8682,-0.0068
556,1.79,1243.6,416.9053,0.2763,0.7511,-0.072,1.3453,157.9849,-0.007
557,1.82,1243.6,417.8397,0.2764,0.7519,-0.0734,1.344,159.1016,-0.0072
558,1.86,1243.6,418.784,0.2764,0.7526,-0.0748,1.3427,160.2183,-0.0074
559,1.89,1243.6,419.7142,0.2765,0.7534,-0.0761,1.3414,161.335,-0.0075
560,1.92,1243.6,420.6424,0.2766,0.7541,-0.0775,1.3401,162.4516,-0.0077
561,1.95,1243.6,421.5685,0.2767,0.7549,-0.0789,1.3388,163.5683,-0.0079
562,1.98,1243.6,422.5044,0.2767,0.7556,-0.0803,1.3376,164.5606,-0.0081
563,2.02,1242.8,423.875,0.2769,0.7568,-0.0817,1.3356,166.6163,-0.0083
564,2.05,1241.3,425.6759,0.277,0.7585,-0.083,1.3329,169.3712,-0.0086
565,2.08,1239.9,427.481,0.2772,0.7601,-0.0843,1.3302,171.985,-0.0089
566,2.11,1238.4,429.2668,0.2774,0.7618,-0.0855,1.3276,174.6002,-0.0092
567,2.14,1236.9,431.0568,0.2776,0.7634,-0.0868,1.3249,177.3312,-0.0095
568,2.18,1235.4,432.8279,0.2778,0.7651,-0.0881,1.3222,180.0541,-0.0097
569,2.21,1233.9,434.6033,0.2779,0.7667,-0.0894,1.3195,182.869,-0.01
570,2.24,1232.4,436.3599,0.2781,0.7683,-0.0907,1.3169,185.4524,-0.0103
571,2.27,1230.9,438.121,0.2783,0.77,-0.092,1.3142,188.1512,-0.0106
572,2.3,1229.4,439.8636,0.2785,0.7716,-0.0933,1.3115,190.8419,-0.0109
573,2.34,1228.0,441.6107,0.2786,0.7732,-0.0946,1.3089,193.2708,-0.0112
574,2.37,1226.5,443.3396,0.2788,0.7748,-0.0959,1.3062,195.9457,-0.0115
575,2.4,1225.0,445.073,0.279,0.7765,-0.0972,1.3035,198.7125,-0.0118
576,2.43,1223.5,446.7885,0.2792,0.7781,-0.0984,1.3008,201.3712,-0.0121
577,2.46,1222.0,448.5086,0.2793,0.7797,-0.0997,1.2982,203.8996,-0.0124
578,2.5,1220.5,450.2111,0.2795,0.7813,-0.101,1.2955,206.5422,-0.0127
579,2.53,1217.1,452.0177,0.2796,0.7831,-0.102,1.2918,209.4502,-0.0127
580,2.56,1213.4,453.8392,0.2797,0.7849,-0.103,1.2879,212.5621,-0.0126
581,2.59,1209.6,455.6424,0.2798,0.7867,-0.104,1.284,215.6736,-0.0126
582,2.62,1205.9,457.4385,0.2798,0.7885,-0.1049,1.2801,218.7274,-0.0126
583,2.66,1202.2,459.2385,0.2799,0.7903,-0.1059,1.2762,221.6524,-0.0125
584,2.69,1198.5,461.0206,0.28,0.7921,-0.1068,1.2723,224.6484,-0.0125
585,2.72,1194.7,462.7959,0.2801,0.7939,-0.1078,1.2684,227.6425,-0.0125
586,2.75,1191.0,464.5751,0.2801,0.7957,-0.1088,1.2645,230.5805,-0.0124
587,2.78,1187.3,466.3368,0.2802,0.7974,-0.1097,1.2606,233.3896,-0.0124
588,2.82,1183.6,468.0919,0.2803,0.7992,-0.1107,1.2567,236.2699,-0.0124
589,2.85,1179.8,469.851,0.2804,0.801,-0.1116,1.2528,239.1466,-0.0124
590,2.88,1176.1,471.593,0.2804,0.8028,-0.1126,1.2489,241.9687,-0.0123
591,2.91,1172.4,473.3286,0.2805,0.8045,-0.1136,1.2451,244.5448,-0.0123
592,2.94,1168.7,475.0579,0.2806,0.8063,-0.1145,1.2412,247.3096,-0.0123
