,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
597,3.1,1093.6,503.4481,0.2794,0.9274,-0.0954,1.2017,339.3209,-0.0099
598,3.14,1090.9,504.8366,0.2797,0.9283,-0.0962,1.1985,341.3564,-0.01
599,3.17,1088.1,506.2213,0.28,0.9291,-0.0969,1.1953,343.4941,-0.0101
600,3.2,1085.4,507.5924,0.2803,0.9299,-0.0976,1.1921,345.4947,-0.0101
601,3.23,1082.7,508.9695,0.2806,0.9308,-0.0984,1.1889,347.478,-0.0102
602,3.26,1079.9,510.343,0.2809,0.9316,-0.0991,1.1857,349.6626,-0.0103
603,3.3,1077.2,511.703,0.2812,0.9324,-0.0999,1.1825,351.611,-0.0104
604,3.33,1074.4,513.0692,0.2815,0.9333,-0.1006,1.1793,353.6601,-0.0104
605,3.36,1071.7,514.4317,0.2817,0.9341,-0.1014,1.1761,355.5736,-0.0105
606,3.39,1069.0,515.781,0.282,0.9349,-0.1021,1.1729,357.4699,-0.0106
607,3.42,1066.2,517.1363,0.2823,0.9358,-0.1029,1.1697,359.4659,-0.0107
608,3.46,1063.5,518.4882,0.2826,0.9366,-0.1036,1.1665,361.3273,-0.0107
609,3.49,1060.7,519.8269,0.2829,0.9374,-0.1044,1.1633,363.2877,-0.0108
610,3.52,1058.0,521.1718,0.2832,0.9383,-0.1051,1.1601,365.1142,-0.0109
611,3.55,1055.2,522.5132,0.2835,0.9391,-0.1059,1.1569,367.0391,-0.011
612,3.58,1052.5,523.8416,0.2838,0.9399,-0.1066,1.1537,368.9308,-0.011
613,3.62,1049.8,525.1762,0.2841,0.9407,-0.1074,1.1505,370.7051,-0.0111
614,3.65,1047.0,526.5074,0.2843,0.9416,-0.1081,1.1473,372.5769,-0.0112
615,3.68,1044.3,527.8257,0.2846,0.9424,-0.1088,1.1442,374.2119,-0.0113
616,3.71,1041.5,529.1503,0.2849,0.9432,-0.1096,1.141,376.0485,-0.0113
617,3.74,1038.8,530.4715,0.2852,0.944,-0.1104,1.1378,377.7534,-0.0114
618,3.78,1036.1,531.78,0.2855,0.9449,-0.1111,1.1346,379.4409,-0.0115
619,3.81,1033.3,533.0947,0.2858,0.9457,-0.1118,1.1314,381.2244,-0.0116
620,3.84,1030.6,534.4062,0.2861,0.9465,-0.1126,1.1282,382.8771,-0.0116
621,3.87,1027.8,535.7051,0.2863,0.9473,-0.1133,1.125,384.625,-0.0117
622,3.9,1025.1,537.0102,0.2866,0.9482,-0.1141,1.1218,386.2428,-0.0118
623,3.94,1022.3,538.3122,0.2869,0.949,-0.1148,1.1186,388.0552,-0.0119
624,3.97,1019.6,539.6017,0.2872,0.9498,-0.1156,1.1154,389.6382,-0.0119
625,4.0,1016.9,540.8974,0.2875,0.9506,-0.1163,1.1122,391.2038,-0.012
626,4.03,1013.4,540.9251,0.2875,0.95,-0.1172,1.1083,391.6488,-0.0122
627,4.06,1010.0,540.9529,0.2875,0.9494,-0.1181,1.1043,392.057,-0.0124
628,4.1,1006.5,540.9806,0.2874,0.9487,-0.119,1.1004,392.4474,-0.0126
629,4.13,1003.1,540.9991,0.2874,0.9481,-0.1198,1.0965,392.7008,-0.0128
630,4.16,999.63,541.0268,0.2874,0.9475,-0.1207,1.0926,392.9043,-0.013
631,4.19,996.19,541.0545,0.2874,0.9469,-0.1216,1.0887,393.1479,-0.0132
632,4.22,992.74,541.0822,0.2874,0.9463,-0.1224,1.0848,393.3756,-0.0134
633,4.26,989.29,541.1007,0.2874,0.9456,-0.1233,1.0808,393.6754,-0.0136
634,4.29,985.85,541.1285,0.2874,0.945,-0.1242,1.0769,393.8381,-0.0138
635,4.32,982.4,541.1562,0.2873,0.9444,-0.1251,1.073,393.9848,-0.014
636,4.35,978.96,541.1839,0.2873,0.9438,-0.126,1.0691,394.0939,-0.0142
637,4.38,975.51,541.2116,0.2873,0.9431,-0.1268,1.0652,394.1867,-0.0144
638,4.42,972.07,541.2301,0.2873,0.9425,-0.1277,1.0613,394.2421,-0.0146
639,4.45,968.62,541.2578,0.2873,0.9419,-0.1286,1.0573,394.3781,-0.0148
640,4.48,965.17,541.2855,0.2873,0.9412,-0.1295,1.0534,394.3899,-0.015
641,4.51,961.73,541.3132,0.2873,0.9406,-0.1303,1.0495,394.3644,-0.0152
642,4.54,958.28,541.3409,0.2873,0.94,-0.1312,1.0456,394.3224,-0.0154
643,4.58,954.84,541.3594,0.2872,0.9394,-0.1321,1.0417,394.2432,-0.0156
644,4.61,951.39,541.3871,0.2872,0.9387,-0.133,1.0378,394.1475,-0.0158
645,4.64,947.95,541.4148,0.2872,0.9381,-0.1338,1.0338,394.1093,-0.016
646,4.67,944.5,541.4425,0.2872,0.9375,-0.1347,1.0299,393.9595,-0.0162
647,4.7,941.06,541.461,0.2872,0.9368,-0.1356,1.026,393.7724,-0.0164
648,4.74,937.61,541.4887,0.2872,0.9362,-0.1365,1.0221,393.5688,-0.0166
649,4.77,934.16,541.5164,0.2872,0.9356,-0.1373,1.0182,393.2383,-0.0168
650,4.8,930.72,541.5441,0.2871,0.9349,-0.1382,1.0143,392.9707,-0.017
651,4.83,927.27,541.5718,0.2871,0.9343,-0.1391,1.0103,392.7791,-0.0172
652,4.86,923.83,541.5903,0.2871,0.9337,-0.14,1.0064,392.4575,-0.0174
653,4.9,920.38,541.6179,0.2871,0.9331,-0.1408,1.0025,392.119,-0.0176
654,4.93,916.94,541.6456,0.2871,0.9324,-0.1417,0.9986,391.7529,-0.0178
655,4.96,913.49,541.6733,0.2871,0.9318,-0.1426,0.9947,391.3789,-0.018
656,4.99,910.04,541.701,0.2871,0.9311,-0.1435,0.9908,390.9688,-0.0182
657,5.02,906.91,541.3132,0.287,0.9297,-0.1442,0.9869,390.0524,-0.018
658,5.06,903.87,540.7865,0.287,0.9279,-0.1449,0.9831,388.9054,-0.0177
659,5.09,900.84,540.2592,0.287,0.9262,-0.1455,0.9793,387.8164,-0.0173
660,5.12,897.8,539.7314,0.287,0.9244,-0.1462,0.9755,386.623,-0.017
661,5.15,894.77,539.2124,0.287,0.9227,-0.1468,0.9717,385.4878,-0.0166
662,5.18,891.73,538.6836,0.2869,0.9209,-0.1475,0.9678,384.2391,-0.0162
663,5.22,888.7,538.1543,0.2869,0.9192,-0.1482,0.964,383.0665,-0.0159
664,5.25,885.67,537.6244,0.2869,0.9174,-0.1488,0.9602,381.762,-0.0155
665,5.28,882.63,537.1033,0.2869,0.9156,-0.1495,0.9564,380.4527,-0.0152
666,5.31,879.6,536.5725,0.2868,0.9139,-0.1502,0.9526,379.2018,-0.0148
667,5.34,876.56,536.041,0.2868,0.9121,-0.1508,0.9488,377.8374,-0.0145
668,5.38,873.53,535.5184,0.2868,0.9103,-0.1515,0.945,376.5491,-0.0141
669,5.41,870.49,534.986,0.2868,0.9085,-0.1522,0.9412,375.1383,-0.0138
670,5.44,867.46,534.453,0.2867,0.9067,-0.1528,0.9373,373.8037,-0.0134
671,5.47,864.42,533.9195,0.2867,0.905,-0.1535,0.9335,372.3466,-0.013
672,5.5,861.39,533.3948,0.2867,0.9032,-0.1542,0.9297,370.9571,-0.0127
673,5.54,858.35,532.8602,0.2867,0.9014,-0.1548,0.9259,369.4623,-0.0123
674,5.57,855.32,532.3251,0.2866,0.8996,-0.1555,0.9221,367.9265,-0.012
675,5.6,852.29,531.7894,0.2866,0.8978,-0.1562,0.9183,366.4677,-0.0116
676,5.63,849.25,531.2626,0.2866,0.896,-0.1568,0.9144,364.9033,-0.0113
677,5.66,846.22,530.7259,0.2866,0.8942,-0.1575,0.9106,363.3982,-0.0109
678,5.7,843.18,530.1886,0.2865,0.8923,-0.1581,0.9068,361.7875,-0.0105
679,5.73,840.15,529.6508,0.2865,0.8905,-0.1588,0.903,360.2361,-0.0102
680,5.76,837.11,529.1219,0.2865,0.8887,-0.1595,0.8992,358.5707,-0.0098
681,5.79,834.08,528.583,0.2865,0.8869,-0.1601,0.8954,356.9814,-0.0095
682,5.82,831.04,528.0436,0.2864,0.885,-0.1608,0.8916,355.2697,-0.0091
683,5.86,828.01,527.5036,0.2864,0.8832,-0.1615,0.8878,353.5341,-0.0088
684,5.89,824.97,526.9725,0.2864,0.8814,-0.1621,0.8839,351.876,-0.0084
685,5.92,821.94,526.4314,0.2864,0.8795,-0.1628,0.8801,350.0859,-0.0081
686,5.95,818.91,525.8897,0.2863,0.8777,-0.1635,0.8763,348.381,-0.0077
687,5.98,815.87,525.357,0.2863,0.8758,-0.1641,0.8725,346.5534,-0.0073
688,6.02,813.45,524.9952,0.2863,0.8738,-0.1648,0.8694,344.8866,-0.0068
689,6.05,812.2,524.9857,0.2863,0.8713,-0.1653,0.8677,343.3703,-0.006
690,6.08,810.96,524.9762,0.2863,0.8688,-0.1659,0.866,341.9411,-0.0051
691,6.11,809.71,524.9667,0.2863,0.8663,-0.1665,0.8642,340.4162,-0.0043
692,6.14,808.46,524.9667,0.2863,0.8638,-0.167,0.8625,338.8871,-0.0034
693,6.18,807.21,524.9571,0.2863,0.8613,-0.1676,0.8608,337.4617,-0.0026
694,6.21,805.97,524.9476,0.2864,0.8588,-0.1682,0.8591,335.9154,-0.0017
695,6.24,804.72,524.9381,0.2864,0.8562,-0.1688,0.8574,334.3733,-0.0009
696,6.27,803.47,524.9286,0.2864,0.8537,-0.1693,0.8556,332.927,-0.0
697,6.3,802.23,524.919,0.2864,0.8511,-0.1699,0.8539,331.3678,0.0009
698,6.34,800.98,524.919,0.2864,0.8486,-0.1705,0.8522,329.8129,0.0017
699,6.37,799.73,524.9095,0.2864,0.846,-0.171,0.8505,328.3536,0.0026
700,6.4,798.48,524.9,0.2864,0.8435,-0.1716,0.8487,326.7981,0.0034
701,6.43,797.24,524.8905,0.2864,0.8409,-0.1722,0.847,325.2218,0.0043
702,6.46,795.99,524.8809,0.2864,0.8383,-0.1728,0.8453,323.7297,0.0051
703,6.5,794.74,524.8714,0.2864,0.8357,-0.1733,0.8436,322.1832,0.006
704,6.53,793.5,524.8619,0.2864,0.8331,-0.1739,0.8419,320.6341,0.0068
705,6.56,792.25,524.8619,0.2865,0.8305,-0.1745,0.8401,319.0791,0.0077
706,6.59,791.0,524.8524,0.2865,0.8279,-0.175,0.8384,317.5377,0.0085
707,6.62,789.75,524.8428,0.2865,0.8253,-0.1756,0.8367,315.9741,0.0094
708,6.66,788.51,524.8333,0.2865,0.8226,-0.1762,0.835,314.3978,0.0102
709,6.69,787.26,524.8238,0.2865,0.82,-0.1768,0.8332,312.8356,0.0111
710,6.72,786.01,524.8143,0.2865,0.8174,-0.1773,0.8315,311.2591,0.0119
711,6.75,784.77,524.8143,0.2865,0.8147,-0.1779,0.8298,309.68,0.0128
712,6.78,783.52,524.8047,0.2865,0.812,-0.1785,0.8281,308.1028,0.0136
713,6.82,782.27,524.7952,0.2865,0.8094,-0.179,0.8264,306.5234,0.0145
714,6.85,781.02,524.7857,0.2865,0.8067,-0.1796,0.8246,304.9297,0.0153
715,6.88,779.78,524.7761,0.2865,0.804,-0.1802,0.8229,303.3334,0.0162
716,6.91,778.53,524.7666,0.2865,0.8013,-0.1808,0.8212,301.7312,0.017
717,6.94,777.28,524.7666,0.2866,0.7986,-0.1813,0.8195,300.1346,0.0179
718,6.98,776.04,524.7571,0.2866,0.7959,-0.1819,0.8178,298.5155,0.0187
719,7.01,774.79,524.7476,0.2866,0.7931,-0.1825,0.816,296.9181,0.0196
720,7.04,774.52,525.1095,0.2864,0.7906,-0.1832,0.8159,295.9582,0.0203
721,7.07,774.31,525.4902,0.2862,0.7882,-0.1839,0.8159,295.0618,0.0211
722,7.1,774.11,525.8802,0.286,0.7857,-0.1846,0.816,294.1572,0.0218
723,7.14,773.9,526.2699,0.2858,0.7832,-0.1852,0.816,293.2608,0.0226
724,7.17,773.69,526.6498,0.2856,0.7807,-0.1859,0.816,292.3544,0.0233
725,7.2,773.49,527.0389,0.2854,0.7782,-0.1866,0.816,291.4499,0.0241
726,7.23,773.28,527.4182,0.2852,0.7757,-0.1873,0.816,290.5458,0.0248
727,7.26,773.08,527.8068,0.285,0.7731,-0.188,0.816,289.6413,0.0255
728,7.3,772.87,528.195,0.2847,0.7706,-0.1887,0.816,288.7449,0.0263
729,7.33,772.66,528.5736,0.2845,0.7681,-0.1894,0.816,287.8485,0.027
730,7.36,772.46,528.9612,0.2843,0.7655,-0.1901,0.8161,286.934,0.0278
731,7.39,772.25,529.3487,0.2841,0.7629,-0.1908,0.8161,286.0377,0.0285
732,7.42,772.05,529.7263,0.2839,0.7604,-0.1915,0.8161,285.1254,0.0292
733,7.46,771.84,530.1132,0.2837,0.7578,-0.1922,0.8161,284.2291,0.03
734,7.49,771.63,530.4903,0.2835,0.7552,-0.1929,0.8161,283.3328,0.0307
735,7.52,771.43,530.8766,0.2833,0.7526,-0.1936,0.8161,282.4183,0.0315
736,7.55,771.22,531.2626,0.2831,0.75,-0.1942,0.8161,281.5219,0.0322
737,7.58,771.01,531.639,0.2829,0.7474,-0.1949,0.8161,280.6256,0.033
738,7.62,770.81,532.0244,0.2827,0.7448,-0.1956,0.8161,279.7211,0.0337
739,7.65,770.6,532.4002,0.2825,0.7422,-0.1963,0.8162,278.8171,0.0344
740,7.68,770.4,532.7851,0.2823,0.7395,-0.197,0.8162,277.9126,0.0352
741,7.71,770.19,533.1698,0.2821,0.7369,-0.1977,0.8162,277.0063,0.0359
742,7.74,769.98,533.5447,0.2819,0.7342,-0.1984,0.8162,276.11,0.0367
743,7.78,769.78,533.9288,0.2817,0.7315,-0.1991,0.8162,275.2056,0.0374
744,7.81,769.57,534.3033,0.2815,0.7289,-0.1998,0.8162,274.3093,0.0382
745,7.84,769.37,534.6868,0.2812,0.7262,-0.2005,0.8162,273.3971,0.0389
746,7.87,769.16,535.0701,0.281,0.7235,-0.2012,0.8162,272.4908,0.0396
747,7.9,768.95,535.4437,0.2808,0.7208,-0.2018,0.8162,271.5946,0.0404
748,7.94,768.75,535.8265,0.2806,0.7181,-0.2025,0.8163,270.6901,0.0411
749,7.97,768.54,536.1996,0.2804,0.7153,-0.2032,0.8163,269.7939,0.0419
750,8.0,768.34,536.5818,0.2802,0.7126,-0.2039,0.8163,268.8894,0.0426
751,8.03,768.16,536.9823,0.28,0.7105,-0.2046,0.8166,268.4352,0.0433
752,8.06,768.02,537.4012,0.2798,0.709,-0.2052,0.8172,268.381,0.0439
753,8.1,767.87,537.8197,0.2796,0.7075,-0.2059,0.8178,268.3352,0.0444
754,8.13,767.72,538.2379,0.2795,0.706,-0.2065,0.8185,268.2719,0.045
755,8.16,767.58,538.6557,0.2793,0.7045,-0.2072,0.8191,268.2182,0.0456
756,8.19,767.43,539.0733,0.2791,0.703,-0.2078,0.8197,268.1653,0.0462
757,8.22,767.29,539.4905,0.2789,0.7015,-0.2085,0.8203,268.112,0.0468
758,8.26,767.14,539.9074,0.2787,0.7,-0.2091,0.8209,268.0594,0.0474
759,8.29,766.99,540.324,0.2785,0.6985,-0.2098,0.8215,268.0147,0.048
760,8.32,766.85,540.7402,0.2783,0.697,-0.2104,0.8222,267.9543,0.0486
761,8.35,766.7,541.1562,0.2781,0.6955,-0.2111,0.8228,267.9099,0.0492
762,8.38,766.56,541.5718,0.278,0.6939,-0.2117,0.8234,267.8398,0.0498
763,8.42,766.41,541.9871,0.2778,0.6924,-0.2124,0.824,267.7958,0.0504
764,8.45,766.26,542.4021,0.2776,0.6909,-0.213,0.8246,267.7443,0.0509
765,8.48,766.12,542.8259,0.2774,0.6894,-0.2137,0.8252,267.6925,0.0515
766,8.51,765.97,543.2403,0.2772,0.6878,-0.2143,0.8258,267.6413,0.0521
767,8.54,765.83,543.6543,0.277,0.6863,-0.215,0.8264,267.5898,0.0527
768,8.58,765.68,544.068,0.2768,0.6847,-0.2156,0.8271,267.5467,0.0533
769,8.61,765.53,544.4814,0.2767,0.6832,-0.2163,0.8277,267.4961,0.0539
770,8.64,765.39,544.8945,0.2765,0.6816,-0.2169,0.8283,267.4351,0.0545
771,8.67,765.24,545.3073,0.2763,0.6801,-0.2176,0.8289,267.3849,0.0551
772,8.7,765.1,545.7197,0.2761,0.6785,-0.2182,0.8295,267.3342,0.0557
773,8.74,764.95,546.1319,0.2759,0.677,-0.2189,0.8301,267.2844,0.0563
774,8.77,764.8,546.5437,0.2757,0.6754,-0.2195,0.8308,267.2424,0.0569
775,8.8,764.66,546.9552,0.2755,0.6738,-0.2202,0.8314,267.1846,0.0574
776,8.83,764.51,547.3664,0.2753,0.6723,-0.2208,0.832,267.143,0.058
777,8.86,764.37,547.7773,0.2751,0.6707,-0.2215,0.8326,267.0855,0.0586
778,8.9,764.22,548.1879,0.275,0.6691,-0.2221,0.8332,267.0343,0.0592
779,8.93,764.07,548.5982,0.2748,0.6675,-0.2228,0.8338,266.9855,0.0598
780,8.96,763.93,549.0082,0.2746,0.666,-0.2234,0.8344,266.9363,0.0604
781,8.99,763.78,549.4179,0.2744,0.6644,-0.2241,0.8351,266.8879,0.061
782,9.02,763.54,549.7727,0.2742,0.6629,-0.2247,0.8356,266.8436,0.0616
783,9.06,762.6,549.6999,0.274,0.6622,-0.2252,0.8355,266.8548,0.0619
784,9.09,761.67,549.6362,0.2738,0.6615,-0.2256,0.8355,266.8576,0.0623
785,9.12,760.74,549.5726,0.2736,0.6607,-0.2261,0.8354,266.8602,0.0626
786,9.15,759.8,549.5089,0.2733,0.66,-0.2265,0.8354,266.8735,0.063
787,9.18,758.87,549.4452,0.2731,0.6593,-0.227,0.8353,266.8759,0.0633
788,9.22,757.93,549.3724,0.2729,0.6586,-0.2274,0.8352,266.8865,0.0637
789,9.25,757.0,549.3087,0.2727,0.6579,-0.2279,0.8352,266.8887,0.064
790,9.28,756.07,549.2449,0.2725,0.6572,-0.2284,0.8351,266.8908,0.0644
791,9.31,755.13,549.1812,0.2722,0.6565,-0.2288,0.8351,266.8936,0.0647
792,9.34,754.2,549.1175,0.272,0.6558,-0.2293,0.835,266.9055,0.0651
793,9.38,753.26,549.0446,0.2718,0.655,-0.2298,0.835,266.9156,0.0654
794,9.41,752.33,548.9809,0.2716,0.6543,-0.2302,0.8349,266.9172,0.0658
795,9.44,751.4,548.9171,0.2714,0.6536,-0.2307,0.8348,266.9112,0.0661
796,9.47,750.46,548.8534,0.2712,0.6529,-0.2311,0.8348,266.921,0.0665
797,9.5,749.53,548.7896,0.2709,0.6522,-0.2316,0.8347,266.9223,0.0668
798,9.54,748.59,548.7167,0.2707,0.6515,-0.232,0.8347,266.9319,0.0672
799,9.57,747.66,548.6529,0.2705,0.6507,-0.2325,0.8346,266.943,0.0675
800,9.6,746.73,548.5891,0.2703,0.65,-0.233,0.8346,266.9365,0.0679
801,9.63,745.79,548.5253,0.2701,0.6493,-0.2334,0.8345,266.9457,0.0682
802,9.66,744.86,548.4615,0.2698,0.6486,-0.2339,0.8344,266.9465,0.0686
803,9.7,743.93,548.3885,0.2696,0.6478,-0.2343,0.8344,266.9471,0.069
804,9.73,742.99,548.3247,0.2694,0.6471,-0.2348,0.8343,266.9486,0.0693
805,9.76,742.06,548.2609,0.2692,0.6464,-0.2353,0.8343,266.959,0.0697
806,9.79,741.12,548.197,0.269,0.6457,-0.2357,0.8342,266.9677,0.07
807,9.82,740.19,548.1332,0.2687,0.6449,-0.2362,0.8341,266.9679,0.0704
808,9.86,739.26,548.0602,0.2685,0.6442,-0.2366,0.8341,266.968,0.0707
809,9.89,738.32,547.9964,0.2683,0.6435,-0.2371,0.834,266.969,0.0711
810,9.92,737.39,547.9325,0.2681,0.6428,-0.2376,0.834,266.9689,0.0714
811,9.95,736.45,547.8686,0.2678,0.642,-0.238,0.8339,266.977,0.0718
812,9.98,735.52,547.8047,0.2676,0.6413,-0.2385,0.8338,266.9866,0.0721
813,10.02,734.59,547.7408,0.2674,0.6406,-0.2389,0.8338,266.9789,0.0725
814,10.05,732.82,547.138,0.2672,0.6395,-0.2391,0.8323,266.5693,0.0726
815,10.08,730.72,546.3332,0.2671,0.6383,-0.2392,0.8303,265.9905,0.0727
816,10.11,728.62,545.5273,0.267,0.6371,-0.2393,0.8282,265.4005,0.0727
817,10.14,726.52,544.7201,0.2668,0.6359,-0.2394,0.8262,264.8046,0.0728
818,10.18,724.43,543.9118,0.2667,0.6347,-0.2394,0.8242,264.192,0.0728
819,10.21,722.33,543.1022,0.2666,0.6335,-0.2395,0.8222,263.5792,0.0729
820,10.24,720.23,542.2914,0.2664,0.6322,-0.2396,0.8201,262.965,0.073
821,10.27,718.13,541.4795,0.2663,0.631,-0.2397,0.8181,262.335,0.073
822,10.3,716.04,540.6663,0.2662,0.6298,-0.2398,0.8161,261.6784,0.0731
823,10.34,713.94,539.8518,0.266,0.6286,-0.2398,0.814,261.0314,0.0731
824,10.37,711.84,539.0362,0.2659,0.6274,-0.2399,0.812,260.383,0.0732
825,10.4,709.75,538.2193,0.2658,0.6261,-0.24,0.81,259.7109,0.0733
826,10.43,707.65,537.4012,0.2656,0.6249,-0.2401,0.8079,259.0383,0.0733
827,10.46,705.55,536.5818,0.2655,0.6237,-0.2401,0.8059,258.3473,0.0734
828,10.5,703.45,535.7611,0.2654,0.6224,-0.2402,0.8039,257.6647,0.0734
829,10.53,701.36,534.9392,0.2652,0.6212,-0.2403,0.8018,256.9585,0.0735
830,10.56,699.26,534.1161,0.2651,0.62,-0.2404,0.7998,256.2519,0.0735
831,10.59,697.16,533.2823,0.265,0.6187,-0.2405,0.7978,255.5367,0.0736
832,10.62,695.06,532.4566,0.2648,0.6175,-0.2405,0.7957,254.8199,0.0737
833,10.66,692.97,531.6296,0.2647,0.6162,-0.2406,0.7937,254.0697,0.0737
834,10.69,690.87,530.8013,0.2646,0.615,-0.2407,0.7917,253.3289,0.0738
835,10.72,688.77,529.9717,0.2644,0.6137,-0.2408,0.7896,252.5797,0.0738
836,10.75,686.68,529.1408,0.2643,0.6125,-0.2408,0.7876,251.8208,0.0739
837,10.78,684.58,528.3086,0.2642,0.6112,-0.2409,0.7856,251.0545,0.0739
838,10.82,682.48,527.4751,0.264,0.61,-0.241,0.7835,250.2796,0.074
839,10.85,680.38,526.6403,0.2639,0.6087,-0.2411,0.7815,249.4862,0.0741
840,10.88,678.29,525.8041,0.2638,0.6074,-0.2412,0.7795,248.6933,0.0741
841,10.91,676.19,524.9667,0.2636,0.6062,-0.2412,0.7774,247.8928,0.0742
842,10.94,674.09,524.1278,0.2635,0.6049,-0.2413,0.7754,247.0839,0.0742
843,10.98,671.99,523.2877,0.2634,0.6036,-0.2414,0.7734,246.2664,0.0743
844,11.01,669.9,522.4462,0.2632,0.6023,-0.2415,0.7713,245.4293,0.0743
845,11.04,667.63,521.3348,0.2632,0.6006,-0.2415,0.7687,244.3628,0.0743
846,11.07,664.98,519.6249,0.2635,0.5979,-0.2413,0.7647,242.7665,0.074
847,11.1,662.33,517.9093,0.2639,0.5951,-0.2411,0.7607,241.1491,0.0738
848,11.14,659.69,516.188,0.2642,0.5923,-0.241,0.7568,239.5096,0.0735
849,11.17,657.04,514.4609,0.2645,0.5896,-0.2408,0.7528,237.85,0.0733
850,11.2,654.39,512.7377,0.2648,0.5868,-0.2406,0.7488,236.1593,0.073
851,11.23,651.75,510.999,0.2651,0.584,-0.2404,0.7448,234.4501,0.0728
852,11.26,649.1,509.2544,0.2654,0.5811,-0.2403,0.7408,232.7337,0.0725
853,11.3,646.45,507.5037,0.2657,0.5783,-0.2401,0.7368,230.9898,0.0722
854,11.33,643.81,505.747,0.266,0.5754,-0.2399,0.7329,229.2174,0.072
855,11.36,641.16,503.9841,0.2664,0.5726,-0.2397,0.7289,227.4377,0.0717
856,11.39,638.51,502.225,0.2667,0.5697,-0.2396,0.7249,225.6305,0.0715
857,11.42,635.87,500.4498,0.267,0.5668,-0.2394,0.7209,223.785,0.0712
858,11.46,633.22,498.6682,0.2673,0.5639,-0.2392,0.7169,221.9356,0.071
859,11.49,630.57,496.8803,0.2676,0.561,-0.239,0.7129,220.0714,0.0707
860,11.52,627.93,495.0859,0.2679,0.558,-0.2389,0.709,218.1727,0.0705
861,11.55,625.28,493.2849,0.2682,0.5551,-0.2387,0.705,216.2601,0.0702
862,11.58,622.63,491.4875,0.2685,0.5521,-0.2385,0.701,214.3264,0.0699
863,11.62,619.99,489.6734,0.2688,0.5491,-0.2383,0.697,212.3708,0.0697
864,11.65,617.34,487.8524,0.2691,0.5461,-0.2382,0.693,210.3949,0.0694
865,11.68,614.69,486.0247,0.2694,0.5431,-0.238,0.6891,208.3879,0.0692
866,11.71,612.04,484.19,0.2697,0.5401,-0.2378,0.6851,206.3759,0.0689
867,11.74,609.4,482.3484,0.2701,0.537,-0.2376,0.6811,204.3298,0.0687
868,11.78,606.75,480.5101,0.2704,0.5339,-0.2375,0.6771,202.2696,0.0684
869,11.81,604.1,478.6544,0.2707,0.5309,-0.2373,0.6731,200.1882,0.0682
870,11.84,601.46,476.7914,0.271,0.5277,-0.2371,0.6691,198.0851,0.0679
871,11.87,598.81,474.921,0.2713,0.5246,-0.237,0.6652,195.9615,0.0676
872,11.9,596.16,473.0433,0.2716,0.5215,-0.2368,0.6612,193.8069,0.0674
873,11.94,593.52,471.1581,0.2719,0.5183,-0.2366,0.6572,191.6346,0.0671
874,11.97,590.87,469.276,0.2722,0.5151,-0.2364,0.6532,189.4537,0.0669
875,12.0,588.22,467.3757,0.2725,0.5119,-0.2362,0.6492,187.2458,0.0666
876,12.03,585.58,465.4675,0.2728,0.5087,-0.2361,0.6452,185.0104,0.0664
877,12.06,583.15,463.2062,0.2733,0.5048,-0.2359,0.6401,182.5773,0.0656
878,12.1,580.75,460.9121,0.2737,0.5007,-0.2357,0.6348,180.0941,0.0647
879,12.13,578.35,458.5957,0.2742,0.4967,-0.2355,0.6295,177.5755,0.0639
880,12.16,575.94,456.2675,0.2747,0.4926,-0.2353,0.6243,175.0537,0.0631
881,12.19,573.54,453.9273,0.2752,0.4884,-0.2351,0.619,172.4845,0.0623
882,12.22,571.14,451.5861,0.2757,0.4843,-0.2349,0.6137,169.9,0.0614
883,12.26,568.74,449.2215,0.2762,0.48,-0.2347,0.6085,167.2901,0.0606
884,12.29,566.33,446.8445,0.2766,0.4758,-0.2345,0.6032,164.6567,0.0598
885,12.32,563.93,444.4547,0.2771,0.4715,-0.2343,0.5979,161.9963,0.0589
886,12.35,561.53,442.0633,0.2776,0.4672,-0.2341,0.5926,159.3005,0.0581
887,12.38,559.13,439.6476,0.2781,0.4628,-0.2339,0.5874,156.595,0.0573
888,12.42,556.73,437.2185,0.2785,0.4584,-0.2337,0.5821,153.8486,0.0564
889,12.45,554.32,434.7758,0.279,0.454,-0.2335,0.5768,151.0927,0.0556
890,12.48,551.92,432.3193,0.2795,0.4495,-0.2333,0.5715,148.3112,0.0548
891,12.51,549.52,429.8604,0.28,0.4449,-0.2331,0.5663,145.4888,0.0539
892,12.54,547.12,427.3757,0.2804,0.4403,-0.2329,0.561,142.6512,0.0531
893,12.58,544.71,424.8765,0.2809,0.4357,-0.2327,0.5557,139.7892,0.0523
894,12.61,542.31,422.3624,0.2814,0.431,-0.2325,0.5504,136.9009,0.0514
895,12.64,539.91,419.8452,0.2819,0.4263,-0.2323,0.5452,133.9873,0.0506
896,12.67,537.51,417.3009,0.2823,0.4215,-0.2321,0.5399,131.0437,0.0498
897,12.7,535.1,414.7409,0.2828,0.4166,-0.2319,0.5346,128.0848,0.0489
898,12.74,532.7,412.165,0.2833,0.4117,-0.2317,0.5294,125.0853,0.0481
899,12.77,530.3,409.5852,0.2837,0.4068,-0.2315,0.5241,122.0757,0.0473
900,12.8,527.9,406.9767,0.2842,0.4018,-0.2313,0.5188,119.0255,0.0464
