,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
300,-6.4,993.82,456.6618,0.3376,0.31,0.0484,0.1248,82.2311,0.0099
301,-6.37,995.0,456.1359,0.3365,0.3099,0.0486,0.1258,82.0989,0.0096
302,-6.34,996.16,455.5985,0.3355,0.3098,0.0488,0.1268,81.9569,0.0093
303,-6.3,996.97,454.8846,0.3344,0.3095,0.0491,0.128,81.6678,0.0091
304,-6.27,997.78,454.1806,0.3334,0.3091,0.0495,0.1291,81.3767,0.0089
305,-6.24,998.59,453.4644,0.3324,0.3087,0.0498,0.1303,81.0838,0.0087
306,-6.21,999.41,452.7472,0.3313,0.3084,0.0501,0.1315,80.7876,0.0085
307,-6.18,1000.2,452.0398,0.3303,0.308,0.0504,0.1327,80.4935,0.0083
308,-6.14,1001.0,451.3203,0.3292,0.3077,0.0508,0.1339,80.1861,0.0081
309,-6.11,1001.8,450.5996,0.3281,0.3073,0.0511,0.135,79.8969,0.0079
310,-6.08,1002.7,449.8778,0.3271,0.3069,0.0514,0.1362,79.5822,0.0077
311,-6.05,1003.5,449.1659,0.326,0.3066,0.0518,0.1374,79.2792,0.0075
312,-6.02,1004.3,448.4417,0.325,0.3062,0.0521,0.1386,78.9742,0.0073
313,-5.98,1005.1,447.7164,0.3239,0.3059,0.0524,0.1397,78.6674,0.0071
314,-5.95,1005.9,447.0011,0.3228,0.3055,0.0527,0.1409,78.3586,0.0069
315,-5.92,1006.7,446.2735,0.3217,0.3051,0.0531,0.1421,78.0481,0.0067
316,-5.89,1007.5,445.5446,0.3207,0.3048,0.0534,0.1433,77.7355,0.0065
317,-5.86,1008.3,444.8258,0.3196,0.3044,0.0537,0.1444,77.4212,0.0063
318,-5.82,1009.2,444.0946,0.3185,0.304,0.0541,0.1456,77.0904,0.0061
319,-5.79,1010.0,443.3622,0.3174,0.3037,0.0544,0.1468,76.7722,0.0059
320,-5.76,1010.8,442.6285,0.3163,0.3033,0.0547,0.148,76.452,0.0057
321,-5.73,1011.6,441.905,0.3152,0.3029,0.055,0.1491,76.13,0.0055
322,-5.7,1012.4,441.1689,0.3141,0.3026,0.0554,0.1503,75.8062,0.0053
323,-5.66,1013.2,440.4657,0.313,0.3022,0.0557,0.1515,75.4807,0.0051
324,-5.63,1013.7,439.9091,0.3119,0.3017,0.0562,0.1524,75.1816,0.005
325,-5.6,1014.3,439.3518,0.3108,0.3013,0.0566,0.1534,74.8661,0.005
326,-5.57,1014.8,438.7938,0.3096,0.3009,0.0571,0.1544,74.585,0.0049
327,-5.54,1015.4,438.2351,0.3085,0.3004,0.0575,0.1554,74.2673,0.0049
328,-5.5,1016.0,437.6871,0.3074,0.3,0.058,0.1564,73.9584,0.0048
329,-5.47,1016.5,437.127,0.3062,0.2995,0.0584,0.1573,73.6541,0.0047
330,-5.44,1017.1,436.5661,0.3051,0.2991,0.0589,0.1583,73.3429,0.0047
331,-5.41,1017.6,436.0046,0.3039,0.2986,0.0594,0.1593,73.0365,0.0046
332,-5.38,1018.2,435.4538,0.3028,0.2982,0.0598,0.1603,72.7231,0.0045
333,-5.34,1018.7,434.8908,0.3016,0.2977,0.0603,0.1612,72.4146,0.0045
334,-5.31,1019.3,434.3271,0.3004,0.2973,0.0607,0.1622,72.1092,0.0044
335,-5.28,1019.8,433.7626,0.2993,0.2968,0.0612,0.1632,71.7986,0.0043
336,-5.25,1020.4,433.1974,0.2981,0.2964,0.0616,0.1642,71.4807,0.0043
337,-5.22,1021.0,432.643,0.2969,0.2959,0.0621,0.1652,71.1516,0.0042
338,-5.18,1021.5,432.0764,0.2957,0.2955,0.0625,0.1661,70.848,0.0042
339,-5.15,1022.1,431.509,0.2946,0.295,0.063,0.1671,70.5166,0.0041
340,-5.12,1022.6,430.9408,0.2934,0.2946,0.0635,0.1681,70.2109,0.004
341,-5.09,1023.2,430.3835,0.2922,0.2941,0.0639,0.1691,69.8773,0.004
342,-5.06,1023.7,429.8139,0.291,0.2937,0.0644,0.17,69.5698,0.0039
343,-5.02,1024.3,429.2435,0.2898,0.2932,0.0648,0.171,69.244,0.0038
344,-4.99,1024.6,428.6724,0.2886,0.2928,0.0653,0.1719,68.9415,0.0038
345,-4.96,1024.3,428.0771,0.2874,0.2924,0.0659,0.1724,68.7217,0.0038
346,-4.93,1024.0,427.481,0.2862,0.292,0.0665,0.1728,68.5018,0.0038
347,-4.9,1023.6,426.8841,0.2851,0.2916,0.067,0.1733,68.2896,0.0039
348,-4.86,1023.3,426.298,0.2839,0.2912,0.0676,0.1738,68.0605,0.0039
349,-4.83,1023.0,425.6994,0.2827,0.2908,0.0682,0.1743,67.8418,0.0039
350,-4.8,1022.6,425.1,0.2815,0.2904,0.0688,0.1748,67.6307,0.0039
351,-4.77,1022.3,424.4997,0.2803,0.29,0.0694,0.1752,67.4024,0.004
352,-4.74,1022.0,423.8986,0.2791,0.2896,0.0699,0.1757,67.1744,0.004
353,-4.7,1021.7,423.3084,0.2779,0.2892,0.0705,0.1762,66.9569,0.004
354,-4.67,1021.3,422.7056,0.2767,0.2888,0.0711,0.1767,66.7571,0.004
355,-4.64,1021.0,422.1019,0.2755,0.2884,0.0717,0.1771,66.5301,0.0041
356,-4.61,1020.7,421.4973,0.2743,0.288,0.0723,0.1776,66.3033,0.0041
357,-4.58,1020.3,420.8919,0.2731,0.2876,0.0728,0.1781,66.1048,0.0041
358,-4.54,1020.0,420.2975,0.2718,0.2871,0.0734,0.1786,65.8786,0.0041
359,-4.51,1019.7,419.6904,0.2706,0.2867,0.074,0.179,65.6527,0.0042
360,-4.48,1019.4,419.0823,0.2694,0.2863,0.0746,0.1795,65.4271,0.0042
361,-4.45,1019.0,418.4734,0.2681,0.2859,0.0752,0.18,65.23,0.0042
362,-4.42,1018.7,417.8636,0.2669,0.2855,0.0757,0.1805,65.015,0.0042
363,-4.38,1018.4,417.2649,0.2656,0.2851,0.0763,0.181,64.7903,0.0043
364,-4.35,1018.0,416.6533,0.2644,0.2847,0.0769,0.1814,64.5841,0.0043
365,-4.32,1017.5,416.125,0.2632,0.2843,0.0774,0.1819,64.4064,0.0043
366,-4.29,1016.7,415.7042,0.2622,0.2841,0.078,0.1824,64.3038,0.0044
367,-4.26,1015.8,415.283,0.2612,0.2838,0.0785,0.1829,64.2,0.0045
368,-4.22,1015.0,414.8735,0.2602,0.2835,0.079,0.1834,64.089,0.0045
369,-4.19,1014.2,414.4514,0.2592,0.2832,0.0795,0.1839,63.9786,0.0046
370,-4.16,1013.3,414.029,0.2582,0.2829,0.08,0.1844,63.8876,0.0047
371,-4.13,1012.5,413.6182,0.2572,0.2827,0.0805,0.1849,63.789,0.0048
372,-4.1,1011.7,413.1949,0.2562,0.2824,0.081,0.1854,63.6711,0.0048
373,-4.06,1010.8,412.7711,0.2552,0.2821,0.0815,0.1859,63.5826,0.0049
374,-4.03,1010.0,412.3591,0.2542,0.2818,0.0821,0.1864,63.4763,0.005
375,-4.0,1009.2,411.9345,0.2532,0.2815,0.0826,0.1869,63.3709,0.005
376,-3.97,1008.3,411.5094,0.2521,0.2813,0.0831,0.1874,63.285,0.0051
377,-3.94,1007.5,411.0961,0.2511,0.281,0.0836,0.1878,63.1811,0.0052
378,-3.9,1006.7,410.6702,0.2501,0.2807,0.0841,0.1883,63.0781,0.0053
379,-3.87,1005.8,410.2438,0.249,0.2804,0.0846,0.1888,62.9947,0.0053
380,-3.84,1005.0,409.8292,0.248,0.2801,0.0851,0.1893,62.8934,0.0054
381,-3.81,1004.2,409.402,0.2469,0.2798,0.0856,0.1898,62.7928,0.0055
382,-3.78,1003.3,408.9743,0.2459,0.2796,0.0862,0.1903,62.7119,0.0055
383,-3.74,1002.5,408.5584,0.2448,0.2793,0.0867,0.1908,62.613,0.0056
384,-3.71,1001.7,408.1299,0.2437,0.279,0.0872,0.1913,62.5048,0.0057
385,-3.68,1000.8,407.7009,0.2427,0.2787,0.0877,0.1918,62.4366,0.0058
386,-3.65,999.71,407.3451,0.2418,0.2785,0.088,0.1922,62.3857,0.0058
387,-3.62,998.39,407.0135,0.241,0.2783,0.0881,0.1926,62.3602,0.0058
388,-3.58,997.06,406.694,0.2402,0.2781,0.0882,0.193,62.3576,0.0058
389,-3.55,995.74,406.3742,0.2394,0.278,0.0883,0.1934,62.3441,0.0057
390,-3.52,994.41,406.0542,0.2386,0.2778,0.0884,0.1939,62.3337,0.0057
391,-3.49,993.08,405.7339,0.2378,0.2776,0.0885,0.1943,62.3243,0.0057
392,-3.46,991.76,405.4134,0.237,0.2775,0.0886,0.1947,62.3141,0.0057
393,-3.42,990.43,405.0802,0.2361,0.2773,0.0888,0.1951,62.3168,0.0057
394,-3.39,989.11,404.7592,0.2353,0.2771,0.0889,0.1955,62.2988,0.0057
395,-3.36,987.78,404.4379,0.2345,0.2769,0.089,0.1959,62.3037,0.0057
396,-3.33,986.45,404.1163,0.2337,0.2768,0.0891,0.1963,62.2996,0.0057
397,-3.3,985.13,403.7945,0.2329,0.2766,0.0892,0.1967,62.2948,0.0057
398,-3.26,983.8,403.4724,0.232,0.2764,0.0893,0.1971,62.2929,0.0056
399,-3.23,982.48,403.1501,0.2312,0.2762,0.0894,0.1975,62.2902,0.0056
400,-3.2,981.15,402.8151,0.2304,0.2761,0.0895,0.1979,62.2904,0.0056
401,-3.17,979.82,402.4922,0.2295,0.2759,0.0897,0.1983,62.2919,0.0056
402,-3.14,978.5,402.1691,0.2287,0.2757,0.0898,0.1987,62.2923,0.0056
403,-3.1,977.17,401.8457,0.2279,0.2755,0.0899,0.1991,62.3057,0.0056
404,-3.07,975.85,401.5221,0.227,0.2754,0.09,0.1995,62.2984,0.0056
405,-3.04,974.52,401.1982,0.2262,0.2752,0.0901,0.1999,62.314,0.0056
406,-3.01,973.19,400.874,0.2253,0.275,0.0902,0.2003,62.3108,0.0056
407,-2.98,971.58,400.3998,0.2247,0.2746,0.0899,0.2004,62.2757,0.0055
408,-2.94,969.87,399.875,0.2241,0.2742,0.0895,0.2004,62.2174,0.0054
409,-2.91,968.17,399.3495,0.2235,0.2737,0.0891,0.2003,62.1668,0.0053
410,-2.88,966.46,398.8233,0.2229,0.2733,0.0887,0.2003,62.1084,0.0052
411,-2.85,964.75,398.2964,0.2224,0.2728,0.0883,0.2003,62.0499,0.005
412,-2.82,963.04,397.7813,0.2218,0.2724,0.0879,0.2002,61.9912,0.0049
413,-2.78,961.33,397.2531,0.2212,0.2719,0.0875,0.2002,61.9325,0.0048
414,-2.75,959.63,396.7241,0.2206,0.2715,0.0871,0.2002,61.8717,0.0047
415,-2.72,957.92,396.1944,0.22,0.271,0.0867,0.2002,61.8127,0.0046
416,-2.69,956.21,395.664,0.2194,0.2706,0.0863,0.2001,61.7537,0.0045
417,-2.66,954.5,395.1329,0.2189,0.2701,0.0859,0.2001,61.6945,0.0044
418,-2.62,952.8,394.6137,0.2183,0.2697,0.0855,0.2001,61.6433,0.0043
419,-2.59,951.09,394.0812,0.2177,0.2692,0.0851,0.2,61.584,0.0042
420,-2.56,949.38,393.548,0.2171,0.2688,0.0847,0.2,61.5245,0.0041
421,-2.53,947.67,393.014,0.2165,0.2683,0.0843,0.2,61.465,0.004
422,-2.5,945.96,392.4793,0.2159,0.2679,0.0839,0.2,61.4053,0.0039
423,-2.46,944.26,391.9439,0.2153,0.2674,0.0835,0.1999,61.353,0.0038
424,-2.43,942.55,391.4205,0.2147,0.2669,0.0831,0.1999,61.2931,0.0037
425,-2.4,940.84,390.8836,0.2141,0.2665,0.0827,0.1998,61.2331,0.0036
426,-2.37,939.13,390.346,0.2135,0.266,0.0823,0.1998,61.173,0.0035
427,-2.34,937.43,389.8076,0.2129,0.2656,0.0819,0.1998,61.1109,0.0034
428,-2.3,936.13,389.474,0.2126,0.265,0.081,0.1998,61.0999,0.0032
429,-2.27,934.87,389.1529,0.2124,0.2645,0.08,0.1998,61.091,0.0031
430,-2.24,933.62,388.8187,0.2122,0.2639,0.0791,0.1998,61.0701,0.003
431,-2.21,932.36,388.4971,0.212,0.2634,0.0782,0.1998,61.0611,0.0029
432,-2.18,931.1,388.1752,0.2118,0.2628,0.0773,0.1998,61.0428,0.0027
433,-2.14,929.85,387.8531,0.2116,0.2623,0.0763,0.1997,61.0318,0.0026
434,-2.11,928.59,387.5306,0.2114,0.2617,0.0754,0.1997,61.0127,0.0025
435,-2.08,927.34,387.208,0.2112,0.2612,0.0745,0.1997,61.0017,0.0024
436,-2.05,926.08,386.885,0.2109,0.2606,0.0735,0.1997,60.9926,0.0022
437,-2.02,924.82,386.5618,0.2107,0.2601,0.0726,0.1997,60.9834,0.0021
438,-1.98,923.57,386.2253,0.2105,0.2595,0.0717,0.1997,60.9623,0.002
439,-1.95,922.31,385.9015,0.2103,0.2589,0.0707,0.1997,60.9531,0.0018
440,-1.92,921.05,385.5775,0.2101,0.2584,0.0698,0.1997,60.9347,0.0017
441,-1.89,919.8,385.2532,0.2099,0.2578,0.0689,0.1997,60.9235,0.0016
442,-1.86,918.54,384.9286,0.2097,0.2572,0.068,0.1997,60.9043,0.0015
443,-1.82,917.28,384.6037,0.2094,0.2567,0.067,0.1996,60.895,0.0013
444,-1.79,916.03,384.2785,0.2092,0.2561,0.0661,0.1996,60.8838,0.0012
445,-1.76,914.77,383.9401,0.209,0.2556,0.0652,0.1996,60.8745,0.0011
446,-1.73,913.51,383.6144,0.2088,0.255,0.0642,0.1996,60.8551,0.0009
447,-1.7,912.26,383.2884,0.2086,0.2544,0.0633,0.1996,60.8438,0.0008
448,-1.66,911.05,382.9752,0.2084,0.2539,0.0623,0.1996,60.8253,0.0007
449,-1.63,910.35,382.7662,0.2084,0.2538,0.061,0.1997,60.8195,0.0006
450,-1.6,909.66,382.5703,0.2085,0.2537,0.0597,0.1997,60.8027,0.0005
451,-1.57,908.96,382.3611,0.2085,0.2536,0.0584,0.1998,60.7971,0.0003
452,-1.54,908.27,382.1518,0.2086,0.2535,0.0571,0.1998,60.7895,0.0002
453,-1.5,907.57,381.9555,0.2086,0.2534,0.0558,0.1999,60.774,0.0001
454,-1.47,906.88,381.746,0.2087,0.2533,0.0545,0.1999,60.7575,-0.0
455,-1.44,906.18,381.5364,0.2088,0.2532,0.0532,0.2,60.7521,-0.0001
456,-1.41,905.49,381.3397,0.2088,0.2531,0.0519,0.2,60.7448,-0.0002
457,-1.38,904.79,381.1299,0.2089,0.253,0.0506,0.2001,60.7396,-0.0004
458,-1.34,904.1,380.9331,0.2089,0.2529,0.0493,0.2001,60.7134,-0.0005
459,-1.31,903.4,380.723,0.209,0.2528,0.048,0.2002,60.7084,-0.0006
460,-1.28,902.71,380.5128,0.209,0.2527,0.0467,0.2002,60.7013,-0.0007
461,-1.25,902.01,380.3157,0.2091,0.2526,0.0454,0.2003,60.6964,-0.0008
462,-1.22,901.32,380.1052,0.2091,0.2524,0.0441,0.2004,60.6805,-0.001
463,-1.18,900.62,379.8947,0.2092,0.2523,0.0428,0.2004,60.6658,-0.0011
464,-1.15,899.93,379.6972,0.2092,0.2522,0.0415,0.2004,60.659,-0.0012
465,-1.12,899.23,379.4865,0.2093,0.2521,0.0402,0.2005,60.6544,-0.0013
466,-1.09,898.54,379.2756,0.2093,0.252,0.0389,0.2006,60.6388,-0.0014
467,-1.06,897.84,379.0778,0.2094,0.2519,0.0376,0.2006,60.6243,-0.0015
468,-1.02,897.15,378.8667,0.2094,0.2518,0.0363,0.2007,60.6179,-0.0017
469,-0.99,896.55,378.6951,0.2095,0.2517,0.0349,0.2007,60.5824,-0.0018
470,-0.96,896.22,378.6423,0.2096,0.2514,0.0333,0.2007,60.4507,-0.0018
471,-0.93,895.9,378.5763,0.2098,0.2512,0.0317,0.2007,60.317,-0.0019
472,-0.9,895.57,378.5102,0.2099,0.2509,0.0301,0.2008,60.1843,-0.0019
473,-0.86,895.25,378.4574,0.2101,0.2506,0.0284,0.2008,60.0507,-0.002
474,-0.83,894.93,378.3913,0.2103,0.2504,0.0268,0.2008,59.917,-0.002
475,-0.8,894.6,378.3253,0.2104,0.2501,0.0252,0.2008,59.7943,-0.0021
476,-0.77,894.28,378.2724,0.2106,0.2498,0.0236,0.2008,59.6607,-0.0021
477,-0.74,893.95,378.2063,0.2107,0.2495,0.0219,0.2008,59.5191,-0.0022
478,-0.7,893.63,378.1402,0.2109,0.2493,0.0203,0.2008,59.3944,-0.0022
479,-0.67,893.31,378.0873,0.211,0.249,0.0187,0.2009,59.2608,-0.0023
480,-0.64,892.98,378.0212,0.2112,0.2487,0.0171,0.2009,59.1292,-0.0023
481,-0.61,892.66,377.955,0.2113,0.2485,0.0154,0.2009,59.0046,-0.0024
482,-0.58,892.33,377.8889,0.2115,0.2482,0.0138,0.2009,58.8631,-0.0024
483,-0.54,892.01,377.8359,0.2116,0.2479,0.0122,0.2009,58.7295,-0.0025
484,-0.51,891.69,377.7698,0.2118,0.2477,0.0106,0.201,58.6049,-0.0025
485,-0.48,891.36,377.7036,0.2119,0.2474,0.009,0.201,58.4734,-0.0026
486,-0.45,891.04,377.6506,0.2121,0.2471,0.0073,0.201,58.3299,-0.0026
487,-0.42,890.71,377.5844,0.2123,0.2469,0.0057,0.201,58.2073,-0.0027
488,-0.38,890.39,377.5182,0.2124,0.2466,0.0041,0.201,58.0738,-0.0027
489,-0.35,890.06,377.4652,0.2126,0.2463,0.0025,0.201,57.9423,-0.0028
490,-0.32,890.02,377.5447,0.2127,0.246,0.0008,0.2012,57.8658,-0.0028
491,-0.29,890.38,377.8227,0.2128,0.2456,-0.0009,0.2015,57.8684,-0.0027
492,-0.26,890.74,378.1137,0.213,0.2453,-0.0026,0.2018,57.8609,-0.0027
493,-0.22,891.09,378.3913,0.2131,0.2449,-0.0043,0.2021,57.8651,-0.0026
494,-0.19,891.45,378.6819,0.2132,0.2446,-0.006,0.2025,57.857,-0.0026
495,-0.16,891.81,378.9591,0.2133,0.2442,-0.0077,0.2028,57.8588,-0.0025
496,-0.13,892.16,379.2493,0.2135,0.2439,-0.0094,0.2031,57.8523,-0.0025
497,-0.1,892.52,379.526,0.2136,0.2435,-0.0111,0.2034,57.8536,-0.0024
498,-0.06,892.88,379.8157,0.2137,0.2431,-0.0128,0.2037,57.8446,-0.0024
499,-0.03,893.24,380.0921,0.2139,0.2428,-0.0145,0.2041,57.8454,-0.0024
500,0.0,893.59,380.3814,0.214,0.2424,-0.0162,0.2044,57.8381,-0.0023
501,0.03,893.95,380.6573,0.2141,0.2421,-0.0179,0.2047,57.8384,-0.0023
502,0.06,894.31,380.9462,0.2142,0.2417,-0.0196,0.205,57.8286,-0.0022
503,0.1,894.66,381.2217,0.2144,0.2413,-0.0213,0.2053,57.8305,-0.0022
504,0.13,895.02,381.5102,0.2145,0.241,-0.023,0.2057,57.8202,-0.0021
505,0.16,895.38,381.7853,0.2146,0.2406,-0.0247,0.206,57.8196,-0.0021
506,0.19,895.73,382.0733,0.2147,0.2403,-0.0264,0.2063,57.8109,-0.002
507,0.22,896.09,382.348,0.2149,0.2399,-0.0281,0.2066,57.8099,-0.002
508,0.26,896.45,382.6356,0.215,0.2395,-0.0298,0.2069,57.7986,-0.0019
509,0.29,896.8,382.9099,0.2151,0.2392,-0.0315,0.2073,57.7992,-0.0019
510,0.32,897.16,383.1971,0.2153,0.2388,-0.0332,0.2076,57.7875,-0.0018
511,0.35,897.73,383.3145,0.2153,0.2388,-0.0348,0.2079,57.8019,-0.0018
512,0.38,898.45,383.3014,0.2152,0.239,-0.0363,0.2082,57.8437,-0.0018
513,0.42,899.18,383.3014,0.2152,0.2392,-0.0379,0.2085,57.873,-0.0018
514,0.45,899.9,383.2884,0.2151,0.2394,-0.0394,0.2088,57.8949,-0.0018
515,0.48,900.63,383.2884,0.2151,0.2396,-0.0409,0.2092,57.9332,-0.0019
516,0.51,901.35,383.2754,0.215,0.2398,-0.0424,0.2095,57.9632,-0.0019
517,0.54,902.07,383.2754,0.2149,0.24,-0.044,0.2098,58.0028,-0.0019
518,0.58,902.8,383.2623,0.2149,0.2402,-0.0455,0.2101,58.0207,-0.0019
519,0.61,903.52,383.2623,0.2148,0.2405,-0.047,0.2104,58.0494,-0.0019
520,0.64,904.25,383.2493,0.2148,0.2407,-0.0485,0.2107,58.0855,-0.0019
521,0.67,904.97,383.2493,0.2147,0.2409,-0.0501,0.211,58.1042,-0.0019
522,0.7,905.7,383.2362,0.2147,0.2411,-0.0516,0.2113,58.1394,-0.0019
523,0.74,906.42,383.2362,0.2146,0.2413,-0.0531,0.2116,58.1662,-0.0019
524,0.77,907.14,383.2232,0.2146,0.2415,-0.0546,0.212,58.1835,-0.0019
525,0.8,907.87,383.2232,0.2145,0.2417,-0.0562,0.2123,58.2174,-0.0019
526,0.83,908.59,383.2232,0.2144,0.2419,-0.0577,0.2126,58.2429,-0.0019
527,0.86,909.32,383.2101,0.2144,0.2421,-0.0592,0.2129,58.2667,-0.002
528,0.9,910.04,383.2101,0.2143,0.2423,-0.0608,0.2132,58.2913,-0.002
529,0.93,910.76,383.1971,0.2143,0.2426,-0.0623,0.2135,58.3154,-0.002
530,0.96,911.49,383.1971,0.2142,0.2428,-0.0638,0.2138,58.3379,-0.002
531,0.99,912.21,383.184,0.2142,0.243,-0.0653,0.2142,58.3611,-0.002
532,1.02,913.29,383.3536,0.2142,0.2434,-0.0665,0.2143,58.4054,-0.0021
533,1.06,914.49,383.5883,0.2142,0.2439,-0.0677,0.2145,58.4593,-0.0022
534,1.09,915.69,383.8098,0.2142,0.2444,-0.0688,0.2146,58.5129,-0.0023
535,1.12,916.89,384.0443,0.2142,0.2449,-0.0699,0.2147,58.5762,-0.0023
536,1.15,918.09,384.2785,0.2143,0.2454,-0.071,0.2149,58.6292,-0.0024
537,1.18,919.29,384.4997,0.2143,0.2459,-0.0721,0.215,58.6818,-0.0025
538,1.22,920.49,384.7337,0.2143,0.2464,-0.0733,0.2151,58.7342,-0.0026
539,1.25,921.69,384.9545,0.2143,0.2469,-0.0744,0.2152,58.7862,-0.0027
540,1.28,922.89,385.1883,0.2143,0.2474,-0.0755,0.2154,58.838,-0.0028
541,1.31,924.08,385.4218,0.2144,0.2479,-0.0766,0.2155,58.8915,-0.0029
542,1.34,925.28,385.6423,0.2144,0.2484,-0.0777,0.2156,58.9334,-0.003
543,1.38,926.48,385.8756,0.2144,0.2489,-0.0789,0.2158,58.9841,-0.0031
544,1.41,927.68,386.0958,0.2144,0.2494,-0.08,0.2159,59.0446,-0.0032
545,1.44,928.88,386.3289,0.2144,0.2498,-0.0811,0.216,59.0948,-0.0033
546,1.47,930.08,386.5488,0.2145,0.2503,-0.0822,0.2162,59.1446,-0.0034
547,1.5,931.28,386.7816,0.2145,0.2508,-0.0833,0.2163,59.1941,-0.0035
548,1.54,932.48,387.0142,0.2145,0.2513,-0.0844,0.2164,59.2434,-0.0036
549,1.57,933.68,387.2338,0.2145,0.2518,-0.0856,0.2166,59.2923,-0.0036
550,1.6,934.88,387.4661,0.2145,0.2523,-0.0867,0.2167,59.3409,-0.0037
551,1.63,936.08,387.6854,0.2146,0.2528,-0.0878,0.2168,59.3891,-0.0038
552,1.66,937.27,387.9175,0.2146,0.2532,-0.0889,0.217,59.4393,-0.0039
553,1.7,938.76,388.4585,0.2148,0.2536,-0.0896,0.217,59.5821,-0.0039
554,1.73,940.27,389.0244,0.2151,0.254,-0.0903,0.2172,59.7404,-0.0039
555,1.76,941.79,389.5767,0.2153,0.2543,-0.0909,0.2172,59.8955,-0.0039
556,1.79,943.3,390.141,0.2156,0.2547,-0.0916,0.2173,60.0432,-0.0039
557,1.82,944.81,390.7045,0.2159,0.255,-0.0922,0.2174,60.2005,-0.0039
558,1.86,946.32,391.2672,0.2161,0.2554,-0.0929,0.2175,60.357,-0.0039
559,1.89,947.84,391.829,0.2164,0.2557,-0.0935,0.2176,60.5016,-0.0039
560,1.92,949.35,392.3901,0.2166,0.2561,-0.0942,0.2177,60.6675,-0.0039
561,1.95,950.86,392.9504,0.2169,0.2564,-0.0948,0.2178,60.8137,-0.0039
562,1.98,952.37,393.5098,0.2172,0.2568,-0.0955,0.2179,60.9595,-0.0039
563,2.02,953.89,394.0685,0.2174,0.2571,-0.0961,0.218,61.1124,-0.0039
564,2.05,955.4,394.6137,0.2177,0.2575,-0.0968,0.2181,61.2677,-0.0039
565,2.08,956.91,395.1708,0.2179,0.2578,-0.0974,0.2182,61.4222,-0.0039
566,2.11,958.42,395.7272,0.2182,0.2582,-0.0981,0.2183,61.5669,-0.0039
567,2.14,959.94,396.2827,0.2185,0.2585,-0.0987,0.2184,61.7287,-0.0039
568,2.18,961.45,396.8375,0.2187,0.2589,-0.0994,0.2185,61.8728,-0.0039
569,2.21,962.96,397.3915,0.219,0.2592,-0.1,0.2186,62.0166,-0.0039
570,2.24,964.47,397.9447,0.2192,0.2596,-0.1007,0.2187,62.1697,-0.0039
571,2.27,965.99,398.4972,0.2195,0.2599,-0.1013,0.2188,62.3207,-0.0039
572,2.3,967.5,399.0489,0.2197,0.2603,-0.102,0.2189,62.4733,-0.0039
573,2.34,968.96,399.5623,0.22,0.2606,-0.1026,0.2189,62.615,-0.0039
574,2.37,969.81,399.7374,0.2204,0.2609,-0.103,0.2184,62.6226,-0.0039
575,2.4,970.66,399.925,0.2208,0.2612,-0.1034,0.2178,62.6311,-0.0038
576,2.43,971.51,400.1,0.2212,0.2615,-0.1038,0.2173,62.6406,-0.0038
577,2.46,972.36,400.2749,0.2216,0.2618,-0.1041,0.2168,62.651,-0.0038
578,2.5,973.21,400.4622,0.222,0.2621,-0.1045,0.2162,62.6623,-0.0037
579,2.53,974.05,400.637,0.2224,0.2624,-0.1049,0.2157,62.6864,-0.0037
580,2.56,974.9,400.8117,0.2228,0.2627,-0.1053,0.2151,62.6995,-0.0036
581,2.59,975.75,400.9988,0.2232,0.263,-0.1057,0.2146,62.7136,-0.0036
582,2.62,976.6,401.1733,0.2235,0.2633,-0.106,0.214,62.7285,-0.0035
583,2.66,977.45,401.3477,0.2239,0.2636,-0.1064,0.2135,62.7444,-0.0035
584,2.69,978.3,401.5346,0.2243,0.2639,-0.1068,0.213,62.771,-0.0034
585,2.72,979.15,401.7088,0.2247,0.2642,-0.1072,0.2124,62.7887,-0.0034
586,2.75,980.0,401.8831,0.2251,0.2645,-0.1076,0.2119,62.8074,-0.0034
587,2.78,980.85,402.0696,0.2255,0.2648,-0.108,0.2113,62.827,-0.0033
588,2.82,981.7,402.2437,0.2259,0.2651,-0.1083,0.2108,62.8475,-0.0033
589,2.85,982.55,402.4177,0.2263,0.2654,-0.1087,0.2102,62.8787,-0.0032
590,2.88,983.4,402.5916,0.2267,0.2657,-0.1091,0.2097,62.901,-0.0032
591,2.91,984.25,402.7779,0.227,0.266,-0.1095,0.2092,62.9243,-0.0031
592,2.94,985.1,402.9516,0.2274,0.2663,-0.1098,0.2086,62.9484,-0.0031
593,2.98,985.95,403.1253,0.2278,0.2666,-0.1102,0.2081,62.9735,-0.003
594,3.01,986.72,403.3113,0.2282,0.2669,-0.1105,0.2074,62.9844,-0.003
595,3.04,987.24,403.5096,0.2288,0.2674,-0.1105,0.2064,62.9233,-0.0029
596,3.07,987.77,403.6954,0.2294,0.2679,-0.1106,0.2053,62.8613,-0.0028
597,3.1,988.29,403.8936,0.23,0.2683,-0.1106,0.2043,62.8024,-0.0027
598,3.14,988.81,404.0792,0.2306,0.2688,-0.1106,0.2033,62.7545,-0.0026
599,3.17,989.34,404.2771,0.2311,0.2693,-0.1106,0.2022,62.6957,-0.0025
600,3.2,989.86,404.475,0.2317,0.2697,-0.1107,0.2012,62.6401,-0.0024
