,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
593,2.98,977.54,530.9049,0.3777,1.4013,0.0013,1.9129,558.1637,0.1272
594,3.01,973.86,531.4414,0.3781,1.4,0.0015,1.9059,558.1202,0.1287
595,3.04,970.39,531.3379,0.3785,1.3976,0.0015,1.8994,557.6412,0.1298
596,3.07,966.92,531.2344,0.379,1.3952,0.0016,1.8928,557.2138,0.131
597,3.1,963.45,531.1215,0.3795,1.3928,0.0016,1.8863,556.6443,0.1322
598,3.14,959.98,531.0179,0.38,1.3904,0.0016,1.8798,556.0296,0.1334
599,3.17,956.51,530.9143,0.3805,1.3879,0.0017,1.8733,555.3698,0.1346
600,3.2,953.05,530.8107,0.381,1.3855,0.0017,1.8667,554.6416,0.1358
601,3.23,949.58,530.7071,0.3815,1.383,0.0017,1.8602,553.8913,0.137
602,3.26,946.11,530.6034,0.382,1.3806,0.0018,1.8537,553.0959,0.1382
603,3.3,942.64,530.4903,0.3824,1.3782,0.0018,1.8472,552.2554,0.1394
604,3.33,939.17,530.3867,0.3829,1.3757,0.0019,1.8406,551.4637,0.1406
605,3.36,935.71,530.2829,0.3834,1.3732,0.0019,1.8341,550.4143,0.1418
606,3.39,932.24,530.1792,0.3839,1.3708,0.0019,1.8276,549.4382,0.143
607,3.42,928.77,530.0755,0.3844,1.3683,0.002,1.8211,548.417,0.1442
608,3.46,925.3,529.9717,0.3849,1.3658,0.002,1.8145,547.4432,0.1453
609,3.49,921.83,529.8585,0.3853,1.3633,0.002,1.808,546.3314,0.1465
610,3.52,918.37,529.7547,0.3858,1.3608,0.0021,1.8015,545.1564,0.1477
611,3.55,914.9,529.6508,0.3863,1.3583,0.0021,1.795,543.8545,0.1489
612,3.58,911.43,529.547,0.3868,1.3559,0.0021,1.7884,542.6986,0.1501
613,3.62,907.96,529.4431,0.3872,1.3534,0.0022,1.7819,541.4061,0.1513
614,3.65,904.49,529.3392,0.3877,1.3509,0.0022,1.7754,540.0685,0.1525
615,3.68,901.03,529.2258,0.3882,1.3484,0.0022,1.7689,538.668,0.1537
616,3.71,897.56,529.1219,0.3887,1.3458,0.0023,1.7623,537.23,0.1549
617,3.74,894.09,529.018,0.3892,1.3434,0.0023,1.7558,535.7568,0.1561
618,3.78,890.62,528.914,0.3896,1.3408,0.0023,1.7493,534.2384,0.1572
619,3.81,887.15,528.81,0.3901,1.3383,0.0024,1.7428,532.675,0.1584
620,3.84,883.69,528.706,0.3906,1.3358,0.0024,1.7363,531.0491,0.1596
621,3.87,880.22,528.5925,0.3911,1.3332,0.0024,1.7297,529.3835,0.1608
622,3.9,876.75,528.4884,0.3915,1.3307,0.0025,1.7232,527.6844,0.162
623,3.94,873.28,528.3843,0.392,1.3282,0.0025,1.7167,525.9402,0.1632
624,3.97,869.81,528.2802,0.3925,1.3256,0.0025,1.7102,524.1509,0.1644
625,4.0,866.35,528.1761,0.393,1.3231,0.0026,1.7036,522.3861,0.1656
626,4.03,863.16,527.513,0.3936,1.3197,0.0023,1.6971,520.6312,0.1664
627,4.06,859.98,526.8586,0.3943,1.3164,0.0021,1.6905,518.8038,0.1672
628,4.1,856.8,526.2034,0.395,1.3131,0.0019,1.684,516.9488,0.1681
629,4.13,853.62,525.5473,0.3957,1.3097,0.0016,1.6774,515.1378,0.1689
630,4.16,850.44,524.8809,0.3963,1.3064,0.0014,1.6708,513.1848,0.1697
631,4.19,847.26,524.2232,0.397,1.303,0.0012,1.6643,511.2052,0.1706
632,4.22,844.07,523.5647,0.3977,1.2997,0.0009,1.6577,509.2852,0.1714
633,4.26,840.89,522.8958,0.3984,1.2963,0.0007,1.6512,507.2224,0.1722
634,4.29,837.71,522.2356,0.399,1.2929,0.0005,1.6446,505.1021,0.1731
635,4.32,834.53,521.5745,0.3997,1.2895,0.0003,1.6381,502.9564,0.1739
636,4.35,831.35,520.9127,0.4004,1.2861,0.0,1.6315,500.8525,0.1747
637,4.38,828.16,520.2403,0.401,1.2827,-0.0002,1.6249,498.7228,0.1756
638,4.42,824.98,519.5768,0.4017,1.2793,-0.0004,1.6184,496.3524,0.1764
639,4.45,821.8,518.9123,0.4024,1.2759,-0.0007,1.6118,494.1228,0.1772
640,4.48,818.62,518.2374,0.4031,1.2724,-0.0009,1.6053,491.7693,0.1781
641,4.51,815.44,517.5713,0.4037,1.269,-0.0011,1.5987,489.4561,0.1789
642,4.54,812.25,516.9042,0.4044,1.2655,-0.0014,1.5922,486.9355,0.1797
643,4.58,809.07,516.2364,0.405,1.2621,-0.0016,1.5856,484.5386,0.1805
644,4.61,805.89,515.558,0.4057,1.2586,-0.0018,1.579,482.0997,0.1814
645,4.64,802.71,514.8883,0.4063,1.2551,-0.0021,1.5725,479.5385,0.1822
646,4.67,799.53,514.2179,0.407,1.2516,-0.0023,1.5659,476.916,0.183
647,4.7,796.34,513.5368,0.4077,1.2481,-0.0025,1.5594,474.2874,0.1839
648,4.74,793.16,512.8645,0.4083,1.2446,-0.0028,1.5528,471.6812,0.1847
649,4.77,789.98,512.1914,0.409,1.2411,-0.003,1.5462,469.0329,0.1855
650,4.8,786.8,511.5174,0.4096,1.2375,-0.0032,1.5397,466.164,0.1864
651,4.83,783.62,510.8327,0.4103,1.234,-0.0035,1.5331,463.4322,0.1872
652,4.86,780.44,510.1568,0.4109,1.2304,-0.0037,1.5266,460.5803,0.188
653,4.9,777.25,509.4801,0.4116,1.2269,-0.0039,1.52,457.78,0.1888
654,4.93,774.07,508.7927,0.4122,1.2233,-0.0041,1.5135,454.7451,0.1897
655,4.96,770.89,508.1142,0.4129,1.2198,-0.0044,1.5069,451.8459,0.1905
656,4.99,767.71,507.4347,0.4135,1.2161,-0.0046,1.5003,448.9047,0.1913
657,5.02,765.06,506.7938,0.4143,1.2122,-0.0048,1.4944,446.4943,0.1916
658,5.06,762.59,506.162,0.4152,1.2082,-0.0051,1.4887,444.3323,0.1918
659,5.09,760.13,505.5294,0.416,1.2042,-0.0053,1.483,442.1272,0.1919
660,5.12,757.66,504.896,0.4168,1.2002,-0.0055,1.4773,439.9089,0.192
661,5.15,755.19,504.2718,0.4176,1.1962,-0.0058,1.4717,437.5869,0.1921
662,5.18,752.72,503.6368,0.4185,1.1921,-0.006,1.466,435.3125,0.1922
663,5.22,750.26,503.001,0.4193,1.188,-0.0062,1.4603,432.9953,0.1923
664,5.25,747.79,502.3644,0.4201,1.1839,-0.0065,1.4546,430.6647,0.1924
665,5.28,745.32,501.727,0.4209,1.1798,-0.0067,1.4489,428.2059,0.1925
666,5.31,742.85,501.0988,0.4218,1.1757,-0.0069,1.4432,425.8189,0.1926
667,5.34,740.39,500.4598,0.4226,1.1716,-0.0072,1.4375,423.3894,0.1928
668,5.38,737.92,499.82,0.4234,1.1674,-0.0074,1.4318,420.9461,0.1929
669,5.41,735.45,499.1793,0.4242,1.1633,-0.0076,1.4261,418.4748,0.193
670,5.44,732.98,498.5379,0.425,1.1591,-0.0079,1.4204,415.9752,0.1931
671,5.47,730.52,497.9056,0.4258,1.1549,-0.0081,1.4147,413.4334,0.1932
672,5.5,728.05,497.2625,0.4266,1.1507,-0.0083,1.409,410.8776,0.1933
673,5.54,725.58,496.6186,0.4275,1.1465,-0.0086,1.4033,408.2936,0.1934
674,5.57,723.12,495.9738,0.4283,1.1422,-0.0088,1.3976,405.6675,0.1935
675,5.6,720.65,495.3282,0.4291,1.138,-0.009,1.3919,402.9273,0.1936
676,5.63,718.18,494.6918,0.4299,1.1337,-0.0092,1.3862,400.2589,0.1938
677,5.66,715.71,494.0445,0.4307,1.1294,-0.0095,1.3805,397.5623,0.1939
678,5.7,713.25,493.3964,0.4315,1.1251,-0.0097,1.3748,394.8239,0.194
679,5.73,710.78,492.7474,0.4323,1.1208,-0.0099,1.3691,392.0711,0.1941
680,5.76,708.31,492.1077,0.4331,1.1165,-0.0102,1.3634,389.2901,0.1942
681,5.79,705.84,491.457,0.4339,1.1121,-0.0104,1.3577,386.481,0.1943
682,5.82,703.38,490.8055,0.4347,1.1077,-0.0106,1.352,383.6302,0.1944
683,5.86,700.91,490.153,0.4355,1.1034,-0.0109,1.3463,380.7649,0.1946
684,5.89,698.44,489.4997,0.4362,1.099,-0.0111,1.3406,377.8713,0.1947
685,5.92,695.97,488.8558,0.437,1.0945,-0.0113,1.3349,374.8496,0.1948
686,5.95,693.51,488.2008,0.4378,1.0901,-0.0116,1.3293,371.8172,0.1949
687,5.98,691.04,487.5449,0.4386,1.0856,-0.0118,1.3236,368.8395,0.195
688,6.02,688.92,486.96,0.4394,1.0813,-0.012,1.3186,366.1901,0.195
689,6.05,687.48,486.5182,0.4403,1.0773,-0.0122,1.3151,364.1951,0.195
690,6.08,686.04,486.0658,0.4411,1.0732,-0.0124,1.3116,362.1899,0.1949
691,6.11,684.6,485.6233,0.4419,1.0691,-0.0126,1.308,360.1432,0.1949
692,6.14,683.17,485.1701,0.4428,1.065,-0.0128,1.3045,358.1047,0.1948
693,6.18,681.73,484.7267,0.4436,1.0608,-0.013,1.301,355.9693,0.1947
694,6.21,680.29,484.2727,0.4444,1.0567,-0.0132,1.2975,353.9237,0.1947
695,6.24,678.85,483.8285,0.4453,1.0526,-0.0134,1.294,351.8681,0.1946
696,6.27,677.41,483.3736,0.4461,1.0484,-0.0136,1.2904,349.7701,0.1945
697,6.3,675.97,482.9286,0.4469,1.0442,-0.0138,1.2869,347.6942,0.1945
698,6.34,674.53,482.4728,0.4477,1.04,-0.014,1.2834,345.5082,0.1944
699,6.37,673.09,482.0166,0.4486,1.0358,-0.0142,1.2799,343.4121,0.1943
700,6.4,671.65,481.5703,0.4494,1.0316,-0.0145,1.2764,341.3059,0.1943
701,6.43,670.21,481.1133,0.4502,1.0273,-0.0147,1.2728,339.1567,0.1942
702,6.46,668.77,480.6662,0.451,1.023,-0.0149,1.2693,337.0302,0.1942
703,6.5,667.33,480.2083,0.4518,1.0187,-0.0151,1.2658,334.8937,0.1941
704,6.53,665.89,479.7604,0.4526,1.0144,-0.0153,1.2623,332.6471,0.194
705,6.56,664.45,479.3016,0.4535,1.01,-0.0155,1.2588,330.4903,0.194
706,6.59,663.01,478.8528,0.4543,1.0057,-0.0157,1.2552,328.2898,0.1939
707,6.62,661.57,478.3931,0.4551,1.0013,-0.0159,1.2517,326.1128,0.1938
708,6.66,660.13,477.9435,0.4559,0.997,-0.0161,1.2482,323.9257,0.1938
709,6.69,658.69,477.483,0.4567,0.9926,-0.0163,1.2447,321.6286,0.1937
710,6.72,657.25,477.0325,0.4575,0.9881,-0.0165,1.2412,319.4213,0.1936
711,6.75,655.81,476.5711,0.4583,0.9837,-0.0167,1.2376,317.1695,0.1936
712,6.78,654.37,476.1197,0.4591,0.9792,-0.0169,1.2341,314.942,0.1935
713,6.82,652.93,475.6574,0.4599,0.9747,-0.0171,1.2306,312.7043,0.1934
714,6.85,651.49,475.2052,0.4607,0.9702,-0.0173,1.2271,310.3566,0.1934
715,6.88,650.05,474.742,0.4615,0.9657,-0.0175,1.2236,308.0988,0.1933
716,6.91,648.61,474.2889,0.4623,0.9612,-0.0177,1.22,305.7958,0.1932
717,6.94,647.17,473.8249,0.4631,0.9566,-0.0179,1.2165,303.5177,0.1932
718,6.98,645.73,473.3709,0.4639,0.952,-0.0181,1.213,301.2295,0.1931
719,7.01,644.29,472.9059,0.4647,0.9474,-0.0183,1.2095,298.8312,0.193
720,7.04,643.54,472.6732,0.4656,0.9441,-0.0184,1.2074,297.3898,0.1931
721,7.07,642.84,472.4616,0.4664,0.9409,-0.0186,1.2053,296.0849,0.1933
722,7.1,642.14,472.2499,0.4673,0.9378,-0.0187,1.2033,294.6129,0.1934
723,7.14,641.43,472.0381,0.4681,0.9346,-0.0188,1.2013,293.2501,0.1935
724,7.17,640.73,471.8262,0.469,0.9314,-0.0189,1.1992,291.8366,0.1936
725,7.2,640.03,471.6142,0.4698,0.9281,-0.019,1.1972,290.4561,0.1937
726,7.23,639.33,471.3916,0.4707,0.9249,-0.0192,1.1952,288.9728,0.1938
727,7.26,638.62,471.1794,0.4715,0.9217,-0.0193,1.1931,287.6625,0.194
728,7.3,637.92,470.9671,0.4724,0.9184,-0.0194,1.1911,286.1735,0.1941
729,7.33,637.22,470.7547,0.4732,0.9151,-0.0195,1.1891,284.7817,0.1942
730,7.36,636.51,470.5422,0.474,0.9119,-0.0197,1.187,283.3626,0.1943
731,7.39,635.81,470.319,0.4749,0.9086,-0.0198,1.185,281.9652,0.1944
732,7.42,635.11,470.1064,0.4757,0.9053,-0.0199,1.183,280.4649,0.1945
733,7.46,634.41,469.8936,0.4766,0.902,-0.02,1.1809,279.1252,0.1947
734,7.49,633.7,469.6807,0.4774,0.8986,-0.0202,1.1789,277.6311,0.1948
735,7.52,633.0,469.4678,0.4782,0.8953,-0.0203,1.1769,276.2223,0.1949
736,7.55,632.3,469.2441,0.4791,0.8919,-0.0204,1.1748,274.874,0.195
737,7.58,631.59,469.0309,0.4799,0.8886,-0.0205,1.1728,273.3712,0.1951
738,7.62,630.89,468.8177,0.4807,0.8852,-0.0207,1.1708,271.954,0.1952
739,7.65,630.19,468.6043,0.4816,0.8818,-0.0208,1.1687,270.4969,0.1954
740,7.68,629.49,468.3909,0.4824,0.8784,-0.0209,1.1667,269.074,0.1955
741,7.71,628.78,468.1666,0.4832,0.875,-0.021,1.1647,267.5799,0.1956
742,7.74,628.08,467.953,0.484,0.8716,-0.0211,1.1626,266.1642,0.1957
743,7.78,627.38,467.7392,0.4849,0.8681,-0.0213,1.1606,264.6928,0.1958
744,7.81,626.67,467.5254,0.4857,0.8647,-0.0214,1.1586,263.2201,0.1959
745,7.84,625.97,467.3115,0.4865,0.8612,-0.0215,1.1565,261.7957,0.196
746,7.87,625.27,467.0867,0.4873,0.8577,-0.0216,1.1545,260.3158,0.1962
747,7.9,624.57,466.8726,0.4881,0.8542,-0.0218,1.1525,258.8231,0.1963
748,7.94,623.86,466.6583,0.489,0.8507,-0.0219,1.1504,257.4015,0.1964
749,7.97,623.16,466.444,0.4898,0.8472,-0.022,1.1484,255.9131,0.1965
750,8.0,622.46,466.2296,0.4906,0.8436,-0.0221,1.1464,254.4119,0.1966
751,8.03,621.97,466.1008,0.4914,0.841,-0.0222,1.1449,253.4265,0.1968
752,8.06,621.67,466.0687,0.4922,0.8393,-0.0221,1.1439,252.8517,0.1969
753,8.1,621.38,466.0258,0.493,0.8375,-0.0221,1.1429,252.2648,0.197
754,8.13,621.08,465.9828,0.4938,0.8358,-0.0221,1.1419,251.6787,0.1972
755,8.16,620.78,465.9506,0.4945,0.834,-0.0221,1.1409,251.1021,0.1973
756,8.19,620.49,465.9077,0.4953,0.8322,-0.022,1.1399,250.5134,0.1974
757,8.22,620.19,465.8648,0.4961,0.8304,-0.022,1.1389,249.9356,0.1975
758,8.26,619.89,465.8326,0.4969,0.8286,-0.022,1.1379,249.3572,0.1977
759,8.29,619.6,465.7897,0.4977,0.8269,-0.022,1.1369,248.7668,0.1978
760,8.32,619.3,465.7574,0.4984,0.8251,-0.0219,1.136,248.1252,0.1979
761,8.35,619.0,465.7145,0.4992,0.8233,-0.0219,1.135,247.535,0.1981
762,8.38,618.71,465.6716,0.5,0.8215,-0.0219,1.134,246.9429,0.1982
763,8.42,618.41,465.6393,0.5008,0.8197,-0.0218,1.133,246.3615,0.1983
764,8.45,618.11,465.5964,0.5015,0.8179,-0.0218,1.132,245.7795,0.1984
765,8.48,617.82,465.5534,0.5023,0.8161,-0.0218,1.131,245.1856,0.1986
766,8.51,617.52,465.5212,0.5031,0.8142,-0.0218,1.13,244.6024,0.1987
767,8.54,617.22,465.4782,0.5039,0.8124,-0.0217,1.129,244.0186,0.1988
768,8.58,616.92,465.4353,0.5046,0.8106,-0.0217,1.128,243.4242,0.199
769,8.61,616.63,465.4031,0.5054,0.8088,-0.0217,1.127,242.828,0.1991
770,8.64,616.33,465.3601,0.5062,0.8069,-0.0217,1.126,242.2424,0.1992
771,8.67,616.03,465.3278,0.5069,0.8051,-0.0216,1.125,241.6563,0.1994
772,8.7,615.74,465.2849,0.5077,0.8033,-0.0216,1.124,241.0582,0.1995
773,8.74,615.44,465.2419,0.5085,0.8014,-0.0216,1.123,240.4709,0.1996
774,8.77,615.14,465.2096,0.5092,0.7996,-0.0216,1.1221,239.8114,0.1998
775,8.8,614.85,465.1666,0.51,0.7977,-0.0215,1.1211,239.2117,0.1999
776,8.83,614.55,465.1236,0.5107,0.7959,-0.0215,1.1201,238.6225,0.2
777,8.86,614.25,465.0914,0.5115,0.794,-0.0215,1.1191,238.0328,0.2002
778,8.9,613.96,465.0484,0.5123,0.7921,-0.0214,1.1181,237.4313,0.2003
779,8.93,613.66,465.0054,0.513,0.7903,-0.0214,1.1171,236.8404,0.2004
780,8.96,613.36,464.9731,0.5138,0.7884,-0.0214,1.1161,236.2489,0.2005
781,8.99,613.07,464.9301,0.5145,0.7865,-0.0214,1.1151,235.6356,0.2007
782,9.02,612.77,464.8656,0.5152,0.7847,-0.0214,1.1141,235.0429,0.2008
783,9.06,612.5,464.6074,0.5157,0.7832,-0.0215,1.1131,234.4062,0.2005
784,9.09,612.23,464.3598,0.5162,0.7817,-0.0216,1.1121,233.769,0.2002
785,9.12,611.96,464.1013,0.5167,0.7802,-0.0217,1.1111,233.1212,0.1999
786,9.15,611.68,463.8426,0.5171,0.7787,-0.0218,1.1101,232.494,0.1996
787,9.18,611.41,463.5839,0.5176,0.7772,-0.0219,1.1091,231.8552,0.1994
788,9.22,611.14,463.3357,0.5181,0.7757,-0.022,1.1081,231.2058,0.1991
789,9.25,610.86,463.0767,0.5185,0.7741,-0.0221,1.1071,230.5769,0.1988
790,9.28,610.59,462.8175,0.519,0.7726,-0.0222,1.1061,229.9364,0.1985
791,9.31,610.32,462.5581,0.5195,0.7711,-0.0223,1.105,229.3564,0.1982
792,9.34,610.05,462.3094,0.5199,0.7696,-0.0224,1.104,228.7048,0.198
793,9.38,609.77,462.0498,0.5204,0.768,-0.0225,1.103,228.0737,0.1977
794,9.41,609.5,461.79,0.5209,0.7665,-0.0226,1.102,227.431,0.1974
795,9.44,609.23,461.5301,0.5213,0.765,-0.0227,1.101,226.7878,0.1971
796,9.47,608.96,461.2808,0.5218,0.7634,-0.0228,1.1,226.134,0.1969
797,9.5,608.68,461.0206,0.5222,0.7619,-0.0229,1.099,225.5007,0.1966
798,9.54,608.41,460.7602,0.5227,0.7603,-0.023,1.098,224.8558,0.1963
799,9.57,608.14,460.4997,0.5232,0.7588,-0.0232,1.097,224.2004,0.196
800,9.6,607.87,460.2499,0.5236,0.7573,-0.0233,1.096,223.5545,0.1958
801,9.63,607.59,459.9891,0.5241,0.7557,-0.0234,1.095,222.919,0.1955
802,9.66,607.32,459.7282,0.5246,0.7541,-0.0235,1.094,222.2719,0.1952
803,9.7,607.05,459.4671,0.525,0.7526,-0.0236,1.0929,221.6751,0.1949
804,9.73,606.78,459.2058,0.5255,0.751,-0.0237,1.0919,221.0269,0.1946
805,9.76,606.5,458.9553,0.5259,0.7495,-0.0238,1.0909,220.3891,0.1944
806,9.79,606.23,458.6938,0.5264,0.7479,-0.0239,1.0899,219.7299,0.1941
807,9.82,605.96,458.4321,0.5269,0.7463,-0.024,1.0889,219.0802,0.1938
808,9.86,605.69,458.1703,0.5273,0.7447,-0.0241,1.0879,218.4298,0.1935
809,9.89,605.41,457.9192,0.5278,0.7431,-0.0242,1.0869,217.7899,0.1932
810,9.92,605.14,457.6571,0.5283,0.7416,-0.0243,1.0859,217.1285,0.193
811,9.95,604.87,457.3948,0.5287,0.74,-0.0244,1.0849,216.4765,0.1927
812,9.98,604.6,457.1324,0.5292,0.7384,-0.0245,1.0839,215.8241,0.1924
813,10.02,604.32,456.8807,0.5296,0.7368,-0.0246,1.0829,215.1819,0.1921
814,10.05,604.03,456.4537,0.5299,0.7349,-0.0248,1.0815,214.3216,0.1915
815,10.08,603.73,455.9605,0.5302,0.7329,-0.025,1.0799,213.412,0.1908
816,10.11,603.43,455.4668,0.5304,0.7309,-0.0252,1.0784,212.4411,0.19
817,10.14,603.12,454.9725,0.5307,0.7289,-0.0254,1.0768,211.5504,0.1893
818,10.18,602.82,454.4777,0.5309,0.7269,-0.0256,1.0753,210.5777,0.1885
819,10.21,602.52,453.9824,0.5311,0.7249,-0.0258,1.0737,209.6643,0.1878
820,10.24,602.22,453.4865,0.5314,0.7229,-0.026,1.0722,208.6997,0.187
821,10.27,601.92,452.9901,0.5316,0.7208,-0.0261,1.0706,207.7844,0.1863
822,10.3,601.62,452.4931,0.5319,0.7188,-0.0263,1.0691,206.8081,0.1855
823,10.34,601.31,451.9956,0.5321,0.7168,-0.0265,1.0675,205.9016,0.1848
824,10.37,601.01,451.4975,0.5323,0.7147,-0.0267,1.066,204.9333,0.184
825,10.4,600.71,450.9989,0.5326,0.7127,-0.0269,1.0644,204.0143,0.1833
826,10.43,600.41,450.4997,0.5328,0.7106,-0.0271,1.0629,203.0342,0.1826
827,10.46,600.11,450.0,0.5331,0.7085,-0.0273,1.0613,202.1233,0.1818
828,10.5,599.8,449.4997,0.5333,0.7065,-0.0275,1.0598,201.152,0.181
829,10.53,599.5,448.9989,0.5335,0.7044,-0.0277,1.0582,200.2291,0.1803
830,10.56,599.2,448.4975,0.5338,0.7023,-0.0279,1.0567,199.2454,0.1795
831,10.59,598.9,447.9955,0.534,0.7002,-0.0281,1.0551,198.3306,0.1788
832,10.62,598.6,447.493,0.5342,0.6981,-0.0283,1.0536,197.345,0.1781
833,10.66,598.29,446.9899,0.5345,0.696,-0.0285,1.052,196.4289,0.1773
834,10.69,597.99,446.4863,0.5347,0.6939,-0.0286,1.0505,195.4515,0.1766
835,10.72,597.69,445.9821,0.535,0.6918,-0.0288,1.0489,194.523,0.1758
836,10.75,597.39,445.4773,0.5352,0.6897,-0.029,1.0474,193.5337,0.1751
837,10.78,597.09,444.9719,0.5354,0.6876,-0.0292,1.0458,192.6033,0.1743
838,10.82,596.79,444.466,0.5357,0.6854,-0.0294,1.0443,191.6222,0.1736
839,10.85,596.48,443.9595,0.5359,0.6833,-0.0296,1.0427,190.7003,0.1728
840,10.88,596.18,443.4636,0.5362,0.6811,-0.0298,1.0412,189.7074,0.1721
841,10.91,595.88,442.956,0.5364,0.679,-0.03,1.0396,188.7732,0.1713
842,10.94,595.58,442.4477,0.5366,0.6768,-0.0302,1.0381,187.7884,0.1706
843,10.98,595.28,441.9389,0.5369,0.6747,-0.0304,1.0365,186.8523,0.1698
844,11.01,594.97,441.4295,0.5371,0.6725,-0.0306,1.035,185.866,0.1691
845,11.04,594.7,440.9082,0.5373,0.6703,-0.0308,1.0333,184.9665,0.1683
846,11.07,594.51,440.3862,0.5374,0.6681,-0.031,1.0314,184.0924,0.1675
847,11.1,594.31,439.8522,0.5376,0.6659,-0.0313,1.0295,183.2279,0.1666
848,11.14,594.11,439.329,0.5377,0.6636,-0.0316,1.0276,182.3626,0.1658
849,11.17,593.91,438.7938,0.5378,0.6614,-0.0318,1.0257,181.4965,0.1649
850,11.2,593.71,438.2693,0.5379,0.6591,-0.0321,1.0238,180.6297,0.1641
851,11.23,593.51,437.7328,0.5381,0.6569,-0.0324,1.0219,179.7621,0.1632
852,11.26,593.32,437.207,0.5382,0.6546,-0.0326,1.02,178.8836,0.1624
853,11.3,593.12,436.6692,0.5383,0.6523,-0.0329,1.0181,178.0145,0.1615
854,11.33,592.92,436.1307,0.5385,0.6501,-0.0332,1.0162,177.1447,0.1607
855,11.36,592.72,435.603,0.5386,0.6478,-0.0334,1.0143,176.2741,0.1598
856,11.39,592.52,435.0632,0.5387,0.6455,-0.0337,1.0124,175.4028,0.159
857,11.42,592.32,434.5342,0.5388,0.6432,-0.034,1.0105,174.5306,0.1581
858,11.46,592.13,433.9931,0.539,0.6409,-0.0342,1.0086,173.6477,0.1573
859,11.49,591.93,433.4628,0.5391,0.6385,-0.0345,1.0067,172.7741,0.1564
860,11.52,591.73,432.9203,0.5392,0.6362,-0.0348,1.0048,171.8997,0.1556
861,11.55,591.53,432.3887,0.5393,0.6339,-0.035,1.0029,171.0246,0.1547
862,11.58,591.33,431.8449,0.5395,0.6315,-0.0353,1.001,170.1487,0.1539
863,11.62,591.13,431.312,0.5396,0.6292,-0.0356,0.9991,169.2602,0.153
864,11.65,590.94,430.7668,0.5397,0.6268,-0.0359,0.9972,168.3728,0.1522
865,11.68,590.74,430.2325,0.5398,0.6244,-0.0361,0.9953,167.4888,0.1514
866,11.71,590.54,429.6859,0.54,0.6221,-0.0364,0.9934,166.6098,0.1505
867,11.74,590.34,429.1503,0.5401,0.6197,-0.0367,0.9915,165.7302,0.1496
868,11.78,590.14,428.6024,0.5402,0.6173,-0.0369,0.9896,164.8498,0.1488
869,11.81,589.94,428.0654,0.5403,0.6149,-0.0372,0.9877,163.9686,0.148
870,11.84,589.75,427.5161,0.5405,0.6124,-0.0375,0.9858,163.0768,0.1471
871,11.87,589.55,426.9778,0.5406,0.61,-0.0377,0.9839,162.1882,0.1463
872,11.9,589.35,426.427,0.5407,0.6076,-0.038,0.982,161.3047,0.1454
873,11.94,589.15,425.8756,0.5408,0.6051,-0.0383,0.9801,160.4205,0.1446
874,11.97,588.95,425.3352,0.541,0.6027,-0.0385,0.9782,159.5356,0.1437
875,12.0,588.75,424.7823,0.5411,0.6002,-0.0388,0.9763,158.6498,0.1429
876,12.03,588.56,424.2405,0.5412,0.5977,-0.0391,0.9744,157.7536,0.142
877,12.06,588.34,423.7216,0.5413,0.5955,-0.0394,0.9717,156.9877,0.1412
878,12.1,588.12,423.2139,0.5413,0.5933,-0.0398,0.9688,156.2393,0.1403
879,12.13,587.91,422.7056,0.5413,0.5911,-0.0401,0.9659,155.4742,0.1394
880,12.16,587.69,422.1966,0.5413,0.5889,-0.0405,0.9631,154.7175,0.1386
881,12.19,587.47,421.6871,0.5414,0.5867,-0.0408,0.9602,153.9654,0.1377
882,12.22,587.26,421.1769,0.5414,0.5845,-0.0412,0.9574,153.1966,0.1368
883,12.26,587.04,420.6543,0.5414,0.5822,-0.0415,0.9545,152.4321,0.136
884,12.29,586.82,420.1428,0.5414,0.58,-0.0419,0.9516,151.6704,0.1351
885,12.32,586.6,419.6308,0.5415,0.5777,-0.0422,0.9488,150.9133,0.1342
886,12.35,586.39,419.1181,0.5415,0.5755,-0.0426,0.9459,150.1396,0.1334
887,12.38,586.17,418.6048,0.5415,0.5732,-0.043,0.943,149.38,0.1325
888,12.42,585.95,418.0909,0.5416,0.5709,-0.0433,0.9402,148.6132,0.1316
889,12.45,585.74,417.5644,0.5416,0.5686,-0.0437,0.9373,147.8359,0.1308
890,12.48,585.52,417.0492,0.5416,0.5663,-0.044,0.9344,147.0725,0.1299
891,12.51,585.3,416.5333,0.5416,0.564,-0.0444,0.9316,146.3021,0.129
892,12.54,585.09,416.0168,0.5417,0.5617,-0.0447,0.9287,145.5269,0.1282
893,12.58,584.87,415.4997,0.5417,0.5594,-0.0451,0.9258,144.754,0.1273
894,12.61,584.65,414.9819,0.5417,0.5571,-0.0454,0.923,143.9856,0.1265
895,12.64,584.43,414.4514,0.5417,0.5547,-0.0458,0.9201,143.2001,0.1256
896,12.67,584.22,413.9324,0.5418,0.5524,-0.0461,0.9172,142.42,0.1247
897,12.7,584.0,413.4126,0.5418,0.55,-0.0465,0.9144,141.6421,0.1239
898,12.74,583.78,412.8922,0.5418,0.5476,-0.0469,0.9115,140.8687,0.123
899,12.77,583.57,412.3712,0.5418,0.5452,-0.0472,0.9086,140.0791,0.1221
900,12.8,583.35,411.8495,0.5419,0.5428,-0.0476,0.9058,139.2974,0.1213
