,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
598,3.14,1182.4,435.9014,0.2783,0.5206,-0.1561,0.7036,124.5161,-0.0088
599,3.17,1181.3,437.2528,0.2787,0.5216,-0.1572,0.7023,125.7748,-0.009
600,3.2,1180.2,438.6114,0.2791,0.5227,-0.1582,0.701,127.0188,-0.0092
601,3.23,1179.1,439.9545,0.2794,0.5237,-0.1593,0.6996,128.2716,-0.0095
602,3.26,1178.0,441.3049,0.2798,0.5247,-0.1604,0.6982,129.5215,-0.0097
603,3.3,1176.9,442.6398,0.2802,0.5257,-0.1615,0.6969,130.7666,-0.0099
604,3.33,1175.8,443.982,0.2806,0.5267,-0.1626,0.6956,132.0106,-0.0102
605,3.36,1174.8,445.3089,0.281,0.5278,-0.1637,0.6942,133.1703,-0.0104
606,3.39,1173.7,446.643,0.2813,0.5288,-0.1648,0.6929,134.4085,-0.0106
607,3.42,1172.6,447.9621,0.2817,0.5298,-0.1659,0.6915,135.6436,-0.0108
608,3.46,1171.5,449.2883,0.2821,0.5308,-0.167,0.6902,136.8641,-0.0111
609,3.49,1170.4,450.5996,0.2825,0.5318,-0.168,0.6888,138.1034,-0.0113
610,3.52,1168.4,451.9845,0.2828,0.533,-0.1691,0.6871,139.5473,-0.0116
611,3.55,1165.9,453.4093,0.283,0.5343,-0.1702,0.6852,141.1053,-0.0118
612,3.58,1163.4,454.8406,0.2832,0.5357,-0.1713,0.6833,142.652,-0.0121
613,3.62,1161.0,456.2565,0.2834,0.537,-0.1724,0.6814,144.121,-0.0124
614,3.65,1158.5,457.668,0.2837,0.5383,-0.1735,0.6794,145.6388,-0.0126
615,3.68,1156.0,459.0752,0.2839,0.5396,-0.1746,0.6775,147.1569,-0.0129
616,3.71,1153.5,460.478,0.2841,0.5409,-0.1757,0.6756,148.6554,-0.0132
617,3.74,1151.0,461.8766,0.2844,0.5422,-0.1768,0.6737,150.1543,-0.0134
618,3.78,1148.5,463.271,0.2846,0.5436,-0.1779,0.6718,151.6436,-0.0137
619,3.81,1146.1,464.6719,0.2848,0.5449,-0.179,0.6698,153.0578,-0.014
620,3.84,1143.6,466.0579,0.285,0.5462,-0.1801,0.6679,154.5281,-0.0143
621,3.87,1141.1,467.4398,0.2853,0.5475,-0.1812,0.666,155.9788,-0.0145
622,3.9,1138.6,468.8177,0.2855,0.5488,-0.1823,0.6641,157.4299,-0.0148
623,3.94,1136.1,470.1915,0.2857,0.55,-0.1834,0.6622,158.8614,-0.0151
624,3.97,1133.6,471.5612,0.286,0.5513,-0.1844,0.6602,160.2933,-0.0153
625,4.0,1131.2,472.9271,0.2862,0.5526,-0.1855,0.6583,161.6497,-0.0156
626,4.03,1127.1,474.0359,0.2862,0.554,-0.1864,0.6556,163.3496,-0.016
627,4.06,1123.0,475.1421,0.2862,0.5554,-0.1872,0.6528,165.0268,-0.0164
628,4.1,1118.9,476.2457,0.2862,0.5567,-0.188,0.65,166.6702,-0.0169
629,4.13,1114.9,477.3468,0.2862,0.5581,-0.1889,0.6473,168.2375,-0.0173
630,4.16,1110.8,478.4454,0.2862,0.5595,-0.1897,0.6445,169.8472,-0.0177
631,4.19,1106.7,479.5414,0.2862,0.5609,-0.1906,0.6418,171.4342,-0.0181
632,4.22,1102.6,480.635,0.2862,0.5622,-0.1914,0.639,172.9876,-0.0185
633,4.26,1098.6,481.7157,0.2862,0.5636,-0.1922,0.6362,174.4758,-0.019
634,4.29,1094.5,482.8043,0.2862,0.5649,-0.1931,0.6335,175.9952,-0.0194
635,4.32,1090.4,483.8905,0.2862,0.5663,-0.1939,0.6307,177.492,-0.0198
636,4.35,1086.4,484.9742,0.2862,0.5676,-0.1947,0.628,178.8925,-0.0202
637,4.38,1082.3,486.0556,0.2862,0.569,-0.1956,0.6252,180.3444,-0.0206
638,4.42,1078.2,487.1345,0.2862,0.5703,-0.1964,0.6225,181.7736,-0.021
639,4.45,1074.1,488.211,0.2862,0.5716,-0.1972,0.6197,183.1802,-0.0215
640,4.48,1070.1,489.2852,0.2862,0.573,-0.1981,0.617,184.4918,-0.0219
641,4.51,1066.0,490.3672,0.2861,0.5742,-0.1989,0.6142,185.9341,-0.0223
642,4.54,1062.0,491.457,0.286,0.5751,-0.1996,0.6114,187.4138,-0.0229
643,4.58,1058.0,492.5546,0.2859,0.5761,-0.2003,0.6086,188.8712,-0.0234
644,4.61,1054.1,493.6497,0.2858,0.577,-0.2011,0.6058,190.2562,-0.024
645,4.64,1050.1,494.7424,0.2857,0.5779,-0.2018,0.603,191.6692,-0.0245
646,4.67,1046.1,495.8326,0.2855,0.5789,-0.2025,0.6002,193.0599,-0.025
647,4.7,1042.1,496.9205,0.2854,0.5798,-0.2032,0.5974,194.4282,-0.0256
648,4.74,1038.1,498.006,0.2853,0.5808,-0.204,0.5946,195.7742,-0.0261
649,4.77,1034.1,499.0892,0.2852,0.5817,-0.2047,0.5918,197.0979,-0.0267
650,4.8,1030.1,500.17,0.2851,0.5826,-0.2054,0.5891,198.3893,-0.0272
651,4.83,1026.1,501.2385,0.285,0.5836,-0.2061,0.5863,199.6684,-0.0277
652,4.86,1022.1,502.3146,0.2849,0.5845,-0.2069,0.5835,200.9251,-0.0283
653,4.9,1018.1,503.3885,0.2847,0.5854,-0.2076,0.5807,202.1595,-0.0288
654,4.93,1014.2,504.4601,0.2846,0.5864,-0.2083,0.5779,203.3138,-0.0294
655,4.96,1010.2,505.5294,0.2845,0.5873,-0.209,0.5751,204.5039,-0.0299
656,4.99,1006.2,506.5965,0.2844,0.5882,-0.2098,0.5723,205.6716,-0.0305
657,5.02,1002.3,507.4643,0.2843,0.5885,-0.2104,0.5697,206.5597,-0.0309
658,5.06,998.46,508.2519,0.2842,0.5887,-0.211,0.5671,207.3234,-0.0313
659,5.09,994.62,509.0481,0.284,0.5888,-0.2116,0.5646,208.0773,-0.0317
660,5.12,990.78,509.8431,0.2839,0.589,-0.2122,0.562,208.7916,-0.032
661,5.15,986.95,510.6369,0.2838,0.5891,-0.2128,0.5594,209.5006,-0.0324
662,5.18,983.11,511.4294,0.2837,0.5892,-0.2134,0.5569,210.1954,-0.0328
663,5.22,979.27,512.2207,0.2836,0.5894,-0.2141,0.5543,210.8506,-0.0332
664,5.25,975.43,513.0107,0.2835,0.5895,-0.2147,0.5517,211.506,-0.0336
665,5.28,971.59,513.7996,0.2833,0.5896,-0.2153,0.5492,212.1316,-0.034
666,5.31,967.76,514.5872,0.2832,0.5898,-0.2159,0.5466,212.7324,-0.0344
667,5.34,963.92,515.3639,0.2831,0.5899,-0.2165,0.544,213.3186,-0.0348
668,5.38,960.08,516.1492,0.283,0.5901,-0.2171,0.5415,213.8951,-0.0352
669,5.41,956.24,516.9333,0.2829,0.5902,-0.2177,0.5389,214.4323,-0.0355
670,5.44,952.4,517.7161,0.2828,0.5903,-0.2183,0.5363,214.9693,-0.0359
671,5.47,948.57,518.4978,0.2826,0.5905,-0.2189,0.5338,215.4813,-0.0363
672,5.5,944.73,519.2495,0.2825,0.5906,-0.2195,0.5312,215.95,-0.0367
673,5.54,941.0,519.4131,0.2825,0.5901,-0.22,0.5289,216.0169,-0.0368
674,5.57,937.26,519.5864,0.2824,0.5896,-0.2206,0.5266,216.072,-0.0368
675,5.6,933.53,519.7499,0.2823,0.5891,-0.221,0.5244,216.1049,-0.0369
676,5.63,929.8,519.9231,0.2823,0.5886,-0.2216,0.5221,216.1207,-0.0369
677,5.66,926.06,520.0865,0.2822,0.5882,-0.2221,0.5198,216.1248,-0.037
678,5.7,922.33,520.2596,0.2822,0.5877,-0.2226,0.5175,216.1066,-0.0371
679,5.73,918.6,520.4229,0.2821,0.5872,-0.2231,0.5152,216.0714,-0.0371
680,5.76,914.86,520.5862,0.282,0.5867,-0.2236,0.513,216.0243,-0.0372
681,5.79,911.13,520.7591,0.282,0.5862,-0.2241,0.5107,215.955,-0.0372
682,5.82,907.39,520.9223,0.2819,0.5857,-0.2246,0.5084,215.8739,-0.0373
683,5.86,903.66,521.095,0.2819,0.5853,-0.2251,0.5061,215.7706,-0.0373
684,5.89,899.93,521.2581,0.2818,0.5848,-0.2256,0.5038,215.6503,-0.0374
685,5.92,896.19,521.4307,0.2817,0.5843,-0.2261,0.5016,215.518,-0.0375
686,5.95,892.46,521.5937,0.2817,0.5838,-0.2266,0.4993,215.3636,-0.0375
687,5.98,888.73,521.7566,0.2816,0.5833,-0.2271,0.497,215.1923,-0.0376
688,6.02,885.61,521.9962,0.2816,0.5827,-0.2276,0.4951,214.9891,-0.0375
689,6.05,883.68,522.3696,0.2816,0.5818,-0.2282,0.4941,214.7402,-0.0373
690,6.08,881.74,522.7428,0.2816,0.581,-0.2288,0.493,214.4822,-0.0371
691,6.11,879.81,523.1061,0.2817,0.5801,-0.2294,0.4919,214.2339,-0.0369
692,6.14,877.87,523.4787,0.2817,0.5792,-0.23,0.4908,213.9775,-0.0366
693,6.18,875.94,523.8416,0.2817,0.5784,-0.2306,0.4898,213.7021,-0.0364
694,6.21,874.0,524.2137,0.2817,0.5775,-0.2312,0.4887,213.4462,-0.0362
695,6.24,872.07,524.5856,0.2817,0.5766,-0.2318,0.4876,213.1625,-0.036
696,6.27,870.13,524.9476,0.2818,0.5758,-0.2324,0.4866,212.8895,-0.0357
697,6.3,868.2,525.319,0.2818,0.5749,-0.233,0.4855,212.6163,-0.0355
698,6.34,866.26,525.69,0.2818,0.574,-0.2336,0.4844,212.325,-0.0353
699,6.37,864.33,526.0513,0.2818,0.5731,-0.2342,0.4833,212.0347,-0.035
700,6.4,862.39,526.4219,0.2819,0.5723,-0.2348,0.4823,211.7538,-0.0348
701,6.43,860.46,526.7922,0.2819,0.5714,-0.2354,0.4812,211.4453,-0.0346
702,6.46,858.52,527.1527,0.2819,0.5705,-0.236,0.4801,211.1474,-0.0344
703,6.5,856.59,527.5225,0.2819,0.5696,-0.2366,0.479,210.8391,-0.0341
704,6.53,855.87,527.9962,0.2819,0.5685,-0.2374,0.4787,210.4136,-0.0338
705,6.56,855.84,528.5263,0.2818,0.5673,-0.2383,0.4787,209.9052,-0.0333
706,6.59,855.8,529.0652,0.2818,0.566,-0.2392,0.4788,209.4015,-0.0328
707,6.62,855.77,529.5942,0.2817,0.5648,-0.2401,0.4788,208.8931,-0.0323
708,6.66,855.73,530.1321,0.2817,0.5636,-0.241,0.4789,208.3995,-0.0318
709,6.69,855.7,530.66,0.2816,0.5623,-0.2419,0.4789,207.891,-0.0313
710,6.72,855.67,531.1873,0.2815,0.561,-0.2428,0.479,207.3826,-0.0308
711,6.75,855.63,531.7236,0.2815,0.5598,-0.2436,0.479,206.889,-0.0304
712,6.78,855.6,532.2499,0.2814,0.5585,-0.2445,0.4791,206.3806,-0.0299
713,6.82,855.56,532.7851,0.2814,0.5573,-0.2454,0.4791,205.877,-0.0294
714,6.85,855.53,533.3104,0.2813,0.556,-0.2463,0.4792,205.3786,-0.0289
715,6.88,855.5,533.8445,0.2812,0.5547,-0.2472,0.4792,204.8702,-0.0284
716,6.91,855.46,534.3688,0.2812,0.5535,-0.2481,0.4793,204.3666,-0.0279
717,6.94,855.43,534.8925,0.2811,0.5522,-0.249,0.4793,203.8682,-0.0275
718,6.98,855.4,535.4251,0.2811,0.5509,-0.2499,0.4794,203.3598,-0.027
719,7.01,855.36,535.9478,0.281,0.5496,-0.2508,0.4794,202.8562,-0.0265
720,7.04,855.65,536.2276,0.2808,0.5482,-0.2519,0.4796,202.066,-0.0259
721,7.07,855.96,536.4979,0.2805,0.5469,-0.253,0.4799,201.249,-0.0253
722,7.1,856.28,536.7588,0.2803,0.5455,-0.2541,0.4801,200.4357,-0.0248
723,7.14,856.59,537.0196,0.28,0.5441,-0.2552,0.4803,199.627,-0.0242
724,7.17,856.9,537.2802,0.2797,0.5427,-0.2562,0.4805,198.8181,-0.0236
725,7.2,857.22,537.55,0.2795,0.5413,-0.2573,0.4807,198.0043,-0.023
726,7.23,857.53,537.8104,0.2792,0.5399,-0.2584,0.4809,197.1952,-0.0225
727,7.26,857.84,538.0706,0.279,0.5385,-0.2595,0.4811,196.3774,-0.0219
728,7.3,858.15,538.34,0.2787,0.5371,-0.2606,0.4813,195.5681,-0.0213
729,7.33,858.47,538.6,0.2785,0.5357,-0.2617,0.4816,194.7538,-0.0207
730,7.36,858.78,538.8599,0.2782,0.5343,-0.2628,0.4818,193.9441,-0.0202
731,7.39,859.09,539.1197,0.2779,0.5329,-0.2638,0.482,193.1344,-0.0196
732,7.42,859.4,539.3885,0.2777,0.5314,-0.2649,0.4822,192.3245,-0.019
733,7.46,859.72,539.648,0.2774,0.53,-0.266,0.4824,191.5011,-0.0184
734,7.49,860.03,539.9074,0.2772,0.5286,-0.2671,0.4826,190.6909,-0.0178
735,7.52,860.26,540.1389,0.2769,0.5271,-0.2682,0.4828,189.8279,-0.0173
736,7.55,860.2,540.2685,0.2765,0.5256,-0.2693,0.483,188.8192,-0.0167
737,7.58,860.15,540.3887,0.2761,0.524,-0.2705,0.4831,187.8057,-0.0161
738,7.62,860.1,540.509,0.2758,0.5224,-0.2716,0.4833,186.7923,-0.0156
739,7.65,860.05,540.6385,0.2754,0.5208,-0.2727,0.4834,185.7688,-0.015
740,7.68,859.99,540.7587,0.275,0.5192,-0.2738,0.4836,184.7602,-0.0144
741,7.71,859.94,540.8882,0.2747,0.5177,-0.2749,0.4838,183.7468,-0.0139
742,7.74,859.89,541.0083,0.2743,0.5161,-0.276,0.4839,182.7334,-0.0133
743,7.78,859.84,541.1285,0.2739,0.5145,-0.2772,0.4841,181.7101,-0.0127
744,7.81,859.78,541.2578,0.2735,0.5129,-0.2783,0.4842,180.7015,-0.0121
745,7.84,859.73,541.3779,0.2732,0.5113,-0.2794,0.4844,179.6882,-0.0116
746,7.87,859.68,541.5072,0.2728,0.5096,-0.2805,0.4846,178.6749,-0.011
747,7.9,859.63,541.6272,0.2724,0.508,-0.2816,0.4847,177.6616,-0.0104
748,7.94,859.57,541.7472,0.272,0.5064,-0.2828,0.4849,176.6431,-0.0099
749,7.97,859.52,541.8764,0.2717,0.5048,-0.2839,0.485,175.6298,-0.0093
750,8.0,859.47,541.9963,0.2713,0.5031,-0.285,0.4852,174.6166,-0.0087
751,8.03,859.18,542.0701,0.2709,0.5015,-0.2861,0.4853,173.6314,-0.0081
752,8.06,858.69,542.0886,0.2704,0.4998,-0.2871,0.4854,172.6676,-0.0074
753,8.1,858.2,542.1162,0.27,0.4981,-0.2881,0.4854,171.6954,-0.0068
754,8.13,857.71,542.1347,0.2695,0.4964,-0.2891,0.4855,170.7218,-0.0061
755,8.16,857.22,542.1531,0.2691,0.4947,-0.2901,0.4856,169.7583,-0.0054
756,8.19,856.73,542.1808,0.2687,0.493,-0.2911,0.4856,168.7948,-0.0048
757,8.22,856.24,542.1992,0.2682,0.4913,-0.2921,0.4857,167.8214,-0.0041
758,8.26,855.74,542.2269,0.2678,0.4896,-0.2931,0.4857,166.8629,-0.0034
759,8.29,855.25,542.2453,0.2673,0.4879,-0.2941,0.4858,165.8995,-0.0027
760,8.32,854.76,542.2638,0.2669,0.4861,-0.2951,0.4859,164.9178,-0.0021
761,8.35,854.27,542.2914,0.2664,0.4844,-0.2961,0.4859,163.9546,-0.0014
762,8.38,853.78,542.3099,0.266,0.4827,-0.2971,0.486,162.9915,-0.0007
763,8.42,853.29,542.3375,0.2655,0.4809,-0.2981,0.486,162.0184,-0.0001
764,8.45,852.8,542.356,0.2651,0.4792,-0.2991,0.4861,161.0554,0.0006
765,8.48,852.31,542.3744,0.2646,0.4774,-0.3001,0.4862,160.0924,0.0013
766,8.51,851.82,542.4021,0.2641,0.4756,-0.3011,0.4862,159.1196,0.0019
767,8.54,850.88,542.3928,0.2636,0.4741,-0.302,0.4862,158.4466,0.0027
768,8.58,849.86,542.3744,0.2631,0.4726,-0.3028,0.4862,157.8296,0.0034
769,8.61,848.84,542.356,0.2625,0.4712,-0.3036,0.4862,157.2225,0.0042
770,8.64,847.81,542.3375,0.2619,0.4697,-0.3044,0.4862,156.6102,0.0049
771,8.67,846.79,542.3191,0.2614,0.4682,-0.3051,0.4861,156.0015,0.0057
772,8.7,845.77,542.3099,0.2608,0.4667,-0.3059,0.4861,155.3843,0.0064
773,8.74,844.74,542.2914,0.2603,0.4652,-0.3067,0.4861,154.7719,0.0071
774,8.77,843.72,542.273,0.2597,0.4637,-0.3075,0.4861,154.1646,0.0079
775,8.8,842.7,542.2546,0.2591,0.4621,-0.3083,0.4861,153.5472,0.0086
776,8.83,841.67,542.2361,0.2586,0.4606,-0.3091,0.486,152.9347,0.0094
777,8.86,840.65,542.2269,0.258,0.4591,-0.3099,0.486,152.3173,0.0101
778,8.9,839.63,542.2084,0.2574,0.4576,-0.3107,0.486,151.6998,0.0109
779,8.93,838.6,542.19,0.2569,0.456,-0.3115,0.486,151.0972,0.0116
780,8.96,837.58,542.1716,0.2563,0.4545,-0.3123,0.486,150.4796,0.0124
781,8.99,836.56,542.1531,0.2557,0.453,-0.3131,0.4859,149.862,0.0131
782,9.02,835.5,542.1623,0.2551,0.4515,-0.3139,0.4859,149.3355,0.0138
783,9.06,834.17,542.3652,0.2546,0.4506,-0.3145,0.486,149.4017,0.0145
784,9.09,832.85,542.568,0.2541,0.4498,-0.3151,0.4862,149.4633,0.0151
785,9.12,831.53,542.7707,0.2535,0.4489,-0.3157,0.4863,149.5253,0.0157
786,9.15,830.21,542.9733,0.253,0.4481,-0.3163,0.4864,149.5876,0.0163
787,9.18,828.88,543.1758,0.2524,0.4472,-0.317,0.4865,149.645,0.017
788,9.22,827.56,543.3783,0.2519,0.4463,-0.3176,0.4866,149.7079,0.0176
789,9.25,826.24,543.5715,0.2514,0.4455,-0.3182,0.4868,149.7712,0.0182
790,9.28,824.92,543.7739,0.2508,0.4446,-0.3188,0.4869,149.843,0.0189
791,9.31,823.59,543.9761,0.2503,0.4437,-0.3194,0.487,149.9117,0.0195
792,9.34,822.27,544.1783,0.2497,0.4428,-0.32,0.4871,149.9658,0.0201
793,9.38,820.95,544.3804,0.2492,0.442,-0.3207,0.4872,150.0303,0.0207
794,9.41,819.63,544.5824,0.2486,0.4411,-0.3213,0.4874,150.0951,0.0214
795,9.44,818.3,544.7752,0.2481,0.4402,-0.3219,0.4875,150.1651,0.022
796,9.47,816.98,544.9771,0.2475,0.4393,-0.3225,0.4876,150.2306,0.0226
797,9.5,815.66,545.1789,0.247,0.4385,-0.3231,0.4877,150.2863,0.0232
798,9.54,814.29,545.4081,0.2464,0.4378,-0.3238,0.4879,150.5635,0.0238
799,9.57,812.87,545.6739,0.246,0.4375,-0.3244,0.4883,151.1018,0.0241
800,9.6,811.45,545.9396,0.2455,0.4371,-0.325,0.4886,151.6312,0.0245
801,9.63,810.03,546.2051,0.245,0.4368,-0.3256,0.489,152.1715,0.0248
802,9.66,808.61,546.4705,0.2445,0.4365,-0.3263,0.4893,152.7129,0.0252
803,9.7,807.19,546.7266,0.244,0.4362,-0.3269,0.4897,153.2452,0.0255
804,9.73,805.77,546.9918,0.2436,0.4359,-0.3275,0.49,153.7885,0.0259
805,9.76,804.35,547.2568,0.2431,0.4355,-0.3282,0.4904,154.3328,0.0262
806,9.79,802.93,547.5217,0.2426,0.4352,-0.3288,0.4907,154.8782,0.0266
807,9.82,801.51,547.7865,0.2421,0.4349,-0.3294,0.4911,155.4145,0.0269
808,9.86,800.09,548.0511,0.2416,0.4345,-0.33,0.4914,155.9618,0.0273
809,9.89,798.67,548.3156,0.2411,0.4342,-0.3306,0.4918,156.5101,0.0276
810,9.92,797.25,548.58,0.2406,0.4339,-0.3313,0.4921,157.0594,0.028
811,9.95,795.83,548.8442,0.2402,0.4336,-0.3319,0.4925,157.5996,0.0283
812,9.98,794.41,549.1084,0.2397,0.4332,-0.3325,0.4928,158.1509,0.0287
813,10.02,792.99,549.3633,0.2392,0.4329,-0.3332,0.4932,158.7032,0.029
814,10.05,791.36,549.336,0.2387,0.4326,-0.3337,0.4934,159.1592,0.0293
815,10.08,789.66,549.1903,0.2382,0.4323,-0.3343,0.4937,159.5564,0.0295
816,10.11,787.96,549.0446,0.2377,0.432,-0.3349,0.4939,159.9623,0.0298
817,10.14,786.26,548.8989,0.2372,0.4317,-0.3354,0.4941,160.3689,0.03
818,10.18,784.56,548.744,0.2368,0.4314,-0.336,0.4943,160.7863,0.0302
819,10.21,782.86,548.5982,0.2363,0.4311,-0.3366,0.4946,161.1866,0.0305
820,10.24,781.16,548.4524,0.2358,0.4308,-0.3371,0.4948,161.5955,0.0307
821,10.27,779.46,548.3065,0.2353,0.4305,-0.3377,0.495,162.0051,0.0309
822,10.3,777.75,548.1606,0.2348,0.4302,-0.3382,0.4952,162.4126,0.0311
823,10.34,776.05,548.0146,0.2343,0.4299,-0.3388,0.4954,162.8338,0.0314
824,10.37,774.35,547.8686,0.2338,0.4296,-0.3394,0.4957,163.2457,0.0316
825,10.4,772.65,547.7134,0.2333,0.4293,-0.3399,0.4959,163.6583,0.0318
826,10.43,770.95,547.5673,0.2328,0.429,-0.3405,0.4961,164.064,0.0321
827,10.46,769.25,547.4212,0.2323,0.4287,-0.341,0.4963,164.4781,0.0323
828,10.5,767.55,547.2751,0.2318,0.4284,-0.3416,0.4966,164.903,0.0325
829,10.53,765.84,547.1197,0.2313,0.4281,-0.3422,0.4968,165.3037,0.0327
830,10.56,763.55,546.4705,0.2307,0.4275,-0.3424,0.4965,165.3503,0.033
831,10.59,761.26,545.8113,0.2301,0.4269,-0.3427,0.4962,165.3856,0.0332
832,10.62,758.96,545.1605,0.2295,0.4263,-0.3429,0.4959,165.4345,0.0334
833,10.66,756.67,544.4998,0.2289,0.4257,-0.3432,0.4956,165.477,0.0336
834,10.69,754.38,543.8474,0.2283,0.4251,-0.3435,0.4953,165.5082,0.0338
835,10.72,752.09,543.1943,0.2277,0.4245,-0.3437,0.495,165.548,0.034
836,10.75,749.8,542.5311,0.2271,0.4239,-0.344,0.4947,165.5864,0.0342
837,10.78,747.51,541.8764,0.2265,0.4233,-0.3443,0.4944,165.6135,0.0344
838,10.82,745.22,541.2208,0.2259,0.4227,-0.3445,0.4941,165.6492,0.0346
839,10.85,742.93,540.5553,0.2253,0.4221,-0.3448,0.4938,165.676,0.0348
840,10.88,740.64,539.8981,0.2247,0.4214,-0.345,0.4935,165.699,0.035
841,10.91,738.35,539.2309,0.2241,0.4208,-0.3453,0.4932,165.7305,0.0352
842,10.94,736.05,538.5722,0.2235,0.4202,-0.3456,0.4929,165.7657,0.0354
843,10.98,733.76,537.9126,0.2228,0.4196,-0.3458,0.4926,165.7845,0.0357
844,11.01,731.47,537.243,0.2222,0.419,-0.3461,0.4923,165.8119,0.0359
845,11.04,729.03,536.4979,0.2216,0.4183,-0.3463,0.4918,165.7839,0.036
846,11.07,726.27,535.5558,0.2208,0.4175,-0.3463,0.4911,165.6361,0.0362
847,11.1,723.5,534.6214,0.2201,0.4167,-0.3463,0.4903,165.479,0.0363
848,11.14,720.74,533.6759,0.2193,0.4159,-0.3463,0.4896,165.3229,0.0364
849,11.17,717.97,532.7288,0.2185,0.4151,-0.3464,0.4888,165.1747,0.0365
850,11.2,715.21,531.7894,0.2178,0.4143,-0.3464,0.4881,165.0103,0.0367
851,11.23,712.44,530.839,0.217,0.4135,-0.3464,0.4873,164.8466,0.0368
852,11.26,709.68,529.8962,0.2163,0.4127,-0.3464,0.4866,164.6639,0.0369
853,11.3,706.91,528.9423,0.2155,0.4119,-0.3464,0.4858,164.4919,0.037
854,11.33,704.15,527.9962,0.2147,0.4111,-0.3464,0.4851,164.3109,0.0372
855,11.36,701.38,527.0389,0.2139,0.4103,-0.3464,0.4843,164.1306,0.0373
856,11.39,698.61,526.0798,0.2132,0.4095,-0.3465,0.4836,163.9462,0.0374
857,11.42,695.85,525.1286,0.2124,0.4086,-0.3465,0.4828,163.7427,0.0375
858,11.46,693.08,524.166,0.2116,0.4078,-0.3465,0.4821,163.5569,0.0377
859,11.49,690.32,523.2112,0.2108,0.407,-0.3465,0.4813,163.3552,0.0378
860,11.52,687.55,522.2452,0.21,0.4062,-0.3465,0.4806,163.1541,0.0379
861,11.55,684.7,521.2197,0.2093,0.4055,-0.3464,0.4796,162.9847,0.038
862,11.58,681.79,520.1442,0.2087,0.405,-0.3462,0.4785,162.8439,0.038
863,11.62,678.88,519.0665,0.2081,0.4045,-0.3459,0.4773,162.6934,0.038
864,11.65,675.97,517.9865,0.2074,0.404,-0.3457,0.4762,162.5463,0.038
865,11.68,673.06,516.9042,0.2068,0.4035,-0.3454,0.4751,162.3759,0.0381
866,11.71,670.15,515.8197,0.2062,0.403,-0.3452,0.474,162.2157,0.0381
867,11.74,667.25,514.7329,0.2055,0.4024,-0.3449,0.4728,162.0342,0.0381
868,11.78,664.34,513.6536,0.2049,0.4019,-0.3447,0.4717,161.8542,0.0381
869,11.81,661.43,512.5622,0.2042,0.4014,-0.3445,0.4706,161.6643,0.0382
870,11.84,658.52,511.4685,0.2036,0.4009,-0.3442,0.4694,161.4778,0.0382
871,11.87,655.61,510.3724,0.2029,0.4003,-0.344,0.4683,161.2782,0.0382
872,11.9,652.7,509.274,0.2023,0.3998,-0.3437,0.4672,161.0686,0.0382
873,11.94,649.79,508.1732,0.2016,0.3993,-0.3435,0.4661,160.8624,0.0382
874,11.97,646.88,507.07,0.201,0.3988,-0.3433,0.465,160.6331,0.0383
875,12.0,643.97,505.9644,0.2003,0.3982,-0.343,0.4638,160.4138,0.0383
876,12.03,641.06,504.8663,0.1997,0.3977,-0.3428,0.4627,160.1779,0.0383
877,12.06,637.76,503.16,0.1992,0.397,-0.3423,0.4609,159.6119,0.0382
878,12.1,634.41,501.3881,0.1988,0.3963,-0.3418,0.459,158.9912,0.0381
879,12.13,631.06,499.6098,0.1984,0.3957,-0.3412,0.457,158.374,0.0379
880,12.16,627.71,497.8152,0.198,0.395,-0.3407,0.4552,157.7278,0.0378
881,12.19,624.36,496.0242,0.1976,0.3943,-0.3402,0.4532,157.0851,0.0377
882,12.22,621.01,494.2267,0.1972,0.3936,-0.3397,0.4513,156.4133,0.0376
883,12.26,617.66,492.4226,0.1968,0.3929,-0.3392,0.4494,155.7451,0.0374
884,12.29,614.32,490.6119,0.1964,0.3922,-0.3387,0.4475,155.0434,0.0373
885,12.32,610.97,488.7944,0.1959,0.3915,-0.3382,0.4456,154.3495,0.0372
886,12.35,607.62,486.9702,0.1955,0.3908,-0.3376,0.4437,153.6269,0.037
887,12.38,604.27,485.1392,0.1951,0.3901,-0.3371,0.4418,152.9075,0.0369
888,12.42,600.92,483.3011,0.1947,0.3894,-0.3366,0.4399,152.1593,0.0368
889,12.45,597.57,481.4561,0.1943,0.3887,-0.3361,0.438,151.4143,0.0367
890,12.48,594.22,479.604,0.1939,0.388,-0.3356,0.4361,150.6507,0.0365
891,12.51,590.88,477.7342,0.1934,0.3872,-0.335,0.4342,149.8658,0.0364
892,12.54,587.45,475.6785,0.1931,0.3863,-0.3345,0.4321,148.9194,0.0363
893,12.58,583.72,472.8742,0.1929,0.3843,-0.3338,0.4295,147.3047,0.036
894,12.61,580.0,470.0532,0.1927,0.3823,-0.3332,0.4269,145.6764,0.0357
895,12.64,576.27,467.2152,0.1925,0.3804,-0.3325,0.4243,144.0329,0.0355
896,12.67,572.55,464.3598,0.1923,0.3784,-0.3318,0.4217,142.3557,0.0352
897,12.7,568.82,461.4867,0.1921,0.3764,-0.3311,0.4191,140.6732,0.035
898,12.74,565.09,458.5957,0.1919,0.3743,-0.3305,0.4165,138.9713,0.0347
899,12.77,561.37,455.6863,0.1917,0.3723,-0.3298,0.4139,137.2458,0.0345
