,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
299,-6.43,692.74,481.4146,0.4558,0.8941,0.0169,1.2745,263.7029,-0.1425
300,-6.4,692.8,481.1756,0.455,0.8967,0.0166,1.276,264.7872,-0.1423
301,-6.37,692.85,480.947,0.4543,0.8994,0.0163,1.2775,265.8841,-0.1421
302,-6.34,692.93,480.7182,0.4536,0.902,0.016,1.279,267.0425,-0.1419
303,-6.3,693.37,480.5622,0.4529,0.9056,0.0157,1.2814,268.6157,-0.1417
304,-6.27,693.82,480.3957,0.4522,0.9091,0.0154,1.2839,270.1045,-0.1415
305,-6.24,694.27,480.2395,0.4515,0.9127,0.0151,1.2863,271.6605,-0.1412
306,-6.21,694.71,480.0833,0.4507,0.9162,0.0148,1.2888,273.2578,-0.141
307,-6.18,695.16,479.9271,0.45,0.9197,0.0145,1.2912,274.8094,-0.1408
308,-6.14,695.61,479.7708,0.4493,0.9232,0.0143,1.2937,276.2893,-0.1406
309,-6.11,696.06,479.604,0.4486,0.9267,0.014,1.2961,277.8366,-0.1403
310,-6.08,696.5,479.4476,0.4479,0.9302,0.0137,1.2986,279.3251,-0.1401
311,-6.05,696.95,479.2911,0.4471,0.9336,0.0134,1.301,280.9681,-0.1399
312,-6.02,697.4,479.1346,0.4464,0.9371,0.0131,1.3035,282.4391,-0.1396
313,-5.98,697.84,478.9676,0.4457,0.9405,0.0128,1.3059,283.9907,-0.1394
314,-5.95,698.29,478.811,0.4449,0.9439,0.0125,1.3084,285.4574,-0.1392
315,-5.92,698.74,478.6544,0.4442,0.9473,0.0123,1.3108,287.0916,-0.139
316,-5.89,699.19,478.4976,0.4435,0.9507,0.012,1.3133,288.5538,-0.1387
317,-5.86,699.63,478.3409,0.4428,0.9541,0.0117,1.3157,290.0968,-0.1385
318,-5.82,700.08,478.1736,0.442,0.9575,0.0114,1.3182,291.5545,-0.1383
319,-5.79,700.53,478.0167,0.4413,0.9609,0.0111,1.3206,293.0801,-0.1381
320,-5.76,700.97,477.8598,0.4405,0.9642,0.0108,1.3231,294.6466,-0.1378
321,-5.73,701.42,477.7028,0.4398,0.9676,0.0105,1.3255,296.1678,-0.1376
322,-5.7,701.87,477.5353,0.4391,0.9709,0.0103,1.328,297.6166,-0.1374
323,-5.66,702.45,477.4516,0.4383,0.9744,0.01,1.3307,299.2498,-0.1372
324,-5.63,703.83,477.797,0.4376,0.9793,0.0096,1.3348,302.0277,-0.137
325,-5.6,705.2,478.1318,0.4369,0.9842,0.0093,1.339,304.6372,-0.1369
326,-5.57,706.58,478.4767,0.4361,0.989,0.0089,1.3431,307.2924,-0.1368
327,-5.54,707.96,478.811,0.4354,0.9938,0.0086,1.3473,309.8655,-0.1366
328,-5.5,709.33,479.1555,0.4346,0.9986,0.0083,1.3514,312.5114,-0.1365
329,-5.47,710.71,479.4893,0.4339,1.0034,0.0079,1.3555,315.1326,-0.1364
330,-5.44,712.08,479.8229,0.4331,1.0082,0.0076,1.3597,317.6848,-0.1362
331,-5.41,713.46,480.1666,0.4324,1.0129,0.0073,1.3638,320.3833,-0.1361
332,-5.38,714.84,480.4997,0.4316,1.0176,0.0069,1.368,322.8989,-0.136
333,-5.34,716.21,480.843,0.4309,1.0223,0.0066,1.3721,325.4883,-0.1358
334,-5.31,717.59,481.1756,0.4302,1.0269,0.0062,1.3762,328.0526,-0.1357
335,-5.28,718.97,481.5184,0.4294,1.0316,0.0059,1.3804,330.5338,-0.1356
336,-5.25,720.34,481.8506,0.4286,1.0362,0.0056,1.3845,333.0893,-0.1354
337,-5.22,721.72,482.1929,0.4279,1.0408,0.0052,1.3887,335.6474,-0.1353
338,-5.18,723.1,482.5246,0.4271,1.0454,0.0049,1.3928,338.1663,-0.1352
339,-5.15,724.47,482.8664,0.4264,1.05,0.0045,1.3969,340.6879,-0.1351
340,-5.12,725.85,483.1977,0.4256,1.0545,0.0042,1.4011,343.1116,-0.1349
341,-5.09,727.23,483.539,0.4249,1.059,0.0039,1.4052,345.5964,-0.1348
342,-5.06,728.6,483.8698,0.4241,1.0635,0.0035,1.4094,348.0112,-0.1347
343,-5.02,729.98,484.2107,0.4233,1.068,0.0032,1.4135,350.4733,-0.1345
344,-4.99,731.54,484.6132,0.4226,1.0727,0.0029,1.4179,353.1494,-0.1344
345,-4.96,733.63,485.2113,0.4218,1.0779,0.0025,1.4231,356.3711,-0.1344
346,-4.93,735.73,485.8086,0.421,1.0831,0.0022,1.4284,359.4833,-0.1343
347,-4.9,737.83,486.4052,0.4202,1.0883,0.0019,1.4336,362.6469,-0.1343
348,-4.86,739.93,486.9908,0.4194,1.0934,0.0016,1.4388,365.7887,-0.1343
349,-4.83,742.03,487.5859,0.4187,1.0985,0.0012,1.444,368.9087,-0.1342
350,-4.8,744.13,488.1803,0.4179,1.1036,0.0009,1.4492,372.0068,-0.1342
351,-4.77,746.23,488.774,0.4171,1.1087,0.0006,1.4545,375.1085,-0.1341
352,-4.74,748.33,489.3669,0.4163,1.1138,0.0003,1.4597,378.1627,-0.1341
353,-4.7,750.43,489.9592,0.4155,1.1188,-0.0001,1.4649,381.1951,-0.1341
354,-4.67,752.53,490.5507,0.4147,1.1238,-0.0004,1.4701,384.2056,-0.134
355,-4.64,754.62,491.1415,0.4139,1.1288,-0.0007,1.4753,387.2091,-0.134
356,-4.61,756.72,491.7316,0.4131,1.1338,-0.001,1.4806,390.1004,-0.1339
357,-4.58,758.82,492.321,0.4123,1.1387,-0.0014,1.4858,393.0452,-0.1339
358,-4.54,760.92,492.9097,0.4115,1.1436,-0.0017,1.491,395.9683,-0.1338
359,-4.51,763.02,493.4977,0.4107,1.1486,-0.002,1.4962,398.8695,-0.1338
360,-4.48,765.12,494.085,0.4099,1.1534,-0.0023,1.5014,401.7488,-0.1338
361,-4.45,767.22,494.6716,0.4091,1.1583,-0.0027,1.5066,404.6063,-0.1337
362,-4.42,769.32,495.2575,0.4083,1.1631,-0.003,1.5119,407.3651,-0.1337
363,-4.38,771.42,495.8427,0.4075,1.1679,-0.0033,1.5171,410.1787,-0.1336
364,-4.35,773.52,496.4272,0.4067,1.1728,-0.0036,1.5223,412.9705,-0.1336
365,-4.32,775.94,496.8903,0.4059,1.1772,-0.0039,1.5281,415.5861,-0.1334
366,-4.29,778.82,497.172,0.4051,1.1813,-0.0042,1.5347,418.0449,-0.1329
367,-4.26,781.71,497.4636,0.4043,1.1854,-0.0045,1.5413,420.3504,-0.1325
368,-4.22,784.59,497.755,0.4035,1.1894,-0.0048,1.5478,422.7116,-0.132
369,-4.19,787.47,498.0361,0.4028,1.1934,-0.0051,1.5544,424.9566,-0.1316
370,-4.16,790.36,498.3272,0.402,1.1975,-0.0054,1.561,427.148,-0.1311
371,-4.13,793.24,498.6081,0.4012,1.2015,-0.0057,1.5676,429.317,-0.1306
372,-4.1,796.12,498.8988,0.4004,1.2054,-0.006,1.5742,431.4479,-0.1302
373,-4.06,799.0,499.1893,0.3996,1.2094,-0.0063,1.5808,433.5408,-0.1297
374,-4.03,801.89,499.4697,0.3988,1.2134,-0.0066,1.5874,435.6798,-0.1293
375,-4.0,804.77,499.7599,0.398,1.2173,-0.0069,1.5939,437.7771,-0.1288
376,-3.97,807.65,500.05,0.3972,1.2213,-0.0072,1.6005,439.7562,-0.1284
377,-3.94,810.54,500.3299,0.3964,1.2252,-0.0075,1.6071,441.6812,-0.1279
378,-3.9,813.42,500.6196,0.3956,1.2291,-0.0078,1.6137,443.5841,-0.1274
379,-3.87,816.3,500.9092,0.3948,1.233,-0.0081,1.6203,445.4491,-0.127
380,-3.84,819.18,501.1886,0.394,1.2369,-0.0084,1.6269,447.2761,-0.1265
381,-3.81,822.07,501.4778,0.3932,1.2407,-0.0087,1.6334,449.1309,-0.1261
382,-3.78,824.95,501.7569,0.3924,1.2446,-0.009,1.64,450.982,-0.1256
383,-3.74,827.83,502.0458,0.3916,1.2484,-0.0093,1.6466,452.6951,-0.1251
384,-3.71,830.72,502.3345,0.3908,1.2523,-0.0096,1.6532,454.3537,-0.1247
385,-3.68,833.6,502.6132,0.39,1.2561,-0.0099,1.6598,455.9907,-0.1242
386,-3.65,836.93,502.8121,0.3891,1.2594,-0.0102,1.6667,457.6888,-0.1234
387,-3.62,840.59,502.9314,0.388,1.2624,-0.0105,1.6737,459.5045,-0.1222
388,-3.58,844.25,503.0507,0.387,1.2653,-0.0108,1.6808,461.1846,-0.1211
389,-3.55,847.9,503.17,0.386,1.2683,-0.0111,1.6879,462.8296,-0.1199
390,-3.52,851.56,503.2991,0.385,1.2712,-0.0114,1.695,464.4058,-0.1188
391,-3.49,855.22,503.4183,0.3839,1.2741,-0.0117,1.7021,465.93,-0.1176
392,-3.46,858.87,503.5375,0.3829,1.277,-0.012,1.7092,467.4194,-0.1165
393,-3.42,862.53,503.6666,0.3819,1.28,-0.0123,1.7163,468.8398,-0.1154
394,-3.39,866.19,503.7857,0.3808,1.2828,-0.0126,1.7234,470.2082,-0.1142
395,-3.36,869.84,503.9048,0.3798,1.2858,-0.0128,1.7304,471.6289,-0.1131
396,-3.33,873.5,504.0337,0.3787,1.2886,-0.0131,1.7375,472.8938,-0.1119
397,-3.3,877.16,504.1528,0.3777,1.2915,-0.0134,1.7446,474.1067,-0.1108
398,-3.26,880.81,504.2718,0.3766,1.2944,-0.0137,1.7517,475.2851,-0.1096
399,-3.23,884.47,504.4006,0.3755,1.2973,-0.014,1.7588,476.3942,-0.1085
400,-3.2,888.13,504.5196,0.3745,1.3002,-0.0143,1.7659,477.4512,-0.1074
401,-3.17,891.78,504.6385,0.3734,1.303,-0.0146,1.773,478.4741,-0.1062
402,-3.14,895.44,504.7673,0.3724,1.3059,-0.0149,1.78,479.5168,-0.1051
403,-3.1,899.1,504.8861,0.3713,1.3087,-0.0152,1.7871,480.4184,-0.1039
404,-3.07,902.75,505.005,0.3702,1.3116,-0.0155,1.7942,481.286,-0.1028
405,-3.04,906.41,505.1336,0.3691,1.3144,-0.0158,1.8013,482.0837,-0.1016
406,-3.01,910.06,505.2524,0.368,1.3172,-0.0161,1.8084,482.8475,-0.1005
407,-2.98,913.76,505.2029,0.3671,1.3197,-0.0162,1.8149,483.917,-0.0992
408,-2.94,917.46,505.1039,0.3662,1.322,-0.0162,1.8211,485.2136,-0.0978
409,-2.91,921.16,505.005,0.3652,1.3242,-0.0162,1.8274,486.3722,-0.0964
410,-2.88,924.87,504.9059,0.3643,1.3265,-0.0163,1.8337,487.4659,-0.095
411,-2.85,928.57,504.8069,0.3634,1.3288,-0.0163,1.8399,488.6241,-0.0936
412,-2.82,932.27,504.7078,0.3624,1.3311,-0.0164,1.8462,489.6431,-0.0922
413,-2.78,935.98,504.6088,0.3615,1.3333,-0.0164,1.8525,490.597,-0.0908
414,-2.75,939.68,504.4998,0.3606,1.3356,-0.0165,1.8587,491.6168,-0.0894
415,-2.72,943.38,504.4006,0.3596,1.3379,-0.0165,1.865,492.4963,-0.088
416,-2.69,947.09,504.3015,0.3587,1.3401,-0.0165,1.8713,493.2105,-0.0866
417,-2.66,950.79,504.2023,0.3577,1.3424,-0.0166,1.8775,494.0918,-0.0853
418,-2.62,954.49,504.1032,0.3568,1.3446,-0.0166,1.8838,494.8317,-0.0839
419,-2.59,958.2,504.004,0.3558,1.3468,-0.0167,1.89,495.602,-0.0825
420,-2.56,961.9,503.9048,0.3549,1.3491,-0.0167,1.8963,496.249,-0.0811
421,-2.53,965.6,503.8055,0.3539,1.3513,-0.0168,1.9026,496.8494,-0.0797
422,-2.5,969.31,503.6963,0.3529,1.3536,-0.0168,1.9088,497.4811,-0.0783
423,-2.46,973.01,503.5971,0.352,1.3558,-0.0168,1.9151,497.9885,-0.0769
424,-2.43,976.71,503.4978,0.351,1.3581,-0.0169,1.9214,498.4494,-0.0755
425,-2.4,980.42,503.3985,0.35,1.3603,-0.0169,1.9276,498.9424,-0.0741
426,-2.37,984.12,503.2991,0.3491,1.3625,-0.017,1.9339,499.3103,-0.0728
427,-2.34,987.82,503.1998,0.3481,1.3647,-0.017,1.9402,499.6316,-0.0714
428,-2.3,991.52,502.6729,0.3475,1.3659,-0.0167,1.9462,499.6038,-0.07
429,-2.27,995.21,502.1056,0.3469,1.3669,-0.0164,1.9522,499.651,-0.0686
430,-2.24,998.9,501.5476,0.3464,1.368,-0.0161,1.9582,499.554,-0.0672
431,-2.21,1002.6,500.979,0.3458,1.3691,-0.0158,1.9642,499.3931,-0.0658
432,-2.18,1006.3,500.4098,0.3452,1.3702,-0.0154,1.9702,499.1877,-0.0645
433,-2.14,1010.0,499.85,0.3447,1.3712,-0.0151,1.9762,499.038,-0.0631
434,-2.11,1013.7,499.2795,0.3441,1.3723,-0.0148,1.9821,498.8452,-0.0617
435,-2.08,1017.4,498.7184,0.3435,1.3734,-0.0145,1.9881,498.5071,-0.0603
436,-2.05,1021.1,498.1466,0.343,1.3744,-0.0141,1.9941,498.1245,-0.0589
437,-2.02,1024.8,497.5741,0.3424,1.3755,-0.0138,2.0001,497.7975,-0.0576
438,-1.98,1028.5,497.0111,0.3418,1.3766,-0.0135,2.0061,497.3261,-0.0562
439,-1.95,1032.1,496.4373,0.3412,1.3777,-0.0132,2.0121,497.0116,-0.0548
440,-1.92,1035.8,495.8629,0.3407,1.3787,-0.0129,2.0181,496.452,-0.0534
441,-1.89,1039.5,495.2979,0.3401,1.3798,-0.0125,2.0241,495.9481,-0.052
442,-1.86,1043.2,494.7221,0.3395,1.3809,-0.0122,2.0301,495.2997,-0.0507
443,-1.82,1046.9,494.1457,0.3389,1.3819,-0.0119,2.0361,494.6069,-0.0493
444,-1.79,1050.6,493.5788,0.3383,1.383,-0.0116,2.0421,493.9697,-0.0479
445,-1.76,1054.3,493.001,0.3378,1.3841,-0.0112,2.0481,493.1882,-0.0465
446,-1.73,1058.0,492.4226,0.3372,1.3851,-0.0109,2.0541,492.3622,-0.0451
447,-1.7,1061.7,491.8536,0.3366,1.3862,-0.0106,2.0601,491.4918,-0.0438
448,-1.66,1065.3,491.2535,0.3361,1.3872,-0.0103,2.066,490.6902,-0.0424
449,-1.63,1068.3,490.3978,0.3358,1.3873,-0.0098,2.0714,489.3234,-0.0412
450,-1.6,1071.2,489.5406,0.3355,1.3874,-0.0094,2.0768,488.0318,-0.0401
451,-1.57,1074.1,488.6819,0.3353,1.3875,-0.009,2.0822,486.809,-0.0389
452,-1.54,1077.1,487.8217,0.335,1.3877,-0.0085,2.0876,485.246,-0.0377
453,-1.5,1080.0,486.96,0.3348,1.3878,-0.0081,2.093,483.96,-0.0366
454,-1.47,1083.0,486.0967,0.3345,1.3879,-0.0077,2.0984,482.3328,-0.0354
455,-1.44,1085.9,485.2319,0.3342,1.388,-0.0073,2.1038,480.8836,-0.0342
456,-1.41,1088.8,484.3656,0.334,1.3881,-0.0068,2.1092,479.503,-0.0331
457,-1.38,1091.8,483.4977,0.3337,1.3882,-0.0064,2.1146,477.7797,-0.0319
458,-1.34,1094.7,482.6179,0.3335,1.3884,-0.006,2.1201,476.2265,-0.0308
459,-1.31,1097.7,481.7468,0.3332,1.3885,-0.0055,2.1255,474.4386,-0.0296
460,-1.28,1100.6,480.8742,0.3329,1.3886,-0.0051,2.1309,472.9315,-0.0284
461,-1.25,1103.5,480.0,0.3327,1.3887,-0.0047,2.1363,471.293,-0.0273
462,-1.22,1106.5,479.1242,0.3324,1.3888,-0.0042,2.1417,469.4089,-0.0261
463,-1.18,1109.4,478.2468,0.3321,1.389,-0.0038,2.1471,467.8073,-0.0249
464,-1.15,1112.4,477.3678,0.3319,1.3891,-0.0034,2.1525,465.859,-0.0238
465,-1.12,1115.3,476.4871,0.3316,1.3892,-0.0029,2.1579,464.1941,-0.0226
466,-1.09,1118.2,475.6049,0.3314,1.3894,-0.0025,2.1633,462.3979,-0.0214
467,-1.06,1121.2,474.721,0.3311,1.3895,-0.0021,2.1687,460.4536,-0.0203
468,-1.02,1124.1,473.8354,0.3308,1.3896,-0.0016,2.1741,458.5942,-0.0191
469,-0.99,1126.7,473.0645,0.3306,1.3897,-0.0014,2.1789,456.8334,-0.018
470,-0.96,1128.0,472.6521,0.3305,1.3898,-0.0016,2.1822,455.8784,-0.017
471,-0.93,1129.3,472.2499,0.3304,1.3899,-0.0018,2.1854,455.0278,-0.0161
472,-0.9,1130.7,471.8368,0.3304,1.39,-0.002,2.1886,453.85,-0.0151
473,-0.86,1132.0,471.4234,0.3303,1.39,-0.0023,2.1918,452.9824,-0.0141
474,-0.83,1133.3,471.0096,0.3302,1.3901,-0.0025,2.1951,451.9932,-0.0132
475,-0.8,1134.7,470.5954,0.3301,1.3902,-0.0027,2.1983,450.789,-0.0122
476,-0.77,1136.0,470.1808,0.33,1.3903,-0.0029,2.2015,449.896,-0.0112
477,-0.74,1137.4,469.7765,0.3299,1.3904,-0.0032,2.2047,448.7742,-0.0103
478,-0.7,1138.7,469.3613,0.3298,1.3905,-0.0034,2.208,447.7504,-0.0093
479,-0.67,1140.0,468.9456,0.3298,1.3906,-0.0036,2.2112,446.732,-0.0083
480,-0.64,1141.4,468.5296,0.3297,1.3906,-0.0038,2.2144,445.5838,-0.0074
481,-0.61,1142.7,468.1132,0.3296,1.3908,-0.004,2.2177,444.5342,-0.0064
482,-0.58,1144.0,467.6965,0.3295,1.3908,-0.0043,2.2209,443.5904,-0.0054
483,-0.54,1145.4,467.2794,0.3294,1.3909,-0.0045,2.2241,442.3159,-0.0045
484,-0.51,1146.7,466.8726,0.3293,1.391,-0.0047,2.2273,441.3551,-0.0035
485,-0.48,1148.0,466.4547,0.3293,1.3911,-0.0049,2.2306,440.2712,-0.0025
486,-0.45,1149.4,466.0365,0.3292,1.3912,-0.0052,2.2338,439.0703,-0.0016
487,-0.42,1150.7,465.6179,0.3291,1.3913,-0.0054,2.237,437.9841,-0.0006
488,-0.38,1152.0,465.1989,0.329,1.3914,-0.0056,2.2402,436.9896,0.0004
489,-0.35,1153.4,464.7795,0.3289,1.3914,-0.0058,2.2435,435.6471,0.0013
490,-0.32,1154.0,464.7257,0.3288,1.3916,-0.0061,2.2452,435.3392,0.0024
491,-0.29,1153.8,465.1881,0.3288,1.3919,-0.0066,2.2447,435.9651,0.0035
492,-0.26,1153.5,465.6393,0.3287,1.3922,-0.007,2.2443,436.6,0.0046
493,-0.22,1153.2,466.0901,0.3286,1.3925,-0.0074,2.2438,437.3498,0.0057
494,-0.19,1152.9,466.5405,0.3285,1.3928,-0.0078,2.2433,438.1994,0.0067
495,-0.16,1152.6,466.9904,0.3285,1.3931,-0.0083,2.2429,438.8335,0.0078
496,-0.13,1152.3,467.4398,0.3284,1.3934,-0.0087,2.2424,439.5825,0.0089
497,-0.1,1152.0,467.8996,0.3283,1.3937,-0.0091,2.242,440.316,0.01
498,-0.06,1151.7,468.3482,0.3282,1.394,-0.0095,2.2415,441.0644,0.0111
499,-0.03,1151.5,468.7963,0.3282,1.3943,-0.01,2.2411,441.4734,0.0122
500,0.0,1151.2,469.2441,0.3281,1.3946,-0.0104,2.2406,442.3213,0.0133
501,0.03,1150.9,469.6914,0.328,1.3948,-0.0108,2.2402,442.9538,0.0144
502,0.06,1150.6,470.1489,0.3279,1.3951,-0.0112,2.2397,443.7012,0.0155
503,0.1,1150.3,470.5954,0.3279,1.3955,-0.0117,2.2393,444.4332,0.0166
504,0.13,1150.0,471.0414,0.3278,1.3957,-0.0121,2.2388,445.18,0.0177
505,0.16,1149.7,471.487,0.3277,1.396,-0.0125,2.2383,445.9265,0.0188
506,0.19,1149.4,471.9322,0.3276,1.3963,-0.0129,2.2379,446.6577,0.0199
507,0.22,1149.2,472.377,0.3275,1.3966,-0.0134,2.2374,447.1799,0.021
508,0.26,1148.9,472.8319,0.3275,1.3969,-0.0138,2.237,447.8107,0.0221
509,0.29,1148.6,473.2758,0.3274,1.3972,-0.0142,2.2365,448.6561,0.0232
510,0.32,1148.3,473.7193,0.3273,1.3975,-0.0146,2.2361,449.2864,0.0243
511,0.35,1147.1,474.4892,0.3273,1.3978,-0.0148,2.2335,450.7522,0.0256
512,0.38,1145.2,475.4997,0.3274,1.3982,-0.0148,2.2295,452.6766,0.0271
513,0.42,1143.3,476.4976,0.3276,1.3985,-0.0147,2.2254,454.8002,0.0285
514,0.45,1141.4,477.5039,0.3277,1.3989,-0.0147,2.2213,456.8082,0.03
515,0.48,1139.5,478.4976,0.3278,1.3992,-0.0147,2.2173,458.7867,0.0315
516,0.51,1137.5,479.4997,0.3279,1.3995,-0.0146,2.2132,460.985,0.033
517,0.54,1135.6,480.4893,0.328,1.3999,-0.0146,2.2092,462.8325,0.0344
518,0.58,1133.7,481.4873,0.3281,1.4002,-0.0146,2.2051,464.8781,0.0359
519,0.61,1131.8,482.4832,0.3282,1.4006,-0.0145,2.2011,466.695,0.0374
520,0.64,1129.9,483.4666,0.3283,1.4009,-0.0145,2.197,468.7097,0.0389
521,0.67,1128.0,484.4585,0.3284,1.4013,-0.0145,2.193,470.496,0.0403
522,0.7,1126.1,485.4379,0.3285,1.4016,-0.0144,2.1889,472.3797,0.0418
523,0.74,1124.2,486.4257,0.3286,1.402,-0.0144,2.1848,474.3478,0.0433
524,0.77,1122.3,487.4013,0.3287,1.4023,-0.0144,2.1808,476.0882,0.0447
525,0.8,1120.4,488.3851,0.3288,1.4027,-0.0143,2.1767,478.0253,0.0462
526,0.83,1118.5,489.3567,0.329,1.403,-0.0143,2.1727,479.7351,0.0477
527,0.86,1116.6,490.3366,0.3291,1.4034,-0.0143,2.1686,481.5412,0.0492
528,0.9,1114.7,491.3044,0.3292,1.4037,-0.0142,2.1646,483.3204,0.0506
529,0.93,1112.8,492.2804,0.3293,1.4041,-0.0142,2.1605,485.0956,0.0521
530,0.96,1110.9,493.2444,0.3294,1.4044,-0.0142,2.1565,486.8441,0.0536
531,0.99,1109.0,494.2166,0.3295,1.4047,-0.0141,2.1524,488.5884,0.055
532,1.02,1106.5,495.2171,0.33,1.4048,-0.014,2.1478,490.5593,0.0565
533,1.06,1103.9,496.2258,0.3306,1.4047,-0.0138,2.1429,492.4527,0.0579
534,1.09,1101.3,497.2323,0.3313,1.4046,-0.0136,2.1381,494.3105,0.0593
535,1.12,1098.7,498.2369,0.3319,1.4045,-0.0133,2.1333,496.0433,0.0607
536,1.15,1096.1,499.2394,0.3325,1.4045,-0.0131,2.1285,497.7512,0.0621
537,1.18,1093.5,500.2399,0.3332,1.4044,-0.0129,2.1237,499.5341,0.0635
538,1.22,1090.8,501.2484,0.3338,1.4043,-0.0127,2.1188,501.513,0.0649
539,1.25,1088.2,502.245,0.3344,1.4042,-0.0125,2.114,503.2452,0.0663
540,1.28,1085.6,503.2395,0.335,1.4041,-0.0123,2.1092,504.8525,0.0677
541,1.31,1083.0,504.2321,0.3356,1.4041,-0.0121,2.1044,506.4348,0.069
542,1.34,1080.4,505.2227,0.3363,1.404,-0.0119,2.0995,508.2002,0.0704
543,1.38,1077.8,506.2114,0.3369,1.4039,-0.0117,2.0947,509.7323,0.0718
544,1.41,1075.1,507.1982,0.3375,1.4038,-0.0115,2.0899,511.5485,0.0732
545,1.44,1072.5,508.183,0.3381,1.4037,-0.0113,2.0851,513.0302,0.0746
546,1.47,1069.9,509.1758,0.3388,1.4036,-0.0111,2.0803,514.487,0.076
547,1.5,1067.3,510.1568,0.3394,1.4036,-0.0109,2.0754,516.1256,0.0774
548,1.54,1064.7,511.136,0.34,1.4035,-0.0107,2.0706,517.5322,0.0788
549,1.57,1062.1,512.1133,0.3406,1.4034,-0.0104,2.0658,518.9138,0.0802
550,1.6,1059.4,513.0887,0.3412,1.4033,-0.0102,2.061,520.5766,0.0816
551,1.63,1056.8,514.0623,0.3418,1.4032,-0.01,2.0561,522.0135,0.083
552,1.66,1054.2,515.034,0.3425,1.4032,-0.0098,2.0513,523.4195,0.0844
553,1.7,1051.5,515.5483,0.3431,1.4025,-0.0097,2.0465,524.3052,0.0855
554,1.73,1048.7,516.0136,0.3438,1.4017,-0.0097,2.0417,525.3692,0.0866
555,1.76,1045.9,516.4785,0.3445,1.401,-0.0096,2.037,526.3017,0.0876
556,1.79,1043.2,516.9429,0.3452,1.4002,-0.0095,2.0322,527.109,0.0887
557,1.82,1040.4,517.407,0.3459,1.3995,-0.0095,2.0274,527.993,0.0897
558,1.86,1037.7,517.8706,0.3466,1.3988,-0.0094,2.0226,528.748,0.0908
559,1.89,1034.9,518.3339,0.3473,1.398,-0.0093,2.0178,529.6788,0.0918
560,1.92,1032.2,518.7967,0.348,1.3973,-0.0092,2.013,530.3814,0.0929
561,1.95,1029.4,519.2591,0.3487,1.3966,-0.0092,2.0082,531.2589,0.0939
562,1.98,1026.6,519.7211,0.3494,1.3958,-0.0091,2.0034,532.1096,0.095
563,2.02,1023.9,520.1827,0.35,1.3951,-0.009,1.9986,532.7335,0.0961
564,2.05,1021.1,520.6438,0.3507,1.3943,-0.009,1.9938,533.4308,0.0971
565,2.08,1018.4,521.1046,0.3514,1.3936,-0.0089,1.9891,533.9006,0.0982
566,2.11,1015.6,521.565,0.3521,1.3928,-0.0088,1.9843,534.6449,0.0992
567,2.14,1012.9,522.0249,0.3527,1.3921,-0.0087,1.9795,535.1644,0.1003
568,2.18,1010.1,522.4844,0.3534,1.3914,-0.0087,1.9747,535.8555,0.1013
569,2.21,1007.3,522.9436,0.3541,1.3906,-0.0086,1.9699,536.5197,0.1024
570,2.24,1004.6,523.4023,0.3548,1.3899,-0.0085,1.9651,536.8605,0.1034
571,2.27,1001.8,523.8607,0.3554,1.3891,-0.0085,1.9603,537.4715,0.1045
572,2.3,999.07,524.3186,0.3561,1.3884,-0.0084,1.9555,537.9186,0.1055
573,2.34,996.29,524.7476,0.3568,1.3876,-0.0083,1.9506,538.3367,0.1066
574,2.37,993.2,524.919,0.3574,1.3861,-0.0083,1.9446,538.4233,0.1074
575,2.4,990.12,525.0905,0.358,1.3846,-0.0083,1.9386,538.3534,0.1083
576,2.43,987.03,525.2523,0.3586,1.383,-0.0082,1.9327,538.2671,0.1091
577,2.46,983.95,525.4236,0.3592,1.3815,-0.0082,1.9267,538.1235,0.11
578,2.5,980.86,525.5854,0.3597,1.38,-0.0082,1.9207,538.0622,0.1108
579,2.53,977.78,525.7566,0.3603,1.3784,-0.0081,1.9147,537.8446,0.1116
580,2.56,974.69,525.9278,0.3609,1.3769,-0.0081,1.9087,537.7092,0.1125
581,2.59,971.61,526.0893,0.3615,1.3754,-0.0081,1.9027,537.4177,0.1133
582,2.62,968.52,526.2604,0.3621,1.3739,-0.008,1.8967,537.2081,0.1142
583,2.66,965.44,526.4314,0.3627,1.3723,-0.008,1.8907,536.8426,0.115
584,2.69,962.35,526.5928,0.3632,1.3708,-0.008,1.8847,536.559,0.1158
585,2.72,959.27,526.7637,0.3638,1.3692,-0.0079,1.8787,536.1195,0.1167
586,2.75,956.19,526.925,0.3644,1.3677,-0.0079,1.8727,535.743,0.1175
587,2.78,953.1,527.0958,0.365,1.3662,-0.0079,1.8667,535.3482,0.1184
588,2.82,950.02,527.2665,0.3656,1.3646,-0.0078,1.8607,534.7978,0.1192
589,2.85,946.93,527.4277,0.3661,1.3631,-0.0078,1.8547,534.3289,0.12
590,2.88,943.85,527.5983,0.3667,1.3615,-0.0078,1.8487,533.7045,0.1209
591,2.91,940.76,527.7594,0.3673,1.36,-0.0078,1.8427,533.1615,0.1217
592,2.94,937.68,527.9299,0.3679,1.3585,-0.0077,1.8367,532.4631,0.1226
593,2.98,934.59,528.1004,0.3685,1.3569,-0.0077,1.8307,531.8461,0.1234
594,3.01,931.35,528.1477,0.3691,1.3549,-0.0077,1.8244,530.8451,0.1242
