cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
-6.9520,0.0206,0.0509,0.2209,0.2027,0.1861,0.0197,0.1220,0.4341,0.3137,0.2607,0.0928,0.4074,0.6253,0.5039,0.3143
-6.9080,0.0201,0.0536,0.2206,0.2044,0.1941,0.0193,0.1267,0.4372,0.3152,0.2674,0.1048,0.4273,0.6441,0.5145,0.3141
-6.8640,0.0239,0.0527,0.2177,0.2033,0.1918,0.0232,0.1302,0.4359,0.3145,0.2612,0.1107,0.4435,0.6530,0.5141,0.3101
-6.8200,0.0211,0.0472,0.2193,0.2098,0.1927,0.0204,0.1354,0.4441,0.3263,0.2621,0.1088,0.4605,0.6689,0.5296,0.3205
-6.7760,0.0217,0.0430,0.2259,0.2047,0.1934,0.0208,0.1411,0.4568,0.3283,0.2629,0.1068,0.4716,0.6873,0.5338,0.3360
-6.7320,0.0222,0.0443,0.2262,0.2078,0.1938,0.0213,0.1488,0.4623,0.3369,0.2636,0.0988,0.4908,0.6946,0.5518,0.3504
-6.6880,0.0235,0.0425,0.2312,0.2073,0.1980,0.0221,0.1509,0.4696,0.3354,0.2685,0.0860,0.5114,0.7026,0.5531,0.3564
-6.6440,0.0233,0.0456,0.2359,0.2126,0.2036,0.0208,0.1504,0.4740,0.3360,0.2747,0.0711,0.5327,0.7163,0.5538,0.3515
-6.6000,0.0257,0.0500,0.2361,0.2164,0.2135,0.0217,0.1473,0.4731,0.3363,0.2884,0.0605,0.5498,0.7066,0.5589,0.3456
-6.5560,0.0255,0.0574,0.2395,0.2235,0.2100,0.0210,0.1446,0.4778,0.3453,0.2853,0.0518,0.5657,0.6953,0.5934,0.3524
-6.5120,0.0246,0.0665,0.2470,0.2277,0.2140,0.0197,0.1431,0.4785,0.3518,0.2942,0.0476,0.5777,0.6924,0.6205,0.3692
-6.4680,0.0235,0.0775,0.2428,0.2317,0.2129,0.0199,0.1466,0.4550,0.3577,0.2984,0.0463,0.5881,0.6745,0.6308,0.3735
-6.4240,0.0233,0.0846,0.2499,0.2319,0.2133,0.0202,0.1502,0.4477,0.3597,0.3046,0.0510,0.5874,0.6723,0.6348,0.3639
-6.3800,0.0233,0.0910,0.2632,0.2344,0.2158,0.0213,0.1555,0.4567,0.3637,0.3141,0.0569,0.5783,0.6845,0.6472,0.3517
-6.3360,0.0221,0.0935,0.2753,0.2414,0.2142,0.0204,0.1595,0.4709,0.3710,0.3167,0.0607,0.5701,0.7033,0.6510,0.3449
-6.2920,0.0208,0.0948,0.2829,0.2468,0.2124,0.0197,0.1643,0.4838,0.3754,0.3187,0.0636,0.5682,0.7305,0.6494,0.3460
-6.2480,0.0217,0.0981,0.2888,0.2514,0.2078,0.0208,0.1732,0.4946,0.3741,0.3163,0.0689,0.5799,0.7587,0.6543,0.3456
-6.2040,0.0215,0.0948,0.2897,0.2589,0.2089,0.0206,0.1768,0.5013,0.3790,0.3225,0.0726,0.5784,0.7788,0.6670,0.3664
-6.1600,0.0224,0.0944,0.2755,0.2578,0.2076,0.0217,0.1869,0.4869,0.3755,0.3232,0.0771,0.5950,0.7653,0.6597,0.3764
-6.1160,0.0235,0.0968,0.2694,0.2539,0.2122,0.0232,0.1976,0.4800,0.3704,0.3281,0.0846,0.6140,0.7757,0.6512,0.3826
-6.0720,0.0232,0.1054,0.2691,0.2550,0.2129,0.0237,0.2120,0.4738,0.3730,0.3272,0.0906,0.6362,0.7994,0.6676,0.3888
-6.0280,0.0217,0.1130,0.2660,0.2601,0.2129,0.0239,0.2270,0.4647,0.3752,0.3208,0.0994,0.6424,0.8059,0.6982,0.3960
-5.9840,0.0222,0.1165,0.2682,0.2616,0.2129,0.0252,0.2432,0.4681,0.3717,0.3198,0.1063,0.6486,0.8069,0.7199,0.3954
-5.9400,0.0221,0.1201,0.2687,0.2634,0.2107,0.0255,0.2487,0.4665,0.3690,0.3137,0.1174,0.6541,0.8067,0.7248,0.3970
-5.8960,0.0244,0.1227,0.2771,0.2685,0.2113,0.0279,0.2425,0.4736,0.3712,0.3110,0.1422,0.6599,0.8167,0.7321,0.3987
-5.8520,0.0232,0.1243,0.2755,0.2705,0.2160,0.0268,0.2321,0.4650,0.3715,0.3128,0.1695,0.6581,0.8207,0.7474,0.3848
-5.8080,0.0224,0.1274,0.2767,0.2776,0.2177,0.0263,0.2290,0.4645,0.3817,0.3088,0.1976,0.6581,0.8380,0.7753,0.3772
-5.7640,0.0244,0.1309,0.2824,0.2704,0.2186,0.0281,0.2357,0.4774,0.3819,0.3063,0.2177,0.6643,0.8754,0.7733,0.3682
-5.7200,0.0253,0.1340,0.2813,0.2691,0.2233,0.0303,0.2490,0.4787,0.3958,0.3150,0.2264,0.6763,0.8918,0.7647,0.3615
-5.6760,0.0279,0.1354,0.2813,0.2716,0.2177,0.0359,0.2618,0.4822,0.4116,0.3132,0.2262,0.6960,0.8995,0.7682,0.3620
-5.6320,0.0288,0.1404,0.2855,0.2631,0.2197,0.0407,0.2755,0.4820,0.4105,0.3214,0.2208,0.7172,0.8958,0.7425,0.3648
-5.5880,0.0335,0.1437,0.2866,0.2618,0.2219,0.0474,0.2786,0.4780,0.4156,0.3291,0.2178,0.7219,0.8749,0.7307,0.3703
-5.5440,0.0352,0.1471,0.2818,0.2627,0.2224,0.0509,0.2791,0.4669,0.4171,0.3358,0.2222,0.7299,0.8488,0.7254,0.3641
-5.5000,0.0335,0.1469,0.2875,0.2685,0.2264,0.0512,0.2800,0.4734,0.4235,0.3460,0.2257,0.7345,0.8590,0.7318,0.3692
-5.4560,0.0332,0.1482,0.2937,0.2758,0.2270,0.0521,0.2851,0.4836,0.4333,0.3462,0.2293,0.7414,0.8654,0.7380,0.3746
-5.4120,0.0321,0.1457,0.2953,0.2804,0.2257,0.0505,0.2871,0.4858,0.4481,0.3427,0.2288,0.7396,0.8541,0.7332,0.3836
-5.3680,0.0314,0.1449,0.3008,0.2765,0.2306,0.0472,0.2902,0.4908,0.4494,0.3482,0.2268,0.7441,0.8481,0.7039,0.3972
-5.3240,0.0304,0.1402,0.2966,0.2769,0.2352,0.0441,0.2851,0.4842,0.4536,0.3526,0.2295,0.7349,0.8302,0.6876,0.4162
-5.2800,0.0310,0.1373,0.3019,0.2753,0.2361,0.0432,0.2826,0.4955,0.4548,0.3551,0.2321,0.7277,0.8397,0.6747,0.4322
-5.2360,0.0321,0.1389,0.3028,0.2775,0.2352,0.0434,0.2824,0.5013,0.4561,0.3533,0.2302,0.7155,0.8395,0.6780,0.4514
-5.1920,0.0299,0.1424,0.3035,0.2877,0.2399,0.0408,0.2844,0.5028,0.4561,0.3600,0.2244,0.7104,0.8355,0.6944,0.4700
-5.1480,0.0312,0.1502,0.3063,0.2849,0.2419,0.0407,0.2908,0.5066,0.4403,0.3613,0.2239,0.7237,0.8448,0.6935,0.4858
-5.1040,0.0324,0.1586,0.3126,0.2935,0.2412,0.0408,0.2966,0.5203,0.4475,0.3613,0.2270,0.7381,0.8612,0.7108,0.5046
-5.0600,0.0328,0.1643,0.3148,0.2966,0.2417,0.0421,0.2977,0.5243,0.4512,0.3666,0.2350,0.7349,0.8568,0.7192,0.5028
-5.0160,0.0328,0.1675,0.3097,0.2971,0.2392,0.0448,0.2968,0.5250,0.4508,0.3690,0.2415,0.7221,0.8594,0.7197,0.4900
-4.9720,0.0324,0.1664,0.3083,0.3013,0.2505,0.0487,0.2950,0.5325,0.4559,0.3872,0.2507,0.7133,0.8750,0.7248,0.4902
-4.9280,0.0328,0.1714,0.3044,0.2981,0.2516,0.0525,0.3024,0.5336,0.4519,0.3879,0.2642,0.7254,0.8854,0.7175,0.4773
-4.8840,0.0314,0.1756,0.3105,0.2984,0.2583,0.0545,0.3119,0.5449,0.4570,0.3910,0.2758,0.7423,0.9066,0.7263,0.4725
-4.8400,0.0317,0.1770,0.3079,0.3041,0.2614,0.0603,0.3179,0.5380,0.4678,0.3847,0.2889,0.7547,0.8984,0.7500,0.4725
-4.7960,0.0317,0.1819,0.3126,0.3064,0.2645,0.0665,0.3252,0.5412,0.4707,0.3735,0.2995,0.7740,0.9124,0.7717,0.4805
-4.7520,0.0326,0.1850,0.3227,0.3114,0.2782,0.0733,0.3243,0.5476,0.4767,0.3786,0.3081,0.7894,0.9228,0.7934,0.4787
-4.7080,0.0337,0.1889,0.3250,0.3125,0.2802,0.0795,0.3194,0.5416,0.4758,0.3730,0.3196,0.7857,0.9157,0.7999,0.4754
-4.6640,0.0324,0.1938,0.3294,0.3101,0.2804,0.0817,0.3176,0.5431,0.4740,0.3703,0.3281,0.7722,0.9153,0.7999,0.4585
-4.6200,0.0345,0.1996,0.3345,0.3137,0.2789,0.0870,0.3154,0.5420,0.4815,0.3666,0.3466,0.7631,0.9210,0.8147,0.4541
-4.5760,0.0368,0.2089,0.3414,0.3152,0.2776,0.0899,0.3183,0.5409,0.4900,0.3641,0.3608,0.7759,0.9297,0.8255,0.4532
-4.5320,0.0394,0.2191,0.3469,0.3167,0.2802,0.0932,0.3239,0.5403,0.4964,0.3628,0.3750,0.7914,0.9285,0.8311,0.4486
-4.4880,0.0377,0.2204,0.3444,0.3216,0.2888,0.0915,0.3291,0.5356,0.5050,0.3708,0.3739,0.7903,0.9201,0.8406,0.4733
-4.4440,0.0399,0.2217,0.3504,0.3227,0.2968,0.0932,0.3466,0.5436,0.5064,0.3726,0.3752,0.8001,0.9388,0.8373,0.4829
-4.4000,0.0416,0.2228,0.3522,0.3305,0.2935,0.0946,0.3611,0.5478,0.5161,0.3610,0.3799,0.8105,0.9551,0.8435,0.4908
-4.3560,0.0439,0.2208,0.3462,0.3358,0.2913,0.0964,0.3591,0.5438,0.5172,0.3564,0.3876,0.7990,0.9460,0.8419,0.5013
-4.3120,0.0472,0.2273,0.3438,0.3435,0.2899,0.0994,0.3589,0.5498,0.5181,0.3573,0.3991,0.8025,0.9359,0.8464,0.5119
-4.2680,0.0521,0.2301,0.3538,0.3515,0.2950,0.1017,0.3579,0.5728,0.5183,0.3686,0.4129,0.8149,0.9489,0.8570,0.5270
-4.2240,0.0580,0.2308,0.3610,0.3500,0.2893,0.1074,0.3546,0.5872,0.5152,0.3642,0.4357,0.8127,0.9536,0.8557,0.5256
-4.1800,0.0622,0.2319,0.3681,0.3518,0.2868,0.1121,0.3549,0.5967,0.5259,0.3651,0.4563,0.8087,0.9640,0.8643,0.5267
-4.1360,0.0669,0.2299,0.3630,0.3506,0.2829,0.1170,0.3518,0.5877,0.5378,0.3617,0.4769,0.7970,0.9543,0.8544,0.5361
-4.0920,0.0678,0.2268,0.3641,0.3404,0.2833,0.1201,0.3497,0.5843,0.5436,0.3633,0.4849,0.7812,0.9627,0.8284,0.5363
-4.0480,0.0669,0.2319,0.3779,0.3338,0.2858,0.1238,0.3600,0.5945,0.5589,0.3699,0.4887,0.7846,0.9808,0.8194,0.5279
-4.0040,0.0665,0.2301,0.3810,0.3342,0.2849,0.1274,0.3650,0.5959,0.5744,0.3737,0.4918,0.7768,0.9864,0.8258,0.5360
-3.9600,0.0680,0.2328,0.3929,0.3394,0.2809,0.1327,0.3752,0.6014,0.5874,0.3739,0.4984,0.7755,0.9881,0.8457,0.5458
-3.9160,0.0680,0.2313,0.3987,0.3436,0.2776,0.1391,0.3834,0.6078,0.5950,0.3770,0.5055,0.7819,0.9979,0.8599,0.5402
-3.8720,0.0682,0.2337,0.3945,0.3462,0.2782,0.1453,0.3969,0.6047,0.5974,0.3797,0.5145,0.7917,1.0039,0.8681,0.5381
-3.8280,0.0738,0.2332,0.3896,0.3538,0.2902,0.1568,0.4063,0.6001,0.6040,0.3916,0.5347,0.7857,1.0105,0.8781,0.5491
-3.7840,0.0747,0.2268,0.3874,0.3600,0.2871,0.1601,0.4020,0.6003,0.6116,0.3856,0.5387,0.7584,1.0269,0.8898,0.5451
-3.7400,0.0784,0.2270,0.3883,0.3672,0.2877,0.1639,0.3976,0.6054,0.6264,0.3872,0.5405,0.7356,1.0453,0.9159,0.5473
-3.6960,0.0835,0.2273,0.3898,0.3706,0.2875,0.1681,0.3896,0.6047,0.6337,0.3905,0.5407,0.7117,1.0521,0.9317,0.5420
-3.6520,0.0877,0.2363,0.3837,0.3688,0.2911,0.1701,0.3970,0.5945,0.6291,0.3987,0.5340,0.7219,1.0397,0.9394,0.5389
-3.6080,0.0959,0.2477,0.3786,0.3701,0.3002,0.1801,0.4053,0.5936,0.6297,0.4135,0.5531,0.7347,1.0349,0.9516,0.5389
-3.5640,0.1041,0.2565,0.3856,0.3655,0.2977,0.1881,0.4042,0.6151,0.6224,0.4122,0.5693,0.7327,1.0586,0.9602,0.5361
-3.5200,0.1139,0.2645,0.3739,0.3703,0.2975,0.1967,0.4029,0.6118,0.6211,0.4087,0.5886,0.7482,1.0480,0.9828,0.5473
-3.4760,0.1210,0.2762,0.3792,0.3734,0.3024,0.2053,0.4063,0.6251,0.6195,0.4105,0.6045,0.7691,1.0635,0.9961,0.5608
-3.4320,0.1249,0.2720,0.3919,0.3828,0.3006,0.2131,0.3974,0.6426,0.6258,0.4051,0.6167,0.7631,1.0816,0.9977,0.5843
-3.3880,0.1287,0.2756,0.3907,0.3803,0.3039,0.2228,0.4031,0.6428,0.6185,0.4040,0.6242,0.7631,1.0668,0.9676,0.6065
-3.3440,0.1340,0.2729,0.3974,0.3896,0.3083,0.2335,0.4073,0.6526,0.6291,0.4065,0.6344,0.7507,1.0604,0.9584,0.6056
-3.3000,0.1404,0.2716,0.3985,0.3927,0.3041,0.2463,0.4127,0.6514,0.6333,0.3969,0.6490,0.7434,1.0342,0.9549,0.6074
-3.2560,0.1477,0.2702,0.3892,0.3965,0.3137,0.2611,0.4147,0.6391,0.6375,0.4082,0.6643,0.7427,1.0063,0.9782,0.6178
-3.2120,0.1469,0.2663,0.3927,0.3950,0.3057,0.2660,0.4151,0.6501,0.6350,0.4027,0.6607,0.7569,1.0112,1.0130,0.6164
-3.1680,0.1553,0.2755,0.3954,0.3945,0.3145,0.2798,0.4353,0.6554,0.6277,0.4189,0.6833,0.7954,1.0192,1.0099,0.6160
-3.1240,0.1641,0.2724,0.3888,0.4085,0.3095,0.2920,0.4423,0.6501,0.6402,0.4167,0.7086,0.8061,1.0214,1.0154,0.6105
-3.0800,0.1725,0.2820,0.3947,0.4100,0.3172,0.2992,0.4623,0.6681,0.6337,0.4242,0.7168,0.8397,1.0462,1.0158,0.6036
-3.0360,0.1838,0.2857,0.3918,0.4191,0.3146,0.3117,0.4694,0.6754,0.6391,0.4193,0.7361,0.8670,1.0635,1.0366,0.6125
-2.9920,0.1909,0.2939,0.3892,0.4167,0.3249,0.3221,0.4774,0.6740,0.6337,0.4226,0.7487,0.8904,1.0787,1.0375,0.6171
-2.9480,0.1980,0.3008,0.3885,0.4255,0.3136,0.3311,0.4915,0.6636,0.6422,0.4016,0.7567,0.9073,1.0832,1.0506,0.6236
-2.9040,0.2131,0.2995,0.3865,0.4242,0.3114,0.3480,0.4982,0.6554,0.6380,0.3938,0.7779,0.9082,1.0951,1.0475,0.6370
-2.8600,0.2248,0.2986,0.3874,0.4235,0.3128,0.3608,0.4999,0.6526,0.6375,0.3954,0.7852,0.9110,1.1098,1.0417,0.6399
-2.8160,0.2310,0.3148,0.3810,0.4222,0.3194,0.3662,0.5206,0.6450,0.6411,0.4071,0.7755,0.9487,1.1097,1.0479,0.6457
-2.7720,0.2472,0.3157,0.3795,0.4142,0.3199,0.3834,0.5174,0.6439,0.6384,0.4116,0.7917,0.9505,1.1055,1.0417,0.6601
-2.7280,0.2574,0.3196,0.3748,0.4109,0.3309,0.3903,0.5219,0.6364,0.6410,0.4277,0.8012,0.9655,1.0958,1.0413,0.6844
-2.6840,0.2674,0.3219,0.3763,0.4176,0.3309,0.3958,0.5292,0.6353,0.6534,0.4335,0.8152,0.9884,1.1013,1.0475,0.6902
-2.6400,0.2756,0.3260,0.3768,0.4138,0.3170,0.3994,0.5301,0.6315,0.6554,0.4231,0.8360,0.9977,1.1104,1.0510,0.6838
-2.5960,0.2873,0.3241,0.3845,0.4195,0.3174,0.4084,0.5188,0.6300,0.6683,0.4304,0.8667,0.9864,1.1365,1.0767,0.6679
-2.5520,0.2981,0.3296,0.3989,0.4153,0.3146,0.4173,0.5201,0.6379,0.6627,0.4302,0.8909,0.9939,1.1722,1.0869,0.6546
-2.5080,0.3052,0.3274,0.3992,0.4206,0.3101,0.4229,0.5166,0.6342,0.6579,0.4288,0.9102,0.9870,1.1908,1.0918,0.6413
-2.4640,0.3105,0.3340,0.4082,0.4211,0.3050,0.4262,0.5245,0.6437,0.6441,0.4297,0.9308,0.9948,1.2141,1.1000,0.6280
-2.4200,0.3210,0.3409,0.4063,0.4191,0.2955,0.4342,0.5241,0.6324,0.6267,0.4197,0.9678,0.9799,1.1893,1.0922,0.6154
-2.3760,0.3254,0.3535,0.4067,0.4197,0.2959,0.4353,0.5327,0.6311,0.6164,0.4169,0.9919,0.9735,1.1720,1.0883,0.6071
-2.3320,0.3260,0.3655,0.3974,0.4259,0.2962,0.4352,0.5427,0.6205,0.6153,0.4104,1.0068,0.9738,1.1549,1.0936,0.6078
-2.2880,0.3250,0.3662,0.3934,0.4233,0.2986,0.4399,0.5460,0.6162,0.6118,0.4080,1.0189,0.9742,1.1525,1.0938,0.6147
-2.2440,0.3352,0.3717,0.3852,0.4322,0.3072,0.4638,0.5608,0.6094,0.6260,0.4125,1.0550,1.0005,1.1452,1.1056,0.6202
-2.2000,0.3409,0.3653,0.3921,0.4341,0.3015,0.4798,0.5673,0.6257,0.6286,0.4023,1.0754,1.0222,1.1620,1.1002,0.6118
-2.1560,0.3422,0.3591,0.3940,0.4384,0.3043,0.4871,0.5781,0.6313,0.6359,0.4036,1.0812,1.0460,1.1603,1.1015,0.6023
-2.1120,0.3453,0.3642,0.3954,0.4333,0.2999,0.4944,0.5985,0.6342,0.6326,0.3976,1.0965,1.0741,1.1541,1.0878,0.5954
-2.0680,0.3515,0.3631,0.3918,0.4362,0.2973,0.5046,0.6074,0.6284,0.6404,0.3960,1.1262,1.0827,1.1290,1.0856,0.5859
-2.0240,0.3456,0.3701,0.3912,0.4370,0.2897,0.4986,0.6195,0.6273,0.6428,0.3867,1.1339,1.0922,1.1184,1.0909,0.5857
-1.9800,0.3467,0.3639,0.3850,0.4403,0.2919,0.5008,0.6145,0.6207,0.6504,0.3921,1.1607,1.0834,1.1078,1.1005,0.5779
-1.9360,0.3414,0.3602,0.3896,0.4344,0.2920,0.4993,0.6094,0.6288,0.6486,0.3958,1.1742,1.0727,1.1232,1.0850,0.5812
-1.8920,0.3418,0.3580,0.3885,0.4240,0.2908,0.5055,0.6054,0.6302,0.6397,0.3976,1.1882,1.0635,1.1397,1.0601,0.5945
-1.8480,0.3365,0.3637,0.3847,0.4246,0.2950,0.5097,0.6078,0.6242,0.6417,0.4023,1.1910,1.0739,1.1474,1.0493,0.5974
-1.8040,0.3356,0.3646,0.3956,0.4275,0.2926,0.5146,0.6127,0.6379,0.6484,0.3974,1.2101,1.0971,1.1824,1.0500,0.6016
-1.7600,0.3380,0.3746,0.3909,0.4299,0.2975,0.5247,0.6340,0.6267,0.6539,0.4005,1.2422,1.1410,1.1755,1.0530,0.6238
-1.7160,0.3347,0.3743,0.3969,0.4295,0.2919,0.5290,0.6331,0.6278,0.6572,0.3870,1.2568,1.1512,1.1955,1.0604,0.6171
-1.6720,0.3289,0.3732,0.3981,0.4248,0.2910,0.5338,0.6249,0.6247,0.6568,0.3845,1.2759,1.1334,1.2148,1.0674,0.6209
-1.6280,0.3280,0.3774,0.4107,0.4277,0.2957,0.5356,0.6298,0.6355,0.6639,0.3857,1.2914,1.1345,1.2389,1.0810,0.6311
-1.5840,0.3174,0.3903,0.3969,0.4191,0.2924,0.5261,0.6468,0.6169,0.6559,0.3794,1.2843,1.1587,1.2086,1.0634,0.6561
-1.5400,0.3154,0.3923,0.3890,0.4238,0.2933,0.5278,0.6483,0.6085,0.6692,0.3757,1.2898,1.1644,1.1917,1.0703,0.6530
-1.4960,0.3030,0.3885,0.3890,0.4182,0.2950,0.5183,0.6424,0.6098,0.6670,0.3750,1.2726,1.1693,1.1891,1.0641,0.6690
-1.4520,0.2992,0.3870,0.3894,0.4257,0.2977,0.5199,0.6364,0.6156,0.6811,0.3739,1.2774,1.1722,1.1839,1.0699,0.6778
-1.4080,0.3046,0.3890,0.3744,0.4175,0.2953,0.5274,0.6353,0.6036,0.6756,0.3651,1.3044,1.1767,1.1416,1.0550,0.6731
-1.3640,0.2895,0.3909,0.3717,0.4182,0.3063,0.5143,0.6324,0.6129,0.6769,0.3713,1.3060,1.1726,1.1363,1.0548,0.6814
-1.3200,0.2733,0.3826,0.3703,0.4189,0.2990,0.4913,0.6204,0.6215,0.6780,0.3595,1.2943,1.1640,1.1350,1.0603,0.6696
-1.2760,0.2702,0.3785,0.3542,0.4187,0.3013,0.4827,0.6134,0.6052,0.6769,0.3613,1.3031,1.1569,1.1115,1.0628,0.6634
-1.2320,0.2598,0.3812,0.3646,0.4198,0.3083,0.4723,0.6180,0.6158,0.6729,0.3661,1.3055,1.1603,1.1441,1.0595,0.6601
-1.1880,0.2538,0.3881,0.3766,0.4149,0.2895,0.4683,0.6280,0.6235,0.6596,0.3442,1.3084,1.1695,1.1753,1.0531,0.6521
-1.1440,0.2494,0.3848,0.3779,0.4202,0.2902,0.4656,0.6291,0.6185,0.6597,0.3473,1.3040,1.1747,1.1890,1.0725,0.6384
-1.1000,0.2477,0.3704,0.3883,0.4186,0.2924,0.4574,0.6131,0.6282,0.6568,0.3522,1.2808,1.1603,1.2046,1.0796,0.6249
-1.0560,0.2288,0.3692,0.3790,0.4246,0.2924,0.4315,0.6109,0.6195,0.6667,0.3557,1.2307,1.1665,1.1788,1.0914,0.6173
-1.0120,0.2146,0.3648,0.3863,0.4171,0.2829,0.4074,0.6043,0.6306,0.6605,0.3451,1.1797,1.1747,1.1791,1.0765,0.6111
-0.9680,0.2140,0.3677,0.3775,0.4102,0.2908,0.3985,0.6018,0.6226,0.6484,0.3548,1.1510,1.1840,1.1682,1.0504,0.6180
-0.9240,0.2109,0.3730,0.3901,0.4060,0.2913,0.3909,0.6034,0.6391,0.6428,0.3549,1.1268,1.1915,1.2085,1.0395,0.6291
-0.8800,0.2029,0.3681,0.3899,0.4032,0.2939,0.3812,0.5958,0.6362,0.6410,0.3577,1.1016,1.1797,1.2309,1.0315,0.6311
-0.8360,0.2056,0.3624,0.3883,0.4051,0.2882,0.3836,0.5877,0.6340,0.6393,0.3540,1.0995,1.1631,1.2398,1.0218,0.6204
-0.7920,0.1929,0.3723,0.3803,0.4014,0.2871,0.3677,0.6009,0.6253,0.6304,0.3566,1.0685,1.1817,1.2236,1.0041,0.6127
-0.7480,0.1911,0.3672,0.3916,0.4164,0.2802,0.3593,0.6003,0.6444,0.6433,0.3549,1.0356,1.1859,1.2433,1.0209,0.6091
-0.7040,0.1870,0.3529,0.3896,0.4074,0.2780,0.3475,0.5888,0.6479,0.6319,0.3560,0.9935,1.1622,1.2591,1.0041,0.5956
-0.6600,0.1816,0.3424,0.3923,0.4032,0.2800,0.3351,0.5828,0.6534,0.6249,0.3602,0.9556,1.1412,1.2715,1.0012,0.5835
-0.6160,0.1739,0.3528,0.3823,0.4049,0.2734,0.3172,0.6038,0.6433,0.6266,0.3579,0.9122,1.1656,1.2515,1.0043,0.5759
-0.5720,0.1715,0.3418,0.3777,0.4003,0.2718,0.3094,0.5998,0.6377,0.6226,0.3626,0.8987,1.1676,1.2406,0.9979,0.5533
-0.5280,0.1726,0.3411,0.3748,0.4156,0.2838,0.3033,0.5987,0.6335,0.6481,0.3792,0.8818,1.1726,1.2272,1.0366,0.5526
-0.4840,0.1666,0.3369,0.3783,0.4235,0.2760,0.2897,0.5910,0.6348,0.6608,0.3703,0.8605,1.1676,1.2283,1.0599,0.5407
-0.4400,0.1705,0.3363,0.3661,0.4277,0.2866,0.2882,0.5806,0.6162,0.6639,0.3814,0.8614,1.1589,1.1913,1.0741,0.5290
-0.3960,0.1725,0.3314,0.3624,0.4249,0.2842,0.2842,0.5682,0.6191,0.6568,0.3779,0.8541,1.1518,1.1826,1.0728,0.5294
-0.3520,0.1602,0.3289,0.3657,0.4162,0.2835,0.2662,0.5646,0.6309,0.6452,0.3763,0.8169,1.1582,1.1990,1.0577,0.5145
-0.3080,0.1562,0.3322,0.3754,0.4084,0.2815,0.2581,0.5706,0.6406,0.6351,0.3735,0.7990,1.1702,1.2136,1.0442,0.5190
-0.2640,0.1546,0.3316,0.3666,0.4042,0.2824,0.2529,0.5755,0.6176,0.6291,0.3761,0.7810,1.1835,1.1769,1.0315,0.5141
-0.2200,0.1533,0.3342,0.3799,0.4040,0.2760,0.2510,0.5799,0.6240,0.6297,0.3693,0.7600,1.1864,1.1846,1.0220,0.5270
-0.1760,0.1488,0.3148,0.3713,0.4089,0.2769,0.2461,0.5451,0.6107,0.6348,0.3715,0.7369,1.1286,1.1698,1.0187,0.5502
-0.1320,0.1539,0.3252,0.3761,0.3887,0.2791,0.2558,0.5577,0.6187,0.6080,0.3724,0.7474,1.1556,1.1833,0.9811,0.5542
-0.0880,0.1488,0.3196,0.3628,0.3923,0.2724,0.2530,0.5593,0.6094,0.6145,0.3661,0.7423,1.1580,1.1700,0.9954,0.5562
-0.0440,0.1517,0.3145,0.3706,0.3960,0.2793,0.2558,0.5595,0.6253,0.6198,0.3770,0.7463,1.1438,1.1910,1.0094,0.5770
0.0000,0.1548,0.3055,0.3557,0.3914,0.2793,0.2590,0.5562,0.6052,0.6134,0.3797,0.7476,1.1314,1.1600,0.9968,0.5804
0.0440,0.1529,0.2993,0.3513,0.3927,0.2760,0.2574,0.5502,0.5976,0.6202,0.3766,0.7394,1.1232,1.1494,0.9979,0.5759
0.0880,0.1546,0.3015,0.3569,0.3905,0.2818,0.2598,0.5533,0.6078,0.6220,0.3832,0.7361,1.1401,1.1716,1.0017,0.5768
0.1320,0.1584,0.2906,0.3557,0.3850,0.2764,0.2665,0.5391,0.6120,0.6162,0.3750,0.7392,1.1226,1.1870,0.9974,0.5821
0.1760,0.1546,0.2820,0.3422,0.3918,0.2840,0.2651,0.5276,0.5965,0.6271,0.3816,0.7352,1.0902,1.1700,1.0178,0.6056
0.2200,0.1604,0.2806,0.3413,0.3903,0.2822,0.2747,0.5223,0.5916,0.6262,0.3794,0.7421,1.0681,1.1625,1.0265,0.5979
0.2640,0.1591,0.2860,0.3453,0.3785,0.2786,0.2760,0.5223,0.5930,0.6089,0.3754,0.7301,1.0686,1.1560,1.0134,0.5886
0.3080,0.1683,0.2920,0.3548,0.3887,0.2751,0.2875,0.5250,0.6036,0.6176,0.3735,0.7363,1.0883,1.1740,1.0265,0.5806
0.3520,0.1690,0.2993,0.3473,0.3885,0.2769,0.2904,0.5274,0.5886,0.6145,0.3766,0.7343,1.1018,1.1527,1.0249,0.5870
0.3960,0.1803,0.2988,0.3425,0.3885,0.2744,0.3037,0.5237,0.5812,0.6116,0.3755,0.7483,1.0949,1.1359,1.0254,0.5724
0.4400,0.1748,0.2948,0.3367,0.3878,0.2780,0.2988,0.5148,0.5739,0.6080,0.3826,0.7343,1.0741,1.1215,1.0231,0.5697
0.4840,0.1805,0.2935,0.3356,0.3901,0.2709,0.3039,0.5075,0.5788,0.6127,0.3788,0.7339,1.0484,1.1199,1.0294,0.5910
0.5280,0.1797,0.2957,0.3507,0.3910,0.2683,0.3032,0.5086,0.6018,0.6162,0.3770,0.7214,1.0375,1.1445,1.0260,0.5974
0.5720,0.1834,0.2948,0.3475,0.3874,0.2662,0.3090,0.5114,0.5998,0.6134,0.3757,0.7336,1.0404,1.1399,1.0165,0.5948
