cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
-15.2240,-0.0005,-0.0002,-0.0002,0.0002,0.0069,-0.0004,-0.0002,-0.0002,0.0004,0.0093,-0.0005,-0.0002,-0.0002,0.0016,0.0029
-15.1800,-0.0004,0.0000,0.0002,0.0002,0.0067,-0.0004,-0.0000,0.0002,0.0004,0.0091,-0.0005,0.0000,0.0004,0.0013,0.0031
-15.1360,-0.0002,-0.0002,-0.0005,0.0002,0.0075,-0.0000,-0.0000,-0.0005,0.0004,0.0104,-0.0002,-0.0002,-0.0007,0.0015,0.0027
-15.0920,-0.0002,-0.0007,-0.0005,-0.0002,0.0073,-0.0002,-0.0007,-0.0005,-0.0000,0.0100,-0.0007,-0.0007,-0.0007,0.0009,0.0033
-15.0480,-0.0000,0.0000,-0.0007,-0.0002,0.0073,-0.0000,-0.0002,-0.0007,-0.0000,0.0104,-0.0002,-0.0000,-0.0009,0.0007,0.0033
-15.0040,-0.0005,-0.0005,-0.0000,-0.0005,0.0075,-0.0004,-0.0005,0.0000,-0.0004,0.0106,-0.0005,-0.0005,0.0000,0.0002,0.0033
-14.9600,-0.0005,-0.0002,-0.0007,-0.0002,0.0077,-0.0005,-0.0002,-0.0007,0.0002,0.0106,-0.0007,-0.0002,-0.0011,0.0011,0.0033
-14.9160,0.0000,-0.0000,-0.0007,0.0002,0.0073,0.0000,-0.0000,-0.0007,0.0005,0.0102,-0.0000,-0.0000,-0.0009,0.0013,0.0044
-14.8720,-0.0004,-0.0005,-0.0004,0.0004,0.0080,-0.0004,-0.0005,-0.0004,0.0009,0.0109,-0.0007,-0.0005,-0.0005,0.0016,0.0038
-14.8280,-0.0002,-0.0002,-0.0005,0.0004,0.0082,-0.0002,-0.0002,-0.0005,0.0011,0.0111,-0.0004,-0.0004,-0.0005,0.0018,0.0038
-14.7840,0.0000,-0.0004,-0.0007,-0.0002,0.0080,0.0000,-0.0004,-0.0005,0.0004,0.0108,-0.0002,-0.0004,-0.0005,0.0011,0.0036
-14.7400,-0.0002,0.0002,-0.0005,0.0000,0.0078,-0.0000,0.0002,-0.0007,0.0005,0.0104,-0.0004,0.0002,-0.0007,0.0015,0.0042
-14.6960,-0.0002,-0.0004,-0.0005,0.0002,0.0084,-0.0002,-0.0004,-0.0005,0.0007,0.0106,-0.0004,-0.0004,-0.0007,0.0015,0.0042
-14.6520,-0.0004,-0.0005,-0.0007,0.0005,0.0089,-0.0004,-0.0005,-0.0009,0.0013,0.0113,-0.0005,-0.0007,-0.0009,0.0018,0.0047
-14.6080,-0.0004,-0.0000,-0.0007,-0.0004,0.0088,-0.0004,-0.0002,-0.0005,0.0002,0.0108,-0.0007,-0.0000,-0.0007,0.0007,0.0042
-14.5640,-0.0002,-0.0004,-0.0002,0.0005,0.0093,-0.0002,-0.0004,-0.0002,0.0011,0.0117,-0.0004,-0.0004,-0.0002,0.0020,0.0047
-14.5200,-0.0005,0.0002,-0.0004,0.0002,0.0095,-0.0005,0.0002,-0.0004,0.0009,0.0115,-0.0007,0.0004,-0.0004,0.0016,0.0042
-14.4760,-0.0007,-0.0000,-0.0002,0.0007,0.0095,-0.0007,-0.0000,-0.0002,0.0016,0.0113,-0.0009,-0.0002,-0.0002,0.0024,0.0051
-14.4320,-0.0004,-0.0000,-0.0000,0.0011,0.0097,-0.0005,0.0000,0.0000,0.0018,0.0120,-0.0007,0.0000,-0.0000,0.0027,0.0049
-14.3880,-0.0002,-0.0002,-0.0005,0.0004,0.0095,-0.0002,-0.0004,-0.0005,0.0015,0.0120,-0.0004,-0.0004,-0.0005,0.0020,0.0053
-14.3440,-0.0000,-0.0007,-0.0005,-0.0007,0.0097,-0.0000,-0.0009,-0.0007,0.0002,0.0124,-0.0002,-0.0011,-0.0005,0.0007,0.0055
-14.3000,-0.0004,-0.0004,0.0000,0.0005,0.0098,-0.0004,-0.0002,0.0000,0.0016,0.0129,-0.0005,-0.0004,0.0000,0.0020,0.0053
-14.2560,-0.0005,-0.0002,-0.0005,0.0007,0.0104,-0.0005,-0.0002,-0.0004,0.0022,0.0135,-0.0007,-0.0004,-0.0007,0.0024,0.0055
-14.2120,-0.0000,0.0002,-0.0000,0.0000,0.0102,-0.0000,0.0002,0.0002,0.0015,0.0133,-0.0002,0.0002,0.0002,0.0013,0.0053
-14.1680,0.0002,-0.0004,-0.0004,0.0004,0.0106,0.0002,-0.0005,-0.0002,0.0018,0.0137,0.0002,-0.0005,-0.0002,0.0016,0.0057
-14.1240,-0.0004,-0.0002,0.0004,0.0004,0.0098,-0.0004,-0.0002,0.0004,0.0018,0.0129,-0.0007,-0.0002,0.0005,0.0011,0.0057
-14.0800,-0.0002,0.0002,-0.0009,0.0011,0.0098,-0.0002,0.0002,-0.0007,0.0027,0.0131,-0.0004,0.0002,-0.0011,0.0020,0.0062
-14.0360,-0.0000,-0.0002,-0.0005,0.0013,0.0100,-0.0002,-0.0004,-0.0004,0.0029,0.0135,-0.0004,-0.0002,-0.0005,0.0018,0.0066
-13.9920,0.0000,0.0004,-0.0005,0.0000,0.0098,0.0002,0.0004,-0.0005,0.0016,0.0139,-0.0002,0.0004,-0.0005,0.0005,0.0064
-13.9480,-0.0002,-0.0004,-0.0002,0.0009,0.0097,-0.0002,-0.0004,-0.0002,0.0026,0.0137,-0.0004,-0.0005,-0.0002,0.0015,0.0067
-13.9040,-0.0002,0.0002,0.0000,0.0011,0.0108,-0.0002,0.0002,0.0002,0.0027,0.0148,-0.0004,0.0004,0.0004,0.0018,0.0077
-13.8600,0.0000,-0.0002,-0.0009,0.0009,0.0106,0.0000,-0.0002,-0.0007,0.0024,0.0149,0.0000,-0.0000,-0.0007,0.0016,0.0069
-13.8160,-0.0002,-0.0005,-0.0005,0.0015,0.0109,-0.0002,-0.0005,-0.0005,0.0029,0.0151,-0.0005,-0.0007,-0.0005,0.0022,0.0069
-13.7720,-0.0004,0.0002,-0.0009,0.0007,0.0113,-0.0004,0.0002,-0.0005,0.0020,0.0153,-0.0005,0.0002,-0.0009,0.0015,0.0077
-13.7280,-0.0004,0.0000,-0.0007,0.0009,0.0106,-0.0005,-0.0000,-0.0005,0.0022,0.0144,-0.0011,0.0000,-0.0005,0.0020,0.0075
-13.6840,-0.0004,-0.0007,-0.0004,0.0011,0.0113,-0.0004,-0.0009,-0.0002,0.0026,0.0148,-0.0007,-0.0011,-0.0002,0.0027,0.0084
-13.6400,-0.0002,0.0005,-0.0004,0.0011,0.0118,-0.0002,0.0005,-0.0002,0.0024,0.0157,-0.0004,0.0005,-0.0002,0.0029,0.0088
-13.5960,-0.0000,-0.0004,-0.0002,0.0009,0.0117,-0.0000,-0.0004,0.0000,0.0018,0.0157,-0.0002,-0.0004,-0.0000,0.0026,0.0093
-13.5520,-0.0002,-0.0000,-0.0004,0.0015,0.0113,-0.0000,-0.0000,-0.0002,0.0022,0.0151,-0.0004,-0.0000,-0.0004,0.0031,0.0088
-13.5080,0.0000,0.0002,-0.0009,0.0018,0.0118,0.0000,0.0002,-0.0007,0.0026,0.0157,-0.0002,0.0002,-0.0009,0.0040,0.0093
-13.4640,-0.0004,0.0000,-0.0004,0.0013,0.0109,-0.0004,0.0002,-0.0004,0.0020,0.0151,-0.0007,-0.0000,-0.0002,0.0038,0.0098
-13.4200,-0.0002,-0.0004,-0.0009,0.0015,0.0115,-0.0002,-0.0005,-0.0007,0.0022,0.0157,-0.0004,-0.0005,-0.0007,0.0040,0.0095
-13.3760,0.0002,-0.0000,-0.0004,0.0026,0.0111,0.0002,0.0000,-0.0002,0.0035,0.0153,-0.0002,0.0000,-0.0004,0.0060,0.0093
-13.3320,-0.0002,0.0000,-0.0004,0.0007,0.0115,-0.0002,-0.0000,-0.0002,0.0016,0.0157,-0.0004,0.0000,-0.0002,0.0042,0.0098
-13.2880,-0.0000,-0.0002,-0.0000,0.0016,0.0111,-0.0002,-0.0002,0.0000,0.0027,0.0155,-0.0005,-0.0002,0.0000,0.0057,0.0098
-13.2440,-0.0002,-0.0007,-0.0000,0.0015,0.0126,-0.0002,-0.0007,-0.0002,0.0024,0.0175,-0.0002,-0.0007,-0.0000,0.0055,0.0113
-13.2000,-0.0004,-0.0000,-0.0005,0.0007,0.0118,-0.0004,0.0000,-0.0005,0.0020,0.0168,-0.0007,-0.0002,-0.0007,0.0049,0.0124
-13.1560,-0.0002,0.0000,0.0002,0.0020,0.0115,-0.0002,0.0000,0.0004,0.0036,0.0166,0.0002,0.0002,0.0004,0.0067,0.0118
-13.1120,0.0002,0.0000,0.0002,0.0013,0.0122,0.0004,0.0002,0.0002,0.0027,0.0177,-0.0002,-0.0000,0.0004,0.0058,0.0117
-13.0680,-0.0002,-0.0002,-0.0002,0.0016,0.0120,-0.0005,-0.0002,-0.0000,0.0033,0.0175,-0.0004,-0.0002,-0.0000,0.0064,0.0113
-13.0240,-0.0002,-0.0004,-0.0000,0.0016,0.0122,-0.0002,-0.0004,0.0000,0.0035,0.0179,-0.0002,-0.0004,0.0002,0.0067,0.0118
-12.9800,-0.0000,-0.0000,-0.0002,0.0016,0.0122,-0.0000,-0.0000,0.0000,0.0033,0.0180,-0.0000,-0.0000,0.0000,0.0067,0.0124
-12.9360,-0.0000,0.0000,-0.0009,0.0013,0.0122,-0.0000,0.0000,-0.0009,0.0031,0.0177,-0.0002,0.0002,-0.0011,0.0069,0.0122
-12.8920,0.0000,-0.0007,0.0004,0.0022,0.0128,0.0002,-0.0007,0.0004,0.0038,0.0184,-0.0002,-0.0009,0.0005,0.0088,0.0133
-12.8480,-0.0004,0.0000,-0.0004,0.0016,0.0126,-0.0004,-0.0000,-0.0004,0.0033,0.0180,-0.0005,-0.0000,-0.0002,0.0086,0.0126
-12.8040,0.0002,-0.0002,0.0000,0.0022,0.0124,0.0002,-0.0002,0.0000,0.0038,0.0177,-0.0000,-0.0002,0.0002,0.0095,0.0129
-12.7600,-0.0004,-0.0005,-0.0000,0.0018,0.0126,-0.0004,-0.0007,0.0002,0.0036,0.0179,-0.0005,-0.0005,0.0002,0.0093,0.0131
-12.7160,-0.0005,-0.0002,-0.0004,0.0009,0.0129,-0.0005,-0.0002,-0.0002,0.0031,0.0180,-0.0011,-0.0000,-0.0002,0.0084,0.0140
-12.6720,-0.0000,-0.0002,-0.0004,0.0016,0.0139,-0.0002,-0.0002,-0.0002,0.0042,0.0197,-0.0002,-0.0002,-0.0002,0.0097,0.0142
-12.6280,-0.0002,-0.0004,-0.0007,0.0015,0.0140,-0.0002,-0.0005,-0.0005,0.0042,0.0201,-0.0004,-0.0007,-0.0005,0.0093,0.0146
-12.5840,0.0000,-0.0000,-0.0002,0.0015,0.0142,-0.0000,-0.0000,0.0000,0.0047,0.0204,-0.0000,-0.0002,0.0000,0.0095,0.0151
-12.5400,-0.0002,-0.0004,-0.0004,0.0007,0.0139,-0.0002,-0.0005,-0.0004,0.0042,0.0202,-0.0002,-0.0005,-0.0002,0.0089,0.0155
-12.4960,-0.0004,0.0002,-0.0005,0.0020,0.0142,-0.0004,0.0002,-0.0002,0.0060,0.0211,-0.0007,0.0004,-0.0002,0.0106,0.0151
-12.4520,-0.0005,-0.0004,-0.0000,0.0013,0.0144,-0.0004,-0.0002,0.0002,0.0051,0.0213,-0.0007,-0.0002,0.0002,0.0095,0.0155
-12.4080,-0.0005,-0.0002,0.0000,0.0015,0.0139,-0.0004,-0.0002,0.0004,0.0053,0.0210,-0.0007,-0.0002,0.0004,0.0097,0.0151
-12.3640,-0.0015,0.0000,-0.0005,0.0013,0.0140,-0.0013,0.0002,0.0000,0.0049,0.0211,-0.0018,0.0000,-0.0002,0.0097,0.0159
-12.3200,-0.0004,-0.0002,-0.0002,0.0020,0.0142,-0.0004,-0.0002,0.0004,0.0053,0.0213,-0.0004,-0.0002,0.0000,0.0102,0.0159
-12.2760,-0.0005,-0.0002,-0.0007,0.0024,0.0144,-0.0005,-0.0002,-0.0002,0.0057,0.0219,-0.0009,-0.0002,-0.0005,0.0108,0.0153
-12.2320,-0.0005,-0.0004,0.0000,0.0024,0.0146,-0.0005,-0.0004,0.0009,0.0057,0.0221,-0.0005,-0.0002,0.0009,0.0104,0.0157
-12.1880,0.0002,0.0002,-0.0002,0.0033,0.0140,0.0002,0.0002,0.0002,0.0062,0.0215,0.0002,0.0002,-0.0000,0.0118,0.0159
-12.1440,-0.0002,-0.0005,-0.0005,0.0038,0.0149,-0.0002,-0.0004,0.0000,0.0060,0.0232,-0.0005,-0.0005,-0.0002,0.0124,0.0159
-12.1000,0.0000,0.0002,-0.0005,0.0031,0.0148,0.0000,0.0002,0.0002,0.0049,0.0226,-0.0000,0.0002,0.0002,0.0118,0.0148
-12.0560,-0.0002,0.0000,-0.0004,0.0038,0.0146,-0.0004,0.0002,0.0004,0.0055,0.0228,-0.0007,0.0002,0.0000,0.0129,0.0159
-12.0120,-0.0004,-0.0002,0.0004,0.0053,0.0131,-0.0004,-0.0004,0.0015,0.0067,0.0226,-0.0005,-0.0004,0.0007,0.0146,0.0160
-11.9680,0.0002,-0.0000,0.0002,0.0035,0.0157,0.0002,-0.0000,0.0013,0.0057,0.0244,-0.0000,0.0000,0.0009,0.0135,0.0162
-11.9240,0.0002,-0.0002,0.0002,0.0035,0.0137,0.0000,-0.0002,0.0013,0.0060,0.0215,-0.0002,-0.0002,0.0011,0.0142,0.0164
-11.8800,-0.0005,-0.0004,0.0000,0.0029,0.0144,-0.0005,-0.0004,0.0011,0.0057,0.0232,-0.0009,-0.0004,0.0007,0.0137,0.0153
-11.8360,-0.0002,0.0005,0.0000,0.0038,0.0149,-0.0002,0.0007,0.0011,0.0069,0.0242,-0.0007,0.0009,0.0009,0.0144,0.0160
-11.7920,0.0002,-0.0002,-0.0005,0.0042,0.0153,0.0000,-0.0004,0.0004,0.0077,0.0250,0.0000,-0.0002,0.0004,0.0153,0.0162
-11.7480,-0.0004,-0.0002,-0.0004,0.0051,0.0146,-0.0004,-0.0002,0.0005,0.0089,0.0241,-0.0005,-0.0002,0.0007,0.0168,0.0173
-11.7040,-0.0004,-0.0000,-0.0002,0.0046,0.0144,-0.0004,0.0000,0.0007,0.0086,0.0241,-0.0005,0.0000,0.0009,0.0164,0.0184
-11.6600,-0.0009,-0.0004,-0.0000,0.0038,0.0151,-0.0007,-0.0002,0.0007,0.0086,0.0246,-0.0011,-0.0002,0.0015,0.0160,0.0195
-11.6160,-0.0004,-0.0004,0.0002,0.0042,0.0151,-0.0002,-0.0002,0.0007,0.0095,0.0252,-0.0004,-0.0002,0.0016,0.0168,0.0190
-11.5720,-0.0000,0.0000,-0.0002,0.0036,0.0153,-0.0000,0.0002,0.0007,0.0097,0.0252,-0.0002,-0.0000,0.0015,0.0168,0.0201
-11.5280,-0.0007,0.0000,0.0004,0.0042,0.0162,-0.0005,0.0002,0.0009,0.0102,0.0273,-0.0007,0.0004,0.0020,0.0170,0.0204
-11.4840,-0.0002,-0.0004,0.0004,0.0042,0.0159,-0.0002,-0.0004,0.0009,0.0102,0.0275,-0.0005,-0.0004,0.0022,0.0166,0.0204
-11.4400,-0.0002,-0.0002,0.0002,0.0046,0.0160,-0.0002,-0.0002,0.0007,0.0104,0.0275,-0.0004,-0.0002,0.0022,0.0175,0.0208
-11.3960,-0.0000,0.0002,-0.0004,0.0044,0.0164,-0.0007,0.0004,0.0002,0.0100,0.0286,-0.0007,0.0004,0.0013,0.0170,0.0213
-11.3520,-0.0007,-0.0000,0.0007,0.0049,0.0160,-0.0007,0.0002,0.0013,0.0106,0.0277,-0.0007,0.0002,0.0026,0.0177,0.0217
-11.3080,-0.0000,0.0002,-0.0000,0.0058,0.0168,0.0000,0.0004,0.0004,0.0115,0.0290,0.0000,0.0004,0.0015,0.0186,0.0221
-11.2640,-0.0002,-0.0009,0.0000,0.0047,0.0175,0.0005,-0.0009,0.0005,0.0111,0.0295,0.0004,-0.0009,0.0024,0.0175,0.0232
-11.2200,0.0004,-0.0007,0.0000,0.0046,0.0173,0.0002,-0.0005,0.0004,0.0115,0.0294,-0.0000,-0.0005,0.0027,0.0179,0.0230
-11.1760,-0.0002,-0.0002,-0.0002,0.0062,0.0175,-0.0002,-0.0000,0.0002,0.0139,0.0297,-0.0004,0.0002,0.0036,0.0202,0.0244
-11.1320,-0.0004,0.0004,-0.0002,0.0053,0.0180,-0.0004,0.0004,-0.0000,0.0133,0.0301,-0.0005,0.0005,0.0040,0.0193,0.0235
-11.0880,-0.0005,0.0002,-0.0004,0.0060,0.0173,-0.0005,0.0002,0.0000,0.0148,0.0299,-0.0007,0.0004,0.0042,0.0208,0.0239
-11.0440,-0.0004,0.0000,0.0005,0.0051,0.0190,-0.0004,0.0000,0.0011,0.0137,0.0308,-0.0007,0.0002,0.0062,0.0193,0.0239
-11.0000,-0.0004,-0.0002,0.0002,0.0053,0.0179,-0.0002,-0.0002,0.0009,0.0139,0.0294,-0.0005,0.0002,0.0066,0.0195,0.0235
-10.9560,0.0000,-0.0002,0.0000,0.0062,0.0182,0.0000,-0.0002,0.0009,0.0149,0.0292,-0.0000,-0.0002,0.0073,0.0213,0.0252
-10.9120,-0.0000,0.0000,0.0000,0.0069,0.0195,-0.0000,0.0002,0.0013,0.0153,0.0308,-0.0002,0.0002,0.0073,0.0222,0.0259
-10.8680,-0.0007,0.0004,0.0002,0.0042,0.0193,-0.0005,0.0005,0.0020,0.0124,0.0299,-0.0011,0.0005,0.0078,0.0197,0.0266
-10.8240,-0.0004,-0.0004,0.0002,0.0066,0.0182,-0.0004,-0.0002,0.0024,0.0153,0.0290,-0.0005,-0.0000,0.0078,0.0226,0.0255
-10.7800,-0.0004,-0.0004,0.0004,0.0069,0.0199,-0.0004,-0.0004,0.0026,0.0159,0.0310,-0.0005,-0.0002,0.0086,0.0232,0.0275
-10.7360,-0.0007,0.0000,-0.0002,0.0071,0.0195,-0.0007,0.0002,0.0018,0.0162,0.0303,-0.0007,0.0004,0.0084,0.0239,0.0259
-10.6920,-0.0004,0.0004,0.0002,0.0075,0.0195,-0.0004,0.0005,0.0020,0.0170,0.0314,-0.0005,0.0005,0.0098,0.0252,0.0250
-10.6480,-0.0007,0.0000,0.0002,0.0082,0.0199,-0.0007,0.0004,0.0020,0.0179,0.0323,-0.0009,0.0004,0.0108,0.0264,0.0255
-10.6040,-0.0004,-0.0000,0.0005,0.0082,0.0204,-0.0004,0.0000,0.0018,0.0179,0.0335,-0.0005,0.0002,0.0115,0.0270,0.0259
-10.5600,-0.0004,-0.0004,0.0000,0.0078,0.0202,-0.0004,-0.0004,0.0018,0.0171,0.0335,-0.0004,-0.0002,0.0129,0.0268,0.0253
-10.5160,-0.0002,-0.0004,-0.0002,0.0071,0.0199,-0.0002,-0.0004,0.0018,0.0164,0.0335,-0.0004,-0.0004,0.0128,0.0261,0.0250
-10.4720,-0.0004,0.0002,0.0004,0.0086,0.0204,-0.0004,0.0000,0.0027,0.0182,0.0339,-0.0002,0.0004,0.0137,0.0286,0.0268
-10.4280,-0.0015,-0.0000,0.0005,0.0088,0.0206,-0.0011,-0.0002,0.0033,0.0184,0.0346,-0.0020,0.0002,0.0142,0.0284,0.0261
-10.3840,-0.0007,-0.0000,-0.0005,0.0088,0.0204,-0.0007,-0.0000,0.0027,0.0186,0.0341,-0.0009,0.0002,0.0124,0.0279,0.0279
-10.3400,0.0002,-0.0004,0.0000,0.0091,0.0204,0.0002,-0.0004,0.0038,0.0197,0.0335,-0.0000,-0.0002,0.0131,0.0286,0.0273
-10.2960,-0.0009,0.0004,0.0007,0.0093,0.0197,-0.0009,0.0004,0.0049,0.0199,0.0328,-0.0011,0.0007,0.0139,0.0281,0.0275
-10.2520,-0.0004,-0.0004,0.0007,0.0093,0.0199,-0.0004,-0.0004,0.0053,0.0204,0.0326,-0.0007,-0.0002,0.0144,0.0284,0.0281
-10.2080,-0.0004,-0.0004,0.0002,0.0088,0.0197,-0.0004,-0.0002,0.0055,0.0202,0.0330,-0.0007,0.0000,0.0148,0.0283,0.0286
-10.1640,-0.0009,-0.0002,0.0002,0.0093,0.0202,-0.0009,-0.0000,0.0055,0.0211,0.0334,-0.0011,0.0004,0.0148,0.0295,0.0281
-10.1200,-0.0007,0.0004,0.0002,0.0089,0.0213,-0.0007,0.0005,0.0057,0.0206,0.0348,-0.0013,0.0007,0.0146,0.0295,0.0297
-10.0760,-0.0002,-0.0002,0.0004,0.0082,0.0211,-0.0000,-0.0000,0.0057,0.0202,0.0341,-0.0004,0.0002,0.0148,0.0288,0.0295
-10.0320,-0.0007,0.0002,-0.0002,0.0102,0.0217,-0.0007,0.0002,0.0049,0.0228,0.0352,-0.0009,0.0007,0.0142,0.0323,0.0323
-9.9880,0.0000,0.0002,0.0000,0.0084,0.0217,0.0002,0.0004,0.0058,0.0219,0.0350,0.0000,0.0007,0.0146,0.0319,0.0323
-9.9440,-0.0004,0.0002,0.0005,0.0104,0.0217,-0.0004,0.0004,0.0069,0.0233,0.0348,-0.0004,0.0009,0.0151,0.0343,0.0334
-9.9000,0.0000,-0.0002,0.0004,0.0098,0.0213,0.0000,-0.0000,0.0075,0.0224,0.0350,0.0000,0.0005,0.0148,0.0330,0.0334
-9.8560,-0.0009,0.0004,0.0009,0.0113,0.0222,-0.0007,0.0005,0.0091,0.0239,0.0363,-0.0011,0.0011,0.0151,0.0346,0.0334
-9.8120,-0.0005,-0.0000,-0.0002,0.0102,0.0228,-0.0005,0.0002,0.0089,0.0232,0.0379,-0.0009,0.0005,0.0129,0.0332,0.0332
-9.7680,-0.0004,0.0000,0.0018,0.0115,0.0230,-0.0002,0.0004,0.0117,0.0255,0.0381,-0.0002,0.0011,0.0146,0.0355,0.0345
-9.7240,-0.0004,0.0002,0.0011,0.0117,0.0230,-0.0005,0.0004,0.0118,0.0266,0.0390,-0.0005,0.0011,0.0133,0.0370,0.0339
-9.6800,-0.0002,0.0002,0.0004,0.0115,0.0244,-0.0004,0.0004,0.0117,0.0266,0.0416,-0.0005,0.0013,0.0120,0.0370,0.0328
-9.6360,0.0000,0.0002,0.0009,0.0115,0.0242,0.0002,0.0005,0.0128,0.0266,0.0421,-0.0000,0.0015,0.0126,0.0372,0.0334
-9.5920,-0.0007,-0.0002,0.0011,0.0113,0.0239,-0.0007,-0.0002,0.0133,0.0264,0.0421,-0.0013,0.0011,0.0129,0.0370,0.0354
-9.5480,-0.0005,0.0000,0.0018,0.0117,0.0241,-0.0004,0.0000,0.0146,0.0272,0.0425,-0.0005,0.0016,0.0140,0.0381,0.0354
-9.5040,0.0000,-0.0004,0.0022,0.0122,0.0248,0.0002,-0.0002,0.0151,0.0284,0.0438,0.0002,0.0013,0.0157,0.0397,0.0352
-9.4600,-0.0009,0.0002,0.0022,0.0117,0.0255,-0.0009,0.0004,0.0151,0.0283,0.0452,-0.0013,0.0016,0.0164,0.0410,0.0345
-9.4160,0.0002,0.0002,0.0018,0.0113,0.0273,0.0000,0.0004,0.0148,0.0290,0.0479,0.0002,0.0020,0.0179,0.0428,0.0355
-9.3720,-0.0002,0.0002,0.0024,0.0108,0.0263,-0.0002,0.0005,0.0146,0.0290,0.0472,-0.0005,0.0024,0.0188,0.0441,0.0348
-9.3280,-0.0000,0.0002,0.0029,0.0124,0.0261,-0.0000,0.0004,0.0151,0.0310,0.0476,0.0000,0.0026,0.0204,0.0465,0.0341
-9.2840,-0.0004,0.0002,0.0027,0.0120,0.0257,-0.0002,0.0004,0.0149,0.0310,0.0483,-0.0005,0.0031,0.0213,0.0458,0.0335
-9.2400,-0.0005,-0.0005,0.0038,0.0129,0.0253,-0.0005,-0.0004,0.0160,0.0312,0.0481,-0.0007,0.0026,0.0235,0.0452,0.0324
-9.1960,-0.0004,-0.0000,0.0044,0.0144,0.0257,-0.0004,0.0000,0.0166,0.0321,0.0494,-0.0005,0.0035,0.0250,0.0472,0.0339
-9.1520,-0.0011,-0.0002,0.0040,0.0124,0.0253,-0.0009,-0.0000,0.0164,0.0295,0.0498,-0.0013,0.0035,0.0259,0.0465,0.0339
-9.1080,-0.0016,-0.0002,0.0049,0.0133,0.0275,-0.0016,0.0002,0.0179,0.0308,0.0507,-0.0015,0.0038,0.0279,0.0496,0.0357
-9.0640,0.0000,0.0000,0.0051,0.0142,0.0272,0.0004,0.0002,0.0191,0.0317,0.0518,0.0000,0.0046,0.0295,0.0521,0.0359
-9.0200,-0.0004,-0.0004,0.0053,0.0129,0.0273,-0.0002,-0.0002,0.0202,0.0310,0.0516,-0.0005,0.0046,0.0314,0.0520,0.0359
-8.9760,0.0000,-0.0005,0.0044,0.0153,0.0268,0.0002,-0.0004,0.0206,0.0335,0.0507,0.0002,0.0049,0.0324,0.0551,0.0370
-8.9320,-0.0004,0.0002,0.0046,0.0142,0.0281,-0.0004,0.0004,0.0222,0.0326,0.0530,-0.0005,0.0058,0.0346,0.0538,0.0372
-8.8880,-0.0002,0.0002,0.0042,0.0155,0.0279,-0.0004,0.0002,0.0224,0.0343,0.0525,-0.0005,0.0062,0.0355,0.0549,0.0361
-8.8440,-0.0004,-0.0005,0.0055,0.0148,0.0277,-0.0004,-0.0002,0.0244,0.0330,0.0518,-0.0004,0.0057,0.0399,0.0530,0.0376
-8.8000,0.0005,0.0000,0.0055,0.0155,0.0290,0.0005,0.0004,0.0252,0.0326,0.0540,0.0007,0.0066,0.0432,0.0532,0.0377
-8.7560,-0.0002,-0.0004,0.0055,0.0170,0.0304,-0.0000,0.0004,0.0250,0.0335,0.0561,-0.0000,0.0066,0.0445,0.0551,0.0385
-8.7120,0.0002,-0.0005,0.0051,0.0166,0.0308,0.0002,-0.0004,0.0250,0.0319,0.0569,0.0002,0.0057,0.0450,0.0541,0.0396
-8.6680,-0.0002,-0.0002,0.0057,0.0177,0.0303,-0.0000,0.0004,0.0264,0.0334,0.0561,-0.0002,0.0066,0.0467,0.0561,0.0397
-8.6240,-0.0009,0.0000,0.0051,0.0182,0.0303,-0.0009,0.0005,0.0266,0.0335,0.0558,-0.0009,0.0075,0.0476,0.0569,0.0414
-8.5800,-0.0005,-0.0000,0.0053,0.0195,0.0304,-0.0004,0.0002,0.0270,0.0343,0.0561,-0.0005,0.0075,0.0483,0.0567,0.0416
-8.5360,-0.0002,-0.0002,0.0060,0.0195,0.0319,-0.0002,0.0000,0.0295,0.0341,0.0583,-0.0002,0.0080,0.0521,0.0567,0.0419
-8.4920,0.0007,0.0005,0.0060,0.0204,0.0314,0.0002,0.0011,0.0308,0.0354,0.0563,0.0022,0.0091,0.0549,0.0583,0.0428
-8.4480,-0.0009,-0.0005,0.0071,0.0210,0.0306,-0.0007,0.0000,0.0332,0.0363,0.0545,-0.0011,0.0082,0.0574,0.0594,0.0443
-8.4040,-0.0005,0.0004,0.0067,0.0210,0.0312,-0.0005,0.0011,0.0334,0.0366,0.0549,-0.0005,0.0098,0.0576,0.0592,0.0467
-8.3600,0.0004,0.0004,0.0075,0.0217,0.0306,0.0004,0.0015,0.0354,0.0377,0.0536,0.0007,0.0113,0.0587,0.0594,0.0470
-8.3160,-0.0005,-0.0005,0.0080,0.0222,0.0334,-0.0005,0.0005,0.0376,0.0394,0.0574,-0.0004,0.0115,0.0598,0.0594,0.0483
-8.2720,-0.0011,0.0000,0.0088,0.0215,0.0345,-0.0009,0.0016,0.0401,0.0394,0.0589,-0.0013,0.0129,0.0614,0.0587,0.0492
-8.2280,-0.0004,-0.0002,0.0086,0.0232,0.0341,-0.0000,0.0011,0.0419,0.0407,0.0574,-0.0000,0.0128,0.0629,0.0600,0.0501
-8.1840,-0.0000,-0.0000,0.0097,0.0237,0.0343,-0.0000,0.0011,0.0452,0.0414,0.0565,0.0000,0.0148,0.0660,0.0614,0.0512
