cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
-6.9520,0.0113,0.0279,0.1212,0.1112,0.1021,0.0108,0.0669,0.2381,0.1721,0.1430,0.0509,0.2235,0.3430,0.2764,0.1724
-6.9080,0.0110,0.0294,0.1210,0.1121,0.1065,0.0106,0.0695,0.2398,0.1729,0.1467,0.0575,0.2344,0.3533,0.2822,0.1723
-6.8640,0.0131,0.0289,0.1194,0.1115,0.1052,0.0127,0.0714,0.2391,0.1725,0.1433,0.0607,0.2433,0.3582,0.2820,0.1701
-6.8200,0.0116,0.0259,0.1203,0.1151,0.1057,0.0112,0.0743,0.2436,0.1790,0.1438,0.0597,0.2526,0.3669,0.2905,0.1758
-6.7760,0.0119,0.0236,0.1239,0.1123,0.1061,0.0114,0.0774,0.2506,0.1801,0.1442,0.0586,0.2587,0.3770,0.2928,0.1843
-6.7320,0.0122,0.0243,0.1241,0.1140,0.1063,0.0117,0.0816,0.2536,0.1848,0.1446,0.0542,0.2692,0.3810,0.3027,0.1922
-6.6880,0.0129,0.0233,0.1268,0.1137,0.1086,0.0121,0.0828,0.2576,0.1840,0.1473,0.0472,0.2805,0.3854,0.3034,0.1955
-6.6440,0.0128,0.0250,0.1294,0.1166,0.1117,0.0114,0.0825,0.2600,0.1843,0.1507,0.0390,0.2922,0.3929,0.3038,0.1928
-6.6000,0.0141,0.0274,0.1295,0.1187,0.1171,0.0119,0.0808,0.2595,0.1845,0.1582,0.0332,0.3016,0.3876,0.3066,0.1896
-6.5560,0.0140,0.0315,0.1314,0.1226,0.1152,0.0115,0.0793,0.2621,0.1894,0.1565,0.0284,0.3103,0.3814,0.3255,0.1933
-6.5120,0.0135,0.0365,0.1355,0.1249,0.1174,0.0108,0.0785,0.2625,0.1930,0.1614,0.0261,0.3169,0.3798,0.3404,0.2025
-6.4680,0.0129,0.0425,0.1332,0.1271,0.1168,0.0109,0.0804,0.2496,0.1962,0.1637,0.0254,0.3226,0.3700,0.3460,0.2049
-6.4240,0.0128,0.0464,0.1371,0.1272,0.1170,0.0111,0.0824,0.2456,0.1973,0.1671,0.0280,0.3222,0.3688,0.3482,0.1996
-6.3800,0.0128,0.0499,0.1444,0.1286,0.1184,0.0117,0.0853,0.2505,0.1995,0.1723,0.0312,0.3172,0.3755,0.3550,0.1929
-6.3360,0.0121,0.0513,0.1510,0.1324,0.1175,0.0112,0.0875,0.2583,0.2035,0.1737,0.0333,0.3127,0.3858,0.3571,0.1892
-6.2920,0.0114,0.0520,0.1552,0.1354,0.1165,0.0108,0.0901,0.2654,0.2059,0.1748,0.0349,0.3117,0.4007,0.3562,0.1898
-6.2480,0.0119,0.0538,0.1584,0.1379,0.1140,0.0114,0.0950,0.2713,0.2052,0.1735,0.0378,0.3181,0.4162,0.3589,0.1896
-6.2040,0.0118,0.0520,0.1589,0.1420,0.1146,0.0113,0.0970,0.2750,0.2079,0.1769,0.0398,0.3173,0.4272,0.3659,0.2010
-6.1600,0.0123,0.0518,0.1511,0.1414,0.1139,0.0119,0.1025,0.2671,0.2060,0.1773,0.0423,0.3264,0.4198,0.3619,0.2065
-6.1160,0.0129,0.0531,0.1478,0.1393,0.1164,0.0127,0.1084,0.2633,0.2032,0.1800,0.0464,0.3368,0.4255,0.3572,0.2099
-6.0720,0.0127,0.0578,0.1476,0.1399,0.1168,0.0130,0.1163,0.2599,0.2046,0.1795,0.0497,0.3490,0.4385,0.3662,0.2133
-6.0280,0.0119,0.0620,0.1459,0.1427,0.1168,0.0131,0.1245,0.2549,0.2058,0.1760,0.0545,0.3524,0.4421,0.3830,0.2172
-5.9840,0.0122,0.0639,0.1471,0.1435,0.1168,0.0138,0.1334,0.2568,0.2039,0.1754,0.0583,0.3558,0.4426,0.3949,0.2169
-5.9400,0.0121,0.0659,0.1474,0.1445,0.1156,0.0140,0.1364,0.2559,0.2024,0.1721,0.0644,0.3588,0.4425,0.3976,0.2178
-5.8960,0.0134,0.0673,0.1520,0.1473,0.1159,0.0153,0.1330,0.2598,0.2036,0.1706,0.0780,0.3620,0.4480,0.4016,0.2187
-5.8520,0.0127,0.0682,0.1511,0.1484,0.1185,0.0147,0.1273,0.2551,0.2038,0.1716,0.0930,0.3610,0.4502,0.4100,0.2111
-5.8080,0.0123,0.0699,0.1518,0.1523,0.1194,0.0144,0.1256,0.2548,0.2094,0.1694,0.1084,0.3610,0.4597,0.4253,0.2069
-5.7640,0.0134,0.0718,0.1549,0.1483,0.1199,0.0154,0.1293,0.2619,0.2095,0.1680,0.1194,0.3644,0.4802,0.4242,0.2020
-5.7200,0.0139,0.0735,0.1543,0.1476,0.1225,0.0166,0.1366,0.2626,0.2171,0.1728,0.1242,0.3710,0.4892,0.4195,0.1983
-5.6760,0.0153,0.0743,0.1543,0.1490,0.1194,0.0197,0.1436,0.2645,0.2258,0.1718,0.1241,0.3818,0.4934,0.4214,0.1986
-5.6320,0.0158,0.0770,0.1566,0.1443,0.1205,0.0223,0.1511,0.2644,0.2252,0.1763,0.1211,0.3934,0.4914,0.4073,0.2001
-5.5880,0.0184,0.0788,0.1572,0.1436,0.1217,0.0260,0.1528,0.2622,0.2280,0.1805,0.1195,0.3960,0.4799,0.4008,0.2031
-5.5440,0.0193,0.0807,0.1546,0.1441,0.1220,0.0279,0.1531,0.2561,0.2288,0.1842,0.1219,0.4004,0.4656,0.3979,0.1997
-5.5000,0.0184,0.0806,0.1577,0.1473,0.1242,0.0281,0.1536,0.2597,0.2323,0.1898,0.1238,0.4029,0.4712,0.4014,0.2025
-5.4560,0.0182,0.0813,0.1611,0.1513,0.1245,0.0286,0.1564,0.2653,0.2377,0.1899,0.1258,0.4067,0.4747,0.4048,0.2055
-5.4120,0.0176,0.0799,0.1620,0.1538,0.1238,0.0277,0.1575,0.2665,0.2458,0.1880,0.1255,0.4057,0.4685,0.4022,0.2104
-5.3680,0.0172,0.0795,0.1650,0.1517,0.1265,0.0259,0.1592,0.2692,0.2465,0.1910,0.1244,0.4082,0.4652,0.3861,0.2179
-5.3240,0.0167,0.0769,0.1627,0.1519,0.1290,0.0242,0.1564,0.2656,0.2488,0.1934,0.1259,0.4031,0.4554,0.3772,0.2283
-5.2800,0.0170,0.0753,0.1656,0.1510,0.1295,0.0237,0.1550,0.2718,0.2495,0.1948,0.1273,0.3992,0.4606,0.3701,0.2371
-5.2360,0.0176,0.0762,0.1661,0.1522,0.1290,0.0238,0.1549,0.2750,0.2502,0.1938,0.1263,0.3925,0.4605,0.3719,0.2476
-5.1920,0.0164,0.0781,0.1665,0.1578,0.1316,0.0224,0.1560,0.2758,0.2502,0.1975,0.1231,0.3897,0.4583,0.3809,0.2578
-5.1480,0.0171,0.0824,0.1680,0.1563,0.1327,0.0223,0.1595,0.2779,0.2415,0.1982,0.1228,0.3970,0.4634,0.3804,0.2665
-5.1040,0.0178,0.0870,0.1715,0.1610,0.1323,0.0224,0.1627,0.2854,0.2455,0.1982,0.1245,0.4049,0.4724,0.3899,0.2768
-5.0600,0.0180,0.0901,0.1727,0.1627,0.1326,0.0231,0.1633,0.2876,0.2475,0.2011,0.1289,0.4031,0.4700,0.3945,0.2758
-5.0160,0.0180,0.0919,0.1699,0.1630,0.1312,0.0246,0.1628,0.2880,0.2473,0.2024,0.1325,0.3961,0.4714,0.3948,0.2688
-4.9720,0.0178,0.0913,0.1691,0.1653,0.1374,0.0267,0.1618,0.2921,0.2501,0.2124,0.1375,0.3913,0.4800,0.3976,0.2689
-4.9280,0.0180,0.0940,0.1670,0.1635,0.1380,0.0288,0.1659,0.2927,0.2479,0.2128,0.1449,0.3979,0.4857,0.3936,0.2618
-4.8840,0.0172,0.0963,0.1703,0.1637,0.1417,0.0299,0.1711,0.2989,0.2507,0.2145,0.1513,0.4072,0.4973,0.3984,0.2592
-4.8400,0.0174,0.0971,0.1689,0.1668,0.1434,0.0331,0.1744,0.2951,0.2566,0.2110,0.1585,0.4140,0.4928,0.4114,0.2592
-4.7960,0.0174,0.0998,0.1715,0.1681,0.1451,0.0365,0.1784,0.2969,0.2582,0.2049,0.1643,0.4246,0.5005,0.4233,0.2636
-4.7520,0.0179,0.1015,0.1770,0.1708,0.1526,0.0402,0.1779,0.3004,0.2615,0.2077,0.1690,0.4330,0.5062,0.4352,0.2626
-4.7080,0.0185,0.1036,0.1783,0.1714,0.1537,0.0436,0.1752,0.2971,0.2610,0.2046,0.1753,0.4310,0.5023,0.4388,0.2608
-4.6640,0.0178,0.1063,0.1807,0.1701,0.1538,0.0448,0.1742,0.2979,0.2600,0.2031,0.1800,0.4236,0.5021,0.4388,0.2515
-4.6200,0.0189,0.1095,0.1835,0.1721,0.1530,0.0477,0.1730,0.2973,0.2641,0.2011,0.1901,0.4186,0.5052,0.4469,0.2491
-4.5760,0.0202,0.1146,0.1873,0.1729,0.1523,0.0493,0.1746,0.2967,0.2688,0.1997,0.1979,0.4256,0.5100,0.4528,0.2486
-4.5320,0.0216,0.1202,0.1903,0.1737,0.1537,0.0511,0.1777,0.2964,0.2723,0.1990,0.2057,0.4341,0.5093,0.4559,0.2461
-4.4880,0.0207,0.1209,0.1889,0.1764,0.1584,0.0502,0.1805,0.2938,0.2770,0.2034,0.2051,0.4335,0.5047,0.4611,0.2596
-4.4440,0.0219,0.1216,0.1922,0.1770,0.1628,0.0511,0.1901,0.2982,0.2778,0.2044,0.2058,0.4389,0.5150,0.4593,0.2649
-4.4000,0.0228,0.1222,0.1932,0.1813,0.1610,0.0519,0.1981,0.3005,0.2831,0.1980,0.2084,0.4446,0.5239,0.4627,0.2692
-4.3560,0.0241,0.1211,0.1899,0.1842,0.1598,0.0529,0.1970,0.2983,0.2837,0.1955,0.2126,0.4383,0.5189,0.4618,0.2750
-4.3120,0.0259,0.1247,0.1886,0.1884,0.1590,0.0545,0.1969,0.3016,0.2842,0.1960,0.2189,0.4402,0.5134,0.4643,0.2808
-4.2680,0.0286,0.1262,0.1941,0.1928,0.1618,0.0558,0.1963,0.3142,0.2843,0.2022,0.2265,0.4470,0.5205,0.4701,0.2891
-4.2240,0.0318,0.1266,0.1980,0.1920,0.1587,0.0589,0.1945,0.3221,0.2826,0.1998,0.2390,0.4458,0.5231,0.4694,0.2883
-4.1800,0.0341,0.1272,0.2019,0.1930,0.1573,0.0615,0.1947,0.3273,0.2885,0.2003,0.2503,0.4436,0.5288,0.4741,0.2889
-4.1360,0.0367,0.1261,0.1991,0.1923,0.1552,0.0642,0.1930,0.3224,0.2950,0.1984,0.2616,0.4372,0.5235,0.4687,0.2941
-4.0920,0.0372,0.1244,0.1997,0.1867,0.1554,0.0659,0.1918,0.3205,0.2982,0.1993,0.2660,0.4285,0.5281,0.4544,0.2942
-4.0480,0.0367,0.1272,0.2073,0.1831,0.1568,0.0679,0.1975,0.3261,0.3066,0.2029,0.2681,0.4304,0.5380,0.4495,0.2896
-4.0040,0.0365,0.1262,0.2090,0.1833,0.1563,0.0699,0.2002,0.3269,0.3151,0.2050,0.2698,0.4261,0.5411,0.4530,0.2940
-3.9600,0.0373,0.1277,0.2155,0.1862,0.1541,0.0728,0.2058,0.3299,0.3222,0.2051,0.2734,0.4254,0.5420,0.4639,0.2994
-3.9160,0.0373,0.1269,0.2187,0.1885,0.1523,0.0763,0.2103,0.3334,0.3264,0.2068,0.2773,0.4289,0.5474,0.4717,0.2963
-3.8720,0.0374,0.1282,0.2164,0.1899,0.1526,0.0797,0.2177,0.3317,0.3277,0.2083,0.2822,0.4343,0.5507,0.4762,0.2952
-3.8280,0.0405,0.1279,0.2137,0.1941,0.1592,0.0860,0.2229,0.3292,0.3313,0.2148,0.2933,0.4310,0.5543,0.4817,0.3012
-3.7840,0.0410,0.1244,0.2125,0.1975,0.1575,0.0878,0.2205,0.3293,0.3355,0.2115,0.2955,0.4160,0.5633,0.4881,0.2990
-3.7400,0.0430,0.1245,0.2130,0.2014,0.1578,0.0899,0.2181,0.3321,0.3436,0.2124,0.2965,0.4035,0.5734,0.5024,0.3002
-3.6960,0.0458,0.1247,0.2138,0.2033,0.1577,0.0922,0.2137,0.3317,0.3476,0.2142,0.2966,0.3904,0.5771,0.5111,0.2973
-3.6520,0.0481,0.1296,0.2105,0.2023,0.1597,0.0933,0.2178,0.3261,0.3451,0.2187,0.2929,0.3960,0.5703,0.5153,0.2956
-3.6080,0.0526,0.1359,0.2077,0.2030,0.1647,0.0988,0.2223,0.3256,0.3454,0.2268,0.3034,0.4030,0.5677,0.5220,0.2956
-3.5640,0.0571,0.1407,0.2115,0.2005,0.1633,0.1032,0.2217,0.3374,0.3414,0.2261,0.3123,0.4019,0.5807,0.5267,0.2941
-3.5200,0.0625,0.1451,0.2051,0.2031,0.1632,0.1079,0.2210,0.3356,0.3407,0.2242,0.3229,0.4104,0.5749,0.5391,0.3002
-3.4760,0.0664,0.1515,0.2080,0.2048,0.1659,0.1126,0.2229,0.3429,0.3398,0.2252,0.3316,0.4219,0.5834,0.5464,0.3076
-3.4320,0.0685,0.1492,0.2150,0.2100,0.1649,0.1169,0.2180,0.3525,0.3433,0.2222,0.3383,0.4186,0.5933,0.5473,0.3205
-3.3880,0.0706,0.1512,0.2143,0.2086,0.1667,0.1222,0.2211,0.3526,0.3393,0.2216,0.3424,0.4186,0.5852,0.5308,0.3327
-3.3440,0.0735,0.1497,0.2180,0.2137,0.1691,0.1281,0.2234,0.3580,0.3451,0.2230,0.3480,0.4118,0.5817,0.5257,0.3322
-3.3000,0.0770,0.1490,0.2186,0.2154,0.1668,0.1351,0.2264,0.3573,0.3474,0.2177,0.3560,0.4078,0.5673,0.5238,0.3332
-3.2560,0.0810,0.1482,0.2135,0.2175,0.1721,0.1432,0.2275,0.3506,0.3497,0.2239,0.3644,0.4074,0.5520,0.5366,0.3389
-3.2120,0.0806,0.1461,0.2154,0.2167,0.1677,0.1459,0.2277,0.3566,0.3483,0.2209,0.3624,0.4152,0.5547,0.5557,0.3381
-3.1680,0.0852,0.1511,0.2169,0.2164,0.1725,0.1535,0.2388,0.3595,0.3443,0.2298,0.3748,0.4363,0.5591,0.5540,0.3379
-3.1240,0.0900,0.1494,0.2133,0.2241,0.1698,0.1602,0.2426,0.3566,0.3512,0.2286,0.3887,0.4422,0.5603,0.5570,0.3349
-3.0800,0.0946,0.1547,0.2165,0.2249,0.1740,0.1641,0.2536,0.3665,0.3476,0.2327,0.3932,0.4606,0.5739,0.5572,0.3311
-3.0360,0.1008,0.1567,0.2149,0.2299,0.1726,0.1710,0.2575,0.3705,0.3506,0.2300,0.4038,0.4756,0.5834,0.5686,0.3360
-2.9920,0.1047,0.1612,0.2135,0.2286,0.1782,0.1767,0.2619,0.3697,0.3476,0.2318,0.4107,0.4884,0.5917,0.5691,0.3385
-2.9480,0.1086,0.1650,0.2131,0.2334,0.1720,0.1816,0.2696,0.3640,0.3523,0.2203,0.4151,0.4977,0.5942,0.5763,0.3421
-2.9040,0.1169,0.1643,0.2120,0.2327,0.1708,0.1909,0.2733,0.3595,0.3500,0.2160,0.4267,0.4982,0.6007,0.5746,0.3494
-2.8600,0.1233,0.1638,0.2125,0.2323,0.1716,0.1979,0.2742,0.3580,0.3497,0.2169,0.4307,0.4997,0.6088,0.5714,0.3510
-2.8160,0.1267,0.1727,0.2090,0.2316,0.1752,0.2009,0.2856,0.3538,0.3517,0.2233,0.4254,0.5204,0.6087,0.5748,0.3542
-2.7720,0.1356,0.1732,0.2082,0.2272,0.1755,0.2103,0.2838,0.3532,0.3502,0.2258,0.4343,0.5214,0.6064,0.5714,0.3621
-2.7280,0.1412,0.1753,0.2056,0.2254,0.1815,0.2141,0.2863,0.3491,0.3516,0.2346,0.4395,0.5296,0.6011,0.5712,0.3754
-2.6840,0.1467,0.1766,0.2064,0.2291,0.1815,0.2171,0.2903,0.3485,0.3584,0.2378,0.4472,0.5422,0.6041,0.5746,0.3786
-2.6400,0.1512,0.1788,0.2067,0.2270,0.1739,0.2191,0.2908,0.3464,0.3595,0.2321,0.4586,0.5473,0.6091,0.5765,0.3751
-2.5960,0.1576,0.1778,0.2109,0.2301,0.1741,0.2240,0.2846,0.3456,0.3666,0.2361,0.4754,0.5411,0.6234,0.5906,0.3664
-2.5520,0.1635,0.1808,0.2188,0.2278,0.1726,0.2289,0.2853,0.3499,0.3635,0.2360,0.4887,0.5452,0.6430,0.5962,0.3591
-2.5080,0.1674,0.1796,0.2190,0.2307,0.1701,0.2320,0.2834,0.3479,0.3609,0.2352,0.4993,0.5414,0.6532,0.5989,0.3518
-2.4640,0.1703,0.1832,0.2239,0.2310,0.1673,0.2338,0.2877,0.3531,0.3533,0.2357,0.5106,0.5457,0.6660,0.6034,0.3445
-2.4200,0.1761,0.1870,0.2229,0.2299,0.1621,0.2382,0.2875,0.3469,0.3438,0.2302,0.5309,0.5375,0.6524,0.5991,0.3376
-2.3760,0.1785,0.1939,0.2231,0.2302,0.1623,0.2388,0.2922,0.3462,0.3381,0.2287,0.5441,0.5340,0.6429,0.5970,0.3330
-2.3320,0.1788,0.2005,0.2180,0.2336,0.1625,0.2387,0.2977,0.3404,0.3375,0.2251,0.5523,0.5342,0.6335,0.5999,0.3334
-2.2880,0.1783,0.2009,0.2158,0.2322,0.1638,0.2413,0.2995,0.3380,0.3356,0.2238,0.5589,0.5344,0.6322,0.6000,0.3372
-2.2440,0.1839,0.2039,0.2113,0.2371,0.1685,0.2544,0.3076,0.3343,0.3434,0.2263,0.5787,0.5488,0.6282,0.6065,0.3402
-2.2000,0.1870,0.2004,0.2151,0.2381,0.1654,0.2632,0.3112,0.3432,0.3448,0.2207,0.5899,0.5607,0.6374,0.6035,0.3356
-2.1560,0.1877,0.1970,0.2161,0.2405,0.1669,0.2672,0.3171,0.3463,0.3488,0.2214,0.5931,0.5738,0.6365,0.6042,0.3304
-2.1120,0.1894,0.1998,0.2169,0.2377,0.1645,0.2712,0.3283,0.3479,0.3470,0.2181,0.6015,0.5892,0.6331,0.5967,0.3266
-2.0680,0.1928,0.1992,0.2149,0.2393,0.1631,0.2768,0.3332,0.3447,0.3513,0.2172,0.6178,0.5939,0.6193,0.5955,0.3214
-2.0240,0.1896,0.2030,0.2146,0.2397,0.1589,0.2735,0.3398,0.3441,0.3526,0.2121,0.6220,0.5991,0.6135,0.5984,0.3213
-1.9800,0.1902,0.1996,0.2112,0.2415,0.1601,0.2747,0.3371,0.3405,0.3568,0.2151,0.6367,0.5943,0.6077,0.6037,0.3170
-1.9360,0.1873,0.1976,0.2137,0.2383,0.1602,0.2739,0.3343,0.3449,0.3558,0.2171,0.6441,0.5884,0.6161,0.5952,0.3188
-1.8920,0.1875,0.1964,0.2131,0.2326,0.1595,0.2773,0.3321,0.3457,0.3509,0.2181,0.6518,0.5834,0.6252,0.5815,0.3261
-1.8480,0.1846,0.1995,0.2110,0.2329,0.1618,0.2796,0.3334,0.3424,0.3520,0.2207,0.6533,0.5891,0.6294,0.5756,0.3277
-1.8040,0.1841,0.2000,0.2170,0.2345,0.1605,0.2823,0.3361,0.3499,0.3557,0.2180,0.6638,0.6018,0.6486,0.5760,0.3300
-1.7600,0.1854,0.2055,0.2144,0.2358,0.1632,0.2878,0.3478,0.3438,0.3587,0.2197,0.6814,0.6259,0.6448,0.5776,0.3422
-1.7160,0.1836,0.2053,0.2177,0.2356,0.1601,0.2902,0.3473,0.3444,0.3605,0.2123,0.6894,0.6315,0.6558,0.5817,0.3385
-1.6720,0.1804,0.2047,0.2184,0.2330,0.1596,0.2928,0.3428,0.3427,0.3603,0.2109,0.6999,0.6217,0.6664,0.5855,0.3406
-1.6280,0.1799,0.2070,0.2253,0.2346,0.1622,0.2938,0.3455,0.3486,0.3642,0.2116,0.7084,0.6223,0.6796,0.5930,0.3462
-1.5840,0.1741,0.2141,0.2177,0.2299,0.1604,0.2886,0.3548,0.3384,0.3598,0.2081,0.7045,0.6356,0.6630,0.5833,0.3599
-1.5400,0.1730,0.2152,0.2134,0.2325,0.1609,0.2895,0.3556,0.3338,0.3671,0.2061,0.7075,0.6387,0.6537,0.5871,0.3582
-1.4960,0.1662,0.2131,0.2134,0.2294,0.1618,0.2843,0.3524,0.3345,0.3659,0.2057,0.6981,0.6414,0.6523,0.5837,0.3670
-1.4520,0.1641,0.2123,0.2136,0.2335,0.1633,0.2852,0.3491,0.3377,0.3736,0.2051,0.7007,0.6430,0.6494,0.5869,0.3718
-1.4080,0.1671,0.2134,0.2054,0.2290,0.1620,0.2893,0.3485,0.3311,0.3706,0.2003,0.7155,0.6455,0.6262,0.5787,0.3692
-1.3640,0.1588,0.2144,0.2039,0.2294,0.1680,0.2821,0.3469,0.3362,0.3713,0.2037,0.7164,0.6432,0.6233,0.5786,0.3738
-1.3200,0.1499,0.2099,0.2031,0.2298,0.1640,0.2695,0.3403,0.3409,0.3719,0.1972,0.7100,0.6385,0.6226,0.5816,0.3673
-1.2760,0.1482,0.2076,0.1943,0.2297,0.1653,0.2648,0.3365,0.3320,0.3713,0.1982,0.7148,0.6346,0.6097,0.5830,0.3639
-1.2320,0.1425,0.2091,0.2000,0.2303,0.1691,0.2591,0.3390,0.3378,0.3691,0.2008,0.7161,0.6365,0.6276,0.5812,0.3621
-1.1880,0.1392,0.2129,0.2066,0.2276,0.1588,0.2569,0.3445,0.3420,0.3618,0.1888,0.7177,0.6415,0.6447,0.5777,0.3577
-1.1440,0.1368,0.2111,0.2073,0.2305,0.1592,0.2554,0.3451,0.3393,0.3619,0.1905,0.7153,0.6444,0.6522,0.5883,0.3502
-1.1000,0.1359,0.2032,0.2130,0.2296,0.1604,0.2509,0.3363,0.3446,0.3603,0.1932,0.7026,0.6365,0.6608,0.5922,0.3428
-1.0560,0.1255,0.2025,0.2079,0.2329,0.1604,0.2367,0.3351,0.3398,0.3657,0.1951,0.6751,0.6399,0.6466,0.5987,0.3386
-1.0120,0.1177,0.2001,0.2119,0.2288,0.1552,0.2235,0.3315,0.3459,0.3623,0.1893,0.6471,0.6444,0.6468,0.5905,0.3352
-0.9680,0.1174,0.2017,0.2071,0.2250,0.1595,0.2186,0.3301,0.3415,0.3557,0.1946,0.6314,0.6495,0.6408,0.5762,0.3390
-0.9240,0.1157,0.2046,0.2140,0.2227,0.1598,0.2144,0.3310,0.3506,0.3526,0.1947,0.6181,0.6536,0.6629,0.5702,0.3451
-0.8800,0.1113,0.2019,0.2139,0.2212,0.1612,0.2091,0.3268,0.3490,0.3516,0.1962,0.6043,0.6471,0.6752,0.5658,0.3462
-0.8360,0.1128,0.1988,0.2130,0.2222,0.1581,0.2104,0.3224,0.3478,0.3507,0.1942,0.6031,0.6380,0.6801,0.5605,0.3403
-0.7920,0.1058,0.2042,0.2086,0.2202,0.1575,0.2017,0.3296,0.3430,0.3458,0.1956,0.5861,0.6482,0.6712,0.5508,0.3361
-0.7480,0.1048,0.2014,0.2148,0.2284,0.1537,0.1971,0.3293,0.3535,0.3529,0.1947,0.5681,0.6505,0.6820,0.5600,0.3341
-0.7040,0.1026,0.1936,0.2137,0.2235,0.1525,0.1906,0.3230,0.3554,0.3466,0.1953,0.5450,0.6375,0.6907,0.5508,0.3267
-0.6600,0.0996,0.1878,0.2152,0.2212,0.1536,0.1838,0.3197,0.3584,0.3428,0.1976,0.5242,0.6260,0.6975,0.5492,0.3201
-0.6160,0.0954,0.1935,0.2097,0.2221,0.1500,0.1740,0.3312,0.3529,0.3437,0.1963,0.5004,0.6394,0.6865,0.5509,0.3159
-0.5720,0.0941,0.1875,0.2072,0.2196,0.1491,0.1697,0.3290,0.3498,0.3415,0.1989,0.4930,0.6405,0.6805,0.5474,0.3035
-0.5280,0.0947,0.1871,0.2056,0.2280,0.1557,0.1664,0.3284,0.3475,0.3555,0.2080,0.4837,0.6432,0.6732,0.5686,0.3031
-0.4840,0.0914,0.1848,0.2075,0.2323,0.1514,0.1589,0.3242,0.3482,0.3625,0.2031,0.4720,0.6405,0.6738,0.5814,0.2966
-0.4400,0.0935,0.1845,0.2008,0.2346,0.1572,0.1581,0.3185,0.3380,0.3642,0.2092,0.4725,0.6357,0.6535,0.5892,0.2902
-0.3960,0.0946,0.1818,0.1988,0.2331,0.1559,0.1559,0.3117,0.3396,0.3603,0.2073,0.4685,0.6318,0.6487,0.5885,0.2904
-0.3520,0.0879,0.1804,0.2006,0.2283,0.1555,0.1460,0.3097,0.3461,0.3539,0.2064,0.4481,0.6353,0.6577,0.5802,0.2822
-0.3080,0.0857,0.1822,0.2059,0.2240,0.1544,0.1416,0.3130,0.3514,0.3484,0.2049,0.4383,0.6419,0.6657,0.5728,0.2847
-0.2640,0.0848,0.1819,0.2011,0.2217,0.1549,0.1387,0.3157,0.3388,0.3451,0.2063,0.4284,0.6492,0.6456,0.5658,0.2820
-0.2200,0.0841,0.1833,0.2084,0.2216,0.1514,0.1377,0.3181,0.3423,0.3454,0.2026,0.4169,0.6508,0.6498,0.5606,0.2891
-0.1760,0.0816,0.1727,0.2037,0.2243,0.1519,0.1350,0.2990,0.3350,0.3482,0.2038,0.4042,0.6191,0.6417,0.5588,0.3018
-0.1320,0.0844,0.1784,0.2063,0.2132,0.1531,0.1403,0.3059,0.3394,0.3335,0.2043,0.4100,0.6339,0.6491,0.5382,0.3040
-0.0880,0.0816,0.1753,0.1990,0.2152,0.1494,0.1388,0.3068,0.3343,0.3371,0.2008,0.4072,0.6352,0.6418,0.5460,0.3051
-0.0440,0.0832,0.1725,0.2033,0.2172,0.1532,0.1403,0.3069,0.3430,0.3400,0.2068,0.4094,0.6274,0.6533,0.5537,0.3165
0.0000,0.0849,0.1676,0.1951,0.2147,0.1532,0.1421,0.3051,0.3320,0.3365,0.2083,0.4101,0.6206,0.6363,0.5468,0.3184
0.0440,0.0839,0.1642,0.1927,0.2154,0.1514,0.1412,0.3018,0.3278,0.3402,0.2066,0.4056,0.6161,0.6305,0.5474,0.3159
0.0880,0.0848,0.1654,0.1958,0.2142,0.1546,0.1425,0.3035,0.3334,0.3412,0.2102,0.4038,0.6254,0.6427,0.5495,0.3164
0.1320,0.0869,0.1594,0.1951,0.2112,0.1516,0.1462,0.2957,0.3357,0.3380,0.2057,0.4055,0.6158,0.6511,0.5471,0.3193
0.1760,0.0848,0.1547,0.1877,0.2149,0.1558,0.1454,0.2894,0.3272,0.3440,0.2093,0.4033,0.5980,0.6418,0.5583,0.3322
0.2200,0.0880,0.1539,0.1872,0.2141,0.1548,0.1507,0.2865,0.3245,0.3435,0.2081,0.4071,0.5859,0.6377,0.5631,0.3280
0.2640,0.0873,0.1569,0.1894,0.2076,0.1528,0.1514,0.2865,0.3253,0.3340,0.2059,0.4005,0.5862,0.6341,0.5559,0.3229
0.3080,0.0923,0.1602,0.1946,0.2132,0.1509,0.1577,0.2880,0.3311,0.3388,0.2049,0.4039,0.5970,0.6440,0.5631,0.3185
0.3520,0.0927,0.1642,0.1905,0.2131,0.1519,0.1593,0.2893,0.3229,0.3371,0.2066,0.4028,0.6044,0.6323,0.5622,0.3220
0.3960,0.0989,0.1639,0.1879,0.2131,0.1505,0.1666,0.2873,0.3188,0.3355,0.2060,0.4105,0.6006,0.6231,0.5625,0.3140
0.4400,0.0959,0.1617,0.1847,0.2127,0.1525,0.1639,0.2824,0.3148,0.3335,0.2099,0.4028,0.5892,0.6152,0.5612,0.3125
0.4840,0.0990,0.1610,0.1841,0.2140,0.1486,0.1667,0.2784,0.3175,0.3361,0.2078,0.4026,0.5751,0.6143,0.5647,0.3242
0.5280,0.0986,0.1622,0.1924,0.2145,0.1472,0.1663,0.2790,0.3301,0.3380,0.2068,0.3957,0.5691,0.6278,0.5628,0.3277
0.5720,0.1006,0.1617,0.1906,0.2125,0.1460,0.1695,0.2805,0.3290,0.3365,0.2061,0.4024,0.5707,0.6253,0.5576,0.3263
